GEO_ID,C20005F_001E,C20005F_001M,C20005F_002E,C20005F_002M,C20005F_003E,C20005F_003M,C20005F_004E,C20005F_004M,C20005F_005E,C20005F_005M,C20005F_006E,C20005F_006M,C20005F_007E,C20005F_007M,C20005F_008E,C20005F_008M,C20005F_009E,C20005F_009M,C20005F_010E,C20005F_010M,C20005F_011E,C20005F_011M,C20005F_012E,C20005F_012M,C20005F_013E,C20005F_013M,C20005F_014E,C20005F_014M,C20005F_015E,C20005F_015M,C20005F_016E,C20005F_016M,C20005F_017E,C20005F_017M,C20005F_018E,C20005F_018M,C20005F_019E,C20005F_019M,C20005F_020E,C20005F_020M,C20005F_021E,C20005F_021M,C20005F_022E,C20005F_022M,C20005F_023E,C20005F_023M,C20005F_024E,C20005F_024M,C20005F_025E,C20005F_025M,C20005F_026E,C20005F_026M,C20005F_027E,C20005F_027M,C20005F_028E,C20005F_028M,C20005F_029E,C20005F_029M,C20005F_030E,C20005F_030M,C20005F_031E,C20005F_031M,C20005F_032E,C20005F_032M,C20005F_033E,C20005F_033M,C20005F_034E,C20005F_034M,C20005F_035E,C20005F_035M,C20005F_036E,C20005F_036M,C20005F_037E,C20005F_037M,C20005F_038E,C20005F_038M,C20005F_039E,C20005F_039M,NAME,C20005F_001EA,C20005F_001MA,C20005F_002EA,C20005F_002MA,C20005F_003EA,C20005F_003MA,C20005F_004MA,C20005F_004EA,C20005F_005MA,C20005F_005EA,C20005F_006EA,C20005F_006MA,C20005F_007EA,C20005F_007MA,C20005F_008EA,C20005F_008MA,C20005F_009EA,C20005F_009MA,C20005F_010MA,C20005F_010EA,C20005F_011EA,C20005F_011MA,C20005F_012MA,C20005F_012EA,C20005F_013EA,C20005F_013MA,C20005F_014EA,C20005F_014MA,C20005F_015EA,C20005F_015MA,C20005F_016MA,C20005F_016EA,C20005F_017EA,C20005F_017MA,C20005F_018EA,C20005F_018MA,C20005F_019EA,C20005F_019MA,C20005F_020EA,C20005F_020MA,C20005F_021MA,C20005F_021EA,C20005F_022EA,C20005F_022MA,C20005F_023EA,C20005F_023MA,C20005F_024EA,C20005F_024MA,C20005F_025MA,C20005F_025EA,C20005F_026EA,C20005F_026MA,C20005F_027MA,C20005F_027EA,C20005F_028EA,C20005F_028MA,C20005F_029EA,C20005F_029MA,C20005F_030MA,C20005F_030EA,C20005F_031EA,C20005F_031MA,C20005F_032MA,C20005F_032EA,C20005F_033MA,C20005F_033EA,C20005F_034EA,C20005F_034MA,C20005F_035EA,C20005F_035MA,C20005F_036MA,C20005F_036EA,C20005F_037EA,C20005F_037MA,C20005F_038MA,C20005F_038EA,C20005F_039EA,C20005F_039MA,state
0400000US18,103823,6685,55554,4056,31209,2783,0,184,31209,2783,275,320,6269,1321,9365,1890,9564,2207,3361,947,2375,852,24345,2772,9176,1324,15169,2604,7082,2011,3713,1242,2131,847,1215,572,791,541,237,303,48269,3570,13880,1918,0,184,13880,1918,282,246,5027,1225,3684,953,3284,1165,1099,464,504,399,34389,3128,19291,2051,15098,2426,8004,1879,5077,1327,1355,793,587,479,75,85,0,184,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25754,3368,14849,2084,8728,1551,0,151,8728,1551,845,473,1006,509,2364,718,2894,951,883,565,736,688,6121,1611,1980,992,4141,1108,2071,718,844,468,584,501,536,389,35,73,71,120,10905,1819,4017,1113,0,151,4017,1113,424,346,684,407,1437,631,1384,743,88,99,0,151,6888,1438,3879,1167,3009,805,2208,778,398,248,317,251,56,93,30,53,0,151,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41559,4252,23476,2573,12045,1917,0,165,12045,1917,381,228,2337,909,3604,1035,4674,1080,789,335,260,164,11431,1584,4286,923,7145,1369,3014,992,2227,667,1285,560,553,339,24,45,42,69,18083,2185,5816,1175,0,165,5816,1175,232,190,1380,570,2129,794,1690,576,316,232,69,97,12267,1659,6962,1086,5305,1187,3051,842,1429,486,602,496,223,219,0,165,0,165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25587,3646,15446,2606,7308,1628,0,181,7308,1628,394,351,1802,624,2704,1058,1061,630,1286,693,61,76,8138,1768,2526,720,5612,1471,2032,810,2509,1044,426,301,79,137,400,478,166,267,10141,1753,3352,781,0,181,3352,781,433,342,1121,540,371,274,1068,421,317,296,42,70,6789,1517,3628,885,3161,1127,1973,934,685,465,193,262,143,224,167,278,0,181,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36515,5483,21075,3631,11772,2515,0,193,11772,2515,876,740,2104,887,2912,882,3085,1218,1740,831,1055,601,9303,2138,3632,1079,5671,1772,2280,1006,1699,1044,563,351,575,415,410,308,144,147,15440,2857,6097,1700,0,193,6097,1700,262,209,1833,889,388,233,2660,1183,801,457,153,177,9343,2051,6566,1436,2777,1120,873,475,1343,892,217,191,291,241,0,193,53,89,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,147494,9716,79602,5661,49120,4394,0,190,49120,4394,73,86,6671,1289,17184,2721,17292,2220,5562,1196,2338,918,30482,3524,8218,1555,22264,3088,7806,1947,8391,2220,3064,992,2177,780,593,367,233,242,67892,4711,25879,2828,0,190,25879,2828,1072,745,6771,1684,6014,1150,7894,1737,1776,714,2352,930,42013,3774,19097,2758,22916,2914,10455,1804,8608,1697,2091,693,1712,987,0,190,50,79,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,201439,9061,99971,5292,40033,3416,0,195,40033,3416,418,254,5140,1657,9946,1969,13559,2119,6621,1483,4349,1056,59938,4470,34152,3598,25786,2904,12813,2016,6039,1200,3465,988,2689,1116,430,452,350,334,101468,5482,31667,3017,0,195,31667,3017,746,306,4866,1191,9147,1617,12446,2129,2197,708,2265,827,69801,4832,38032,3737,31769,3218,16183,2358,9078,1593,3754,950,1532,616,695,561,527,364,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,67492,5843,35137,3766,15463,2367,0,161,15463,2367,1309,911,2351,822,3934,919,3856,1000,1955,857,2058,763,19674,2436,10956,1679,8718,1357,3385,892,3579,964,644,376,694,384,358,280,58,102,32355,2891,8687,1432,0,161,8687,1432,127,104,2356,880,3349,912,2053,689,557,289,245,202,23668,2415,13819,1827,9849,1554,6275,1361,2514,822,722,348,273,229,31,54,34,61,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,50361,4366,29418,2843,15995,2372,0,139,15995,2372,702,481,2883,996,4285,1311,4200,1048,2634,959,1291,724,13423,1879,3887,974,9536,1478,4087,854,2595,856,1387,506,1195,575,272,341,0,139,20943,2403,7421,1365,0,139,7421,1365,248,179,1977,734,1956,741,2118,684,882,394,240,182,13522,2048,6439,1418,7083,1319,4073,916,1590,657,964,456,353,301,0,139,103,135,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,48776,4589,25878,2531,12980,2004,0,177,12980,2004,168,143,3770,1473,2867,1048,3510,906,1677,867,988,641,12898,2261,5939,1562,6959,1509,2470,784,2464,941,590,345,1222,876,213,220,0,177,22898,2661,7518,1488,0,177,7518,1488,146,286,2167,949,2786,983,1960,653,160,136,299,180,15380,2525,8072,1731,7308,1941,3802,1411,2566,965,882,486,58,84,0,177,0,177,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28436,3117,15753,1890,10175,1589,0,149,10175,1589,243,212,2216,852,3324,963,2949,1079,871,497,572,443,5578,983,1559,543,4019,923,1833,548,730,348,553,544,867,631,36,64,0,149,12683,1700,4305,973,0,149,4305,973,136,164,1626,767,1736,644,563,403,101,128,143,115,8378,1536,4715,1167,3663,1043,2491,857,752,402,354,365,66,99,0,149,0,149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,164259,8674,85180,5044,42979,3842,0,200,42979,3842,1525,698,7227,1977,11971,2443,14762,2324,6443,1696,1051,531,42201,3622,19051,2093,23150,2967,9674,1824,7065,1661,3248,1056,2224,883,907,509,32,52,79079,4851,29413,2621,0,200,29413,2621,786,436,6218,1345,10386,1773,9629,1637,2072,824,322,249,49666,3767,28259,2668,21407,2519,9911,1823,5931,1331,3396,1157,1879,816,161,194,129,212,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,385496,14141,205472,9302,104582,6698,0,192,104582,6698,1214,545,17878,2285,27566,3653,32620,3199,14369,2333,10935,1865,100890,5941,45923,4066,54967,4998,21879,3447,19513,2685,6829,1604,4424,1314,1438,752,884,618,180024,7275,67674,4996,0,192,67674,4996,1644,657,17548,2409,15341,2422,19492,2439,10569,1764,3080,1015,112350,5255,62386,4002,49964,3572,25665,2582,15283,2192,4567,1211,2864,868,1336,623,249,266,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,192326,9350,98788,5676,43540,3829,0,185,43540,3829,1190,667,7597,1634,11986,1962,13929,1989,6315,1131,2523,867,55248,4488,34821,3250,20427,2590,8522,1583,5839,1344,3238,1016,2088,921,476,319,264,225,93538,5363,30974,3210,0,185,30974,3210,884,471,6754,1403,8835,1923,10129,1707,3039,947,1333,601,62564,4655,42868,3618,19696,2424,10350,1688,5481,1121,2246,897,855,493,764,479,0,185,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1251578,21983,611970,13814,304769,9774,0,185,304769,9774,6803,1611,68899,5141,74441,6023,89899,6441,39819,3135,24908,2628,307201,8899,181458,7206,125743,5959,51006,3532,42096,4067,15615,2538,10668,1691,4863,1322,1495,658,639608,12431,205856,7221,0,185,205856,7221,8739,1753,51481,4144,43593,4038,61273,3966,27469,3422,13301,1855,433752,11651,272723,9233,161029,5963,86016,4980,49448,3537,14760,2164,6549,1190,2246,804,2010,849,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,160810,9986,90472,5990,50932,4579,0,193,50932,4579,1435,753,14012,2387,17931,2843,13361,2402,2953,1020,1240,595,39540,4439,12767,1749,26773,3819,11652,2485,10568,1790,2859,1099,1619,614,30,45,45,75,70338,5471,19658,2558,0,193,19658,2558,809,523,6839,1380,5858,1384,4941,1527,611,432,600,399,50680,3975,30519,3081,20161,2765,12021,2148,5768,1566,1212,562,1051,553,109,191,0,193,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
