GEO_ID,B10051C_001E,B10051C_001M,B10051C_002E,B10051C_002M,B10051C_003E,B10051C_003M,B10051C_004E,B10051C_004M,B10051C_005E,B10051C_005M,B10051C_006E,B10051C_006M,B10051C_007E,B10051C_007M,NAME,B10051C_001MA,B10051C_001EA,B10051C_002MA,B10051C_002EA,B10051C_003MA,B10051C_003EA,B10051C_004EA,B10051C_004MA,B10051C_005EA,B10051C_005MA,B10051C_006EA,B10051C_006MA,B10051C_007MA,B10051C_007EA,state
0400000US40,8710,1188,4943,876,2926,685,2017,463,3767,749,1958,470,1809,699,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1454,942,733,832,571,816,162,139,721,438,304,309,417,299,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,4755,694,3397,590,2237,540,1160,374,1358,424,758,288,600,240,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3698,1159,1612,591,1131,577,481,289,2086,832,984,539,1102,567,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1461,577,716,416,661,407,55,62,745,345,423,275,322,248,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3944,753,1903,465,1487,403,416,189,2041,695,1312,534,729,342,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2290,741,1163,415,664,270,499,304,1127,537,775,447,352,185,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,719,254,453,192,215,130,238,134,266,135,238,121,28,34,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,832,362,619,338,476,326,143,125,213,161,168,140,45,74,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,7041,908,3072,493,2193,469,879,217,3969,869,1490,481,2479,757,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,15109,1782,8265,1326,5831,1238,2434,685,6844,1151,3829,877,3015,593,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
