GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,B24010D_064E,B24010D_064M,B24010D_065E,B24010D_065M,B24010D_066E,B24010D_066M,B24010D_067E,B24010D_067M,B24010D_068E,B24010D_068M,B24010D_069E,B24010D_069M,B24010D_070E,B24010D_070M,B24010D_071E,B24010D_071M,B24010D_072E,B24010D_072M,B24010D_073E,B24010D_073M,NAME,B24010D_001EA,B24010D_001MA,B24010D_002MA,B24010D_002EA,B24010D_003MA,B24010D_003EA,B24010D_004EA,B24010D_004MA,B24010D_005EA,B24010D_005MA,B24010D_006EA,B24010D_006MA,B24010D_007EA,B24010D_007MA,B24010D_008MA,B24010D_008EA,B24010D_009EA,B24010D_009MA,B24010D_010EA,B24010D_010MA,B24010D_011EA,B24010D_011MA,B24010D_012EA,B24010D_012MA,B24010D_013MA,B24010D_013EA,B24010D_014MA,B24010D_014EA,B24010D_015MA,B24010D_015EA,B24010D_016EA,B24010D_016MA,B24010D_017EA,B24010D_017MA,B24010D_018MA,B24010D_018EA,B24010D_019MA,B24010D_019EA,B24010D_020MA,B24010D_020EA,B24010D_021MA,B24010D_021EA,B24010D_022EA,B24010D_022MA,B24010D_023MA,B24010D_023EA,B24010D_024MA,B24010D_024EA,B24010D_025MA,B24010D_025EA,B24010D_026MA,B24010D_026EA,B24010D_027EA,B24010D_027MA,B24010D_028EA,B24010D_028MA,B24010D_029EA,B24010D_029MA,B24010D_030MA,B24010D_030EA,B24010D_031MA,B24010D_031EA,B24010D_032EA,B24010D_032MA,B24010D_033EA,B24010D_033MA,B24010D_034EA,B24010D_034MA,B24010D_035MA,B24010D_035EA,B24010D_036MA,B24010D_036EA,B24010D_037EA,B24010D_037MA,B24010D_038EA,B24010D_038MA,B24010D_039EA,B24010D_039MA,B24010D_040EA,B24010D_040MA,B24010D_041MA,B24010D_041EA,B24010D_042MA,B24010D_042EA,B24010D_043EA,B24010D_043MA,B24010D_044EA,B24010D_044MA,B24010D_045EA,B24010D_045MA,B24010D_046MA,B24010D_046EA,B24010D_047MA,B24010D_047EA,B24010D_048EA,B24010D_048MA,B24010D_049EA,B24010D_049MA,B24010D_050EA,B24010D_050MA,B24010D_051EA,B24010D_051MA,B24010D_052MA,B24010D_052EA,B24010D_053MA,B24010D_053EA,B24010D_054EA,B24010D_054MA,B24010D_055EA,B24010D_055MA,B24010D_056EA,B24010D_056MA,B24010D_057MA,B24010D_057EA,B24010D_058MA,B24010D_058EA,B24010D_059EA,B24010D_059MA,B24010D_060EA,B24010D_060MA,B24010D_061EA,B24010D_061MA,B24010D_062EA,B24010D_062MA,B24010D_063MA,B24010D_063EA,B24010D_064MA,B24010D_064EA,B24010D_065MA,B24010D_065EA,B24010D_066EA,B24010D_066MA,B24010D_067MA,B24010D_067EA,B24010D_068MA,B24010D_068EA,B24010D_069MA,B24010D_069EA,B24010D_070MA,B24010D_070EA,B24010D_071EA,B24010D_071MA,B24010D_072EA,B24010D_072MA,B24010D_073MA,B24010D_073EA,state
0400000US18,52206,2700,26619,1700,15334,1505,3327,962,2562,794,765,485,5297,1077,2905,839,1623,593,769,361,4407,916,332,251,0,184,3980,859,95,83,2303,703,2071,647,232,301,3765,948,81,103,317,314,138,134,179,241,2423,850,50,82,894,478,2423,597,1472,502,951,442,1177,729,0,184,812,650,365,314,3920,1155,2860,1003,758,502,302,194,25587,1957,12028,1760,2645,913,1297,693,1348,661,1765,626,828,446,555,382,382,288,4218,1067,379,348,207,162,3033,942,599,308,3400,976,2793,885,607,404,5391,1183,773,529,0,184,0,184,0,184,2430,713,797,534,1391,537,5633,1192,2622,922,3011,852,0,184,0,184,0,184,0,184,2535,777,2230,734,0,184,305,205,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28866,1744,15564,1298,7746,1238,1808,570,1496,540,312,311,3077,755,1804,614,612,368,661,374,2104,766,645,411,0,151,1293,622,166,189,757,370,683,349,74,90,2904,842,317,273,9,19,9,19,0,151,1478,655,228,196,872,422,1197,442,659,341,538,270,543,311,53,87,124,110,366,289,3174,879,2818,890,40,69,316,245,13302,1214,4767,909,872,415,406,290,466,268,1302,462,844,375,46,73,412,309,1607,616,45,88,0,151,1445,607,117,106,986,494,765,418,221,254,2661,667,177,167,82,110,56,99,26,55,1101,416,308,239,993,366,3807,923,1099,525,2708,895,47,67,47,67,0,151,0,151,2020,631,1341,500,0,151,679,412,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32976,1915,17505,1318,8284,934,1426,560,1067,454,359,304,4682,763,2416,629,1894,633,372,268,1435,496,92,143,38,78,1219,464,86,79,741,333,547,316,194,176,2595,912,98,117,169,180,103,145,66,109,995,544,575,453,758,394,2080,689,1385,567,695,436,1300,577,93,119,820,465,387,290,3246,799,2365,689,478,418,403,249,15471,1406,6202,992,940,399,623,317,317,215,1618,520,1458,522,46,75,114,131,2176,817,316,275,46,77,1612,795,202,189,1468,482,861,427,607,311,3462,927,640,480,63,105,63,105,0,165,1166,456,444,510,1149,483,3102,897,1430,528,1672,673,335,309,163,191,0,165,172,238,2370,614,2050,561,0,165,320,271,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26056,1990,13532,1191,7359,961,2658,600,2177,602,481,292,2432,703,1502,555,644,272,286,281,1293,465,120,116,14,23,941,462,218,174,976,472,976,472,0,181,2134,762,0,181,0,181,0,181,0,181,1394,644,375,288,365,307,1879,657,1211,597,668,334,603,422,0,181,445,365,158,147,1557,671,408,341,175,132,974,545,12524,1456,5174,1049,1872,691,1475,657,397,310,463,294,364,252,0,181,99,138,1393,519,36,58,11,19,1009,464,337,213,1446,579,1124,537,322,213,3449,920,706,296,0,181,0,181,0,181,1079,557,140,179,1524,694,2291,576,1205,493,1086,376,121,156,80,138,0,181,41,72,1489,687,1054,548,25,40,410,352,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,34127,2483,17357,1862,7462,1381,2006,643,1457,471,549,364,2773,865,790,456,1505,743,478,298,983,456,25,40,0,193,921,476,37,61,1700,649,1524,600,176,278,4311,963,10,25,52,74,0,193,52,74,2912,934,135,140,1202,576,1392,452,763,323,629,353,1903,676,436,292,689,536,778,472,2289,738,1580,581,532,406,177,161,16770,1408,6224,1149,1400,562,649,402,751,429,1089,423,515,287,359,223,215,202,1519,610,53,88,92,117,1341,594,33,56,2216,676,1831,644,385,311,4873,1093,131,171,0,193,0,193,0,193,2283,897,50,82,2409,668,3867,962,2309,806,1558,530,360,359,308,334,0,193,52,89,1446,523,1190,488,111,170,145,233,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,174795,3968,89390,2379,55142,2241,16040,1628,11413,1471,4627,911,24444,1623,13826,1410,5469,896,5149,797,6710,1078,567,358,921,377,4269,964,953,440,7948,1168,6475,1115,1473,523,9242,1457,310,253,814,435,532,306,282,287,4985,1321,1278,531,1855,591,13701,1727,8464,1363,5237,1063,4729,908,0,190,1939,804,2790,787,6576,1256,2850,825,2670,795,1056,562,85405,3093,47832,2797,13230,1682,6302,1166,6928,1090,13708,1675,7054,1277,1401,583,5253,999,9392,1341,550,293,913,413,6627,1197,1302,538,11502,1321,9267,1259,2235,647,17865,2306,1889,722,363,315,337,314,26,43,4792,1132,1774,635,9047,1577,16517,1396,8242,1246,8275,1118,322,360,0,190,243,334,79,130,2869,816,2466,789,98,118,305,251,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,192858,4394,99212,3197,57300,3093,14028,1739,7676,1227,6352,1208,29277,2557,17189,1940,6385,1355,5703,1193,8403,1438,793,465,250,205,6554,1405,806,398,5592,1262,4597,1188,995,511,12523,2148,658,496,134,175,71,120,63,122,9090,1909,1096,580,1545,752,11608,1817,5392,1039,6216,1407,4759,1211,118,121,2639,846,2002,837,13022,2085,9972,2062,2054,727,996,464,93646,3470,46818,2753,12874,1694,6023,1286,6851,1164,13902,1541,7101,1086,1846,586,4955,1015,10412,1706,824,489,502,273,6737,1226,2349,1021,9630,1356,7896,1126,1734,590,17977,2110,1914,574,445,248,406,241,39,66,5737,1350,2682,965,7199,1342,19024,1904,7925,1396,11099,1657,511,346,132,225,195,166,184,206,9316,1619,8191,1518,41,69,1084,538,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,114203,3651,64315,2419,40616,2516,9310,1296,6980,1090,2330,735,19813,1781,8307,1123,9086,1225,2420,702,5159,970,411,316,238,212,3429,746,1081,390,6334,1137,5695,1011,639,420,7351,1653,534,337,693,487,145,153,548,442,4337,1330,1091,532,696,413,6365,1290,3682,974,2683,790,1595,709,0,161,542,369,1053,629,8388,1383,6474,1281,901,359,1013,495,49888,2633,27658,2240,7100,1150,3769,758,3331,788,5898,1086,3797,889,1078,366,1023,403,6305,1162,509,260,428,354,4731,1010,637,347,8355,1318,7270,1207,1085,454,7866,1440,1467,447,0,161,0,161,0,161,3231,1135,350,255,2818,856,9154,1279,3634,842,5520,1061,235,231,0,161,76,126,159,191,4975,1040,4301,1014,59,100,615,281,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,109521,3232,57906,1700,28095,1946,7853,1336,6133,1193,1720,528,13088,1438,9585,1407,2089,578,1414,498,4813,965,842,438,646,490,2909,676,416,229,2341,654,2102,613,239,159,7467,1207,662,327,651,406,487,360,164,191,2595,761,2265,587,1294,430,7349,1108,3245,821,4104,916,2090,661,26,35,807,471,1257,425,12905,1578,9602,1233,2114,811,1189,436,51615,2430,20090,2153,6169,1082,3146,727,3023,894,4836,1155,3727,1078,416,321,693,369,4975,1079,707,294,272,201,2971,964,1025,436,4110,1094,2612,875,1498,563,10152,1665,1510,539,178,210,178,210,0,139,3211,878,1506,549,3747,1063,12704,1725,5240,1147,7464,1159,104,89,41,48,63,79,0,139,8565,997,8081,959,105,138,379,299,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,51085,2436,26315,1721,15494,1665,5158,1205,3772,1071,1386,532,6023,1118,3929,821,456,312,1638,648,2568,677,73,101,293,269,1866,597,336,298,1745,502,1591,505,154,141,5003,1165,226,339,178,265,178,265,0,177,2811,875,568,345,1220,568,1872,592,1033,455,839,393,557,444,0,177,349,367,208,185,3389,947,2079,642,763,553,547,559,24770,1661,12007,1284,2600,705,1203,505,1397,460,2525,733,822,401,221,209,1482,588,3447,839,296,217,140,98,2517,767,494,437,3435,834,2417,663,1018,593,6280,1130,590,332,341,330,0,177,341,330,2166,798,1150,642,2033,633,3947,910,1986,738,1961,681,0,177,0,177,0,177,0,177,2536,637,1927,588,93,154,516,260,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18333,1464,10064,838,4914,795,1212,466,989,502,223,181,2146,636,1351,538,282,208,513,267,1017,418,41,45,0,149,765,360,211,220,539,359,473,344,66,104,1121,413,168,200,0,149,0,149,0,149,472,285,246,250,235,176,1008,374,351,235,657,345,427,245,0,149,173,179,254,185,2594,667,1721,599,110,89,763,413,8269,1001,2890,610,428,226,230,131,198,180,837,483,456,419,0,149,381,309,1111,460,72,90,0,149,844,366,195,182,514,268,510,267,4,8,2440,678,275,233,0,149,0,149,0,149,1113,411,387,247,665,283,1286,432,592,307,694,321,40,66,0,149,40,66,0,149,1613,441,1275,386,59,93,279,194,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,103571,3834,48774,2361,12771,2176,4151,946,3261,857,890,476,2917,1067,2003,956,880,542,34,56,2088,720,527,401,168,210,861,368,532,396,3615,1249,2126,807,1489,859,18024,2059,1301,626,1119,544,504,262,615,493,8796,1561,2417,858,4391,1024,9040,1294,4217,1125,4823,962,2973,654,67,112,787,360,2119,627,5966,1674,1284,625,3457,1354,1225,702,54797,2274,17186,2147,5279,1057,2011,723,3268,922,1106,554,552,413,0,200,554,374,2723,697,202,173,416,282,1398,447,707,409,8078,1407,7028,1277,1050,500,20338,2069,2323,805,105,104,105,104,0,200,4731,1134,3426,877,9753,1637,15388,2225,6802,1136,8586,1935,457,342,0,200,102,126,355,328,1428,658,827,442,213,214,388,410,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,391246,6252,216855,4000,133887,4000,50793,3398,34636,3136,16157,2069,59328,3542,44129,2925,9614,1651,5585,1088,10362,1692,1910,706,1638,684,3438,937,3376,859,13404,1627,10327,1631,3077,717,17430,2305,1582,496,1768,794,1518,664,250,317,8733,1460,1986,650,3361,777,40984,3239,27304,2753,13680,1726,5905,1134,41,69,2198,727,3666,868,18649,2162,10554,1561,6229,1250,1866,716,174391,4421,100585,4123,31971,2440,16314,1663,15657,1876,20076,2026,13654,1699,1750,700,4672,1102,17121,1944,1645,807,1346,553,10418,1459,3712,980,31417,2633,26465,2460,4952,1091,24449,2494,5811,1221,454,322,369,287,85,150,6256,1352,1577,581,10351,1693,41042,3268,18772,2227,22270,2375,216,243,0,192,186,236,30,48,8099,1118,6081,888,498,284,1520,556,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
