GEO_ID,C17010B_001E,C17010B_001M,C17010B_002E,C17010B_002M,C17010B_003E,C17010B_003M,C17010B_004E,C17010B_004M,C17010B_005E,C17010B_005M,C17010B_006E,C17010B_006M,C17010B_007E,C17010B_007M,C17010B_008E,C17010B_008M,C17010B_009E,C17010B_009M,C17010B_010E,C17010B_010M,C17010B_011E,C17010B_011M,C17010B_012E,C17010B_012M,C17010B_013E,C17010B_013M,C17010B_014E,C17010B_014M,C17010B_015E,C17010B_015M,C17010B_016E,C17010B_016M,C17010B_017E,C17010B_017M,NAME,C17010B_001EA,C17010B_001MA,C17010B_002EA,C17010B_002MA,C17010B_003EA,C17010B_003MA,C17010B_004MA,C17010B_004EA,C17010B_005MA,C17010B_005EA,C17010B_006MA,C17010B_006EA,C17010B_007EA,C17010B_007MA,C17010B_008EA,C17010B_008MA,C17010B_009MA,C17010B_009EA,C17010B_010MA,C17010B_010EA,C17010B_011MA,C17010B_011EA,C17010B_012MA,C17010B_012EA,C17010B_013EA,C17010B_013MA,C17010B_014EA,C17010B_014MA,C17010B_015MA,C17010B_015EA,C17010B_016MA,C17010B_016EA,C17010B_017MA,C17010B_017EA,state
0400000US22,331195,5923,98369,4822,14641,2045,8262,1674,83728,4271,9676,1611,6980,1264,74052,4181,63774,4226,232826,5079,119523,4662,51949,3640,113303,5073,22610,2801,11026,2032,90693,4084,52822,3596,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,2134,388,571,268,239,186,175,174,332,229,28,23,15,25,304,227,304,227,1563,386,1185,374,698,367,378,219,88,124,72,124,290,185,290,185,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,395500,6488,51650,3785,8469,1516,4207,992,43181,3502,5297,1195,4267,1120,37884,3318,32073,3192,343850,6966,185514,5342,90165,4116,158336,5993,29430,2705,15192,2154,128906,5010,79009,4665,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,101254,3933,21212,2794,3154,862,2268,803,18058,2476,2601,834,2146,750,15457,2180,13056,2023,80042,3484,38187,2444,22337,2119,41855,3031,9206,1701,4181,1280,32649,2339,19953,2001,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,304230,6081,97936,5339,12233,1655,7485,1247,85703,4856,11085,1961,8332,1669,74618,4209,63205,3709,206294,4710,101656,3902,42351,2865,104638,3859,19075,2210,8733,1584,85563,3490,47923,2769,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,62169,2805,22278,2239,3406,736,2416,651,18872,2236,2479,912,1869,750,16393,2001,15096,1949,39891,2754,21764,2371,14910,1823,18127,1682,4192,995,2730,811,13935,1483,10626,1433,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,256543,5196,85882,4775,11391,1653,7821,1431,74491,4358,7263,1258,5365,1127,67228,3966,57600,3531,170661,4877,89489,4565,39443,3280,81172,4373,17778,2482,9818,1655,63394,3605,36973,3146,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,152538,4196,42831,2963,5951,1098,3071,835,36880,2782,4806,1165,3921,1146,32074,2625,28918,2404,109707,3395,53254,2777,23185,1693,56453,2944,9558,1537,4265,1126,46895,2848,27441,2438,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,19288,1508,5292,965,880,406,689,373,4412,907,411,253,319,248,4001,897,3563,837,13996,1275,7127,1034,3758,741,6869,1065,1646,659,846,498,5223,891,2951,753,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,47903,2414,12010,1777,1649,660,1291,604,10361,1657,1521,665,1024,636,8840,1685,7359,1429,35893,2512,18620,1602,8561,1199,17273,1913,5245,1464,3289,1198,12028,1707,7700,1500,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,270779,5493,49304,3095,6269,1264,4276,1030,43035,2948,5010,1120,3900,957,38025,2910,33173,2877,221475,5783,116557,5118,57824,4025,104918,4465,21412,2259,12251,1720,83506,3628,49993,3097,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,9481,1531,2560,904,354,335,354,335,2206,797,515,329,112,92,1691,839,1613,831,6921,1380,4961,1284,2194,843,1960,583,489,419,397,413,1471,451,901,400,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,669490,7870,133431,5181,18743,1955,12544,1771,114688,4680,15972,2074,10514,1561,98716,4342,81489,4028,536059,8233,245114,6007,125186,5142,290945,6987,57172,3839,24017,2393,233773,5619,131272,4391,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,494548,7481,118722,4853,18882,2181,12247,1780,99840,5006,12412,2036,9791,1900,87428,4185,74627,4129,375826,8210,211965,6439,91818,4453,163861,7108,32958,3063,13733,2181,130903,6015,78588,5292,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,314129,6219,97273,4826,13005,1575,9111,1537,84268,4627,10174,1831,7708,1559,74094,4300,65025,3909,216856,5367,111772,4185,46680,2960,105084,5388,19913,2329,10148,1711,85171,5022,52519,3689,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62193,2476,16374,1690,2758,749,1832,634,13616,1542,1974,795,1577,680,11642,1381,10569,1359,45819,2277,25708,1999,10662,1283,20111,1718,5461,799,3254,768,14650,1509,9897,1259,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13897,1623,4384,1134,627,505,382,410,3757,1131,1023,648,966,638,2734,850,2340,875,9513,1312,6250,1235,2745,724,3263,871,648,302,161,170,2615,827,1496,676,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,290421,6565,71351,4409,8859,1385,5590,932,62492,4114,8401,1663,6625,1592,54091,3717,47070,3571,219070,5931,102150,4238,44920,3096,116920,4788,22279,2280,11019,1678,94641,4144,61920,3778,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,15345,1553,2906,790,407,276,297,224,2499,782,337,305,337,305,2162,737,1975,705,12439,1533,6286,1159,3780,1020,6153,1175,1757,693,918,619,4396,1050,3175,1002,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,305415,5669,79502,4589,11126,1383,6175,1016,68376,4345,7821,1575,4708,1329,60555,3891,52556,3637,225913,5562,122528,3766,52538,3299,103385,4671,19888,2111,10145,1735,83497,3979,47296,3113,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,241986,5419,61087,3685,7727,1224,4631,1017,53360,3594,6970,1634,5234,1385,46390,3168,39567,2995,180899,4990,95200,3901,41836,3275,85699,4086,16203,2145,8585,1521,69496,3577,41762,2890,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,691898,8324,146378,5425,26160,2732,16919,2342,120218,5425,15941,1963,11916,1798,104277,5023,90958,4487,545520,8085,312077,8375,156145,6528,233443,6558,48704,3562,25245,2358,184739,6151,115802,5669,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,6652,1068,1163,620,775,566,694,576,388,294,0,181,0,181,388,294,325,270,5489,942,3462,832,2617,755,2027,580,775,465,223,198,1252,431,807,356,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,366530,6124,63557,3579,11004,1554,6776,1304,52553,3620,4622,1407,3759,1254,47931,3329,40236,3092,302973,5731,175075,5013,81754,4140,127898,5381,27296,2628,13411,2193,100602,5044,59623,3990,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51713,2762,9840,1486,2666,801,2135,872,7174,1309,1335,632,1089,561,5839,1127,4989,1076,41873,2254,25413,1947,13214,1971,16460,2123,5136,1270,2604,932,11324,1584,6989,1145,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,12407,1537,4071,1127,454,315,182,168,3617,1098,995,722,947,719,2622,749,2424,758,8336,1160,4755,923,1474,598,3581,983,1217,676,838,665,2364,622,1480,550,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,76964,2868,26894,2564,2434,563,1911,525,24460,2548,2184,731,1482,625,22276,2439,20054,2226,50070,2986,19527,1704,8938,1468,30543,2563,6692,1044,3299,800,23851,2252,16699,1900,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,79273,3952,31589,2511,11082,1395,4400,944,20507,2141,4896,998,3389,939,15611,1961,10853,1612,47684,3204,28920,2485,11347,1938,18764,1945,5000,978,2373,735,13764,1795,6413,1223,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,294388,5617,81464,4236,11430,1808,6236,1325,70034,3697,5922,1197,3880,880,64112,3494,55111,3523,212924,5413,117831,4847,49202,3856,95093,4466,16546,2035,5917,1353,78547,4002,45463,3169,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5345,1050,689,466,165,202,165,202,524,426,150,191,110,173,374,372,374,372,4656,1068,2907,843,1812,648,1749,913,660,465,368,333,1089,760,914,728,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,59427,3366,12938,1825,2089,664,1478,656,10849,1834,2018,864,1535,616,8831,1436,6839,1410,46489,3156,27327,2730,14864,2216,19162,2406,4435,1131,3153,1061,14727,2104,10396,1911,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,103307,3497,31354,2864,4596,958,2051,618,26758,2718,2626,830,1776,642,24132,2524,20520,2341,71953,2851,38120,2568,14927,1629,33833,2225,6128,1252,3465,1076,27705,2165,16350,1827,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
