GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001MA,C20005B_001EA,C20005B_002MA,C20005B_002EA,C20005B_003EA,C20005B_003MA,C20005B_004EA,C20005B_004MA,C20005B_005EA,C20005B_005MA,C20005B_006MA,C20005B_006EA,C20005B_007MA,C20005B_007EA,C20005B_008EA,C20005B_008MA,C20005B_009EA,C20005B_009MA,C20005B_010EA,C20005B_010MA,C20005B_011MA,C20005B_011EA,C20005B_012MA,C20005B_012EA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015EA,C20005B_015MA,C20005B_016EA,C20005B_016MA,C20005B_017MA,C20005B_017EA,C20005B_018MA,C20005B_018EA,C20005B_019EA,C20005B_019MA,C20005B_020EA,C20005B_020MA,C20005B_021EA,C20005B_021MA,C20005B_022EA,C20005B_022MA,C20005B_023MA,C20005B_023EA,C20005B_024MA,C20005B_024EA,C20005B_025EA,C20005B_025MA,C20005B_026EA,C20005B_026MA,C20005B_027EA,C20005B_027MA,C20005B_028MA,C20005B_028EA,C20005B_029MA,C20005B_029EA,C20005B_030EA,C20005B_030MA,C20005B_031EA,C20005B_031MA,C20005B_032EA,C20005B_032MA,C20005B_033EA,C20005B_033MA,C20005B_034MA,C20005B_034EA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037EA,C20005B_037MA,C20005B_038EA,C20005B_038MA,C20005B_039MA,C20005B_039EA,state
0400000US18,442025,3961,207613,2784,67201,3696,0,184,67201,3696,1417,661,9964,1845,11671,1995,23994,2708,12053,1726,8102,1498,140412,4026,87095,3724,53317,3593,31110,2582,11579,1741,4783,1294,4263,1194,929,389,653,357,234412,2401,79084,3877,0,184,79084,3877,2813,907,12641,1777,19550,2197,27681,2766,10540,1587,5859,1268,155328,4248,89234,4093,66094,3826,34104,2964,20613,2307,5315,1155,4094,966,1391,668,577,319,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,64508,2280,34973,1513,14555,1693,0,151,14555,1693,605,374,2043,730,2659,871,4301,941,2472,779,2475,860,20418,1975,10592,1548,9826,1636,5631,1355,2290,753,615,313,1066,704,224,176,0,151,29535,1415,9320,1253,0,151,9320,1253,538,285,2112,745,2806,803,1965,566,1243,466,656,382,20215,1759,10932,1432,9283,1459,5403,1103,2216,669,778,388,612,394,140,178,134,219,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,124836,3129,64627,2569,27260,2387,0,165,27260,2387,1438,704,3262,875,4820,1107,9862,1546,5693,1262,2185,711,37367,1972,23281,1847,14086,1423,7571,1194,2466,715,1903,851,1184,446,335,280,627,469,60209,1846,22171,2233,0,165,22171,2233,554,324,4664,1368,4507,1115,8463,1342,3106,786,877,445,38038,2781,21896,2114,16142,1812,9664,1600,4142,980,1188,505,1148,446,0,165,0,165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,262115,3906,127338,3244,47749,2952,0,181,47749,2952,1923,697,7576,1438,10130,1647,15038,1933,8368,1628,4714,1123,79589,3470,46091,2599,33498,2556,19639,2208,8343,1675,3064,864,1738,670,661,367,53,78,134777,2484,47551,3011,0,181,47551,3011,2109,738,9515,1554,13817,1919,13381,1684,6392,1208,2337,822,87226,3648,53243,2887,33983,2826,20722,2357,7904,1371,3195,1068,1527,686,362,208,273,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108035,4191,516275,3633,185649,5704,0,193,185649,5704,8215,1811,35356,2779,38089,3456,54497,4146,31559,2977,17933,2011,330626,6257,217111,6006,113515,5300,64710,3589,25883,2734,10293,1739,7959,1346,2519,774,2151,870,591760,3677,208119,6096,0,193,208119,6096,13271,2043,60472,3594,45983,4026,58987,3011,22598,2650,6808,1140,383641,6880,242627,5454,141014,5569,79560,4182,40214,3440,11558,1882,6602,1197,2552,701,528,266,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1343551,5610,611448,3703,278344,6490,0,190,278344,6490,4634,1214,17860,2175,36596,3009,80807,4260,68106,4096,70341,4080,333104,6656,203136,6046,129968,5186,67313,3987,24882,2292,13611,1692,13516,2036,5828,1230,4818,1097,732103,3945,326474,6821,0,190,326474,6821,6484,1176,23643,2664,48817,3617,98816,4953,74883,4360,73831,4175,405629,7181,240100,5413,165529,5764,81055,4173,37810,3337,17646,2168,15677,1696,8818,1521,4523,1150,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,358848,5756,168106,3365,69814,3347,0,195,69814,3347,931,424,6405,1345,12716,2274,25839,2483,14189,1748,9734,1680,98292,3712,50040,2862,48252,3387,24026,2207,10400,1819,6344,1313,4708,1091,1741,752,1033,391,190742,3673,63944,3011,0,195,63944,3011,1005,517,5752,1481,12433,1735,25087,2175,11969,1623,7698,1147,126798,3841,69321,3805,57477,3652,26254,2552,13705,1902,7691,1433,5269,1521,2838,883,1720,696,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1066904,4373,496289,3469,134418,4986,0,161,134418,4986,6504,1791,17908,2012,25797,2522,37400,2836,30310,3081,16499,1832,361871,5161,253250,5394,108621,4910,65695,3786,23165,2523,8513,1364,6979,1304,2522,854,1747,656,570615,3045,159734,5056,0,161,159734,5056,8863,1359,25324,2272,31249,2590,53217,3320,27271,2274,13810,1893,410881,4749,262632,4457,148249,4951,86975,3918,33978,2478,12411,1792,9196,1473,4132,901,1557,609,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,201050,3273,103041,2462,36712,2835,0,139,36712,2835,1018,400,3545,862,10367,2051,11750,1723,5319,1227,4713,1174,66329,3226,33998,3122,32331,2765,16122,1910,9074,1547,2690,952,3027,995,1182,568,236,181,98009,2084,32249,2499,0,139,32249,2499,1329,601,4233,1246,8599,1653,10986,1719,5496,1329,1606,580,65760,3088,33321,2301,32439,2665,18023,2031,8492,1594,3339,920,1895,609,353,255,337,412,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,830816,3753,377614,2999,124692,4975,0,198,124692,4975,4122,1021,26643,2783,33459,3519,36607,3357,14797,1684,9064,1687,252922,5002,174265,5193,78657,4456,46038,3793,18266,2317,7911,2027,3982,999,1661,749,799,434,453202,2565,146166,5166,0,198,146166,5166,8136,1697,42043,3028,38820,3174,39719,3145,11230,1787,6218,1759,307036,6005,205930,5699,101106,4565,58695,3731,26653,2707,8720,1519,4910,1089,1606,635,522,386,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,524321,3766,242415,2483,81291,3859,0,177,81291,3859,3029,811,12541,2072,20381,2684,22049,2498,15778,2321,7513,1209,161124,3836,103750,3163,57374,2885,32840,2289,13159,1926,5225,1040,3694,871,1632,704,824,478,281906,3141,100749,4063,0,177,100749,4063,4497,1256,17700,2175,26639,2849,31345,2715,13739,1853,6829,1398,181157,4107,109927,4588,71230,3971,38106,3052,20220,2726,6124,1029,4349,1065,2014,711,417,341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,60168,2074,31410,1240,11705,1114,0,149,11705,1114,367,300,1405,580,2399,720,4438,937,2099,701,997,444,19705,1350,10738,1299,8967,1266,6063,1047,1359,509,923,425,308,163,314,308,0,149,28758,1557,10671,1302,0,149,10671,1302,499,317,2242,779,3095,705,3034,774,989,507,812,322,18087,1455,9406,1220,8681,1388,5408,1190,1982,655,885,420,255,166,111,146,40,68,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,174797,2885,89077,1837,31685,2536,0,200,31685,2536,996,487,1714,677,6075,1473,12230,1808,6973,1398,3697,984,57392,2700,35340,2161,22052,2444,11105,1581,5172,1343,2311,1021,2628,802,746,509,90,92,85720,2091,29196,2648,0,200,29196,2648,871,501,4956,1430,6280,1269,11001,1734,4329,1165,1759,675,56524,3041,35373,2386,21151,2471,11487,1979,4137,1164,3231,1048,1969,674,327,303,0,200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,942286,8213,434851,5447,168561,6436,0,192,168561,6436,2848,956,13142,1958,26740,3021,52495,3600,38260,2692,35076,2753,266290,5655,174537,5968,91753,3696,45549,2656,20465,2179,10895,1610,9405,1476,2590,727,2849,887,507435,4554,188441,5034,41,73,188400,5047,3365,914,17859,2382,27219,2539,60176,3406,49023,3302,30758,2903,318994,5295,199022,5028,119972,3894,59092,3422,30043,2647,13004,2029,10166,1612,4521,1046,3146,865,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30939,1932,17227,1354,6493,1256,0,185,6493,1256,162,189,1097,550,929,466,2265,858,674,334,1366,535,10734,1343,7138,1213,3596,1016,1969,731,789,443,507,443,207,203,37,62,87,145,13712,1312,5369,1253,0,185,5369,1253,340,469,1255,648,914,407,1637,699,605,442,618,386,8343,1412,5351,1291,2992,864,1080,441,980,523,331,286,126,140,0,185,475,537,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2394148,11490,1081430,6992,420225,8946,0,185,420225,8946,7595,1425,40856,2853,71024,4850,129481,6004,100156,5428,71113,4300,661205,9229,438852,8257,222353,7392,107870,4668,52825,4049,25106,2604,20889,2370,9293,1963,6370,1139,1312718,7692,488555,7565,0,185,488555,7565,11807,1592,44984,3705,80523,4044,180458,6645,103930,5495,66853,4394,824163,9514,541033,9921,283130,8241,135835,5102,73109,4257,33103,2682,23385,2211,10090,1422,7608,1193,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
