GEO_ID,B23002C_001E,B23002C_001M,B23002C_002E,B23002C_002M,B23002C_003E,B23002C_003M,B23002C_004E,B23002C_004M,B23002C_005E,B23002C_005M,B23002C_006E,B23002C_006M,B23002C_007E,B23002C_007M,B23002C_008E,B23002C_008M,B23002C_009E,B23002C_009M,B23002C_010E,B23002C_010M,B23002C_011E,B23002C_011M,B23002C_012E,B23002C_012M,B23002C_013E,B23002C_013M,B23002C_014E,B23002C_014M,B23002C_015E,B23002C_015M,B23002C_016E,B23002C_016M,B23002C_017E,B23002C_017M,B23002C_018E,B23002C_018M,B23002C_019E,B23002C_019M,B23002C_020E,B23002C_020M,B23002C_021E,B23002C_021M,B23002C_022E,B23002C_022M,B23002C_023E,B23002C_023M,B23002C_024E,B23002C_024M,B23002C_025E,B23002C_025M,B23002C_026E,B23002C_026M,B23002C_027E,B23002C_027M,B23002C_028E,B23002C_028M,B23002C_029E,B23002C_029M,B23002C_030E,B23002C_030M,B23002C_031E,B23002C_031M,B23002C_032E,B23002C_032M,B23002C_033E,B23002C_033M,B23002C_034E,B23002C_034M,B23002C_035E,B23002C_035M,B23002C_036E,B23002C_036M,B23002C_037E,B23002C_037M,B23002C_038E,B23002C_038M,B23002C_039E,B23002C_039M,B23002C_040E,B23002C_040M,B23002C_041E,B23002C_041M,B23002C_042E,B23002C_042M,B23002C_043E,B23002C_043M,B23002C_044E,B23002C_044M,B23002C_045E,B23002C_045M,B23002C_046E,B23002C_046M,B23002C_047E,B23002C_047M,B23002C_048E,B23002C_048M,B23002C_049E,B23002C_049M,B23002C_050E,B23002C_050M,B23002C_051E,B23002C_051M,B23002C_052E,B23002C_052M,B23002C_053E,B23002C_053M,B23002C_054E,B23002C_054M,B23002C_055E,B23002C_055M,B23002C_056E,B23002C_056M,B23002C_057E,B23002C_057M,B23002C_058E,B23002C_058M,B23002C_059E,B23002C_059M,B23002C_060E,B23002C_060M,B23002C_061E,B23002C_061M,B23002C_062E,B23002C_062M,B23002C_063E,B23002C_063M,B23002C_064E,B23002C_064M,B23002C_065E,B23002C_065M,B23002C_066E,B23002C_066M,B23002C_067E,B23002C_067M,B23002C_068E,B23002C_068M,B23002C_069E,B23002C_069M,B23002C_070E,B23002C_070M,B23002C_071E,B23002C_071M,B23002C_072E,B23002C_072M,B23002C_073E,B23002C_073M,B23002C_074E,B23002C_074M,B23002C_075E,B23002C_075M,B23002C_076E,B23002C_076M,B23002C_077E,B23002C_077M,B23002C_078E,B23002C_078M,B23002C_079E,B23002C_079M,NAME,B23002C_001EA,B23002C_001MA,B23002C_002EA,B23002C_002MA,B23002C_003MA,B23002C_003EA,B23002C_004MA,B23002C_004EA,B23002C_005MA,B23002C_005EA,B23002C_006EA,B23002C_006MA,B23002C_007EA,B23002C_007MA,B23002C_008EA,B23002C_008MA,B23002C_009MA,B23002C_009EA,B23002C_010MA,B23002C_010EA,B23002C_011EA,B23002C_011MA,B23002C_012EA,B23002C_012MA,B23002C_013EA,B23002C_013MA,B23002C_014EA,B23002C_014MA,B23002C_015EA,B23002C_015MA,B23002C_016EA,B23002C_016MA,B23002C_017MA,B23002C_017EA,B23002C_018MA,B23002C_018EA,B23002C_019EA,B23002C_019MA,B23002C_020EA,B23002C_020MA,B23002C_021EA,B23002C_021MA,B23002C_022MA,B23002C_022EA,B23002C_023MA,B23002C_023EA,B23002C_024MA,B23002C_024EA,B23002C_025EA,B23002C_025MA,B23002C_026EA,B23002C_026MA,B23002C_027EA,B23002C_027MA,B23002C_028MA,B23002C_028EA,B23002C_029MA,B23002C_029EA,B23002C_030EA,B23002C_030MA,B23002C_031EA,B23002C_031MA,B23002C_032EA,B23002C_032MA,B23002C_033MA,B23002C_033EA,B23002C_034MA,B23002C_034EA,B23002C_035EA,B23002C_035MA,B23002C_036EA,B23002C_036MA,B23002C_037EA,B23002C_037MA,B23002C_038MA,B23002C_038EA,B23002C_039MA,B23002C_039EA,B23002C_040EA,B23002C_040MA,B23002C_041EA,B23002C_041MA,B23002C_042EA,B23002C_042MA,B23002C_043MA,B23002C_043EA,B23002C_044MA,B23002C_044EA,B23002C_045EA,B23002C_045MA,B23002C_046EA,B23002C_046MA,B23002C_047EA,B23002C_047MA,B23002C_048MA,B23002C_048EA,B23002C_049MA,B23002C_049EA,B23002C_050EA,B23002C_050MA,B23002C_051EA,B23002C_051MA,B23002C_052EA,B23002C_052MA,B23002C_053MA,B23002C_053EA,B23002C_054MA,B23002C_054EA,B23002C_055EA,B23002C_055MA,B23002C_056EA,B23002C_056MA,B23002C_057EA,B23002C_057MA,B23002C_058MA,B23002C_058EA,B23002C_059MA,B23002C_059EA,B23002C_060MA,B23002C_060EA,B23002C_061EA,B23002C_061MA,B23002C_062EA,B23002C_062MA,B23002C_063EA,B23002C_063MA,B23002C_064MA,B23002C_064EA,B23002C_065MA,B23002C_065EA,B23002C_066MA,B23002C_066EA,B23002C_067MA,B23002C_067EA,B23002C_068EA,B23002C_068MA,B23002C_069MA,B23002C_069EA,B23002C_070MA,B23002C_070EA,B23002C_071MA,B23002C_071EA,B23002C_072MA,B23002C_072EA,B23002C_073MA,B23002C_073EA,B23002C_074EA,B23002C_074MA,B23002C_075MA,B23002C_075EA,B23002C_076MA,B23002C_076EA,B23002C_077MA,B23002C_077EA,B23002C_078MA,B23002C_078EA,B23002C_079EA,B23002C_079MA,state
0400000US35,139713,2524,67172,1849,6605,753,1312,345,0,185,1312,345,766,261,546,249,5293,705,9039,950,5179,865,10,20,5169,867,3752,887,1417,550,3860,739,36725,1207,24666,1630,0,185,24666,1630,20163,1580,4503,966,12059,1303,8347,613,3907,478,0,185,3907,478,3695,482,212,115,4440,767,2561,406,581,279,581,279,0,185,1980,400,3895,412,477,273,462,270,15,27,3418,460,72541,1577,6363,745,808,242,0,185,808,242,512,197,296,218,5555,700,8852,539,5240,766,0,185,5240,766,3613,797,1627,625,3612,670,38772,1046,27515,1518,0,185,27515,1518,24379,1476,3136,677,11257,1007,8984,590,4100,501,0,185,4100,501,3910,502,190,114,4884,562,3138,516,703,290,673,288,30,39,2435,467,6432,685,383,190,334,195,49,78,6049,629,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,57456,4717,27529,2734,1995,634,544,268,0,185,544,268,206,196,338,187,1451,498,3372,1118,2595,1057,38,76,2557,1054,1865,928,692,468,777,303,15282,2072,11842,1827,22,43,11820,1825,9611,1699,2209,810,3440,998,3933,855,2079,663,0,185,2079,663,1699,564,380,343,1854,591,1453,525,261,215,226,206,35,46,1192,492,1494,551,37,62,0,185,37,62,1457,547,29927,2724,2193,635,825,319,0,185,825,319,412,254,413,238,1368,551,2743,870,2150,800,0,185,2150,800,1667,658,483,301,593,328,15260,1740,9800,1246,0,185,9800,1246,8588,1188,1212,445,5460,1040,5345,959,2453,666,0,185,2453,666,2281,652,172,202,2892,713,1572,469,339,223,339,223,0,185,1233,434,2814,648,306,234,306,234,0,185,2508,610,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,87724,3100,41845,2118,3574,644,841,344,0,193,841,344,216,175,625,325,2733,547,4562,825,3283,820,331,229,2952,789,2075,630,877,430,1279,407,23194,1714,15661,1550,387,282,15274,1588,13683,1430,1591,604,7533,1192,6129,714,3365,640,0,193,3365,640,2988,635,377,217,2764,534,2084,488,606,256,598,254,8,13,1478,418,2302,432,263,254,263,254,0,193,2039,424,45879,1968,3601,608,1233,381,0,193,1233,381,997,386,236,199,2368,497,5131,899,2362,626,0,193,2362,626,1785,546,577,339,2769,744,23360,1403,16063,1347,81,134,15982,1374,14403,1337,1579,512,7297,1010,7383,866,3570,681,0,193,3570,681,3570,681,0,193,3813,612,2408,511,299,194,196,165,103,120,2109,492,3996,636,360,238,360,238,0,193,3636,639,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,25074,1388,11846,893,1599,417,251,131,0,141,251,131,177,112,74,59,1348,418,1590,417,757,387,0,141,757,387,737,387,20,29,833,241,6659,674,4838,682,0,141,4838,682,4563,680,275,139,1821,353,1100,249,516,197,0,141,516,197,516,197,0,141,584,178,489,248,158,106,146,105,12,22,331,219,409,162,59,59,59,59,0,141,350,160,13228,876,1317,420,660,394,0,141,660,394,611,389,49,52,657,218,1729,454,1089,385,0,141,1089,385,1040,383,49,64,640,274,7302,635,5258,659,0,141,5258,659,5104,661,154,89,2044,339,1680,287,964,294,0,141,964,294,964,294,0,141,716,243,313,127,110,91,110,91,0,141,203,103,887,319,31,29,31,29,0,141,856,320,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,199598,4237,98179,2390,11183,1168,3125,577,0,149,3125,577,2237,542,888,275,8058,1018,11845,1094,8833,1063,149,227,8684,1039,7017,942,1667,484,3012,735,51901,1745,40251,1828,334,268,39917,1815,36752,1912,3165,624,11650,1135,12545,900,7442,772,0,149,7442,772,6884,780,558,257,5103,625,4506,512,1110,348,1088,349,22,30,3396,428,6199,619,873,299,821,299,52,52,5326,554,101419,2895,9226,1047,3966,814,0,149,3966,814,3199,718,767,355,5260,741,10072,1117,6523,901,35,62,6488,900,5704,827,784,324,3549,652,54151,1961,39931,2158,0,149,39931,2158,36823,2127,3108,616,14220,1159,14695,864,7806,875,0,149,7806,875,7599,848,207,128,6889,807,5067,766,1169,366,1116,364,53,66,3898,654,8208,789,911,308,911,308,0,149,7297,730,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,36693,3159,18702,1973,1722,584,504,392,0,193,504,392,255,254,249,305,1218,504,2288,776,1580,773,0,193,1580,773,1091,653,489,449,708,444,10071,1471,7603,1393,0,193,7603,1393,6016,1312,1587,699,2468,756,2854,707,1817,650,0,193,1817,650,1394,549,423,357,1037,443,1012,472,198,156,104,109,94,106,814,429,755,290,79,89,79,89,0,193,676,268,17991,2159,1176,574,144,143,0,193,144,143,80,125,64,80,1032,557,1812,714,1284,731,0,193,1284,731,1104,682,180,214,528,259,9662,1468,7244,1347,0,193,7244,1347,6002,1152,1242,660,2418,770,2571,714,1172,438,0,193,1172,438,1074,410,98,135,1399,604,1454,609,200,164,200,164,0,193,1254,601,1316,418,171,214,171,214,0,193,1145,400,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48423,1668,23231,1163,2959,526,1102,444,0,147,1102,444,416,335,686,273,1857,448,3349,774,2420,759,0,147,2420,759,1722,731,698,258,929,374,12856,975,8871,920,0,147,8871,920,7066,831,1805,444,3985,729,2343,379,1037,314,0,147,1037,314,824,301,213,139,1306,383,535,153,120,79,107,74,13,22,415,154,1189,389,215,147,207,146,8,15,974,354,25192,1181,3043,567,1243,438,0,147,1243,438,860,418,383,174,1800,402,2990,527,1541,466,0,147,1541,466,895,486,646,164,1449,344,14105,862,9985,848,0,147,9985,848,8134,903,1851,491,4120,599,3069,349,1620,383,0,147,1620,383,1355,363,265,164,1449,365,721,209,149,101,127,92,22,28,572,199,1264,274,96,113,96,113,0,147,1168,243,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,97580,6293,53309,4231,4463,1115,2285,767,40,62,2245,764,1574,623,671,368,2178,747,5662,1986,4873,1928,212,350,4661,1851,4195,1794,466,291,789,426,30342,2832,25282,2582,508,351,24774,2606,22883,2433,1891,741,5060,1194,6733,1288,4317,944,0,206,4317,944,3976,946,341,259,2416,739,2640,722,1107,483,990,444,117,151,1533,489,3469,774,657,298,657,298,0,206,2812,730,44271,3443,3271,857,941,411,55,87,886,384,423,257,463,286,2330,729,3291,946,2305,761,0,206,2305,761,2085,750,220,164,986,494,25559,2529,17569,1901,0,206,17569,1901,16257,1869,1312,642,7990,1164,7010,1187,3935,956,0,206,3935,956,3594,904,341,233,3075,688,2240,575,770,429,770,429,0,206,1470,497,2900,893,124,107,124,107,0,206,2776,905,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23988,2151,12340,1345,1303,437,523,310,0,181,523,310,408,260,115,172,780,336,1579,577,1151,435,0,181,1151,435,927,423,224,190,428,390,7154,1083,5952,1046,0,181,5952,1046,5327,951,625,374,1202,410,1236,463,837,458,0,181,837,458,767,442,70,107,399,220,660,408,394,352,394,352,0,181,266,218,408,190,45,71,45,71,0,181,363,178,11648,1259,1402,465,491,312,0,181,491,312,268,231,223,202,911,381,1829,630,1136,526,0,181,1136,526,838,423,298,311,693,326,5878,734,4344,737,0,181,4344,737,4031,780,313,268,1534,386,1665,521,717,257,0,181,717,257,717,257,0,181,948,406,476,236,80,75,51,54,29,50,396,215,398,201,0,181,0,181,0,181,398,201,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
