GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002EA,B01001B_002MA,B01001B_003EA,B01001B_003MA,B01001B_004MA,B01001B_004EA,B01001B_005EA,B01001B_005MA,B01001B_006EA,B01001B_006MA,B01001B_007EA,B01001B_007MA,B01001B_008EA,B01001B_008MA,B01001B_009MA,B01001B_009EA,B01001B_010MA,B01001B_010EA,B01001B_011EA,B01001B_011MA,B01001B_012EA,B01001B_012MA,B01001B_013EA,B01001B_013MA,B01001B_014MA,B01001B_014EA,B01001B_015MA,B01001B_015EA,B01001B_016EA,B01001B_016MA,B01001B_017EA,B01001B_017MA,B01001B_018EA,B01001B_018MA,B01001B_019EA,B01001B_019MA,B01001B_020MA,B01001B_020EA,B01001B_021MA,B01001B_021EA,B01001B_022EA,B01001B_022MA,B01001B_023EA,B01001B_023MA,B01001B_024EA,B01001B_024MA,B01001B_025MA,B01001B_025EA,B01001B_026MA,B01001B_026EA,B01001B_027EA,B01001B_027MA,B01001B_028EA,B01001B_028MA,B01001B_029EA,B01001B_029MA,B01001B_030EA,B01001B_030MA,B01001B_031MA,B01001B_031EA,state
0400000US29,691631,5818,328376,3831,24567,1851,27595,2332,28734,2096,16770,1147,14747,1279,29216,1469,23627,1467,21794,1108,39155,1626,44370,1407,31665,905,16304,849,7882,900,1950,490,363255,4064,23085,1851,27170,2159,25622,1754,16296,1110,12195,899,30044,1386,25896,1415,25543,1188,46247,1496,49028,1331,41934,996,21772,807,13836,1197,4587,1052,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,85483,3465,44372,1794,4074,472,5094,884,3063,800,2450,338,1615,408,3829,484,3398,582,3037,454,5944,901,5759,712,3631,391,1519,190,767,216,192,100,41111,2142,3901,537,4480,938,3323,781,2132,484,1224,248,2871,581,2953,333,3084,419,4887,645,5438,396,3352,408,2127,275,928,263,411,232,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,227696,4251,115035,2364,8128,1042,8311,1414,8477,1239,5628,443,3674,472,10449,634,8440,570,8813,764,15964,865,16486,716,11246,522,6216,232,2586,424,617,363,112661,2839,8599,936,7821,1549,8962,1246,3914,739,3662,479,9618,958,8693,673,7905,707,15405,724,14846,824,11642,728,7258,352,2610,592,1726,562,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,16515,2631,8241,1621,447,320,311,362,651,427,720,718,295,266,673,413,1255,669,291,337,1299,621,1281,711,691,377,242,205,85,140,0,181,8274,1680,257,274,1142,588,728,484,209,180,821,596,1011,413,547,462,513,385,954,507,744,400,1252,490,48,70,48,98,0,181,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1207688,10732,567832,6543,39924,1753,40017,2633,43191,2521,28929,1501,18364,1271,52429,2509,37746,1776,37667,1244,80062,1880,84515,2009,56774,1021,30878,1124,14379,860,2957,662,639856,6329,39703,1731,38421,3029,43980,2130,27488,1316,20458,1349,46324,2018,41589,1754,43240,1436,90971,1677,97952,1797,73033,1358,43663,1015,23635,1305,9399,1390,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42843,2442,23537,1699,2299,741,2435,961,1459,575,764,320,1695,711,2685,745,1617,462,1053,573,2836,657,2753,718,2360,515,981,338,564,380,36,74,19306,2149,2636,763,1938,927,757,404,813,543,1093,463,1781,737,1454,462,1922,860,1953,706,2000,782,1494,308,956,287,242,206,267,178,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3046610,15504,1411258,8837,104475,2579,95485,4261,107101,4142,68735,1934,48616,1682,132543,2974,106293,2044,95051,2232,182250,2826,201463,2479,145703,1866,78446,1613,34476,1543,10621,1478,1635352,9594,100741,2293,94516,3714,106513,3454,65907,1786,49741,2225,127941,1859,116419,2732,108440,2112,215165,2917,243283,2690,191436,2130,118075,1832,66396,2542,30779,2280,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2107908,10420,985379,6351,72180,2451,74852,4382,79785,4241,45678,1938,39132,2627,84764,2918,65980,2715,63848,2724,131307,3303,134992,3201,109995,1197,54282,1800,22508,1485,6076,1083,1122529,7097,72484,2853,75364,4134,75301,3836,45797,2003,37575,2479,89436,3198,70746,2383,74786,2280,157865,3030,160033,2312,133926,1574,73658,1276,38688,1761,16870,1454,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,10202,1652,7284,1152,384,227,321,279,736,423,211,164,402,312,1307,540,450,281,691,381,1618,739,504,305,625,396,35,68,0,141,0,141,2918,817,290,206,524,346,40,51,144,238,166,208,465,351,128,133,666,470,270,234,174,210,51,85,0,141,0,141,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1413110,9120,672603,5153,53313,2329,55725,3340,52655,3321,33820,1412,25851,1606,57358,1896,46102,1396,44041,1656,83291,2078,89198,1947,73783,1337,34877,1002,17340,1139,5249,970,740507,5575,51175,1800,54095,2975,51743,2854,33103,1296,25951,1666,60077,2289,50653,1960,48380,1347,90596,2034,101272,1416,85508,1192,45691,1112,29195,1579,13068,1323,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,272820,4079,136575,2581,9521,917,12069,1362,9806,1201,5668,813,6146,740,12114,1133,10247,883,10702,876,18137,1193,17919,1155,13831,737,6549,677,2955,440,911,348,136245,2849,9631,901,10213,1300,10119,1220,6035,624,4064,600,11465,1106,10639,792,9590,755,16596,1031,17766,945,15946,735,7851,554,4365,599,1965,448,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,69719,3737,38022,2709,3204,888,2633,1045,3076,905,1492,601,1865,693,3012,631,3225,647,3433,748,5314,894,4706,967,3392,515,1669,535,1001,419,0,193,31697,2007,1978,670,2808,820,3004,915,1032,485,1569,638,2996,829,2625,602,2243,400,3295,544,4408,803,3027,478,1386,214,653,289,673,329,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1400003,11914,671207,7265,51222,1962,48543,3609,53943,2913,35265,1511,26605,1524,64397,2163,48208,1788,46869,2074,86251,2802,88901,1697,67940,1788,31924,1068,17108,1320,4031,779,728796,6531,49711,2088,48325,3399,50508,3312,33588,1474,27325,1604,60171,1961,50176,1982,47314,1652,94136,2237,99000,1950,81041,1334,47049,1053,28315,1443,12137,1324,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67840,4989,33762,3080,3218,846,2794,922,2768,879,1417,379,1162,478,3643,926,2672,810,2861,683,4330,928,4544,479,2673,424,767,369,803,327,110,151,34078,2666,2389,579,2635,759,2610,754,1288,416,1367,297,2862,549,2847,528,3293,745,4898,858,3864,542,3290,610,1453,249,979,393,303,234,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1307087,6873,612348,4385,45468,2096,49868,2628,48833,2885,28228,1397,24871,2494,54147,2376,39625,1882,38150,2254,76285,2687,81678,2250,70525,886,36339,1151,14013,1261,4318,801,694739,4501,43926,2279,47134,2713,49574,2884,28350,1745,21856,1575,56357,1993,44839,1682,48451,1594,87364,1665,97153,1233,86155,646,48885,854,24733,1213,9962,1192,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13055,1334,8322,1007,1012,459,791,402,474,295,576,403,631,500,1218,715,639,307,881,494,1279,534,574,449,247,189,0,147,0,147,0,147,4733,787,755,436,656,365,233,190,139,203,121,144,247,349,855,579,266,277,772,389,234,207,320,291,11,19,8,15,116,199,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1091759,6706,514463,4367,40812,1466,42584,2670,42086,2515,26351,1306,21324,1453,45782,1988,38343,1299,35958,1526,65664,1698,65560,1464,54346,1345,23379,1020,9386,963,2888,723,577296,4463,40945,1526,39218,2935,41685,2628,26880,1413,18914,1691,49387,1686,39861,1124,42441,1467,74700,1198,79379,1427,66496,1354,32340,1049,18496,1210,6554,1002,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
