GEO_ID,B19001B_001E,B19001B_001M,B19001B_002E,B19001B_002M,B19001B_003E,B19001B_003M,B19001B_004E,B19001B_004M,B19001B_005E,B19001B_005M,B19001B_006E,B19001B_006M,B19001B_007E,B19001B_007M,B19001B_008E,B19001B_008M,B19001B_009E,B19001B_009M,B19001B_010E,B19001B_010M,B19001B_011E,B19001B_011M,B19001B_012E,B19001B_012M,B19001B_013E,B19001B_013M,B19001B_014E,B19001B_014M,B19001B_015E,B19001B_015M,B19001B_016E,B19001B_016M,B19001B_017E,B19001B_017M,NAME,B19001B_001MA,B19001B_001EA,B19001B_002MA,B19001B_002EA,B19001B_003MA,B19001B_003EA,B19001B_004EA,B19001B_004MA,B19001B_005EA,B19001B_005MA,B19001B_006MA,B19001B_006EA,B19001B_007MA,B19001B_007EA,B19001B_008MA,B19001B_008EA,B19001B_009MA,B19001B_009EA,B19001B_010MA,B19001B_010EA,B19001B_011EA,B19001B_011MA,B19001B_012EA,B19001B_012MA,B19001B_013MA,B19001B_013EA,B19001B_014MA,B19001B_014EA,B19001B_015MA,B19001B_015EA,B19001B_016EA,B19001B_016MA,B19001B_017EA,B19001B_017MA,state
0400000US21,134957,3254,27050,2432,13692,1876,11603,1757,10959,1634,10472,1656,7885,1198,6769,1398,6340,1183,4075,981,9158,1620,9218,1558,8683,1328,4698,1000,2174,766,1547,613,634,366,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,514717,6339,90105,4769,59900,3579,52929,3689,37353,2820,35583,2982,31167,2418,26820,2447,25086,2573,19323,2514,33148,3165,34796,2894,35178,2648,17621,2430,7396,1329,6086,1261,2226,526,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,623453,5865,57097,3201,32761,2714,26631,2276,28668,2317,28039,2750,27101,2688,28418,2664,27324,3045,29685,2622,48735,3066,63956,4494,73875,4094,54966,3997,34362,2466,38557,2815,23278,2013,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,152906,4076,21067,2251,12414,1813,9179,1460,8909,1458,8205,1395,7516,1301,8460,1554,6870,1289,5894,1170,12195,1638,15308,2139,13645,1776,8299,1347,5638,1126,5164,1105,4143,1045,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,512840,5945,106935,4758,47874,3127,44016,3294,38644,3234,30194,2644,34054,2837,24145,2318,21957,2349,19612,1934,32281,2781,38358,2796,38003,3348,16948,1973,8782,1361,6495,1124,4542,982,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,98152,2764,21655,2380,8437,1644,7313,1454,7124,1307,6863,1425,6029,1353,4419,1040,5605,1267,4015,985,6060,1052,6817,1204,6656,1322,3669,1162,1003,503,1785,851,702,376,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,379939,5700,75357,3752,43151,3185,40428,2900,34133,2830,25557,2641,24973,2492,20657,2306,18912,2468,12687,1653,23216,2366,23540,2401,18982,1882,9365,1520,4135,1176,3068,867,1778,628,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,264086,4593,44719,3231,30110,3005,21820,2776,20970,2388,19526,2130,17239,2078,12967,1724,14180,2197,10379,1708,16373,2038,18718,2214,20192,2372,7924,1385,4537,868,3043,825,1389,486,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30423,1584,4904,818,2935,715,3099,581,2586,687,1963,597,2505,780,1584,558,1815,662,1334,483,2174,705,1452,512,1864,640,995,577,796,435,238,174,179,184,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,81628,3346,9981,1639,6886,1435,6615,1223,5173,1089,4107,1301,6502,1331,4160,1036,3634,996,4385,1097,6397,1306,8618,1695,7599,1212,3212,742,1656,613,1731,621,972,449,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,422205,5383,54046,3941,27177,2352,22657,2179,22389,2138,22717,2506,25846,2988,19584,2292,15547,1779,18129,2084,31933,2766,39732,2864,47125,3281,30018,2282,17654,2121,16949,2142,10702,1606,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,15032,1430,2431,910,1549,653,1344,525,723,437,537,344,1070,514,1072,532,497,455,528,325,1189,652,753,346,783,387,706,432,409,275,973,571,468,546,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1059063,9524,153666,5623,78457,4852,65936,4106,61851,3628,50982,2746,56079,3955,49143,3218,54157,3309,39533,2998,80745,4259,95612,4907,109700,5003,64958,4133,40741,3212,34794,2871,22709,2044,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,781013,6579,120153,5602,75735,4327,59812,3401,60645,3371,53458,3771,55257,4367,47712,3594,40584,3252,34863,2997,58671,4312,59413,4109,56383,4203,28901,3033,13326,1774,9581,1549,6519,1345,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,547832,6287,117696,4812,55808,3507,46454,3465,45391,3131,36165,2685,31953,2775,26798,2539,23317,2533,19949,2225,33792,2662,37843,3187,35509,3013,16196,1776,8866,1457,7560,1208,4535,941,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,103262,2675,17055,1518,10220,1398,8688,1083,8518,1316,7140,1025,6358,937,5225,858,4457,915,4420,1102,7088,1036,9354,1303,8760,1426,3938,795,904,337,517,269,620,309,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,24408,2027,5782,1484,2284,795,1839,709,1668,565,997,441,702,521,1387,663,789,541,1505,753,1376,673,855,386,2175,917,1544,623,891,534,285,208,329,283,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,494004,6199,80173,3521,46948,3481,39905,3257,37971,3194,33051,3017,33922,3087,25118,2223,25206,2535,18397,2374,37544,2924,35794,2988,38192,2779,19061,2009,10007,1606,6687,1228,6028,1298,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23472,1676,3543,874,2452,912,1201,476,1679,892,1564,627,1359,535,1372,601,866,433,846,439,1398,631,2251,650,1886,553,1433,531,879,448,172,169,571,357,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,465419,6028,78198,4058,49769,3448,39814,2941,37179,2858,32961,2887,32749,2772,26080,2780,23621,2547,20258,2612,32119,2718,34883,3176,30930,2310,13498,2085,6325,1317,4757,1244,2278,660,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,390511,5803,62348,3860,35349,3050,35412,2771,32149,2860,26725,2680,27375,2840,17835,2548,18454,1997,15470,2091,32329,2677,29300,2729,30331,2801,13396,1806,5518,974,5549,1148,2971,689,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1093934,10757,152504,6597,85188,5272,71421,4132,69667,4319,68064,4703,72619,4365,57703,4282,56602,4376,46561,4045,83650,5167,101400,4971,103705,5943,53553,3713,31986,3198,24291,2470,15020,1780,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,9399,1068,809,439,521,334,183,167,928,519,322,220,788,466,529,322,537,329,242,205,555,422,954,514,1291,516,1144,552,159,180,280,225,157,160,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,567721,7015,61470,3986,40752,2754,38686,3179,35608,3064,33173,2798,30570,2637,28069,2614,27503,2340,26435,3080,43821,3290,54723,3179,58015,3368,37793,3233,20438,1999,18493,2135,12172,1425,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,90730,3130,10960,1803,5569,1306,5536,1309,5634,1452,6277,1561,6618,1615,4658,1086,5747,1582,3698,1095,6704,1416,6220,1361,11070,1908,5439,1022,2255,698,2737,680,1608,790,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22252,1811,5581,1230,1958,633,2093,766,2241,804,855,466,1410,522,1253,520,612,344,784,356,1157,525,1451,706,1380,467,623,415,470,430,285,257,99,129,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,124942,3199,21692,2089,15916,1971,12484,1926,10524,1338,8378,1500,8421,1255,6673,1224,6644,1206,4585,1034,7540,1186,7238,970,6887,1224,3573,893,2296,591,1148,438,943,403,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,114453,4103,34195,2340,12111,1380,12126,1721,10406,1723,9040,1492,6631,1130,6782,1146,4005,911,3180,900,5743,1359,4177,823,3157,763,2517,835,241,208,108,125,34,57,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,469229,6060,89065,4447,51035,3464,38790,2923,37875,2935,30880,2717,29695,3156,27139,2970,22651,2116,17774,1872,30403,2597,34699,3386,30498,3240,14417,1766,7844,1561,3726,1080,2738,811,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,9490,1181,1032,675,774,564,325,266,704,553,541,388,625,611,495,426,336,220,233,255,854,624,1479,667,274,232,716,460,87,138,922,583,93,179,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,100066,3266,13734,1842,7928,1283,5335,913,6495,1130,6731,1449,6252,1463,4398,1325,5177,1093,4221,1241,8879,1821,7208,1416,9792,1694,5344,1273,3562,1212,3250,1342,1760,713,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,172697,3879,34138,2819,20580,1757,15759,2092,15250,1872,10533,1224,11502,1946,9395,1579,7588,1400,6611,1178,12016,1694,12016,1582,9116,1355,4512,1128,2238,755,970,506,473,363,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
