GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001EA,B20005D_001MA,B20005D_002EA,B20005D_002MA,B20005D_003EA,B20005D_003MA,B20005D_004MA,B20005D_004EA,B20005D_005MA,B20005D_005EA,B20005D_006EA,B20005D_006MA,B20005D_007EA,B20005D_007MA,B20005D_008EA,B20005D_008MA,B20005D_009EA,B20005D_009MA,B20005D_010MA,B20005D_010EA,B20005D_011EA,B20005D_011MA,B20005D_012EA,B20005D_012MA,B20005D_013EA,B20005D_013MA,B20005D_014EA,B20005D_014MA,B20005D_015MA,B20005D_015EA,B20005D_016EA,B20005D_016MA,B20005D_017EA,B20005D_017MA,B20005D_018EA,B20005D_018MA,B20005D_019MA,B20005D_019EA,B20005D_020EA,B20005D_020MA,B20005D_021EA,B20005D_021MA,B20005D_022EA,B20005D_022MA,B20005D_023EA,B20005D_023MA,B20005D_024EA,B20005D_024MA,B20005D_025EA,B20005D_025MA,B20005D_026MA,B20005D_026EA,B20005D_027MA,B20005D_027EA,B20005D_028EA,B20005D_028MA,B20005D_029MA,B20005D_029EA,B20005D_030MA,B20005D_030EA,B20005D_031EA,B20005D_031MA,B20005D_032MA,B20005D_032EA,B20005D_033EA,B20005D_033MA,B20005D_034MA,B20005D_034EA,B20005D_035MA,B20005D_035EA,B20005D_036EA,B20005D_036MA,B20005D_037MA,B20005D_037EA,B20005D_038MA,B20005D_038EA,B20005D_039MA,B20005D_039EA,B20005D_040MA,B20005D_040EA,B20005D_041EA,B20005D_041MA,B20005D_042EA,B20005D_042MA,B20005D_043MA,B20005D_043EA,B20005D_044MA,B20005D_044EA,B20005D_045MA,B20005D_045EA,B20005D_046EA,B20005D_046MA,B20005D_047EA,B20005D_047MA,B20005D_048MA,B20005D_048EA,B20005D_049MA,B20005D_049EA,B20005D_050MA,B20005D_050EA,B20005D_051EA,B20005D_051MA,B20005D_052EA,B20005D_052MA,B20005D_053EA,B20005D_053MA,B20005D_054MA,B20005D_054EA,B20005D_055MA,B20005D_055EA,B20005D_056EA,B20005D_056MA,B20005D_057EA,B20005D_057MA,B20005D_058EA,B20005D_058MA,B20005D_059MA,B20005D_059EA,B20005D_060MA,B20005D_060EA,B20005D_061EA,B20005D_061MA,B20005D_062EA,B20005D_062MA,B20005D_063EA,B20005D_063MA,B20005D_064EA,B20005D_064MA,B20005D_065MA,B20005D_065EA,B20005D_066EA,B20005D_066MA,B20005D_067EA,B20005D_067MA,B20005D_068EA,B20005D_068MA,B20005D_069EA,B20005D_069MA,B20005D_070MA,B20005D_070EA,B20005D_071EA,B20005D_071MA,B20005D_072EA,B20005D_072MA,B20005D_073EA,B20005D_073MA,B20005D_074EA,B20005D_074MA,B20005D_075EA,B20005D_075MA,B20005D_076MA,B20005D_076EA,B20005D_077EA,B20005D_077MA,B20005D_078EA,B20005D_078MA,B20005D_079MA,B20005D_079EA,B20005D_080EA,B20005D_080MA,B20005D_081MA,B20005D_081EA,B20005D_082MA,B20005D_082EA,B20005D_083EA,B20005D_083MA,B20005D_084MA,B20005D_084EA,B20005D_085EA,B20005D_085MA,B20005D_086MA,B20005D_086EA,B20005D_087MA,B20005D_087EA,B20005D_088EA,B20005D_088MA,B20005D_089MA,B20005D_089EA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092MA,B20005D_092EA,B20005D_093MA,B20005D_093EA,B20005D_094MA,B20005D_094EA,B20005D_095MA,B20005D_095EA,state
0400000US18,87958,2363,41188,1361,18702,1516,0,184,18702,1516,0,184,0,184,262,209,114,199,840,478,142,149,462,322,575,362,737,453,541,483,1274,469,581,509,1042,533,638,386,175,156,867,469,1893,910,987,468,3643,823,3929,890,22486,1648,11443,1647,11043,1502,1369,535,1182,492,1671,744,390,248,1615,704,276,251,991,471,547,474,684,389,395,283,341,278,358,471,287,211,303,414,74,122,0,184,36,60,0,184,191,212,333,204,46770,1918,15684,1578,0,184,15684,1578,65,78,28,55,78,140,554,377,129,154,438,379,268,165,469,283,1734,838,451,427,1773,716,1377,618,1256,693,796,405,1079,665,710,442,1270,663,624,279,1410,610,1175,502,31086,1795,17563,1612,13523,1383,2646,840,2330,752,1181,468,1503,641,1518,552,247,201,1076,604,296,189,367,193,177,256,286,239,472,336,343,297,152,171,29,42,193,196,497,337,0,184,118,124,92,122,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44343,1464,21374,1366,9682,1107,0,151,9682,1107,0,151,0,151,0,151,21,50,105,162,152,178,272,213,322,229,664,462,514,319,792,413,671,342,346,204,863,405,543,358,767,335,326,221,1214,587,1016,503,1094,455,11692,1195,4837,1139,6855,962,1208,506,769,405,708,396,483,359,772,486,19,36,696,522,38,74,296,271,199,215,384,306,228,216,33,56,54,87,149,211,115,136,414,394,181,202,79,131,30,58,22969,1113,7888,888,0,151,7888,888,0,151,0,151,53,77,88,143,200,185,348,253,417,295,191,246,1079,506,715,367,793,318,771,371,582,345,372,334,148,148,230,185,529,327,487,322,317,228,568,340,15081,1155,7598,1095,7483,1133,1862,601,683,267,1067,521,712,320,602,321,490,306,196,202,325,304,157,162,181,177,510,350,198,196,76,125,48,60,160,174,0,151,0,151,0,151,188,235,28,47,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,55871,2054,27367,1557,15197,1142,0,165,15197,1142,0,165,0,165,55,77,0,165,194,165,125,152,348,248,813,518,993,507,787,471,525,296,963,408,1154,457,769,479,891,375,505,270,1000,440,1052,562,2415,771,2608,690,12170,1497,6783,1146,5387,1069,1489,677,552,324,567,266,27,45,562,355,0,165,463,440,85,102,361,291,63,75,79,97,308,219,102,102,141,147,161,148,76,86,0,165,98,93,203,173,50,92,28504,1136,9597,1271,0,165,9597,1271,40,67,0,165,283,311,91,203,65,84,203,188,178,182,916,591,636,322,387,264,1172,580,995,383,771,382,448,330,605,433,575,365,224,219,902,437,854,437,252,190,18907,1498,11108,1319,7799,1230,1430,669,834,446,1109,488,603,353,935,463,352,295,197,170,229,195,611,416,28,47,352,203,110,116,218,224,91,129,0,165,355,315,54,84,68,115,68,85,155,259,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,40522,2096,19111,1219,10749,1208,0,181,10749,1208,0,181,0,181,102,108,14,30,266,334,23,46,70,69,546,383,445,270,0,181,508,315,1070,547,375,247,732,398,733,371,826,616,1223,503,584,282,1591,593,1641,506,8362,1092,3728,870,4634,1005,755,366,786,453,204,148,450,159,97,95,263,204,113,113,98,126,363,310,38,58,197,182,520,469,0,181,363,430,0,181,0,181,109,176,172,201,37,63,69,86,21411,1460,7642,1155,0,181,7642,1155,0,181,90,119,0,181,175,152,383,227,139,166,306,332,550,591,705,417,325,231,657,312,863,526,499,269,481,275,306,234,529,355,179,177,339,330,852,503,264,233,13769,1258,7566,1014,6203,1133,1266,504,823,406,542,326,582,359,447,318,214,196,777,473,88,107,324,202,186,226,111,175,269,273,106,120,82,116,60,101,279,282,0,181,0,181,0,181,47,59,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,56550,1997,25454,1430,11495,1676,0,193,11495,1676,0,193,0,193,36,63,208,184,176,163,163,125,713,401,145,146,1181,491,391,263,412,250,1059,588,845,481,787,427,901,434,478,295,615,332,634,421,910,386,1841,808,13959,1350,6176,1196,7783,1084,564,326,846,662,1711,695,126,109,625,395,247,278,206,223,327,212,474,311,277,237,148,180,190,149,275,188,338,248,252,271,181,185,409,424,67,86,156,157,364,221,31096,1332,10377,1234,0,193,10377,1234,0,193,104,178,217,215,40,56,738,421,667,355,772,413,379,271,841,514,215,173,574,380,1103,562,518,304,313,274,751,360,325,242,736,391,468,379,1199,541,417,259,20719,1622,13049,1353,7670,1368,676,347,1436,634,888,445,1359,551,785,434,465,291,176,205,291,266,257,208,44,63,175,181,103,118,350,402,163,173,142,176,62,88,37,64,87,146,86,151,88,85,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,273999,3047,126986,2048,73380,2373,56,89,73324,2384,59,96,176,210,437,366,235,240,1597,578,373,311,743,296,529,407,1587,597,1919,694,3422,821,2938,843,3212,811,3150,651,2704,830,5111,1364,6318,1208,4790,1116,12212,1731,21812,1849,53606,2508,31670,2284,21936,2264,3363,999,2803,828,1580,637,1560,624,2173,699,557,315,539,312,649,401,1758,815,398,252,866,389,505,296,1134,513,576,281,283,226,100,127,497,318,804,433,691,357,1100,445,147013,1960,59592,3033,118,140,59474,3042,306,227,121,196,621,399,721,525,1373,560,476,336,2622,1115,1306,597,2410,842,841,462,2585,720,4397,1262,2086,640,3960,906,2371,731,2976,715,5744,1204,5321,1123,8362,1040,10875,1342,87421,3225,53535,3003,33886,2756,5486,1050,3390,923,2322,529,1845,552,2286,630,1436,570,2032,556,1169,509,2693,748,1059,457,2912,1018,1277,555,875,428,1058,443,390,288,675,466,823,356,575,254,1226,429,357,263,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,305746,3358,144147,2079,75498,3036,0,195,75498,3036,28,48,61,85,38,65,687,365,1513,598,512,410,1319,668,1151,502,2786,972,1586,735,3746,1150,4079,1137,2945,704,4833,1154,2678,1098,3643,973,7334,1354,5135,1234,11529,1485,19895,1989,68649,3353,33499,2697,35150,2827,5907,1230,4204,980,4192,1076,2222,792,2410,655,970,399,2798,884,803,402,1523,652,969,444,1006,434,1858,710,601,465,1276,538,415,270,737,450,434,258,248,166,1117,498,1460,527,161599,2081,57023,2726,0,195,57023,2726,0,195,0,195,767,538,123,146,926,452,1446,666,1007,491,2175,811,2352,713,1351,578,3862,1108,4236,1029,4037,1204,4260,1127,2979,912,3383,958,4617,999,3946,836,7700,1391,7856,1308,104576,3021,57186,3333,47390,2910,10379,1431,5037,1018,5141,1322,3198,789,3965,1130,1578,779,2756,869,794,315,3105,951,678,383,2042,613,1183,608,1276,571,1063,601,432,239,765,380,1339,694,742,324,793,467,1124,450,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,195107,3088,91733,2035,47849,2069,0,161,47849,2069,83,132,332,244,518,557,921,672,192,145,446,393,1436,632,451,307,1610,609,630,433,2291,800,1573,436,1887,853,2428,827,1239,516,1760,587,3930,957,4118,942,9221,1191,12783,1323,43884,2343,22976,2321,20908,2245,4736,982,1597,594,2352,686,1238,473,1794,602,676,263,1072,519,529,316,1261,623,237,165,628,378,630,431,387,341,273,308,518,388,372,195,1062,621,307,239,554,266,685,323,103374,1794,30420,2134,0,161,30420,2134,79,127,88,144,413,349,341,240,1399,618,192,154,864,407,834,380,1666,499,495,265,2344,823,1791,561,1302,449,1603,556,1211,531,1436,493,2411,584,3104,835,5230,980,3617,656,72954,2645,45068,2585,27886,2041,5783,1046,3471,820,3783,983,1391,478,2561,714,1235,484,921,414,612,369,1357,528,202,137,723,326,969,509,1206,607,580,320,441,266,540,309,913,455,370,192,696,474,132,108,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,168861,2253,81777,1405,43444,1731,0,139,43444,1731,12,21,121,142,107,119,74,100,637,458,689,326,836,423,910,473,2251,694,1072,469,2642,623,3834,862,3626,810,2335,629,2188,740,1597,575,3253,744,3482,878,6060,1249,7718,1406,38333,2144,19080,1869,19253,1678,3121,667,2471,558,2230,674,1160,447,1519,541,878,408,700,424,273,157,1629,643,336,264,738,330,1121,496,691,327,244,206,197,189,0,139,180,133,1112,699,228,167,425,336,87084,1794,31644,2442,0,139,31644,2442,164,185,0,139,395,268,385,268,772,409,664,412,899,418,1377,602,2234,721,1332,480,2638,779,2898,699,3071,773,2769,708,1503,513,1364,514,2546,749,2222,704,2260,823,2151,715,55440,2276,29394,1783,26046,2056,5917,1017,3344,816,2557,658,2170,641,2680,655,920,345,1262,471,795,376,1079,489,171,179,877,373,1080,588,206,164,195,156,690,377,172,160,693,445,541,396,364,292,333,273,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,81490,2579,37152,1459,19818,1666,58,107,19760,1652,0,177,0,177,0,177,201,279,578,438,385,286,1059,621,51,116,1242,667,403,341,1913,748,1388,553,734,331,1164,596,583,311,693,363,1015,527,1581,528,2726,690,4044,1041,17334,1582,8478,1402,8856,1217,1209,519,1311,473,821,473,249,204,861,490,390,314,797,359,460,331,464,333,66,102,330,324,443,333,262,187,96,155,92,117,122,147,408,437,88,107,62,110,325,350,44338,1754,15898,1289,0,177,15898,1289,0,177,0,177,76,79,176,181,738,467,560,380,1704,537,366,225,647,433,662,379,1580,569,1462,638,609,333,1304,472,600,314,1138,477,1243,541,587,364,1151,454,1295,575,28440,1824,16667,1820,11773,1640,2638,919,1488,538,1367,590,943,391,837,426,642,473,571,321,389,309,458,325,24,40,487,346,404,295,147,126,49,78,133,199,419,514,361,239,65,102,134,133,217,236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
