GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001EA,B23002G_001MA,B23002G_002MA,B23002G_002EA,B23002G_003MA,B23002G_003EA,B23002G_004MA,B23002G_004EA,B23002G_005MA,B23002G_005EA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008MA,B23002G_008EA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011EA,B23002G_011MA,B23002G_012MA,B23002G_012EA,B23002G_013MA,B23002G_013EA,B23002G_014MA,B23002G_014EA,B23002G_015MA,B23002G_015EA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018EA,B23002G_018MA,B23002G_019MA,B23002G_019EA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022EA,B23002G_022MA,B23002G_023MA,B23002G_023EA,B23002G_024MA,B23002G_024EA,B23002G_025MA,B23002G_025EA,B23002G_026MA,B23002G_026EA,B23002G_027EA,B23002G_027MA,B23002G_028MA,B23002G_028EA,B23002G_029MA,B23002G_029EA,B23002G_030MA,B23002G_030EA,B23002G_031MA,B23002G_031EA,B23002G_032MA,B23002G_032EA,B23002G_033EA,B23002G_033MA,B23002G_034MA,B23002G_034EA,B23002G_035MA,B23002G_035EA,B23002G_036MA,B23002G_036EA,B23002G_037MA,B23002G_037EA,B23002G_038EA,B23002G_038MA,B23002G_039MA,B23002G_039EA,B23002G_040MA,B23002G_040EA,B23002G_041MA,B23002G_041EA,B23002G_042MA,B23002G_042EA,B23002G_043MA,B23002G_043EA,B23002G_044EA,B23002G_044MA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047MA,B23002G_047EA,B23002G_048MA,B23002G_048EA,B23002G_049MA,B23002G_049EA,B23002G_050EA,B23002G_050MA,B23002G_051EA,B23002G_051MA,B23002G_052MA,B23002G_052EA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057MA,B23002G_057EA,B23002G_058MA,B23002G_058EA,B23002G_059MA,B23002G_059EA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063MA,B23002G_063EA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066EA,B23002G_066MA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070MA,B23002G_070EA,B23002G_071MA,B23002G_071EA,B23002G_072MA,B23002G_072EA,B23002G_073EA,B23002G_073MA,B23002G_074MA,B23002G_074EA,B23002G_075MA,B23002G_075EA,B23002G_076MA,B23002G_076EA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079MA,B23002G_079EA,state
0400000US18,70353,4056,34965,2843,7388,1546,2510,859,0,184,2510,859,1768,705,742,414,4878,1143,5482,1309,3637,1093,0,184,3637,1093,2782,950,855,488,1845,784,16157,1688,11514,1428,0,184,11514,1428,9577,1327,1937,692,4643,868,3428,922,1819,707,255,392,1564,580,1554,579,10,15,1609,623,924,423,283,223,211,174,72,130,641,312,1586,510,91,105,91,105,0,184,1495,496,35388,2435,7399,1148,3068,764,0,184,3068,764,2409,748,659,301,4331,757,6058,1284,4450,1070,12,44,4438,1068,3500,878,938,503,1608,643,16204,2014,12170,1883,0,184,12170,1883,10938,1756,1232,467,4034,988,2863,689,1148,364,0,184,1148,364,1148,364,0,184,1715,568,1042,408,288,240,266,238,22,37,754,367,1822,552,0,184,0,184,0,184,1822,552,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28263,3011,14663,1867,2498,667,1135,476,0,151,1135,476,825,408,310,220,1363,490,2064,679,1532,557,0,151,1532,557,1191,495,341,229,532,363,8448,1347,6933,1389,0,151,6933,1389,6482,1332,451,236,1515,560,1060,362,793,303,0,151,793,303,666,308,127,134,267,186,227,169,27,60,27,60,0,151,200,151,366,214,91,109,91,109,0,151,275,190,13600,1910,2591,608,1729,539,0,151,1729,539,1590,512,139,135,862,311,2659,850,2036,659,0,151,2036,659,1910,635,126,203,623,373,6085,1202,4465,954,0,151,4465,954,4387,957,78,80,1620,601,1347,483,905,436,0,151,905,436,548,285,357,322,442,242,242,256,32,39,32,39,0,151,210,254,676,308,20,42,20,42,0,151,656,311,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50086,4167,24838,2548,5218,1109,2083,738,112,143,1971,734,1117,514,854,478,3135,953,3288,817,2186,710,120,157,2066,707,1734,651,332,331,1102,430,12703,1877,10365,1866,184,196,10181,1850,9474,1763,707,311,2338,778,1787,497,1097,400,0,165,1097,400,1025,390,72,89,690,325,800,309,125,99,125,99,0,165,675,289,1042,438,358,283,358,283,0,165,684,323,25248,2669,4845,1176,2883,816,0,165,2883,816,2226,764,657,363,1962,640,4710,1286,3801,1197,0,165,3801,1197,3361,1140,440,305,909,425,11512,1600,9170,1371,88,110,9082,1354,8627,1349,455,281,2342,602,1908,578,1086,393,0,165,1086,393,919,378,167,158,822,371,525,269,117,116,117,116,0,165,408,242,1748,601,252,338,252,338,0,165,1496,529,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,45248,3762,21473,2572,2561,806,1193,606,0,181,1193,606,770,463,423,325,1368,545,4789,1125,3268,989,361,279,2907,883,2381,875,526,389,1521,551,10156,1336,6715,1070,441,318,6274,1046,5988,1014,286,184,3441,789,2217,785,1147,380,0,181,1147,380,1069,376,78,126,1070,591,774,397,95,113,95,113,0,181,679,348,976,399,86,129,86,129,0,181,890,370,23775,2525,4248,1141,2908,920,0,181,2908,920,1557,697,1351,713,1340,500,2864,839,1983,678,0,181,1983,678,1447,590,536,336,881,452,11513,1585,7861,1396,0,181,7861,1396,6961,1244,900,456,3652,759,2067,663,1058,524,0,181,1058,524,980,517,78,103,1009,407,1101,527,191,154,191,154,0,181,910,501,1982,742,78,98,78,98,0,181,1904,741,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,42594,3930,21310,2389,3662,964,873,579,0,193,873,579,605,543,268,220,2789,873,2361,699,1907,694,79,148,1828,693,1708,697,120,106,454,323,11125,1712,9891,1792,73,73,9818,1784,8856,1701,962,528,1234,450,2521,883,1158,622,0,193,1158,622,1132,621,26,42,1363,606,707,329,362,272,362,272,0,193,345,180,934,387,326,260,326,260,0,193,608,305,21284,2219,2821,922,1512,775,0,193,1512,775,1229,744,283,270,1309,562,2731,734,1842,702,0,193,1842,702,1624,680,218,223,889,470,10724,1688,7286,1244,54,98,7232,1243,6561,1181,671,471,3438,976,2480,708,970,392,0,193,970,392,840,383,130,141,1510,517,1087,496,92,107,92,107,0,193,995,477,1441,373,178,153,178,153,0,193,1263,353,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,102771,5742,48144,3792,7020,1320,2670,893,0,190,2670,893,2358,867,312,235,4350,1168,6585,1333,4974,1080,98,166,4876,1068,3700,967,1176,495,1611,630,27508,2796,24769,2698,610,437,24159,2693,21899,2501,2260,887,2739,707,4158,908,3229,815,0,190,3229,815,3179,808,50,85,929,369,1163,406,503,257,503,257,0,190,660,325,1710,474,567,382,518,370,49,79,1143,334,54627,3644,8115,1210,2751,824,0,190,2751,824,2489,831,262,187,5364,916,7687,1250,6093,1091,356,150,5737,1085,5080,1048,657,428,1594,743,29754,2560,25200,2509,119,149,25081,2497,22321,2336,2760,791,4554,879,4910,1058,2982,801,0,190,2982,801,2482,653,500,385,1928,697,1416,540,689,408,486,284,203,268,727,406,2745,603,306,227,306,227,0,190,2439,555,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,118093,7110,60458,4813,8480,1526,3544,976,0,195,3544,976,2192,619,1352,707,4936,1089,9125,1600,6062,1290,107,166,5955,1282,5375,1258,580,296,3063,880,33545,4198,28535,3995,0,195,28535,3995,26107,3817,2428,709,5010,1036,5395,1042,3655,828,0,195,3655,828,2899,715,756,394,1740,732,1721,554,669,315,595,315,74,92,1052,442,2192,681,443,315,443,315,0,195,1749,603,57635,3571,7427,1338,3922,946,0,195,3922,946,2748,721,1174,515,3505,804,9402,1463,7150,1296,0,195,7150,1296,6201,1165,949,483,2252,647,31018,2860,23830,2601,0,195,23830,2601,22063,2476,1767,591,7188,1293,5141,980,3058,838,0,195,3058,838,2934,829,124,152,2083,640,1914,567,897,475,800,450,97,115,1017,436,2733,779,491,353,491,353,0,195,2242,639,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,136525,6034,67271,4149,11053,1616,2744,787,0,161,2744,787,1394,483,1350,606,8309,1324,10663,1891,7045,1390,0,161,7045,1390,4909,1055,2136,855,3618,1087,33337,2922,25699,2741,125,111,25574,2739,20492,2218,5082,1414,7638,1055,6920,857,3298,612,0,161,3298,612,2945,589,353,248,3622,587,2301,640,758,354,665,334,93,81,1543,560,2997,797,452,419,448,419,4,12,2545,653,69254,3915,11552,1461,5663,1128,0,161,5663,1128,3474,918,2189,779,5889,884,9696,1739,7587,1717,0,161,7587,1717,5550,1316,2037,739,2109,794,33319,2534,23212,2148,0,161,23212,2148,20517,1892,2695,814,10107,1104,8439,1203,3189,676,0,161,3189,676,2908,624,281,187,5250,933,2221,645,481,263,446,255,35,56,1740,553,4027,782,258,198,220,187,38,53,3769,737,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,63822,3934,31662,2831,6639,1021,3268,746,0,139,3268,746,2281,636,987,390,3371,790,4688,1160,3796,1077,0,139,3796,1077,2913,1045,883,412,892,314,16169,2048,12876,1694,65,90,12811,1690,11263,1464,1548,706,3293,964,2721,713,1618,513,0,139,1618,513,1601,515,17,27,1103,435,822,371,447,332,430,332,17,26,375,194,623,289,54,52,54,52,0,139,569,286,32160,2287,5178,867,2203,579,0,139,2203,579,1922,538,281,217,2975,779,5186,1138,3822,986,0,139,3822,986,3583,939,239,219,1364,524,16933,1658,13832,1545,0,139,13832,1545,12794,1411,1038,392,3101,637,3035,644,1952,565,0,139,1952,565,1926,561,26,36,1083,428,799,348,337,211,305,200,32,58,462,296,1029,426,34,36,34,36,0,139,995,417,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,16939,2587,7985,1884,1121,544,430,327,0,198,430,327,210,216,220,233,691,393,776,409,752,410,273,210,479,387,427,385,52,94,24,47,4360,1570,2794,1387,127,197,2667,1382,2357,1291,310,272,1566,726,778,423,387,285,0,198,387,285,339,273,48,86,391,289,413,284,155,171,155,171,0,198,258,255,537,261,133,107,133,107,0,198,404,242,8954,1474,1025,519,282,196,0,198,282,196,183,172,99,100,743,443,1118,493,615,347,104,138,511,313,393,296,118,180,503,374,3744,886,2543,663,157,189,2386,679,2061,635,325,238,1201,562,1759,531,768,345,0,198,768,345,768,345,0,198,991,425,414,265,124,154,124,154,0,198,290,207,894,394,171,219,171,219,0,198,723,319,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,77527,4539,38457,3226,5845,1209,2103,641,223,316,1880,533,1027,430,853,402,3742,953,7404,1493,5618,1392,601,497,5017,1240,4359,1213,658,404,1786,589,17523,2117,13505,1774,100,133,13405,1771,11021,1636,2384,702,4018,928,3954,956,2264,839,0,177,2264,839,2062,800,202,162,1690,591,1208,479,475,349,475,349,0,177,733,323,2523,756,317,267,317,267,0,177,2206,713,39070,2968,6272,1396,3356,1028,73,161,3283,1011,2816,976,467,282,2916,936,5761,1116,3956,787,0,177,3956,787,3281,793,675,417,1805,775,18277,1767,13393,1581,11,21,13382,1578,11680,1486,1702,742,4884,1049,4658,890,2530,735,0,177,2530,735,2379,702,151,140,2128,752,1312,456,447,348,436,349,11,20,865,320,2790,657,266,159,235,152,31,43,2524,668,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,63615,4861,29739,3083,4360,993,994,470,50,64,944,454,689,383,255,218,3366,875,4816,1011,3374,783,243,349,3131,757,2395,689,736,314,1442,593,15120,2050,12072,1733,345,252,11727,1720,10178,1676,1549,551,3048,888,2765,711,1451,485,0,200,1451,485,1384,480,67,81,1314,542,995,507,262,257,262,257,0,200,733,411,1683,660,354,262,284,234,70,112,1329,549,33876,3244,4178,860,1395,528,0,200,1395,528,1074,443,321,283,2783,779,5392,1135,4312,1017,0,200,4312,1017,3475,937,837,548,1080,496,17104,2142,13630,1975,146,210,13484,1975,11340,1810,2144,729,3474,1039,3400,921,1623,573,0,200,1623,573,1502,555,121,145,1777,731,1290,722,329,248,329,248,0,200,961,692,2512,757,102,116,95,117,7,14,2410,736,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
