GEO_ID,C12002E_001E,C12002E_001M,C12002E_002E,C12002E_002M,C12002E_003E,C12002E_003M,C12002E_004E,C12002E_004M,C12002E_005E,C12002E_005M,C12002E_006E,C12002E_006M,NAME,C12002E_001EA,C12002E_001MA,C12002E_002EA,C12002E_002MA,C12002E_003MA,C12002E_003EA,C12002E_004MA,C12002E_004EA,C12002E_005MA,C12002E_005EA,C12002E_006MA,C12002E_006EA,state
0400000US40,2961,532,961,357,1535,393,15,19,142,137,308,235,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,11835,1537,3924,1172,6273,1515,269,284,608,397,761,666,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5619,2712,3931,2101,1263,765,71,118,0,165,354,341,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16575,2171,4678,1228,10385,1809,129,169,242,214,1141,489,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,18021,1882,6616,1904,10090,1088,484,475,277,278,554,337,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,30451,2147,11556,1854,14441,1814,400,315,1272,527,2782,835,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,null,null,null,null,null,null,null,null,null,null,null,null,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5701,832,2251,851,3073,629,207,282,25,24,145,120,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,8566,1202,2794,958,4704,1040,105,118,143,180,820,507,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,3271,553,1355,519,1637,472,0,184,0,184,279,260,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,05
