GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002MA,B23002B_002EA,B23002B_003MA,B23002B_003EA,B23002B_004EA,B23002B_004MA,B23002B_005EA,B23002B_005MA,B23002B_006EA,B23002B_006MA,B23002B_007MA,B23002B_007EA,B23002B_008MA,B23002B_008EA,B23002B_009EA,B23002B_009MA,B23002B_010EA,B23002B_010MA,B23002B_011EA,B23002B_011MA,B23002B_012MA,B23002B_012EA,B23002B_013MA,B23002B_013EA,B23002B_014EA,B23002B_014MA,B23002B_015EA,B23002B_015MA,B23002B_016EA,B23002B_016MA,B23002B_017MA,B23002B_017EA,B23002B_018MA,B23002B_018EA,B23002B_019EA,B23002B_019MA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022MA,B23002B_022EA,B23002B_023MA,B23002B_023EA,B23002B_024EA,B23002B_024MA,B23002B_025EA,B23002B_025MA,B23002B_026EA,B23002B_026MA,B23002B_027MA,B23002B_027EA,B23002B_028MA,B23002B_028EA,B23002B_029MA,B23002B_029EA,B23002B_030EA,B23002B_030MA,B23002B_031EA,B23002B_031MA,B23002B_032EA,B23002B_032MA,B23002B_033MA,B23002B_033EA,B23002B_034MA,B23002B_034EA,B23002B_035EA,B23002B_035MA,B23002B_036EA,B23002B_036MA,B23002B_037EA,B23002B_037MA,B23002B_038MA,B23002B_038EA,B23002B_039MA,B23002B_039EA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043EA,B23002B_043MA,B23002B_044EA,B23002B_044MA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048MA,B23002B_048EA,B23002B_049EA,B23002B_049MA,B23002B_050EA,B23002B_050MA,B23002B_051EA,B23002B_051MA,B23002B_052MA,B23002B_052EA,B23002B_053MA,B23002B_053EA,B23002B_054EA,B23002B_054MA,B23002B_055EA,B23002B_055MA,B23002B_056EA,B23002B_056MA,B23002B_057MA,B23002B_057EA,B23002B_058MA,B23002B_058EA,B23002B_059EA,B23002B_059MA,B23002B_060EA,B23002B_060MA,B23002B_061EA,B23002B_061MA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065EA,B23002B_065MA,B23002B_066EA,B23002B_066MA,B23002B_067MA,B23002B_067EA,B23002B_068MA,B23002B_068EA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071EA,B23002B_071MA,B23002B_072MA,B23002B_072EA,B23002B_073MA,B23002B_073EA,B23002B_074EA,B23002B_074MA,B23002B_075EA,B23002B_075MA,B23002B_076EA,B23002B_076MA,B23002B_077MA,B23002B_077EA,B23002B_078MA,B23002B_078EA,B23002B_079EA,B23002B_079MA,state
0400000US18,442025,3961,207613,2784,19976,1598,7869,1178,14,14,7855,1179,3461,937,4394,1062,12107,1412,24804,1544,16163,1719,14,14,16149,1718,10276,1673,5873,1203,8641,1244,113819,2155,81559,2903,151,198,81408,2929,69664,3153,11744,1776,32260,2354,27346,1080,15174,1349,0,184,15174,1349,13010,1259,2164,599,12172,1248,8415,939,2271,552,1942,497,329,238,6144,819,13253,1078,1506,523,1194,502,312,183,11747,871,234412,2401,19598,1420,7848,1476,0,184,7848,1476,2954,911,4894,1230,11750,1431,24364,1139,19712,1427,0,184,19712,1427,12903,1653,6809,1340,4652,977,127674,2012,101993,3016,0,184,101993,3016,87552,3239,14441,1912,25681,2594,32679,1089,19031,1521,0,184,19031,1521,17075,1514,1956,567,13648,1224,8762,941,1787,416,1635,402,152,141,6975,942,21335,971,2005,616,1721,516,284,378,19330,930,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,64508,2280,34973,1513,2360,579,904,419,0,151,904,419,315,204,589,350,1456,467,6123,1011,3821,902,0,151,3821,902,2693,849,1128,519,2302,914,20539,1373,16134,1331,71,121,16063,1325,14513,1498,1550,735,4405,943,4114,702,2438,504,0,151,2438,504,2231,488,207,157,1676,589,286,192,126,112,95,95,31,57,160,167,1551,348,288,198,288,198,0,151,1263,357,29535,1415,2905,674,1828,485,0,151,1828,485,1563,485,265,179,1077,507,4004,795,3239,884,0,151,3239,884,1999,749,1240,613,765,402,16637,1112,12325,1368,43,71,12282,1370,10959,1319,1323,489,4312,942,3537,450,1661,388,0,151,1661,388,1484,388,177,147,1876,473,625,272,151,114,151,114,0,151,474,243,1827,480,337,318,337,318,0,151,1490,392,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,124836,3129,64627,2569,5335,874,1740,657,0,165,1740,657,1374,565,366,302,3595,697,8724,1148,5141,1045,910,480,4231,916,3438,825,793,413,3583,943,35991,1725,27334,1722,1569,729,25765,1663,21979,1601,3786,1175,8657,1172,8595,709,4883,760,0,165,4883,760,4419,792,464,277,3712,642,1855,414,608,313,608,313,0,165,1247,324,4127,645,298,208,266,200,32,55,3829,635,60209,1846,4942,802,2583,649,0,165,2583,649,1480,647,1103,345,2359,678,5562,1242,4449,1128,128,84,4321,1137,3589,1085,732,442,1113,641,32338,1113,25451,1504,280,326,25171,1548,22497,1690,2674,763,6887,1350,8447,726,4497,848,0,165,4497,848,4125,772,372,274,3950,988,3183,835,856,556,772,543,84,96,2327,764,5737,865,631,422,631,422,0,165,5106,832,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,262115,3906,127338,3244,12345,1444,3828,901,0,181,3828,901,2237,718,1591,527,8517,1316,16271,1453,10685,1456,594,458,10091,1422,7640,1419,2451,858,5586,892,69390,2102,49568,2323,1631,632,47937,2362,42586,2527,5351,1017,19822,1816,18102,1119,9069,1288,0,181,9069,1288,8405,1359,664,359,9033,1057,4766,655,991,391,898,375,93,113,3775,710,6464,872,430,219,430,219,0,181,6034,830,134777,2484,11257,1251,4138,721,0,181,4138,721,3355,664,783,480,7119,1200,15009,1458,11160,1415,49,84,11111,1396,8488,1359,2623,981,3849,927,69716,2073,54125,2642,315,249,53810,2617,47059,2572,6751,1318,15591,1802,20610,1081,11177,1260,0,181,11177,1260,10001,1230,1176,366,9433,1344,4711,848,1215,464,1196,464,19,31,3496,709,13474,1115,803,367,680,357,123,152,12671,1111,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108035,4191,516275,3633,50410,2468,14356,1762,0,193,14356,1762,6949,1381,7407,1518,36054,2578,62128,2014,40808,2455,402,329,40406,2455,29410,2509,10996,1770,21320,2003,274806,3966,197114,4107,1943,705,195171,4037,170907,4064,24264,2705,77692,5094,73784,1296,37872,2288,0,193,37872,2288,33999,2119,3873,1015,35912,2189,21319,1366,5322,977,5032,970,290,191,15997,1264,33828,1601,4275,965,3966,943,309,300,29553,1561,591760,3677,47933,2508,14990,1762,0,193,14990,1762,8522,1414,6468,1080,32943,2629,65498,2259,46075,2900,0,193,46075,2900,36433,2788,9642,1761,19423,2308,308516,2796,241950,4440,361,248,241589,4504,213923,4670,27666,2389,66566,3510,87957,1148,43893,2215,0,193,43893,2215,40494,2472,3399,792,44064,2398,26581,1538,6328,953,5785,940,543,286,20253,1388,55275,1743,3206,718,2940,685,266,279,52069,1857,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1343551,5610,611448,3703,54101,2164,19022,2243,137,244,18885,2262,8749,1470,10136,1751,35079,2303,66667,1977,47334,2781,859,372,46475,2817,34639,2534,11836,1685,19333,1958,337957,2661,278710,3978,1944,708,276766,3952,243484,4797,33282,3241,59247,3308,86675,1167,59836,1973,0,190,59836,1973,54253,1994,5583,1015,26839,1834,25895,1517,9493,1284,9020,1238,473,356,16402,1595,40153,1451,7131,1077,6593,1031,538,326,33022,1362,732103,3945,49637,1807,18381,1743,48,53,18333,1733,12196,1795,6137,1210,31256,2066,66324,1929,50200,2137,205,184,49995,2171,37039,2537,12956,2190,16124,2106,403139,2362,344790,4382,1379,531,343411,4472,311778,4597,31633,3337,58349,3777,111163,926,71649,2364,0,190,71649,2364,66402,2521,5247,1031,39514,2319,34233,1540,9917,1073,9442,1089,475,346,24316,1419,67607,1809,6574,1017,5865,887,709,330,61033,1717,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,358848,5756,168106,3365,17122,1325,6243,1198,0,195,6243,1198,4151,927,2092,823,10879,1292,21684,1467,16439,1457,0,195,16439,1457,13135,1561,3304,1038,5245,977,93991,2415,78893,2325,87,107,78806,2341,68988,2642,9818,1600,15098,1720,20523,937,14848,1286,95,157,14753,1328,13061,1388,1692,587,5675,1087,5040,697,1552,467,1372,424,180,149,3488,676,9746,894,1946,796,1847,791,99,99,7800,836,190742,3673,17549,1379,7198,1128,0,195,7198,1128,4894,895,2304,793,10351,1387,21842,1346,15813,1261,90,114,15723,1262,12336,1181,3387,873,6029,1374,103945,2494,82101,2929,85,149,82016,2922,71769,3034,10247,1733,21844,2099,23860,914,15384,1239,0,195,15384,1239,14094,1309,1290,593,8476,1194,6629,899,2199,649,1896,620,303,238,4430,831,16917,1024,2181,776,2126,764,55,89,14736,1051,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1066904,4373,496289,3469,50303,1914,17658,1572,0,161,17658,1572,7006,1101,10652,1611,32645,2195,61264,1366,41012,2297,94,152,40918,2306,24175,2301,16743,1592,20252,2118,256280,2306,174929,3433,76,130,174853,3444,133634,4470,41219,3249,81351,3510,72315,908,31203,1865,0,161,31203,1865,26931,1606,4272,812,41112,1903,21613,1318,3435,615,3273,591,162,121,18178,1444,34514,1508,2073,624,1440,488,633,368,32441,1497,570615,3045,46688,1911,19673,2180,0,161,19673,2180,9862,1617,9811,1703,27015,2233,61644,1819,43488,2276,0,161,43488,2276,30426,2176,13062,1583,18156,1915,287593,2197,216305,3694,113,148,216192,3681,177506,3374,38686,3049,71288,3555,88880,885,40923,1953,0,161,40923,1953,36812,1969,4111,823,47957,1901,28256,1409,5990,1040,5548,1034,442,270,22266,1376,57554,1620,2839,763,2311,715,528,272,54715,1679,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,201050,3273,103041,2462,10451,1109,3499,920,0,139,3499,920,1765,620,1734,750,6952,1093,12358,1211,8135,945,0,139,8135,945,6052,1112,2083,687,4223,1018,64383,2030,48581,2371,189,216,48392,2351,42170,2481,6222,1114,15802,1936,10641,721,6835,765,0,139,6835,765,5617,894,1218,457,3806,793,1854,409,564,338,564,338,0,139,1290,422,3354,510,498,374,405,349,93,159,2856,634,98009,2084,8908,1027,4226,871,0,139,4226,871,2261,780,1965,852,4682,874,13049,846,10496,1086,0,139,10496,1086,8159,1141,2337,901,2553,798,59894,1646,44440,2126,0,139,44440,2126,37589,2226,6851,1485,15454,1695,9545,760,5453,838,0,139,5453,838,4474,805,979,507,4092,866,2041,521,441,254,373,238,68,84,1600,476,4572,623,387,262,387,262,0,139,4185,619,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,830816,3753,377614,2999,40706,2879,12435,2112,247,167,12188,2084,5643,1418,6545,1407,28271,2100,47266,2689,32280,2726,435,394,31845,2711,21875,2505,9970,1638,14986,1755,195548,2515,139158,4226,573,494,138585,4257,119033,4572,19552,2454,56390,3790,54963,1069,25158,1967,0,198,25158,1967,22966,1904,2192,678,29805,1881,15929,1519,3269,864,2882,796,387,197,12660,1306,23202,1368,2308,587,2124,576,184,245,20894,1321,453202,2565,42178,2746,12407,1911,37,80,12370,1923,4678,968,7692,1504,29771,2210,48937,2438,33699,2517,87,112,33612,2528,23714,2470,9898,1545,15238,1994,237304,2254,180177,4106,264,241,179913,4132,152578,4381,27335,2528,57127,3972,65771,1193,32032,2166,0,198,32032,2166,29923,2219,2109,629,33739,1994,19186,1517,3508,976,3345,971,163,169,15678,1437,39826,1477,1870,619,1765,634,105,134,37956,1515,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,524321,3766,242415,2483,26452,1905,7916,1385,730,600,7186,1342,3496,932,3690,1029,18536,2014,29216,1469,19751,1549,422,444,19329,1486,12081,1466,7248,1300,9465,1483,128946,2321,94223,2780,480,273,93743,2797,77291,3057,16452,2062,34723,2158,31665,905,17452,1147,0,177,17452,1147,14913,1110,2539,750,14213,1231,9231,1081,2360,604,2110,617,250,184,6871,990,16905,975,2467,770,2244,781,223,153,14438,883,281906,3141,23019,1583,8422,1332,26,60,8396,1333,5262,1126,3134,953,14597,1616,30044,1386,23467,1587,566,533,22901,1493,18094,1593,4807,900,6577,1420,146714,1940,116502,3215,199,241,116303,3200,99803,3438,16500,2237,30212,2776,41934,996,24528,1651,0,177,24528,1651,22126,1657,2402,727,17406,1472,12677,1098,3612,729,3282,657,330,211,9065,1008,27518,1317,1949,554,1637,499,312,222,25569,1332,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,60168,2074,31410,1240,3334,610,1221,492,0,149,1221,492,602,392,619,294,2113,524,3829,484,2650,519,16,37,2634,518,2166,598,468,276,1179,402,18138,998,13294,1157,148,162,13146,1146,11685,1123,1461,487,4844,849,3631,391,2132,543,0,149,2132,543,1794,494,338,211,1499,455,865,306,222,184,198,181,24,41,643,247,1613,346,220,196,220,196,0,149,1393,303,28758,1557,2707,605,1383,545,0,149,1383,545,928,457,455,304,1324,409,2871,581,2335,566,0,149,2335,566,1997,549,338,240,536,386,16362,956,13194,1151,70,121,13124,1144,11688,1224,1436,529,3168,787,3352,408,2023,491,0,149,2023,491,1925,504,98,156,1329,435,875,252,258,185,258,185,0,149,617,212,2591,428,364,288,364,288,0,149,2227,396,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,174797,2885,89077,1837,8260,813,2470,793,0,200,2470,793,868,432,1602,652,5790,855,10449,634,7296,945,348,270,6948,991,4309,1038,2639,779,3153,864,49703,1166,39378,1750,252,208,39126,1786,32852,1915,6274,1592,10325,1323,11246,522,6495,935,0,200,6495,935,5137,811,1358,950,4751,876,3117,546,738,345,670,329,68,86,2379,572,6302,580,518,240,341,171,177,196,5784,603,85720,2091,6017,804,2211,793,0,200,2211,793,1233,552,978,486,3806,869,9618,958,6252,1146,82,75,6170,1143,5484,1116,686,361,3366,983,46849,1471,36304,1990,385,307,35919,1962,30715,2122,5204,1188,10545,1790,11642,728,6472,792,0,200,6472,792,5283,811,1189,597,5170,952,4672,613,1257,479,1114,473,143,137,3415,582,6922,756,1023,432,1023,432,0,200,5899,798,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
