GEO_ID,C23002F_001E,C23002F_001M,C23002F_002E,C23002F_002M,C23002F_003E,C23002F_003M,C23002F_004E,C23002F_004M,C23002F_005E,C23002F_005M,C23002F_006E,C23002F_006M,C23002F_007E,C23002F_007M,C23002F_008E,C23002F_008M,C23002F_009E,C23002F_009M,C23002F_010E,C23002F_010M,C23002F_011E,C23002F_011M,C23002F_012E,C23002F_012M,C23002F_013E,C23002F_013M,C23002F_014E,C23002F_014M,C23002F_015E,C23002F_015M,C23002F_016E,C23002F_016M,C23002F_017E,C23002F_017M,C23002F_018E,C23002F_018M,C23002F_019E,C23002F_019M,C23002F_020E,C23002F_020M,C23002F_021E,C23002F_021M,C23002F_022E,C23002F_022M,C23002F_023E,C23002F_023M,C23002F_024E,C23002F_024M,C23002F_025E,C23002F_025M,C23002F_026E,C23002F_026M,C23002F_027E,C23002F_027M,NAME,C23002F_001MA,C23002F_001EA,C23002F_002EA,C23002F_002MA,C23002F_003EA,C23002F_003MA,C23002F_004MA,C23002F_004EA,C23002F_005EA,C23002F_005MA,C23002F_006MA,C23002F_006EA,C23002F_007MA,C23002F_007EA,C23002F_008EA,C23002F_008MA,C23002F_009EA,C23002F_009MA,C23002F_010MA,C23002F_010EA,C23002F_011MA,C23002F_011EA,C23002F_012MA,C23002F_012EA,C23002F_013EA,C23002F_013MA,C23002F_014EA,C23002F_014MA,C23002F_015MA,C23002F_015EA,C23002F_016MA,C23002F_016EA,C23002F_017MA,C23002F_017EA,C23002F_018MA,C23002F_018EA,C23002F_019EA,C23002F_019MA,C23002F_020EA,C23002F_020MA,C23002F_021EA,C23002F_021MA,C23002F_022MA,C23002F_022EA,C23002F_023MA,C23002F_023EA,C23002F_024EA,C23002F_024MA,C23002F_025EA,C23002F_025MA,C23002F_026EA,C23002F_026MA,C23002F_027EA,C23002F_027MA,state
0400000US18,103823,6685,55554,4056,54645,3976,46356,3674,199,252,46157,3641,42664,3275,3493,1042,8289,1451,909,372,65,108,65,108,0,184,844,356,48269,3570,45871,3413,30391,2727,0,184,30391,2727,26498,2849,3893,1184,15480,1921,2398,584,195,167,195,167,0,184,2203,574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25754,3368,14849,2084,14586,2083,12203,1628,0,151,12203,1628,11390,1645,813,543,2383,1056,263,149,0,151,0,151,0,151,263,149,10905,1819,10484,1836,6655,1463,0,151,6655,1463,6430,1402,225,170,3829,1089,421,286,0,151,0,151,0,151,421,286,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41559,4252,23476,2573,21767,2528,18015,2336,32,50,17983,2346,16574,2304,1409,654,3752,894,1709,490,742,374,742,374,0,165,967,374,18083,2185,16714,2093,10157,1761,0,165,10157,1761,8775,1651,1382,578,6557,1116,1369,492,398,286,357,279,41,65,971,400,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25587,3646,15446,2606,14983,2561,12167,2496,146,197,12021,2499,11545,2439,476,448,2816,800,463,336,149,263,149,263,0,181,314,221,10141,1753,9978,1760,6382,1520,19,34,6363,1517,5174,1081,1189,720,3596,890,163,133,0,181,0,181,0,181,163,133,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36515,5483,21075,3631,20132,3591,16468,3173,300,246,16168,3169,14963,3083,1205,838,3664,1313,943,496,307,226,307,226,0,193,636,428,15440,2857,13559,2513,8733,1833,16,37,8717,1834,8209,1842,508,289,4826,1149,1881,891,102,121,102,121,0,193,1779,843,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,147494,9716,79602,5661,78028,5619,70089,4974,605,398,69484,5029,65576,5116,3908,1109,7939,1595,1574,613,729,454,528,363,201,306,845,474,67892,4711,65777,4547,47530,3609,156,254,47374,3621,43784,3566,3590,923,18247,2538,2115,815,404,343,404,343,0,190,1711,694,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,201439,9061,99971,5292,94789,5234,67568,4371,18,31,67550,4363,56861,4187,10689,2036,27221,2957,5182,692,485,293,379,233,106,127,4697,701,101468,5482,93605,5182,65212,4029,0,195,65212,4029,55667,3481,9545,1803,28393,3271,7863,1228,656,429,656,429,0,195,7207,1162,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,67492,5843,35137,3766,33299,3607,24840,3093,0,161,24840,3093,20833,2705,4007,1033,8459,1194,1838,520,192,146,124,131,68,72,1646,493,32355,2891,29804,2656,18549,2180,0,161,18549,2180,15481,2114,3068,834,11255,1495,2551,673,467,354,403,359,64,107,2084,623,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,50361,4366,29418,2843,28990,2838,24801,2547,0,139,24801,2547,22514,2415,2287,707,4189,918,428,304,247,219,247,219,0,139,181,175,20943,2403,20285,2289,14552,2023,0,139,14552,2023,12041,1680,2511,1247,5733,1223,658,336,20,37,20,37,0,139,638,333,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,48776,4589,25878,2531,25129,2515,19413,2183,496,431,18917,2119,17235,2078,1682,731,5716,1462,749,324,230,231,230,231,0,177,519,240,22898,2661,22254,2609,14320,1983,194,304,14126,1910,12241,1752,1885,804,7934,1775,644,315,167,157,138,147,29,54,477,283,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,28436,3117,15753,1890,15237,1870,13974,1820,296,307,13678,1816,13192,1898,486,306,1263,474,516,251,199,157,199,157,0,149,317,203,12683,1700,12134,1718,7272,1469,0,149,7272,1469,6430,1291,842,509,4862,1286,549,339,100,148,100,148,0,149,449,311,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,164259,8674,85180,5044,82441,5027,67238,4825,55,75,67183,4819,60111,4610,7072,1630,15203,1978,2739,775,868,532,597,381,271,367,1871,622,79079,4851,74460,4815,50912,3858,52,84,50860,3862,44704,3446,6156,1332,23548,2838,4619,982,535,341,502,307,33,55,4084,974,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,385496,14141,205472,9302,197092,9339,162859,8205,207,228,162652,8166,145369,8553,17283,2393,34233,3782,8380,1131,2116,645,1910,646,206,207,6264,1035,180024,7275,168149,7032,122161,6049,96,150,122065,6082,103305,5586,18760,2415,45988,3434,11875,1829,1940,833,1657,550,283,365,9935,1521,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,192326,9350,98788,5676,88556,5403,63823,4694,92,106,63731,4713,56135,4152,7596,1764,24733,2642,10232,1389,1212,434,1048,394,164,130,9020,1320,93538,5363,80962,5068,51060,3785,0,185,51060,3785,45054,3541,6006,1336,29902,2917,12576,1480,1290,495,1231,514,59,92,11286,1396,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1251578,21983,611970,13814,569366,13101,433949,11182,841,419,433108,11322,383780,11367,49328,4753,135417,6777,42604,3184,9095,1572,8544,1579,551,350,33509,2721,639608,12431,583352,12045,376391,9545,210,324,376181,9591,325303,8427,50878,3471,206961,8836,56256,3284,4545,1209,4434,1211,111,114,51711,3198,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,160810,9986,90472,5990,88969,5992,75734,5580,2174,666,73560,5582,68844,5339,4716,1426,13235,1500,1503,655,739,559,739,559,0,193,764,427,70338,5471,68563,5452,40079,4001,215,189,39864,4023,34435,3693,5429,1457,28484,3394,1775,564,511,330,511,330,0,193,1264,465,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,63545,5208,34889,3287,33710,3236,26448,3225,0,182,26448,3225,23527,3066,2921,953,7262,982,1179,431,333,253,333,253,0,182,846,353,28656,3065,27244,2904,18298,2305,0,182,18298,2305,15137,1900,3161,938,8946,1536,1412,479,231,200,193,191,38,63,1181,436,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,62634,4798,34915,3103,33467,3019,28509,2887,290,226,28219,2857,27212,2778,1007,415,4958,859,1448,453,351,278,351,278,0,149,1097,294,27719,2396,26698,2337,16676,1912,0,149,16676,1912,14816,1926,1860,644,10022,1481,1021,451,118,125,118,125,0,149,903,416,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,93972,7555,52164,4616,51009,4611,44145,4018,0,193,44145,4018,38319,3808,5826,1485,6864,1634,1155,440,0,193,0,193,0,193,1155,440,41808,4111,39861,4103,26581,3421,0,193,26581,3421,22823,3094,3758,1519,13280,2415,1947,747,139,149,139,149,0,193,1808,719,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,173574,7715,88850,5217,84940,4996,58284,4511,0,165,58284,4511,50411,4327,7873,1655,26656,2565,3910,1018,708,485,574,441,134,161,3202,1027,84724,4096,79100,3959,47565,3261,77,130,47488,3249,38081,2934,9407,1543,31535,2943,5624,1013,662,396,662,396,0,165,4962,946,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,41812,4438,21460,2878,20297,2777,15382,2496,40,70,15342,2480,12864,2371,2478,891,4915,1064,1163,443,175,178,175,178,0,200,988,418,20352,2402,19160,2364,12580,2019,0,200,12580,2019,10699,1988,1881,845,6580,1290,1192,513,102,119,102,119,0,200,1090,503,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,54526,4835,33125,3288,32353,3191,28438,3081,1498,938,26940,2922,25149,2814,1791,883,3915,920,772,460,147,144,147,144,0,197,625,447,21401,2658,20250,2522,12139,2118,0,197,12139,2118,10832,1931,1307,572,8111,1515,1151,542,59,111,59,111,0,197,1092,520,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,61916,6114,33750,3664,32430,3563,28330,3564,103,123,28227,3545,27191,3583,1036,685,4100,1251,1320,593,178,196,178,196,0,193,1142,616,28166,3244,27077,3130,15052,2212,0,193,15052,2212,14122,2102,930,512,12025,1958,1089,412,124,158,124,158,0,193,965,411,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1152925,33471,600804,19575,567793,19441,467410,17327,3610,1092,463800,17229,426746,15737,37054,3904,100383,6581,33011,2788,8914,1933,8583,1910,331,212,24097,2512,552121,17324,503985,16759,316086,12232,244,219,315842,12198,279939,10652,35903,4199,187899,9694,48136,3322,5587,883,4918,945,669,355,42549,3321,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,77925,6170,40082,3254,38806,3162,31189,2965,89,99,31100,2953,28125,2645,2975,1036,7617,1365,1276,431,504,437,504,437,0,181,772,514,37843,3647,36034,3460,23855,2831,0,181,23855,2831,22042,2670,1813,724,12179,1807,1809,574,692,423,641,429,51,86,1117,457,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,139835,8879,74713,5774,72776,5586,64820,5376,2531,821,62289,5455,59103,5180,3186,1030,7956,1380,1937,899,1106,670,1080,663,26,43,831,636,65122,4475,62122,4302,45370,3947,635,841,44735,3937,41228,3785,3507,1164,16752,2317,3000,870,909,560,909,560,0,192,2091,834,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,173073,8380,97359,5505,93327,5439,77722,5120,1743,641,75979,5008,69478,5221,6501,1535,15605,2440,4032,874,1627,702,1373,695,254,255,2405,707,75714,4161,72453,4199,49479,3588,425,332,49054,3627,41608,3286,7446,1627,22974,2819,3261,893,456,360,417,348,39,67,2805,788,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,65173,5489,35811,3254,34712,3213,28176,2736,0,145,28176,2736,26139,2686,2037,641,6536,1272,1099,399,193,152,193,152,0,145,906,382,29362,2983,27505,2796,17667,1899,0,145,17667,1899,15017,1792,2650,650,9838,1904,1857,559,302,221,302,221,0,145,1555,517,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
