GEO_ID,C19037C_001E,C19037C_001M,C19037C_002E,C19037C_002M,C19037C_003E,C19037C_003M,C19037C_004E,C19037C_004M,C19037C_005E,C19037C_005M,C19037C_006E,C19037C_006M,C19037C_007E,C19037C_007M,C19037C_008E,C19037C_008M,C19037C_009E,C19037C_009M,C19037C_010E,C19037C_010M,C19037C_011E,C19037C_011M,C19037C_012E,C19037C_012M,C19037C_013E,C19037C_013M,C19037C_014E,C19037C_014M,C19037C_015E,C19037C_015M,C19037C_016E,C19037C_016M,C19037C_017E,C19037C_017M,C19037C_018E,C19037C_018M,C19037C_019E,C19037C_019M,C19037C_020E,C19037C_020M,C19037C_021E,C19037C_021M,C19037C_022E,C19037C_022M,C19037C_023E,C19037C_023M,C19037C_024E,C19037C_024M,C19037C_025E,C19037C_025M,C19037C_026E,C19037C_026M,C19037C_027E,C19037C_027M,C19037C_028E,C19037C_028M,C19037C_029E,C19037C_029M,C19037C_030E,C19037C_030M,C19037C_031E,C19037C_031M,C19037C_032E,C19037C_032M,C19037C_033E,C19037C_033M,C19037C_034E,C19037C_034M,C19037C_035E,C19037C_035M,C19037C_036E,C19037C_036M,C19037C_037E,C19037C_037M,C19037C_038E,C19037C_038M,C19037C_039E,C19037C_039M,C19037C_040E,C19037C_040M,C19037C_041E,C19037C_041M,C19037C_042E,C19037C_042M,C19037C_043E,C19037C_043M,C19037C_044E,C19037C_044M,C19037C_045E,C19037C_045M,NAME,C19037C_001EA,C19037C_001MA,C19037C_002MA,C19037C_002EA,C19037C_003MA,C19037C_003EA,C19037C_004MA,C19037C_004EA,C19037C_005EA,C19037C_005MA,C19037C_006EA,C19037C_006MA,C19037C_007EA,C19037C_007MA,C19037C_008EA,C19037C_008MA,C19037C_009MA,C19037C_009EA,C19037C_010MA,C19037C_010EA,C19037C_011EA,C19037C_011MA,C19037C_012EA,C19037C_012MA,C19037C_013EA,C19037C_013MA,C19037C_014MA,C19037C_014EA,C19037C_015MA,C19037C_015EA,C19037C_016EA,C19037C_016MA,C19037C_017EA,C19037C_017MA,C19037C_018EA,C19037C_018MA,C19037C_019EA,C19037C_019MA,C19037C_020MA,C19037C_020EA,C19037C_021MA,C19037C_021EA,C19037C_022EA,C19037C_022MA,C19037C_023EA,C19037C_023MA,C19037C_024EA,C19037C_024MA,C19037C_025MA,C19037C_025EA,C19037C_026MA,C19037C_026EA,C19037C_027EA,C19037C_027MA,C19037C_028EA,C19037C_028MA,C19037C_029EA,C19037C_029MA,C19037C_030EA,C19037C_030MA,C19037C_031MA,C19037C_031EA,C19037C_032MA,C19037C_032EA,C19037C_033EA,C19037C_033MA,C19037C_034EA,C19037C_034MA,C19037C_035EA,C19037C_035MA,C19037C_036MA,C19037C_036EA,C19037C_037MA,C19037C_037EA,C19037C_038EA,C19037C_038MA,C19037C_039EA,C19037C_039MA,C19037C_040EA,C19037C_040MA,C19037C_041EA,C19037C_041MA,C19037C_042MA,C19037C_042EA,C19037C_043MA,C19037C_043EA,C19037C_044EA,C19037C_044MA,C19037C_045EA,C19037C_045MA,state
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,8388,1262,1069,401,120,161,182,160,491,333,85,135,151,187,19,30,21,37,0,165,0,165,0,165,3028,875,89,67,139,209,269,170,641,416,637,329,520,313,230,190,343,244,66,108,94,114,3144,620,603,340,127,140,256,147,443,241,417,252,542,372,303,197,278,195,175,180,0,165,1147,350,105,107,87,65,194,126,132,96,233,128,306,219,49,62,16,42,0,165,25,44,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,9376,1306,297,214,117,157,38,50,8,16,79,95,55,75,0,193,0,193,0,193,0,193,0,193,3013,676,328,275,83,110,513,370,486,298,231,182,599,314,432,241,39,62,211,357,91,109,4037,706,393,263,255,222,483,296,516,272,469,284,1026,454,389,223,296,255,210,212,0,193,2029,683,299,259,644,538,186,129,288,269,222,217,248,176,105,102,37,61,0,193,0,193,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,20749,1605,964,470,206,210,110,165,246,219,21,39,243,201,46,75,92,153,0,161,0,161,0,161,7307,1140,517,265,255,138,1593,744,511,263,1190,437,1277,407,683,336,864,509,389,280,28,42,9727,1056,1015,363,599,384,1306,467,1372,491,1964,755,1716,434,775,226,583,270,334,225,63,73,2751,596,392,209,270,175,505,245,460,275,521,232,269,169,123,91,53,72,60,106,98,104,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,19219,1326,1506,516,654,295,0,139,254,191,126,109,99,85,337,301,0,139,9,18,0,139,27,42,7079,801,1187,393,585,300,1100,369,931,419,1123,403,1055,443,668,319,402,280,0,139,28,34,8007,893,1049,336,638,288,1002,391,1089,382,830,264,1576,468,942,315,582,226,121,102,178,129,2627,492,210,115,362,171,527,301,387,175,542,244,451,257,114,100,29,24,0,139,5,8,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,10468,1382,720,483,31,59,295,333,215,230,29,62,150,228,0,177,0,177,0,177,0,177,0,177,3979,1024,388,264,882,610,645,434,155,121,548,440,283,176,691,392,387,293,0,177,0,177,4246,900,674,436,189,182,775,369,273,181,367,262,1243,530,291,216,434,350,0,177,0,177,1523,562,152,158,97,71,242,211,366,258,453,358,56,99,29,55,98,120,0,177,30,47,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19967,1364,1254,498,416,347,0,157,300,288,68,72,154,206,311,315,0,157,5,12,0,157,0,157,6704,960,1247,514,640,318,1205,386,998,438,959,435,836,334,521,264,298,249,0,157,0,157,8660,1132,1354,504,1265,596,1264,401,1418,636,882,316,1134,336,718,275,456,233,146,111,23,29,3349,460,382,206,654,315,646,297,442,213,257,145,582,259,217,116,169,145,0,157,0,157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,10625,1144,414,253,0,200,40,64,4,8,150,143,93,121,28,39,99,165,0,200,0,200,0,200,4094,774,572,324,101,129,676,453,228,154,743,327,1032,499,346,249,102,108,152,237,142,184,3832,611,468,201,294,181,666,291,505,244,447,174,693,266,388,218,193,142,84,97,94,101,2285,593,189,123,300,139,347,226,248,155,447,310,393,261,258,259,56,44,47,77,0,200,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,49371,2473,2325,749,1110,445,125,142,280,173,198,210,358,344,248,248,6,12,0,185,0,185,0,185,15872,1446,3140,824,1597,676,1254,334,2239,558,3162,810,1757,509,1589,555,681,293,434,365,19,33,21176,1533,3686,697,1386,343,2047,390,3221,612,2864,515,3875,683,1565,484,1813,558,414,249,305,222,9998,804,1857,385,1466,355,2053,493,1131,257,1216,281,1189,300,380,181,431,238,275,212,0,185,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
