GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001EA,B19037D_001MA,B19037D_002EA,B19037D_002MA,B19037D_003EA,B19037D_003MA,B19037D_004EA,B19037D_004MA,B19037D_005MA,B19037D_005EA,B19037D_006EA,B19037D_006MA,B19037D_007MA,B19037D_007EA,B19037D_008EA,B19037D_008MA,B19037D_009EA,B19037D_009MA,B19037D_010MA,B19037D_010EA,B19037D_011EA,B19037D_011MA,B19037D_012EA,B19037D_012MA,B19037D_013EA,B19037D_013MA,B19037D_014EA,B19037D_014MA,B19037D_015EA,B19037D_015MA,B19037D_016MA,B19037D_016EA,B19037D_017EA,B19037D_017MA,B19037D_018EA,B19037D_018MA,B19037D_019EA,B19037D_019MA,B19037D_020EA,B19037D_020MA,B19037D_021MA,B19037D_021EA,B19037D_022MA,B19037D_022EA,B19037D_023MA,B19037D_023EA,B19037D_024EA,B19037D_024MA,B19037D_025EA,B19037D_025MA,B19037D_026EA,B19037D_026MA,B19037D_027MA,B19037D_027EA,B19037D_028MA,B19037D_028EA,B19037D_029MA,B19037D_029EA,B19037D_030EA,B19037D_030MA,B19037D_031EA,B19037D_031MA,B19037D_032MA,B19037D_032EA,B19037D_033MA,B19037D_033EA,B19037D_034MA,B19037D_034EA,B19037D_035EA,B19037D_035MA,B19037D_036EA,B19037D_036MA,B19037D_037EA,B19037D_037MA,B19037D_038MA,B19037D_038EA,B19037D_039MA,B19037D_039EA,B19037D_040MA,B19037D_040EA,B19037D_041EA,B19037D_041MA,B19037D_042EA,B19037D_042MA,B19037D_043MA,B19037D_043EA,B19037D_044MA,B19037D_044EA,B19037D_045MA,B19037D_045EA,B19037D_046EA,B19037D_046MA,B19037D_047EA,B19037D_047MA,B19037D_048MA,B19037D_048EA,B19037D_049MA,B19037D_049EA,B19037D_050MA,B19037D_050EA,B19037D_051EA,B19037D_051MA,B19037D_052EA,B19037D_052MA,B19037D_053MA,B19037D_053EA,B19037D_054MA,B19037D_054EA,B19037D_055MA,B19037D_055EA,B19037D_056EA,B19037D_056MA,B19037D_057EA,B19037D_057MA,B19037D_058MA,B19037D_058EA,B19037D_059MA,B19037D_059EA,B19037D_060MA,B19037D_060EA,B19037D_061EA,B19037D_061MA,B19037D_062EA,B19037D_062MA,B19037D_063MA,B19037D_063EA,B19037D_064MA,B19037D_064EA,B19037D_065MA,B19037D_065EA,B19037D_066EA,B19037D_066MA,B19037D_067EA,B19037D_067MA,B19037D_068MA,B19037D_068EA,B19037D_069MA,B19037D_069EA,state
0400000US18,36191,1962,3917,887,2420,694,280,232,45,44,476,326,0,184,32,56,309,344,116,133,138,181,0,184,31,56,0,184,70,114,0,184,0,184,0,184,18209,1787,1829,741,470,291,788,522,1002,498,1323,697,485,407,1169,553,717,528,1003,771,1238,639,2027,839,2364,847,1267,561,900,491,686,299,941,518,11026,1387,357,261,337,276,490,308,559,410,437,295,241,178,868,614,237,171,96,125,1013,526,944,645,1820,652,759,423,709,457,933,480,1226,592,3039,637,291,238,407,313,185,194,163,157,228,167,172,150,60,102,0,184,188,174,89,154,95,102,245,202,260,194,118,178,108,152,430,290,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,21576,1245,1414,591,861,535,0,165,86,97,0,165,0,165,104,142,18,31,21,33,0,165,197,151,70,85,57,92,0,165,0,165,0,165,0,165,11807,1066,627,368,446,329,453,267,656,361,860,630,393,227,558,362,573,425,249,236,737,411,1532,598,1914,602,1445,609,518,355,505,307,341,218,6321,781,342,213,266,219,370,332,222,221,74,107,325,266,169,234,451,337,302,220,589,303,276,199,1024,492,871,382,243,170,454,228,343,261,2034,562,17,30,169,261,107,101,290,272,190,155,95,164,204,176,101,133,0,165,65,88,168,160,123,134,108,111,293,411,36,58,68,122,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22581,1768,1502,763,41,78,841,651,0,193,116,168,8,14,76,130,124,265,203,234,24,43,0,193,52,87,17,33,0,193,0,193,0,193,0,193,10392,1454,657,448,699,297,303,210,487,265,762,389,820,491,409,356,599,461,710,341,695,412,1040,575,1063,419,910,553,418,350,636,425,184,179,8166,1375,779,401,546,504,254,294,623,431,135,129,585,340,343,283,360,217,190,161,628,348,629,394,1316,545,416,226,379,297,410,249,573,409,2521,560,505,370,256,259,176,176,152,128,51,97,253,264,60,82,0,193,97,110,273,189,0,193,299,211,144,138,91,109,50,78,114,116,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,104233,2790,2912,872,855,474,412,353,119,90,29,48,0,190,203,181,225,270,116,139,156,208,133,155,290,243,0,190,209,245,0,190,122,197,43,70,47341,2503,1325,631,539,420,481,328,870,517,1294,545,1479,544,1279,545,1762,572,1146,470,3770,1148,5499,1181,7406,1323,5067,962,4867,1110,5485,992,5072,971,40802,1978,1317,592,580,407,791,447,960,489,598,372,987,563,328,229,1033,397,1078,397,2625,724,3580,828,5261,1092,6075,1061,3711,861,4552,1015,7326,1003,13178,1031,1453,491,1007,421,562,306,715,365,481,289,315,230,553,290,315,167,138,141,1056,524,672,339,939,333,1082,346,1086,388,935,356,1869,571,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,119960,3056,5463,1003,2302,629,136,140,388,290,124,109,377,303,308,251,167,161,221,218,95,96,72,87,344,371,312,364,244,365,152,244,111,135,110,143,62395,3055,3186,1002,1701,728,1668,612,2258,808,2050,862,2034,680,1897,734,1741,552,1329,564,3535,940,6427,1261,8836,1607,7613,1424,5591,1078,6246,1165,6283,1186,39259,1739,2987,895,1406,527,1562,615,1061,434,1307,609,1653,722,992,428,1134,616,1582,573,2632,903,2970,823,4813,950,3302,767,3388,981,3456,859,5014,1086,12843,1294,3449,930,1924,676,1196,477,608,276,80,79,319,298,287,244,384,285,537,299,494,327,936,434,833,367,430,329,350,291,480,358,536,286,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,77187,2777,4184,1029,2010,768,369,250,402,275,8,16,170,167,231,258,0,161,208,231,270,252,164,176,201,233,114,151,0,161,0,161,37,63,0,161,40263,1982,2713,720,1083,525,855,411,2569,827,1673,662,1066,455,1452,861,1236,560,1581,615,1604,630,5225,1096,6773,950,5181,961,3068,710,2245,602,1939,636,25432,1537,1410,578,443,244,864,400,785,455,893,437,532,275,1061,606,308,159,408,228,1957,542,2035,584,2881,688,3561,859,1482,520,2897,637,3915,847,7308,982,812,350,448,264,462,321,338,239,322,321,162,153,129,140,213,172,563,305,281,188,685,358,951,356,467,318,445,227,373,205,657,260,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,60556,2248,4155,1023,904,438,481,386,412,279,707,425,257,251,331,331,85,104,153,163,87,101,190,137,164,128,111,115,42,75,231,262,0,139,0,139,34187,1779,1095,413,926,410,904,407,1102,417,867,453,1973,842,1634,637,1198,514,1767,593,2481,649,3961,861,5634,1025,3830,955,1572,539,3392,878,1851,611,17652,1464,1242,425,920,457,377,205,826,398,715,361,399,240,412,270,915,429,845,402,734,298,1687,658,2388,573,2204,798,983,459,1512,560,1493,527,4562,818,1343,438,312,251,406,288,219,148,16,30,169,179,121,113,344,258,49,81,84,88,318,227,434,316,360,252,146,138,101,116,140,154,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31404,1519,2828,806,1783,569,331,335,0,177,114,142,136,148,305,352,21,37,0,177,0,177,0,177,53,94,0,177,85,87,0,177,0,177,0,177,16497,1511,1113,460,457,276,732,511,1013,583,650,440,479,344,897,434,738,429,265,187,1320,584,1821,649,2601,873,1539,649,885,390,940,441,1047,485,8284,1008,428,306,314,225,158,123,437,379,268,241,261,335,30,34,486,276,210,195,589,317,964,456,1377,562,656,315,639,341,432,237,1035,442,3795,553,178,187,265,229,589,400,239,187,135,166,135,106,269,253,106,123,166,157,311,244,254,183,363,218,130,143,290,221,149,131,216,210,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,62885,2680,2027,620,431,244,84,104,234,237,59,73,141,229,262,258,204,253,0,200,146,172,115,137,106,170,59,94,47,57,75,113,0,200,64,105,25373,2307,809,396,663,452,1120,585,753,418,527,320,1546,508,914,438,1727,939,1841,823,1960,825,3467,1030,4149,1034,2821,909,1248,535,873,360,955,421,25723,1853,1303,521,387,223,923,392,857,471,1314,590,1265,519,1496,476,1217,585,1021,374,2243,750,3070,734,3588,847,3222,732,897,337,1506,600,1414,662,9762,1108,679,331,460,333,542,317,701,302,864,343,631,398,930,408,274,180,397,219,859,328,888,299,1217,435,589,277,268,186,346,254,117,112,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,237567,4090,5227,1024,1222,529,307,221,302,271,0,192,252,259,70,113,134,159,270,256,129,201,248,229,641,390,888,715,516,421,59,98,0,192,189,184,114232,3104,3742,1017,1003,573,1738,617,1902,647,2065,685,1435,605,2190,784,2204,811,2430,672,5278,1083,8720,1327,18597,1993,19468,1890,9951,1567,17105,2331,16404,1837,93317,2637,3429,953,1284,517,2291,761,1982,577,2000,620,1877,609,2275,772,2671,708,2909,886,4666,1178,7140,1212,11124,1302,10964,1428,9234,1416,12723,1689,16748,1793,24791,1527,2794,674,1551,504,1022,408,1069,459,844,376,849,392,802,313,978,414,608,330,1992,558,1843,543,3061,646,2296,616,1105,397,1600,423,2377,669,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,465827,6898,15702,2125,6913,1285,482,354,680,490,615,289,692,400,622,364,977,321,618,403,159,176,1060,696,880,411,937,521,207,142,249,192,426,384,185,222,205265,5675,14450,2131,6202,1154,8197,1554,9131,1637,8425,1549,6937,1255,9122,1743,7900,1532,6318,1296,14753,1968,23585,2769,24561,2482,19365,2509,13135,1710,14972,1726,18212,2066,182797,4572,12283,1937,7024,1414,9692,1465,9546,1413,8759,1412,8105,1308,7035,1211,7261,1297,5430,1062,13634,1780,16569,1925,19964,1860,17947,1759,10262,1379,14152,1717,15134,1654,62063,2403,11743,1739,8089,1251,4770,966,3521,861,3000,702,2269,760,2127,604,1798,501,1860,507,2491,628,3808,795,4756,904,3320,701,2207,534,2499,596,3805,774,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
