Cause of Death,Ten-Year Age Groups,Race,Gender,Deaths,Population,"Crude Rate Per 100,000"
"Venous complication in the puerperium, unspecified",25-34 years,White,Female,1,"15,442,829"
Obstetric air embolism,15-24 years,Black or African American,Female,1,"3,541,617"
Amniotic fluid embolism,15-24 years,Black or African American,Female,1,"3,541,617"
Amniotic fluid embolism,25-34 years,American Indian or Alaska Native,Female,1,"305,210"
Amniotic fluid embolism,25-34 years,Black or African American,Female,1,"3,032,924"
Amniotic fluid embolism,25-34 years,White,Female,9,"15,442,829"
Amniotic fluid embolism,35-44 years,Asian or Pacific Islander,Female,1,"1,416,832"
Amniotic fluid embolism,35-44 years,Black or African American,Female,1,"2,985,333"
Amniotic fluid embolism,35-44 years,White,Female,4,"16,160,588"
Amniotic fluid embolism,45-54 years,White,Female,1,"18,311,951"
Obstetric blood-clot embolism,15-24 years,Black or African American,Female,2,"3,541,617"
Obstetric blood-clot embolism,15-24 years,White,Female,1,"16,168,141"
Obstetric blood-clot embolism,25-34 years,Black or African American,Female,9,"3,032,924"
Obstetric blood-clot embolism,25-34 years,White,Female,4,"15,442,829"
Obstetric blood-clot embolism,35-44 years,White,Female,5,"16,160,588"
Obstetric blood-clot embolism,45-54 years,White,Female,1,"18,311,951"
Cardiomyopathy in the puerperium,15-24 years,American Indian or Alaska Native,Female,1,"358,886"
Cardiomyopathy in the puerperium,15-24 years,Black or African American,Female,8,"3,541,617"
Cardiomyopathy in the puerperium,15-24 years,White,Female,2,"16,168,141"
Cardiomyopathy in the puerperium,25-34 years,American Indian or Alaska Native,Female,2,"305,210"
Cardiomyopathy in the puerperium,25-34 years,Black or African American,Female,10,"3,032,924"
Cardiomyopathy in the puerperium,25-34 years,White,Female,7,"15,442,829"
Cardiomyopathy in the puerperium,35-44 years,Black or African American,Female,6,"2,985,333"
Cardiomyopathy in the puerperium,35-44 years,White,Female,4,"16,160,588"
"Other complications of the puerperium, not elsewhere classified",15-24 years,Black or African American,Female,1,"3,541,617"
"Other complications of the puerperium, not elsewhere classified",15-24 years,White,Female,2,"16,168,141"
"Other complications of the puerperium, not elsewhere classified",25-34 years,Asian or Pacific Islander,Female,1,"1,486,467"
"Other complications of the puerperium, not elsewhere classified",25-34 years,White,Female,2,"15,442,829"
"Other complications of the puerperium, not elsewhere classified",35-44 years,White,Female,2,"16,160,588"
"Other complications of the puerperium, not elsewhere classified",45-54 years,White,Female,1,"18,311,951"
Obstetric death of unspecified cause,15-24 years,Black or African American,Female,3,"3,541,617"
Obstetric death of unspecified cause,15-24 years,White,Female,2,"16,168,141"
Obstetric death of unspecified cause,25-34 years,Asian or Pacific Islander,Female,1,"1,486,467"
Obstetric death of unspecified cause,25-34 years,Black or African American,Female,6,"3,032,924"
Obstetric death of unspecified cause,25-34 years,White,Female,11,"15,442,829"
Obstetric death of unspecified cause,35-44 years,Asian or Pacific Islander,Female,1,"1,416,832"
Obstetric death of unspecified cause,35-44 years,Black or African American,Female,7,"2,985,333"
Obstetric death of unspecified cause,35-44 years,White,Female,5,"16,160,588"
Obstetric death of unspecified cause,45-54 years,White,Female,1,"18,311,951"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,15-24 years,Asian or Pacific Islander,Female,3,"1,195,340"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,15-24 years,Black or African American,Female,13,"3,541,617"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,15-24 years,White,Female,40,"16,168,141",0.2
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,25-34 years,Asian or Pacific Islander,Female,7,"1,486,467"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,25-34 years,Black or African American,Female,27,"3,032,924",0.9
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,25-34 years,White,Female,90,"15,442,829",0.6
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,35-44 years,Asian or Pacific Islander,Female,4,"1,416,832"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,35-44 years,Black or African American,Female,14,"2,985,333"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,35-44 years,White,Female,43,"16,160,588",0.3
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,45-54 years,Asian or Pacific Islander,Female,1,"1,196,924"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,45-54 years,Black or African American,Female,2,"3,022,312"
Death from any obstetric cause occurring more than 42 days but less than one year after delivery,45-54 years,White,Female,13,"18,311,951"
Death from sequelae of direct obstetric causes,15-24 years,Black or African American,Female,1,"3,541,617"
Death from sequelae of direct obstetric causes,15-24 years,White,Female,3,"16,168,141"
Death from sequelae of direct obstetric causes,25-34 years,Black or African American,Female,1,"3,032,924"
Death from sequelae of direct obstetric causes,25-34 years,White,Female,4,"15,442,829"
Death from sequelae of direct obstetric causes,35-44 years,Asian or Pacific Islander,Female,1,"1,416,832"
Death from sequelae of direct obstetric causes,35-44 years,Black or African American,Female,1,"2,985,333"
Death from sequelae of direct obstetric causes,35-44 years,White,Female,5,"16,160,588"
Death from sequelae of direct obstetric causes,45-54 years,White,Female,2,"18,311,951"
"Other viral diseases complicating pregnancy, childbirth and the puerperium",35-44 years,Asian or Pacific Islander,Female,1,"1,416,832"
"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",15-24 years,White,Female,1,"16,168,141"
"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",25-34 years,Black or African American,Female,1,"3,032,924"
"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",25-34 years,White,Female,2,"15,442,829"
"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",35-44 years,Black or African American,Female,1,"2,985,333"
"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,1,"16,160,588"
"Anaemia complicating pregnancy, childbirth and the puerperium",15-24 years,Black or African American,Female,1,"3,541,617"
"Anaemia complicating pregnancy, childbirth and the puerperium",35-44 years,Asian or Pacific Islander,Female,1,"1,416,832"
"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium",25-34 years,White,Female,1,"15,442,829"
"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,2,"16,160,588"
"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium",45-54 years,White,Female,1,"18,311,951"
"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium",15-24 years,White,Female,1,"16,168,141"
"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium",25-34 years,Black or African American,Female,1,"3,032,924"
"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,1,"16,160,588"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",15-24 years,Black or African American,Female,1,"3,541,617"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",15-24 years,White,Female,3,"16,168,141"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",25-34 years,Black or African American,Female,1,"3,032,924"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",25-34 years,White,Female,8,"15,442,829"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,2,"16,160,588"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",45-54 years,Black or African American,Female,1,"3,022,312"
"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",45-54 years,White,Female,3,"18,311,951"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",15-24 years,Black or African American,Female,10,"3,541,617"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",15-24 years,White,Female,6,"16,168,141"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",25-34 years,Asian or Pacific Islander,Female,1,"1,486,467"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",25-34 years,Black or African American,Female,9,"3,032,924"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",25-34 years,White,Female,18,"15,442,829"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",35-44 years,Black or African American,Female,3,"2,985,333"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,8,"16,160,588"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",45-54 years,American Indian or Alaska Native,Female,1,"266,667"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",45-54 years,White,Female,1,"18,311,951"
"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",55-64 years,White,Female,1,"15,172,474"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",15-24 years,Black or African American,Female,5,"3,541,617"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",15-24 years,White,Female,9,"16,168,141"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",25-34 years,Asian or Pacific Islander,Female,1,"1,486,467"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",25-34 years,Black or African American,Female,1,"3,032,924"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",25-34 years,White,Female,2,"15,442,829"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",35-44 years,Black or African American,Female,1,"2,985,333"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,2,"16,160,588"
"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium",45-54 years,White,Female,1,"18,311,951"
"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,2,"16,160,588"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",5-14 years,Black or African American,Female,1,"3,280,109"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",15-24 years,Black or African American,Female,4,"3,541,617"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",15-24 years,White,Female,12,"16,168,141"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",25-34 years,American Indian or Alaska Native,Female,1,"305,210"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",25-34 years,Asian or Pacific Islander,Female,1,"1,486,467"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",25-34 years,Black or African American,Female,7,"3,032,924"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",25-34 years,White,Female,13,"15,442,829"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",35-44 years,Black or African American,Female,7,"2,985,333"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",35-44 years,White,Female,8,"16,160,588"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",45-54 years,American Indian or Alaska Native,Female,1,"266,667"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",45-54 years,Black or African American,Female,2,"3,022,312"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",45-54 years,White,Female,15,"18,311,951"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",55-64 years,White,Female,1,"15,172,474"
"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium",65-74 years,White,Female,1,"9,654,970"
