GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001MA,S0902_C01_001EA,S0902_C01_002EA,S0902_C01_002MA,S0902_C01_003MA,S0902_C01_003EA,S0902_C01_004EA,S0902_C01_004MA,S0902_C01_005EA,S0902_C01_005MA,S0902_C01_006MA,S0902_C01_006EA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008EA,S0902_C01_008MA,S0902_C01_009EA,S0902_C01_009MA,S0902_C01_010EA,S0902_C01_010MA,S0902_C01_011EA,S0902_C01_011MA,S0902_C01_012EA,S0902_C01_012MA,S0902_C01_013MA,S0902_C01_013EA,S0902_C01_014EA,S0902_C01_014MA,S0902_C01_015EA,S0902_C01_015MA,S0902_C01_016EA,S0902_C01_016MA,S0902_C01_017EA,S0902_C01_017MA,S0902_C01_018EA,S0902_C01_018MA,S0902_C02_001MA,S0902_C02_001EA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003EA,S0902_C02_003MA,S0902_C02_004MA,S0902_C02_004EA,S0902_C02_005MA,S0902_C02_005EA,S0902_C02_006EA,S0902_C02_006MA,S0902_C02_007MA,S0902_C02_007EA,S0902_C02_008MA,S0902_C02_008EA,S0902_C02_009MA,S0902_C02_009EA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011MA,S0902_C02_011EA,S0902_C02_012MA,S0902_C02_012EA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014MA,S0902_C02_014EA,S0902_C02_015MA,S0902_C02_015EA,S0902_C02_016EA,S0902_C02_016MA,S0902_C02_017EA,S0902_C02_017MA,S0902_C02_018MA,S0902_C02_018EA,S0902_C03_001EA,S0902_C03_001MA,S0902_C03_002EA,S0902_C03_002MA,S0902_C03_003MA,S0902_C03_003EA,S0902_C03_004EA,S0902_C03_004MA,S0902_C03_005EA,S0902_C03_005MA,S0902_C03_006MA,S0902_C03_006EA,S0902_C03_007EA,S0902_C03_007MA,S0902_C03_008EA,S0902_C03_008MA,S0902_C03_009MA,S0902_C03_009EA,S0902_C03_010EA,S0902_C03_010MA,S0902_C03_011EA,S0902_C03_011MA,S0902_C03_012MA,S0902_C03_012EA,S0902_C03_013MA,S0902_C03_013EA,S0902_C03_014MA,S0902_C03_014EA,S0902_C03_015EA,S0902_C03_015MA,S0902_C03_016EA,S0902_C03_016MA,S0902_C03_017MA,S0902_C03_017EA,S0902_C03_018EA,S0902_C03_018MA,S0902_C04_001MA,S0902_C04_001EA,S0902_C04_002EA,S0902_C04_002MA,S0902_C04_003EA,S0902_C04_003MA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005MA,S0902_C04_005EA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007MA,S0902_C04_007EA,S0902_C04_008EA,S0902_C04_008MA,S0902_C04_009MA,S0902_C04_009EA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011EA,S0902_C04_011MA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013EA,S0902_C04_013MA,S0902_C04_014EA,S0902_C04_014MA,S0902_C04_015MA,S0902_C04_015EA,S0902_C04_016EA,S0902_C04_016MA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018EA,S0902_C04_018MA,state
0400000US19,217583,3006,194226,3183,87.0,1.0,13.0,1.0,23357,2172,111533,2357,0.4,0.2,106050,2259,1.4,0.6,1.6,0.6,187258,3483,68.1,2.0,6.7,0.8,19.6,1.4,5.6,1.2,176920,3492,3.8,0.7,49.4,1.7,180901,1492,162219,1847,86.6,1.1,13.4,1.1,18682,1867,93922,1333,0.2,0.2,86979,1129,1.4,0.7,1.3,0.6,156093,2168,70.9,2.1,6.5,0.8,17.0,1.5,5.6,1.2,147886,2515,3.6,0.7,50.6,1.7,8259,1373,7430,1344,93.3,2.9,6.7,2.9,829,416,3391,684,-999999999.0,-999999999.0,4868,1142,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6681,1255,32.7,10.0,6.6,6.2,54.9,13.0,5.7,6.8,6322,1142,3.6,2.9,36.4,9.4,16116,1668,13159,1370,87.7,3.6,12.3,3.6,2957,1146,8739,1408,2.1,1.9,7377,1272,3.8,3.7,5.4,3.7,14488,1660,61.1,5.9,7.1,4.1,27.9,5.9,3.9,2.7,12769,1665,9.2,5.9,43.0,7.6,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,206073,3807,181529,3438,88.8,1.3,11.2,1.3,24544,2298,106215,3145,0.6,0.6,99858,3222,2.2,0.7,2.7,0.9,186350,3586,66.6,2.0,6.8,1.1,21.6,1.5,5.0,1.1,164758,4269,3.7,0.8,47.5,2.0,147203,2277,132128,2387,87.3,1.5,12.7,1.5,15075,1710,75115,1762,0.2,0.2,72088,1981,2.0,0.9,1.9,0.8,131558,2203,71.1,2.2,6.7,1.0,17.4,1.7,4.8,1.3,116660,3119,2.6,0.8,47.5,2.0,14153,1569,12057,1529,96.5,2.2,3.5,2.2,2096,943,7942,1401,-999999999.0,-999999999.0,6211,1098,-999999999.0,-999999999.0,3.4,3.2,12233,1457,38.7,8.9,3.8,2.6,50.7,8.7,6.7,4.1,12663,1549,9.6,4.9,36.9,7.3,29612,1907,23991,1514,91.2,3.1,8.8,3.1,5621,1264,15292,1496,-999999999.0,-999999999.0,14320,1416,-999999999.0,-999999999.0,6.2,3.2,28679,1860,62.5,5.8,8.8,4.2,24.0,4.5,4.7,2.0,23245,2169,3.1,1.8,56.8,5.2,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,298803,4724,261148,5007,88.0,1.0,12.0,1.0,37655,2680,153047,3039,1.1,0.7,145756,3598,2.2,0.5,2.3,0.7,270639,4930,62.3,1.8,8.9,1.0,24.9,1.7,3.9,0.8,237159,4842,4.7,0.6,40.9,1.6,245615,3069,214750,3418,87.2,1.1,12.8,1.1,30865,2531,125014,1969,1.1,0.8,120601,2617,2.2,0.6,2.3,0.8,225454,3559,66.8,1.9,9.0,1.1,20.7,1.9,3.5,0.6,195186,4409,4.1,0.7,41.9,1.8,30639,2115,26787,2211,93.7,3.0,6.3,3.0,3852,875,17471,1648,0.7,0.9,13168,1409,1.9,1.5,-999999999.0,-999999999.0,24541,1790,34.6,5.4,7.1,3.3,55.8,5.6,2.5,2.2,24753,2004,9.5,3.0,33.7,5.2,10811,1685,8820,1480,86.9,7.9,13.1,7.9,1991,900,5068,1165,-999999999.0,-999999999.0,5743,1290,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10168,1667,46.8,9.3,10.1,6.5,31.7,9.4,11.4,7.4,8584,1485,6.1,4.6,48.0,9.7,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,322229,4925,272818,4897,83.8,1.3,16.2,1.3,49411,3928,166491,4079,0.4,0.2,155738,4001,1.8,0.5,2.9,0.6,302560,4944,52.5,1.6,8.1,0.9,34.7,1.6,4.6,0.9,264377,5613,8.1,0.9,35.1,1.7,166394,2724,145534,2929,77.9,1.7,22.1,1.7,20860,2022,85186,2393,0.5,0.3,81208,2150,2.3,0.7,1.7,0.6,156691,3087,68.1,2.4,8.1,1.2,18.8,1.8,5.1,1.2,132748,3346,6.4,1.2,35.5,2.1,129072,3308,104383,3305,92.4,1.6,7.6,1.6,24689,2884,66794,2756,0.2,0.3,62278,2415,0.9,0.7,4.7,1.4,120973,3450,31.7,2.5,8.1,1.5,57.0,2.6,3.2,1.1,110319,3883,10.4,1.7,34.6,2.9,13394,1712,11208,1491,82.3,5.4,17.7,5.4,2186,821,6797,1296,-999999999.0,-999999999.0,6597,1332,-999999999.0,-999999999.0,-999999999.0,-999999999.0,12246,1668,54.2,8.3,12.0,5.6,25.5,6.6,8.3,4.9,10760,1686,5.8,3.1,35.9,8.6,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US24,403047,4410,355750,5125,84.8,1.0,15.2,1.0,47297,4039,208120,3324,0.4,0.2,194927,2957,1.0,0.5,2.3,0.5,369213,4909,58.4,1.5,7.2,0.9,32.7,1.5,1.7,0.4,328017,6240,4.3,0.6,39.0,1.5,196584,1785,176533,2245,80.8,1.6,19.2,1.6,20051,2129,102032,1614,0.2,0.1,94552,970,1.5,1.0,2.1,0.7,175779,2710,71.8,1.9,6.9,1.4,19.5,1.7,1.7,0.6,159015,2913,3.0,0.8,40.4,1.9,135914,2742,116321,3259,90.9,1.5,9.1,1.5,19593,2315,69332,2329,0.6,0.4,66582,1643,0.6,0.5,2.9,1.3,128707,2744,37.2,2.7,6.9,1.6,54.1,2.7,1.8,0.8,110235,3257,6.7,1.2,38.4,2.8,38119,2553,32216,2451,85.5,3.4,14.5,3.4,5903,1786,19633,1696,-999999999.0,-999999999.0,18486,1791,-999999999.0,-999999999.0,2.3,2.1,36082,2543,60.9,5.6,9.0,3.7,28.9,5.5,1.3,0.8,30800,2618,4.4,2.2,43.5,6.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,462595,2987,418796,4261,76.8,1.1,23.2,1.1,43799,3272,233362,1978,0.4,0.2,229233,2261,0.9,0.4,1.4,0.5,396271,3517,61.6,1.4,6.6,0.8,29.1,1.4,2.6,0.5,381941,4597,3.2,0.4,44.0,1.4,321605,1680,293648,3170,75.9,1.2,24.1,1.2,27957,2931,161729,746,0.4,0.2,159876,1353,0.8,0.4,1.3,0.6,272694,2766,69.6,1.9,7.0,1.0,20.9,1.6,2.5,0.6,266531,3517,2.5,0.5,46.1,1.7,39088,2248,35544,1946,82.6,3.8,17.4,3.8,3544,1027,19923,1705,-999999999.0,-999999999.0,19165,1349,-999999999.0,-999999999.0,-999999999.0,-999999999.0,34308,2208,34.8,4.5,8.3,3.0,54.6,5.2,2.3,1.3,32091,2418,5.5,2.0,36.0,4.3,62184,1164,51378,1631,84.2,2.9,15.8,2.9,10806,1569,32438,1235,-999999999.0,-999999999.0,29746,841,-999999999.0,-999999999.0,3.4,2.0,56319,1643,37.3,3.9,5.1,1.7,55.3,4.0,2.3,1.1,50605,1841,7.2,1.6,42.6,4.3,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,721079,4178,637145,5073,90.3,0.6,9.7,0.6,83934,4155,371468,3393,0.7,0.2,349611,2409,1.2,0.3,2.0,0.4,658677,4507,59.8,1.0,8.4,0.6,27.6,0.9,4.2,0.5,580614,5424,5.3,0.5,40.9,1.0,503936,2054,451400,3540,89.3,0.8,10.7,0.8,52536,2814,260329,1680,0.5,0.2,243607,693,1.2,0.3,1.4,0.4,459622,3197,68.3,1.2,8.4,0.7,19.0,1.0,4.3,0.7,405430,4227,4.1,0.5,42.7,1.0,127809,2740,107155,3221,93.8,1.1,6.2,1.1,20654,2267,65367,1923,0.9,0.5,62442,2051,0.9,0.6,3.5,1.2,117832,2666,27.5,2.6,7.8,1.4,60.3,3.0,4.4,1.2,104118,3197,9.6,1.6,36.7,2.5,42887,1935,36018,2005,91.0,2.4,9.0,2.4,6869,1164,22535,1706,1.1,1.1,20352,1460,2.6,1.6,3.3,1.8,39907,1915,54.2,3.8,8.5,2.6,34.0,3.7,3.3,1.5,34704,1975,8.2,2.4,39.6,3.6,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,369145,2690,334475,3508,88.6,0.9,11.4,0.9,34670,2631,188546,2157,0.5,0.2,180599,2215,0.9,0.3,2.3,0.5,333891,3441,66.2,1.6,8.0,0.8,21.2,1.3,4.6,0.9,296038,3549,2.8,0.4,51.2,1.3,282730,953,259864,2386,87.3,1.0,12.7,1.0,22866,2222,144079,608,0.3,0.2,138651,843,0.7,0.3,1.3,0.4,253773,2038,72.1,1.7,7.2,0.8,15.9,1.2,4.8,1.0,226681,2475,2.3,0.5,53.3,1.3,23879,1848,20709,1674,94.2,2.7,5.8,2.7,3170,799,12717,1332,-999999999.0,-999999999.0,11162,1035,-999999999.0,-999999999.0,5.7,2.8,21435,1760,35.2,7.8,5.6,2.3,56.2,7.8,3.0,2.1,19759,1699,6.9,2.8,41.9,5.5,23995,1633,19974,1484,92.5,2.5,7.5,2.5,4021,958,11955,1240,2.0,1.6,12040,1249,1.9,1.8,6.6,3.1,22895,1645,51.8,6.7,15.6,3.7,30.4,6.3,2.1,1.4,18974,1803,4.6,2.4,49.3,5.2,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,227452,5083,195811,4594,89.6,1.4,10.4,1.4,31641,3517,110484,3666,0.8,0.5,116968,4604,1.1,0.4,3.4,0.9,206992,4681,51.4,2.5,6.0,1.0,39.7,2.4,3.0,1.1,187436,5991,8.4,1.3,29.9,1.7,114172,3599,98295,3515,83.5,2.6,16.5,2.6,15877,2217,56035,2592,0.9,1.0,58137,3436,1.8,0.8,2.4,1.2,104560,3487,67.1,3.4,5.6,1.6,22.9,3.0,4.4,2.1,95627,4011,7.9,1.7,31.6,2.8,103766,3474,89197,3168,96.4,1.0,3.6,1.0,14569,2511,50026,2660,0.7,0.4,53740,2787,0.4,0.4,4.3,1.4,94030,3293,32.8,3.2,6.0,1.4,60.0,3.6,1.1,0.6,83710,4283,9.2,2.0,27.9,2.6,5162,1286,4300,1249,97.3,3.1,2.7,3.1,862,274,1644,784,-999999999.0,-999999999.0,3518,1024,-999999999.0,-999999999.0,5.4,5.2,4582,1196,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4460,1217,9.6,4.3,36.4,14.1,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,28
0400000US29,418086,4369,364803,4468,85.6,1.0,14.4,1.0,53283,3484,214780,3464,0.7,0.4,203306,3107,1.3,0.3,2.6,0.6,378240,4262,59.5,1.5,8.3,0.8,27.4,1.4,4.7,0.7,336492,5421,5.1,0.6,44.8,1.3,314007,2393,274683,2932,84.3,1.2,15.7,1.2,39324,2898,160160,1929,0.5,0.2,153847,1919,1.1,0.3,2.4,0.7,282705,2773,66.2,1.7,8.5,0.9,20.7,1.5,4.7,0.8,252307,3907,4.5,0.6,47.4,1.5,61042,2422,51463,2355,90.8,2.0,9.2,2.0,9579,1558,30954,1652,1.4,1.4,30088,1529,1.1,0.8,4.2,2.2,56763,2475,28.1,4.1,7.5,2.2,60.9,4.1,3.5,1.5,49300,2472,7.6,1.8,34.1,3.8,20156,1858,17517,1701,86.9,4.5,13.1,4.5,2639,903,10732,1419,-999999999.0,-999999999.0,9424,1317,-999999999.0,-999999999.0,-999999999.0,-999999999.0,18608,1877,64.1,6.6,8.6,4.0,21.5,4.9,5.8,3.0,16308,1737,6.6,3.3,42.7,6.3,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US31,131407,2264,118968,2192,84.7,1.5,15.3,1.5,12439,1768,66091,1631,1.0,0.6,65316,1823,2.1,0.8,1.8,0.8,113558,2514,68.3,2.3,6.1,1.4,20.4,1.8,5.2,1.1,105902,2786,2.9,0.8,51.5,2.3,99759,1465,92192,1641,84.4,1.7,15.6,1.7,7567,1199,50323,1043,0.7,0.4,49436,1163,1.6,0.9,0.9,0.5,85913,1802,73.7,2.3,4.8,1.4,15.6,1.7,5.9,1.3,80797,1984,1.8,0.5,53.5,2.7,8143,1040,7154,957,89.4,5.2,10.6,5.2,989,482,4455,769,-999999999.0,-999999999.0,3688,599,-999999999.0,-999999999.0,8.8,6.7,6859,994,44.3,9.2,8.8,5.7,41.5,10.0,5.4,6.0,6373,985,2.5,2.4,46.4,8.9,16165,1318,12925,1209,86.2,4.1,13.8,4.1,3240,993,7796,1128,1.7,1.9,8369,1165,6.2,3.2,3.8,3.4,14807,1357,52.3,7.5,9.4,4.1,35.7,7.1,2.6,2.2,12794,1317,9.5,4.4,51.5,7.0,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,178918,2485,151364,3917,94.2,1.3,5.8,1.3,27554,3028,90605,1734,1.0,0.6,88313,2023,1.4,0.7,2.0,0.9,174179,2619,59.4,2.3,11.8,1.9,25.5,2.4,3.3,1.3,140884,3642,8.5,1.6,33.5,2.3,72533,1336,64262,1829,91.2,2.6,8.8,2.6,8271,1532,37707,1072,0.8,0.8,34826,1065,1.3,1.2,1.2,1.0,69766,1479,63.5,4.0,11.3,2.7,21.0,3.6,4.2,2.1,58345,2548,5.0,1.5,36.7,3.2,18086,1386,14439,1651,95.2,3.2,4.8,3.2,3647,1335,8726,917,-999999999.0,-999999999.0,9360,883,-999999999.0,-999999999.0,-999999999.0,-999999999.0,17662,1415,35.8,7.6,3.7,2.3,53.3,8.6,7.2,6.1,14272,1860,12.7,7.4,22.7,6.9,66712,1460,55336,2576,97.2,1.4,2.8,1.4,11376,2343,33994,715,1.0,0.9,32718,1299,1.9,1.5,3.5,2.1,65610,1428,62.6,3.9,13.2,3.2,22.6,3.6,1.6,1.0,50906,2290,8.6,2.1,36.2,3.9,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US34,591453,2795,538393,4514,85.3,0.7,14.7,0.7,53060,3576,307231,2654,0.7,0.2,284222,2362,0.7,0.2,1.1,0.3,555723,3470,65.1,1.3,7.2,0.8,26.7,1.1,1.1,0.3,471162,5368,4.3,0.5,34.1,1.1,314545,975,293849,2345,81.9,1.1,18.1,1.1,20696,2110,163159,566,0.5,0.3,151386,568,0.4,0.3,0.6,0.3,297395,2213,75.6,1.6,5.9,0.9,17.5,1.3,1.0,0.4,249043,3345,2.4,0.5,36.5,1.4,98056,2370,84425,2544,90.4,1.5,9.6,1.5,13631,2038,51064,1876,-999999999.0,-999999999.0,46992,1920,-999999999.0,-999999999.0,2.8,1.2,87836,2459,38.9,3.7,9.0,2.2,50.9,3.4,1.3,0.7,78561,3025,7.9,1.5,33.3,2.6,124308,2093,108123,2656,90.0,1.9,10.0,1.9,16185,1834,64393,1716,1.1,0.6,59915,1470,1.3,0.7,1.6,0.8,120514,2099,52.8,2.9,10.3,2.0,35.7,2.7,1.2,0.8,100135,3016,7.3,1.5,33.8,2.7,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
