GEO_ID,S2507_C01_001E,S2507_C01_001M,S2507_C01_002E,S2507_C01_002M,S2507_C01_003E,S2507_C01_003M,S2507_C01_004E,S2507_C01_004M,S2507_C01_005E,S2507_C01_005M,S2507_C01_006E,S2507_C01_006M,S2507_C01_007E,S2507_C01_007M,S2507_C01_008E,S2507_C01_008M,S2507_C01_009E,S2507_C01_009M,S2507_C01_010E,S2507_C01_010M,S2507_C01_011E,S2507_C01_011M,S2507_C01_012E,S2507_C01_012M,S2507_C01_013E,S2507_C01_013M,S2507_C01_014E,S2507_C01_014M,S2507_C01_015E,S2507_C01_015M,S2507_C01_016E,S2507_C01_016M,S2507_C01_017E,S2507_C01_017M,S2507_C01_018E,S2507_C01_018M,S2507_C01_019E,S2507_C01_019M,S2507_C01_020E,S2507_C01_020M,S2507_C01_021E,S2507_C01_021M,S2507_C01_022E,S2507_C01_022M,S2507_C01_023E,S2507_C01_023M,S2507_C01_024E,S2507_C01_024M,S2507_C01_025E,S2507_C01_025M,S2507_C01_026E,S2507_C01_026M,S2507_C01_027E,S2507_C01_027M,S2507_C01_028E,S2507_C01_028M,S2507_C01_029E,S2507_C01_029M,S2507_C01_030E,S2507_C01_030M,S2507_C01_031E,S2507_C01_031M,S2507_C01_032E,S2507_C01_032M,S2507_C01_033E,S2507_C01_033M,S2507_C01_034E,S2507_C01_034M,S2507_C01_035E,S2507_C01_035M,S2507_C01_036E,S2507_C01_036M,S2507_C01_037E,S2507_C01_037M,S2507_C01_038E,S2507_C01_038M,S2507_C01_039E,S2507_C01_039M,S2507_C01_040E,S2507_C01_040M,S2507_C01_041E,S2507_C01_041M,S2507_C01_042E,S2507_C01_042M,S2507_C01_043E,S2507_C01_043M,S2507_C01_044E,S2507_C01_044M,S2507_C01_045E,S2507_C01_045M,S2507_C01_046E,S2507_C01_046M,S2507_C01_047E,S2507_C01_047M,S2507_C01_048E,S2507_C01_048M,S2507_C01_049E,S2507_C01_049M,S2507_C01_050E,S2507_C01_050M,S2507_C01_051E,S2507_C01_051M,S2507_C01_052E,S2507_C01_052M,S2507_C01_053E,S2507_C01_053M,S2507_C01_054E,S2507_C01_054M,S2507_C01_055E,S2507_C01_055M,S2507_C01_056E,S2507_C01_056M,S2507_C01_057E,S2507_C01_057M,S2507_C01_058E,S2507_C01_058M,S2507_C01_059E,S2507_C01_059M,S2507_C01_060E,S2507_C01_060M,S2507_C01_061E,S2507_C01_061M,S2507_C01_062E,S2507_C01_062M,NAME,S2507_C01_001EA,S2507_C01_001MA,S2507_C01_002MA,S2507_C01_002EA,S2507_C01_003MA,S2507_C01_003EA,S2507_C01_004EA,S2507_C01_004MA,S2507_C01_005EA,S2507_C01_005MA,S2507_C01_006MA,S2507_C01_006EA,S2507_C01_007MA,S2507_C01_007EA,S2507_C01_008EA,S2507_C01_008MA,S2507_C01_009EA,S2507_C01_009MA,S2507_C01_010MA,S2507_C01_010EA,S2507_C01_011MA,S2507_C01_011EA,S2507_C01_012MA,S2507_C01_012EA,S2507_C01_013MA,S2507_C01_013EA,S2507_C01_014EA,S2507_C01_014MA,S2507_C01_015MA,S2507_C01_015EA,S2507_C01_016EA,S2507_C01_016MA,S2507_C01_017EA,S2507_C01_017MA,S2507_C01_018MA,S2507_C01_018EA,S2507_C01_019EA,S2507_C01_019MA,S2507_C01_020EA,S2507_C01_020MA,S2507_C01_021MA,S2507_C01_021EA,S2507_C01_022EA,S2507_C01_022MA,S2507_C01_023EA,S2507_C01_023MA,S2507_C01_024MA,S2507_C01_024EA,S2507_C01_025EA,S2507_C01_025MA,S2507_C01_026EA,S2507_C01_026MA,S2507_C01_027EA,S2507_C01_027MA,S2507_C01_028MA,S2507_C01_028EA,S2507_C01_029MA,S2507_C01_029EA,S2507_C01_030EA,S2507_C01_030MA,S2507_C01_031EA,S2507_C01_031MA,S2507_C01_032EA,S2507_C01_032MA,S2507_C01_033MA,S2507_C01_033EA,S2507_C01_034EA,S2507_C01_034MA,S2507_C01_035MA,S2507_C01_035EA,S2507_C01_036MA,S2507_C01_036EA,S2507_C01_037EA,S2507_C01_037MA,S2507_C01_038MA,S2507_C01_038EA,S2507_C01_039EA,S2507_C01_039MA,S2507_C01_040EA,S2507_C01_040MA,S2507_C01_041EA,S2507_C01_041MA,S2507_C01_042EA,S2507_C01_042MA,S2507_C01_043EA,S2507_C01_043MA,S2507_C01_044MA,S2507_C01_044EA,S2507_C01_045MA,S2507_C01_045EA,S2507_C01_046MA,S2507_C01_046EA,S2507_C01_047EA,S2507_C01_047MA,S2507_C01_048EA,S2507_C01_048MA,S2507_C01_049MA,S2507_C01_049EA,S2507_C01_050EA,S2507_C01_050MA,S2507_C01_051EA,S2507_C01_051MA,S2507_C01_052MA,S2507_C01_052EA,S2507_C01_053MA,S2507_C01_053EA,S2507_C01_054EA,S2507_C01_054MA,S2507_C01_055MA,S2507_C01_055EA,S2507_C01_056MA,S2507_C01_056EA,S2507_C01_057EA,S2507_C01_057MA,S2507_C01_058EA,S2507_C01_058MA,S2507_C01_059MA,S2507_C01_059EA,S2507_C01_060MA,S2507_C01_060EA,S2507_C01_061EA,S2507_C01_061MA,S2507_C01_062MA,S2507_C01_062EA,state
0400000US13,664319,10312,20.3,0.8,22.2,1.0,16.1,0.7,14.0,0.8,13.6,0.7,8.6,0.5,5.2,0.4,120900,2918,8.8,0.6,23.4,0.8,14.1,0.6,14.8,0.6,16.7,0.6,9.2,0.5,7.8,0.4,5.2,0.4,38424,913,36.8,0.8,15.4,0.6,10.9,0.7,35.1,1.0,1.7,0.3,1.0,0.2,2.8,0.3,6.1,0.5,8.8,0.5,11.8,0.6,12.3,0.6,11.5,0.6,17.1,0.6,10.7,0.6,6.4,0.4,11.5,0.6,381,4,23.2,0.8,5.0,0.4,5.8,0.4,12.4,0.6,21.4,0.7,14.9,0.6,4.4,0.4,2.1,0.2,14.8,0.6,13.5,0.5,1.0,0.2,0.3,0.1,16.7,0.6,16.2,0.6,0.3,0.1,0.2,0.1,22.2,0.6,22.0,0.7,0.1,0.1,0.1,0.1,1.7,0.3,44.2,1.0,21.3,0.8,29.1,0.7,5.4,0.4,886,24,30.2,-888888888.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,13
0400000US15,83395,3201,1.9,0.7,2.2,0.6,3.2,0.8,4.7,0.8,10.8,1.6,21.7,2.1,55.4,2.3,543700,16416,6.4,1.2,15.1,1.6,8.5,1.4,14.4,1.5,16.5,1.7,13.3,1.6,15.1,2.0,10.5,1.4,55823,3275,5.6,1.1,6.5,1.2,8.0,1.3,77.8,2.0,2.2,0.7,1.5,0.7,2.5,0.8,3.9,0.9,6.2,1.1,6.0,1.1,9.0,1.4,8.2,1.5,17.0,1.7,15.6,1.6,10.6,1.3,19.6,1.8,475,13,13.3,1.5,3.0,0.8,2.5,0.7,7.8,1.3,14.7,1.7,9.1,1.6,2.3,0.6,3.3,0.9,14.4,1.5,12.0,1.4,1.6,0.6,0.7,0.5,16.5,1.7,15.5,1.7,0.9,0.4,0.1,0.2,39.0,2.3,38.5,2.4,0.3,0.3,0.1,0.1,2.2,0.7,28.2,2.1,24.9,2.1,44.8,2.4,2.0,0.6,1387,58,23.2,-888888888.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,15
0400000US16,125607,4245,17.6,1.3,14.8,1.2,17.7,1.3,17.5,1.3,17.0,1.4,9.6,1.2,5.7,1.1,149700,5513,8.3,1.3,23.7,1.5,14.2,1.3,16.8,1.7,18.2,1.6,8.4,1.1,7.2,1.3,3.2,0.7,38012,1523,28.8,1.7,16.5,1.4,12.6,1.5,41.4,2.0,0.8,0.3,2.1,0.5,4.4,0.8,10.1,1.2,12.9,1.1,16.0,1.4,14.9,1.4,11.0,1.4,13.1,1.5,6.7,1.0,3.1,0.6,5.6,1.0,315,7,23.1,1.7,6.4,0.8,6.3,1.0,10.4,1.3,22.3,1.4,18.2,1.5,2.8,0.6,1.3,0.5,16.8,1.7,16.4,1.7,0.2,0.2,0.2,0.2,18.2,1.6,17.9,1.6,0.2,0.2,0.1,0.1,18.8,1.5,18.8,1.5,0.0,0.1,0.0,0.1,0.8,0.3,32.1,1.6,34.2,1.8,26.3,1.7,7.4,1.0,1057,38,27.9,-888888888.0,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,16
0400000US17,995668,12614,13.3,0.5,17.5,0.5,14.4,0.5,14.7,0.5,19.4,0.6,14.1,0.6,6.7,0.3,163800,1674,5.0,0.3,20.6,0.5,13.0,0.4,15.6,0.5,17.6,0.5,10.4,0.4,10.0,0.4,7.9,0.4,45509,678,32.3,0.7,17.0,0.5,11.9,0.4,37.7,0.6,1.1,0.2,0.6,0.1,1.3,0.1,2.7,0.2,4.5,0.3,6.3,0.3,6.9,0.3,7.8,0.4,15.0,0.5,14.3,0.5,12.0,0.4,28.6,0.6,534,5,16.8,0.5,2.6,0.2,3.6,0.2,10.6,0.4,20.7,0.5,10.0,0.4,5.9,0.3,4.8,0.3,15.6,0.5,11.8,0.5,2.9,0.2,0.8,0.1,17.6,0.5,16.1,0.5,1.2,0.1,0.3,0.1,28.2,0.6,27.6,0.6,0.6,0.1,0.1,0.1,1.1,0.2,15.7,0.5,12.9,0.4,67.4,0.6,3.9,0.3,2805,43,28.1,-888888888.0,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,17
0400000US18,518299,8388,19.1,0.7,28.3,0.9,21.1,0.8,14.4,0.7,10.6,0.5,4.3,0.4,2.2,0.3,105200,1891,6.1,0.5,23.2,0.8,15.3,0.7,18.1,0.6,17.5,0.8,9.0,0.5,7.1,0.6,3.8,0.4,38870,789,40.3,0.9,18.8,0.7,12.2,0.7,27.8,0.8,0.9,0.2,0.7,0.2,2.9,0.3,7.4,0.5,12.3,0.6,14.6,0.7,13.8,0.7,12.3,0.7,16.8,0.7,8.6,0.5,5.0,0.4,5.8,0.4,344,3,20.3,0.8,5.3,0.4,5.8,0.4,9.1,0.6,23.5,0.8,17.6,0.7,4.3,0.4,1.6,0.3,18.1,0.6,17.1,0.6,0.8,0.2,0.1,0.1,17.5,0.8,17.2,0.8,0.2,0.1,0.0,0.1,19.8,0.7,19.8,0.7,0.0,0.1,0.0,0.1,0.9,0.2,45.0,0.9,26.1,1.0,25.1,0.8,3.8,0.3,865,19,27.2,-888888888.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,18
0400000US19,332229,6008,19.7,1.1,26.9,1.0,21.6,0.9,14.6,0.7,10.9,0.7,4.2,0.4,2.1,0.3,106800,1919,5.2,0.4,21.4,0.9,13.7,0.7,17.3,0.8,19.9,0.7,9.8,0.5,8.0,0.7,4.8,0.4,42742,1004,43.9,1.2,19.0,0.9,11.2,0.7,25.1,0.8,0.8,0.2,0.8,0.2,2.1,0.3,4.3,0.4,6.9,0.5,10.6,0.6,13.6,0.6,13.9,0.7,21.6,0.9,12.1,0.7,6.3,0.5,7.8,0.7,392,4,18.2,0.8,3.5,0.4,5.1,0.5,9.5,0.6,21.2,0.9,14.2,0.7,5.3,0.5,1.7,0.3,17.3,0.8,16.2,0.8,1.0,0.2,0.1,0.1,19.9,0.7,19.5,0.7,0.4,0.1,0.0,0.1,22.5,0.9,22.5,0.9,0.0,0.1,0.0,0.1,0.8,0.2,24.3,0.9,26.1,0.8,47.1,1.1,2.5,0.4,1459,28,27.3,-888888888.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,19
0400000US20,269717,5310,24.3,1.1,26.9,1.2,17.5,0.9,13.9,1.1,11.3,0.8,4.0,0.5,2.2,0.4,97500,2859,5.9,0.7,20.7,1.0,13.0,0.7,17.2,1.0,19.0,0.9,10.3,0.8,8.3,0.7,5.5,0.6,43543,1116,48.2,1.2,17.8,0.9,10.0,0.9,23.0,0.9,1.0,0.3,0.8,0.2,1.7,0.3,4.7,0.6,6.8,0.6,9.3,0.5,10.7,0.7,12.0,0.8,21.0,1.1,14.7,1.0,8.1,0.7,10.2,0.8,419,6,18.6,0.9,3.5,0.5,5.0,0.5,10.1,0.7,20.1,1.0,12.7,0.7,5.5,0.6,1.9,0.3,17.2,1.0,15.7,1.0,1.3,0.3,0.2,0.1,19.0,0.9,18.7,0.9,0.2,0.1,0.1,0.1,24.2,1.1,24.1,1.1,0.0,0.1,0.0,0.1,1.0,0.3,25.3,1.1,25.5,1.2,46.3,1.3,2.9,0.5,1439,34,29.3,-888888888.0,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,20
0400000US21,438431,8379,27.4,0.9,25.0,0.9,18.6,1.0,12.4,0.7,10.0,0.7,4.3,0.5,2.4,0.3,94400,2625,9.0,0.6,27.7,1.0,14.2,0.7,16.0,0.6,15.2,0.6,8.2,0.6,5.8,0.6,3.9,0.4,34223,728,40.5,1.0,17.8,0.9,11.1,0.7,29.7,0.9,0.9,0.2,2.5,0.3,5.6,0.5,10.3,0.7,13.5,0.8,15.2,0.8,13.3,0.9,10.5,0.6,14.2,0.7,7.0,0.6,3.7,0.4,4.2,0.4,311,4,27.1,0.9,9.6,0.7,7.1,0.5,10.5,0.6,22.9,0.8,18.1,0.8,4.0,0.5,0.8,0.2,16.0,0.6,15.6,0.6,0.4,0.1,0.0,0.1,15.2,0.6,15.0,0.6,0.1,0.1,0.0,0.1,17.9,0.9,17.9,0.9,0.0,0.1,0.0,0.1,0.9,0.2,49.7,1.1,22.3,0.9,15.5,0.8,12.5,0.7,684,16,27.7,-888888888.0,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,21
0400000US22,504321,9287,24.8,1.0,23.5,0.8,16.3,0.7,14.5,0.7,12.5,0.6,5.6,0.5,2.8,0.4,104500,2722,9.0,0.6,25.2,0.9,12.8,0.7,15.2,0.9,16.2,0.6,8.7,0.6,7.9,0.6,5.0,0.4,37366,846,41.6,1.0,15.5,0.8,10.8,0.6,30.6,0.8,1.4,0.3,2.6,0.3,6.2,0.5,10.8,0.7,12.1,0.6,13.3,0.7,12.9,0.8,11.3,0.7,14.1,0.8,7.0,0.6,3.7,0.4,6.2,0.5,320,4,25.4,0.8,7.8,0.6,6.8,0.5,10.8,0.6,20.3,0.9,16.2,0.9,3.1,0.4,0.9,0.2,15.2,0.9,14.5,0.8,0.6,0.2,0.1,0.1,16.2,0.6,16.0,0.6,0.2,0.1,0.0,0.1,21.6,0.9,21.5,0.9,0.0,0.1,0.0,0.1,1.4,0.3,44.0,1.0,9.0,0.6,9.5,0.6,37.6,1.1,340,18,26.3,-888888888.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,22
0400000US23,138370,3634,12.7,1.1,18.2,1.4,14.9,1.1,16.2,1.2,20.9,1.4,10.2,1.0,7.0,0.9,160300,3639,7.0,0.8,24.8,1.4,14.2,1.0,17.9,1.2,17.5,1.3,8.0,0.9,6.2,0.9,4.4,0.7,37590,1035,25.6,1.4,14.4,1.0,14.1,1.4,45.1,1.6,0.8,0.4,0.8,0.3,2.5,0.6,4.6,0.6,5.7,0.6,8.3,0.9,10.1,1.1,11.7,1.1,19.8,1.2,15.0,1.4,8.3,1.0,13.3,1.2,433,8,22.3,1.2,4.4,0.7,4.8,0.7,13.1,1.1,22.9,1.2,13.5,1.1,5.9,0.7,3.5,0.6,17.9,1.2,15.0,1.1,2.1,0.7,0.7,0.4,17.5,1.3,17.2,1.3,0.4,0.2,0.0,0.1,18.5,1.2,18.3,1.2,0.2,0.2,0.0,0.1,0.8,0.4,17.3,1.2,22.0,1.4,57.6,1.4,3.0,0.6,1832,51,26.8,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,23
0400000US24,335491,6633,7.3,0.7,6.1,0.6,7.9,0.6,11.1,0.7,23.9,1.1,26.9,1.1,16.7,0.9,272400,5080,4.9,0.5,17.0,1.1,11.3,0.8,13.1,0.8,17.6,0.9,12.4,1.0,11.8,0.7,11.8,0.7,54446,1855,18.7,1.0,15.1,0.9,13.1,0.7,52.1,1.3,1.1,0.3,0.5,0.2,0.7,0.2,1.3,0.3,2.6,0.4,4.1,0.5,5.9,0.6,7.5,0.7,18.5,1.1,16.3,1.0,12.8,0.9,29.8,1.1,555,8,14.2,0.9,1.2,0.3,2.2,0.3,10.8,0.8,18.0,0.8,7.1,0.7,6.2,0.6,4.7,0.6,13.1,0.8,9.8,0.8,2.7,0.4,0.6,0.2,17.6,0.9,15.9,0.9,1.4,0.3,0.3,0.1,36.0,1.3,35.6,1.2,0.4,0.2,0.0,0.1,1.1,0.3,7.1,0.7,12.2,0.8,75.6,1.2,5.2,0.6,2605,45,26.7,-888888888.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,24
0400000US25,436381,7726,3.5,0.4,2.3,0.3,4.5,0.4,9.0,0.6,25.5,0.9,34.5,1.0,20.7,0.9,323600,4160,4.8,0.5,17.9,0.7,10.9,0.6,14.0,0.7,17.1,0.8,11.3,0.7,12.3,0.8,11.6,0.7,52456,1409,12.4,0.7,11.3,0.7,11.6,0.7,63.8,1.1,0.9,0.2,0.4,0.1,0.3,0.1,0.4,0.2,1.0,0.2,2.1,0.3,3.1,0.4,4.7,0.5,13.5,0.6,16.4,0.8,15.1,0.9,43.0,1.0,654,6,15.3,0.8,0.5,0.2,1.7,0.3,13.0,0.8,17.4,0.8,4.1,0.4,6.6,0.5,6.8,0.6,14.0,0.7,8.5,0.5,4.3,0.4,1.2,0.2,17.1,0.8,15.0,0.7,1.7,0.2,0.4,0.1,35.2,1.2,34.3,1.2,0.8,0.2,0.1,0.1,0.9,0.2,3.1,0.4,5.5,0.6,88.7,0.8,2.8,0.4,3513,46,29.2,-888888888.0,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,25
0400000US26,941428,11991,21.4,0.6,24.6,0.6,19.4,0.5,14.9,0.5,11.4,0.4,5.3,0.3,3.1,0.2,108400,1311,7.1,0.3,23.7,0.6,14.6,0.5,17.2,0.6,17.6,0.6,8.3,0.3,6.9,0.4,4.5,0.3,38539,562,40.6,0.7,17.0,0.5,11.3,0.4,29.8,0.6,1.3,0.1,0.6,0.1,1.6,0.2,3.3,0.2,5.8,0.3,8.4,0.4,10.3,0.4,11.3,0.4,20.5,0.5,14.8,0.4,9.5,0.4,13.8,0.4,442,3,20.8,0.5,3.0,0.2,4.5,0.3,13.3,0.4,23.3,0.6,12.9,0.4,7.2,0.4,3.1,0.2,17.2,0.6,15.0,0.5,1.9,0.2,0.3,0.1,17.6,0.6,17.1,0.5,0.4,0.1,0.1,0.1,19.8,0.6,19.6,0.6,0.1,0.1,0.0,0.1,1.3,0.1,13.0,0.4,21.8,0.5,56.6,0.7,8.6,0.4,1888,20,26.8,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,26
0400000US27,450593,6597,11.8,0.6,12.9,0.5,15.3,0.6,19.9,0.6,22.2,0.7,12.3,0.5,5.6,0.4,171900,1683,5.4,0.4,19.6,0.6,12.8,0.6,16.3,0.6,19.4,0.7,10.7,0.5,9.3,0.4,6.5,0.4,45772,794,28.6,0.8,17.9,0.6,12.2,0.6,40.4,0.6,0.8,0.2,0.7,0.1,1.6,0.2,3.5,0.4,5.5,0.4,8.4,0.4,10.4,0.6,11.7,0.5,22.0,0.7,14.1,0.7,9.2,0.5,12.9,0.6,438,4,17.8,0.7,2.8,0.3,4.3,0.4,10.7,0.6,19.2,0.7,11.2,0.5,5.6,0.5,2.3,0.3,16.3,0.6,14.6,0.6,1.4,0.2,0.2,0.1,19.4,0.7,18.8,0.7,0.5,0.1,0.1,0.1,26.6,0.7,26.4,0.7,0.1,0.1,0.0,0.1,0.8,0.2,18.9,0.7,20.4,0.6,58.5,0.8,2.2,0.3,1844,28,27.5,-888888888.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,27
0400000US28,342263,7114,30.6,1.2,29.6,1.1,14.9,0.9,10.7,0.8,8.5,0.7,3.4,0.5,2.3,0.4,79900,1916,10.3,0.8,27.0,1.1,13.4,0.7,15.0,1.0,16.3,1.0,8.6,0.8,6.2,0.7,3.2,0.5,34431,1239,46.2,1.2,16.2,0.9,10.0,0.7,25.5,1.1,2.1,0.4,1.7,0.3,4.3,0.5,9.0,0.7,13.9,1.0,13.3,0.9,12.4,0.8,11.2,0.9,14.7,0.9,8.9,0.7,4.6,0.6,5.9,0.6,331,6,26.9,1.2,7.3,0.7,7.3,0.6,12.3,1.0,21.7,0.9,16.9,0.8,3.7,0.5,1.1,0.3,15.0,1.0,14.0,1.0,0.8,0.2,0.1,0.1,16.3,1.0,15.9,1.0,0.4,0.2,0.0,0.1,18.0,1.0,18.0,1.0,0.0,0.1,0.0,0.1,2.1,0.4,45.4,1.4,14.0,1.0,10.0,0.8,30.6,1.1,563,20,28.1,-888888888.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,28
