GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001EA,S0902_C01_001MA,S0902_C01_002MA,S0902_C01_002EA,S0902_C01_003MA,S0902_C01_003EA,S0902_C01_004MA,S0902_C01_004EA,S0902_C01_005EA,S0902_C01_005MA,S0902_C01_006MA,S0902_C01_006EA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008EA,S0902_C01_008MA,S0902_C01_009MA,S0902_C01_009EA,S0902_C01_010EA,S0902_C01_010MA,S0902_C01_011MA,S0902_C01_011EA,S0902_C01_012EA,S0902_C01_012MA,S0902_C01_013EA,S0902_C01_013MA,S0902_C01_014MA,S0902_C01_014EA,S0902_C01_015EA,S0902_C01_015MA,S0902_C01_016EA,S0902_C01_016MA,S0902_C01_017MA,S0902_C01_017EA,S0902_C01_018EA,S0902_C01_018MA,S0902_C02_001MA,S0902_C02_001EA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003MA,S0902_C02_003EA,S0902_C02_004EA,S0902_C02_004MA,S0902_C02_005EA,S0902_C02_005MA,S0902_C02_006MA,S0902_C02_006EA,S0902_C02_007EA,S0902_C02_007MA,S0902_C02_008MA,S0902_C02_008EA,S0902_C02_009EA,S0902_C02_009MA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011EA,S0902_C02_011MA,S0902_C02_012MA,S0902_C02_012EA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014EA,S0902_C02_014MA,S0902_C02_015MA,S0902_C02_015EA,S0902_C02_016EA,S0902_C02_016MA,S0902_C02_017MA,S0902_C02_017EA,S0902_C02_018EA,S0902_C02_018MA,S0902_C03_001EA,S0902_C03_001MA,S0902_C03_002MA,S0902_C03_002EA,S0902_C03_003EA,S0902_C03_003MA,S0902_C03_004EA,S0902_C03_004MA,S0902_C03_005MA,S0902_C03_005EA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007MA,S0902_C03_007EA,S0902_C03_008MA,S0902_C03_008EA,S0902_C03_009EA,S0902_C03_009MA,S0902_C03_010MA,S0902_C03_010EA,S0902_C03_011EA,S0902_C03_011MA,S0902_C03_012EA,S0902_C03_012MA,S0902_C03_013MA,S0902_C03_013EA,S0902_C03_014EA,S0902_C03_014MA,S0902_C03_015MA,S0902_C03_015EA,S0902_C03_016MA,S0902_C03_016EA,S0902_C03_017MA,S0902_C03_017EA,S0902_C03_018MA,S0902_C03_018EA,S0902_C04_001MA,S0902_C04_001EA,S0902_C04_002EA,S0902_C04_002MA,S0902_C04_003MA,S0902_C04_003EA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005MA,S0902_C04_005EA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007EA,S0902_C04_007MA,S0902_C04_008MA,S0902_C04_008EA,S0902_C04_009EA,S0902_C04_009MA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011MA,S0902_C04_011EA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013EA,S0902_C04_013MA,S0902_C04_014EA,S0902_C04_014MA,S0902_C04_015MA,S0902_C04_015EA,S0902_C04_016EA,S0902_C04_016MA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018MA,S0902_C04_018EA,state
0400000US18,472138,4265,417012,4384,87.8,0.9,12.2,0.9,55126,4044,243510,3211,0.7,0.2,228628,3651,1.5,0.4,2.9,0.5,423770,4351,63.1,1.4,7.4,0.8,25.3,1.1,4.1,0.6,384969,5601,5.2,0.7,38.4,1.4,363960,3019,321261,3811,86.9,1.0,13.1,1.0,42699,3575,186542,1895,0.6,0.2,177418,2837,1.4,0.4,2.8,0.6,326171,3618,68.2,1.5,7.5,0.9,20.2,1.2,4.1,0.7,297160,4385,5.3,0.7,39.7,1.5,51819,2050,45451,2269,93.8,1.7,6.2,1.7,6368,1199,26396,1686,1.6,1.2,25423,1546,0.7,0.7,3.5,1.9,47439,1851,29.9,5.1,5.6,2.1,60.3,5.6,4.1,1.9,41841,2365,7.2,2.1,30.0,3.8,33722,1847,28955,1459,89.0,2.8,11.0,2.8,4767,1199,17633,1452,0.8,0.9,16089,1315,2.7,1.9,3.5,2.5,31616,1796,64.0,5.1,8.2,2.6,26.1,4.8,1.7,1.2,27773,1853,4.2,2.0,39.7,4.8,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,221053,3791,195711,3893,86.0,1.5,14.0,1.5,25342,2394,113255,2937,0.6,0.4,107798,3075,1.9,0.7,2.2,0.7,191483,3948,65.4,1.9,6.2,0.9,22.9,1.9,5.5,0.9,180010,4019,3.2,0.7,51.3,2.0,183402,2378,163715,2801,85.6,1.6,14.4,1.6,19687,1994,94559,1861,0.1,0.1,88843,1772,1.7,0.7,1.8,0.6,158157,3177,68.2,2.0,6.5,0.9,19.8,2.0,5.5,0.9,149571,2930,3.0,0.6,52.2,2.0,10962,1923,9299,1714,86.6,5.3,13.4,5.3,1663,823,4884,1329,-999999999.0,-999999999.0,6078,1325,-999999999.0,-999999999.0,-999999999.0,-999999999.0,9298,1792,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,8248,1650,4.7,4.2,43.8,9.4,16507,2040,13508,1952,89.8,4.1,10.2,4.1,2999,972,8534,1441,3.9,3.7,7973,1542,3.9,3.5,7.1,6.1,15443,1972,62.3,7.8,7.6,4.8,25.3,7.5,4.8,3.8,13268,1854,6.8,4.3,47.0,7.7,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,207891,4029,184194,3869,90.8,1.3,9.2,1.3,23697,2396,107561,3206,0.7,0.4,100330,4123,1.3,0.5,2.7,0.8,184537,3987,64.4,2.1,7.5,1.1,22.2,2.0,5.9,0.8,169562,4802,3.1,0.7,46.5,2.0,148596,2966,134024,2807,89.9,1.5,10.1,1.5,14572,1734,77069,2717,0.8,0.5,71527,2453,1.1,0.5,2.0,0.7,131510,2708,68.4,2.0,7.5,1.2,18.3,2.0,5.8,1.1,120245,3841,2.7,0.7,47.4,2.2,14618,1440,12318,1417,96.1,2.3,3.9,2.3,2300,849,7339,1278,-999999999.0,-999999999.0,7279,1024,-999999999.0,-999999999.0,3.3,2.4,12790,1477,32.0,8.8,5.0,4.0,57.3,10.3,5.7,3.6,12173,1300,5.1,3.2,41.8,7.3,30494,2202,25061,1922,93.7,2.8,6.3,2.8,5433,1318,15948,1572,-999999999.0,-999999999.0,14546,2119,-999999999.0,-999999999.0,6.6,4.4,28596,2144,64.9,6.2,9.3,3.3,20.7,5.3,5.1,2.7,24990,2081,5.1,2.4,49.6,5.9,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,298606,4420,245750,4943,88.6,1.0,11.4,1.0,52856,4273,155662,4516,1.2,0.3,142944,3293,2.3,0.7,4.1,0.9,276788,4976,60.7,1.8,8.4,1.2,26.3,1.4,4.6,0.9,239984,5614,6.4,1.0,46.1,2.1,247914,3420,207155,3768,88.0,1.1,12.0,1.1,40759,3567,128303,3089,1.4,0.4,119611,2854,2.4,0.8,4.0,0.9,233393,4389,64.5,2.0,8.6,1.3,22.3,1.4,4.6,0.9,198989,4668,6.2,1.0,45.2,2.1,27916,2585,21378,2140,92.9,3.3,7.1,3.3,6538,1553,15057,2210,-999999999.0,-999999999.0,12859,1382,-999999999.0,-999999999.0,4.3,3.8,23455,1943,27.3,5.1,3.0,1.7,66.4,5.9,3.3,2.3,22899,2576,9.4,4.3,46.9,6.3,12238,1787,8225,1488,91.0,5.9,9.0,5.9,4013,1239,7389,1599,-999999999.0,-999999999.0,4849,1183,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10352,1781,54.7,10.5,9.9,5.7,30.1,11.2,5.2,4.2,9791,1644,4.9,3.5,62.3,7.5,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,324812,4999,265556,5208,82.4,1.4,17.6,1.4,59256,4702,167509,4360,0.6,0.3,157303,3592,1.4,0.4,3.6,0.9,304237,6016,53.6,2.0,7.7,0.9,34.5,1.9,4.2,0.9,262204,5995,9.1,1.1,37.6,2.0,174552,3052,145494,3344,75.5,2.2,24.5,2.2,29058,3009,89530,2534,0.7,0.4,85022,2022,1.6,0.6,2.4,0.9,163432,3233,67.1,2.3,7.7,1.2,19.5,1.9,5.7,1.3,141208,3921,8.0,1.3,39.5,2.4,125750,2913,101312,3905,92.9,1.5,7.1,1.5,24438,3068,65851,3040,0.3,0.3,59899,2978,0.9,0.6,5.6,2.0,118065,4306,34.3,2.9,7.3,1.5,56.6,3.4,1.7,0.8,100777,3597,10.4,2.0,34.4,3.4,13273,1616,9071,1433,83.8,7.3,16.2,7.3,4202,1242,7145,1047,-999999999.0,-999999999.0,6128,1226,-999999999.0,-999999999.0,-999999999.0,-999999999.0,12759,1574,59.8,8.6,9.0,4.7,26.3,7.8,4.9,4.3,11524,1515,8.6,4.7,50.5,8.9,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US24,408447,3585,358146,4096,84.1,1.1,15.9,1.1,50301,3825,210316,3307,0.7,0.3,198131,3027,1.1,0.4,1.6,0.5,367468,3825,60.9,1.5,7.4,0.9,29.2,1.6,2.4,0.5,330923,4606,5.1,0.7,39.9,1.4,199450,2235,176397,2968,78.9,1.8,21.1,1.8,23053,2542,102694,1867,0.7,0.4,96756,1849,1.1,0.5,0.9,0.5,176136,3279,74.0,2.1,6.7,1.1,16.7,1.9,2.6,0.9,159045,2838,4.0,0.8,41.9,2.1,141882,2545,122167,3052,90.1,1.7,9.9,1.7,19715,2292,71901,1783,0.6,0.6,69981,2246,0.8,0.6,2.3,1.1,130520,3369,38.4,2.6,8.6,1.9,50.5,3.2,2.5,1.0,116289,3372,6.9,1.4,37.9,2.8,37969,1726,31622,1672,88.9,3.4,11.1,3.4,6347,1623,20951,1472,-999999999.0,-999999999.0,17018,1105,-999999999.0,-999999999.0,-999999999.0,-999999999.0,35472,1691,67.5,6.3,10.5,4.5,20.2,4.8,1.8,1.2,31424,2016,6.9,3.0,44.9,5.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,462057,3037,422190,3938,73.9,1.4,26.1,1.4,39867,3617,233780,2295,0.6,0.3,228277,2211,0.4,0.2,1.2,0.4,383526,6447,61.2,1.8,7.0,1.0,29.8,1.6,2.0,0.5,376945,5162,2.9,0.5,42.8,1.6,319854,1049,296238,2756,72.1,1.6,27.9,1.6,23616,2620,162607,833,0.5,0.3,157247,586,0.4,0.2,0.3,0.2,264179,5838,70.1,2.1,6.3,1.0,21.8,1.7,1.7,0.6,259545,3449,2.1,0.5,44.4,1.7,41625,2326,37802,2182,82.1,3.3,17.9,3.3,3823,1045,21264,1716,-999999999.0,-999999999.0,20361,1663,-999999999.0,-999999999.0,3.8,2.4,35394,2558,32.3,5.6,9.9,4.2,55.0,5.3,2.7,1.8,35029,2442,3.9,1.9,41.4,4.8,62531,1209,52765,1953,85.0,2.7,15.0,2.7,9766,1815,31399,1223,1.3,1.0,31132,996,0.9,0.9,3.8,2.1,55470,1600,37.4,4.7,7.9,2.3,52.4,4.9,2.3,1.2,50473,1932,6.4,1.9,41.5,4.4,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,737958,4382,648198,5151,90.3,0.6,9.7,0.6,89760,4312,378861,3324,0.5,0.2,359097,2760,0.9,0.2,2.4,0.5,677658,4532,60.0,0.9,7.6,0.6,28.9,1.0,3.5,0.4,596846,5500,5.2,0.5,40.9,1.0,518416,2151,460473,3980,89.4,0.8,10.6,0.8,57943,3601,266221,1653,0.5,0.2,252195,1402,0.7,0.2,1.3,0.3,474028,3412,69.0,1.0,7.3,0.6,20.0,0.9,3.7,0.5,420223,4563,4.4,0.5,42.3,1.1,131436,2794,111324,3238,94.0,1.4,6.0,1.4,20112,2149,67073,1996,0.4,0.3,64363,1886,1.1,0.7,6.1,2.1,124351,2824,27.3,3.2,8.5,1.8,61.6,3.4,2.7,0.8,107626,3147,7.0,1.3,38.6,3.1,42238,2173,35137,1922,91.4,2.3,8.6,2.3,7101,1423,23331,1610,1.9,1.5,18907,1561,3.2,2.2,2.9,2.2,39375,2113,57.7,5.5,9.6,3.3,29.0,5.3,3.6,1.7,31990,2351,9.4,3.0,39.2,5.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,366046,2466,334957,3250,86.7,1.1,13.3,1.1,31089,2522,187118,2088,0.4,0.2,178928,1899,1.0,0.3,1.7,0.4,330805,2935,67.1,1.4,7.8,0.9,20.5,1.1,4.6,0.6,295326,3133,2.8,0.4,49.5,1.4,283899,1357,262357,2090,86.0,1.3,14.0,1.3,21542,1961,144727,1014,0.4,0.2,139172,948,0.7,0.2,1.2,0.3,254721,2403,72.2,1.4,6.9,0.8,16.1,1.1,4.8,0.7,229330,2654,2.3,0.4,51.6,1.5,23516,1712,21338,1743,92.2,2.7,7.8,2.7,2178,701,12145,1196,-999999999.0,-999999999.0,11371,1165,-999999999.0,-999999999.0,-999999999.0,-999999999.0,22070,1721,28.1,5.9,11.1,4.9,55.9,7.5,4.8,3.5,18487,1468,4.6,2.5,37.0,4.8,22908,1340,19101,1584,90.1,3.4,9.9,3.4,3807,933,12014,1073,2.0,1.9,10894,962,3.6,2.6,5.1,3.0,21656,1346,63.3,5.7,5.4,2.5,26.7,5.3,4.7,2.3,18777,1520,5.7,3.0,49.0,5.7,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,224555,4567,190485,4539,88.8,1.4,11.2,1.4,34070,3510,113419,3945,0.4,0.3,111136,3925,1.5,0.7,4.9,1.2,205556,4104,52.6,2.2,8.0,1.2,37.2,2.1,2.2,0.6,181212,5339,9.8,1.3,33.1,1.8,109990,3037,94182,3145,82.6,2.5,17.4,2.5,15808,2327,57130,2043,0.2,0.2,52860,2781,2.5,1.1,3.3,1.3,100568,2942,68.4,3.0,9.3,2.0,19.3,2.4,3.0,1.0,89878,3683,7.2,1.8,36.8,2.7,103427,3564,88352,3772,97.1,1.2,2.9,1.2,15075,1766,50755,2915,-999999999.0,-999999999.0,52672,3053,-999999999.0,-999999999.0,6.4,2.1,95337,3286,34.9,3.5,7.0,1.5,56.7,3.5,1.5,0.7,81966,4018,12.4,1.8,28.0,2.8,6123,1363,4015,1022,80.4,14.4,19.6,14.4,2108,1027,3205,1104,-999999999.0,-999999999.0,2918,1132,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4869,1242,64.3,15.0,3.6,4.7,32.1,13.7,0.0,3.8,5153,1400,14.8,8.3,48.6,15.2,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,422543,4417,364896,5038,86.0,1.2,14.0,1.2,57647,3611,216009,3676,0.8,0.3,206534,3440,1.6,0.4,2.3,0.5,384427,5110,61.3,1.6,7.6,0.8,27.0,1.5,4.2,0.6,344278,5091,5.2,0.6,43.8,1.3,315230,2892,275142,3181,85.6,1.2,14.4,1.2,40088,3091,160827,2643,0.8,0.4,154403,2192,1.8,0.6,2.0,0.5,289410,4146,68.5,1.7,7.4,0.8,20.1,1.4,4.1,0.7,253998,3613,4.9,0.7,45.4,1.3,67683,3126,56102,3672,91.7,2.7,8.3,2.7,11581,1652,34990,2107,-999999999.0,-999999999.0,32693,1481,-999999999.0,-999999999.0,3.7,1.8,60375,2085,26.0,3.8,9.8,2.5,60.5,4.5,3.8,1.6,57452,3293,6.4,1.7,37.8,3.8,18912,1843,14773,1508,85.0,4.5,15.0,4.5,4139,981,9753,1452,-999999999.0,-999999999.0,9159,1472,-999999999.0,-999999999.0,-999999999.0,-999999999.0,16810,1724,59.9,7.8,7.8,4.5,30.7,7.6,1.5,1.5,16002,1878,7.5,4.1,51.1,6.7,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US31,128961,2968,118149,3011,86.2,2.2,13.8,2.2,10812,1582,65079,1943,0.9,0.5,63882,2024,2.3,1.4,1.9,0.8,112150,2763,67.0,2.0,8.6,1.4,19.4,1.8,4.9,1.1,104280,3360,2.4,0.8,50.8,2.2,99407,1880,91542,1965,84.9,2.5,15.1,2.5,7865,1293,49879,1308,0.8,0.6,49528,1507,2.5,1.7,1.7,0.9,85943,1750,70.9,2.2,7.5,1.4,16.2,1.8,5.4,1.2,79507,2412,2.1,0.8,52.8,2.7,7227,835,6945,807,90.5,4.8,9.5,4.8,282,230,3515,588,-999999999.0,-999999999.0,3712,517,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6084,799,35.1,12.1,11.0,7.0,49.5,14.7,4.4,6.2,5726,1022,2.0,1.9,39.2,11.3,15201,1314,13285,1310,94.5,2.4,5.5,2.4,1916,641,8276,940,-999999999.0,-999999999.0,6925,891,-999999999.0,-999999999.0,-999999999.0,-999999999.0,13942,1313,59.5,7.4,14.9,5.7,24.4,6.1,1.2,1.0,12921,1331,3.4,2.3,46.7,5.9,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,183746,2316,147768,3118,94.3,1.2,5.7,1.2,35978,2415,94650,1842,1.1,0.6,89096,1541,3.6,1.0,3.7,1.2,179018,2653,60.3,2.4,10.2,1.7,26.1,2.3,3.3,0.9,149959,3454,8.8,1.3,36.6,2.1,79360,1347,64131,1955,91.3,2.3,8.7,2.3,15229,1602,40857,1391,1.3,1.0,38503,940,4.1,2.2,2.5,1.2,76648,1579,62.9,3.9,10.4,2.9,21.7,3.3,5.0,1.7,65603,2039,7.6,2.0,40.0,3.2,18844,996,15976,1331,98.3,2.1,1.7,2.1,2868,1053,9459,655,-999999999.0,-999999999.0,9385,564,-999999999.0,-999999999.0,6.2,5.1,18091,966,28.5,7.1,10.5,5.6,57.4,8.2,3.6,3.6,15671,1239,10.3,4.8,26.5,7.5,64731,1235,48707,2013,96.2,1.5,3.8,1.5,16024,1755,33104,755,1.2,1.1,31627,1025,5.0,2.0,4.9,2.2,63616,1294,64.3,4.0,10.5,2.9,23.9,3.4,1.3,0.9,52185,1707,10.9,2.2,38.2,3.2,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
