GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001MA,B23002F_001EA,B23002F_002MA,B23002F_002EA,B23002F_003EA,B23002F_003MA,B23002F_004EA,B23002F_004MA,B23002F_005EA,B23002F_005MA,B23002F_006MA,B23002F_006EA,B23002F_007MA,B23002F_007EA,B23002F_008MA,B23002F_008EA,B23002F_009EA,B23002F_009MA,B23002F_010EA,B23002F_010MA,B23002F_011MA,B23002F_011EA,B23002F_012MA,B23002F_012EA,B23002F_013MA,B23002F_013EA,B23002F_014EA,B23002F_014MA,B23002F_015EA,B23002F_015MA,B23002F_016EA,B23002F_016MA,B23002F_017MA,B23002F_017EA,B23002F_018EA,B23002F_018MA,B23002F_019MA,B23002F_019EA,B23002F_020EA,B23002F_020MA,B23002F_021EA,B23002F_021MA,B23002F_022MA,B23002F_022EA,B23002F_023EA,B23002F_023MA,B23002F_024MA,B23002F_024EA,B23002F_025EA,B23002F_025MA,B23002F_026EA,B23002F_026MA,B23002F_027MA,B23002F_027EA,B23002F_028EA,B23002F_028MA,B23002F_029EA,B23002F_029MA,B23002F_030MA,B23002F_030EA,B23002F_031EA,B23002F_031MA,B23002F_032MA,B23002F_032EA,B23002F_033EA,B23002F_033MA,B23002F_034EA,B23002F_034MA,B23002F_035MA,B23002F_035EA,B23002F_036EA,B23002F_036MA,B23002F_037MA,B23002F_037EA,B23002F_038MA,B23002F_038EA,B23002F_039EA,B23002F_039MA,B23002F_040EA,B23002F_040MA,B23002F_041MA,B23002F_041EA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046MA,B23002F_046EA,B23002F_047EA,B23002F_047MA,B23002F_048MA,B23002F_048EA,B23002F_049MA,B23002F_049EA,B23002F_050MA,B23002F_050EA,B23002F_051MA,B23002F_051EA,B23002F_052MA,B23002F_052EA,B23002F_053EA,B23002F_053MA,B23002F_054EA,B23002F_054MA,B23002F_055EA,B23002F_055MA,B23002F_056MA,B23002F_056EA,B23002F_057MA,B23002F_057EA,B23002F_058EA,B23002F_058MA,B23002F_059EA,B23002F_059MA,B23002F_060EA,B23002F_060MA,B23002F_061MA,B23002F_061EA,B23002F_062MA,B23002F_062EA,B23002F_063MA,B23002F_063EA,B23002F_064EA,B23002F_064MA,B23002F_065EA,B23002F_065MA,B23002F_066EA,B23002F_066MA,B23002F_067MA,B23002F_067EA,B23002F_068MA,B23002F_068EA,B23002F_069EA,B23002F_069MA,B23002F_070EA,B23002F_070MA,B23002F_071EA,B23002F_071MA,B23002F_072MA,B23002F_072EA,B23002F_073EA,B23002F_073MA,B23002F_074MA,B23002F_074EA,B23002F_075EA,B23002F_075MA,B23002F_076EA,B23002F_076MA,B23002F_077MA,B23002F_077EA,B23002F_078EA,B23002F_078MA,B23002F_079MA,B23002F_079EA,state
0400000US13,187934,13113,105933,7657,11225,2549,4001,1418,213,210,3788,1376,2964,1259,824,457,7224,2243,13598,2399,10446,2262,251,279,10195,2209,9456,2251,739,557,3152,1069,75629,6012,70239,6236,328,324,69911,6218,64566,5626,5345,2176,5390,1339,4050,1112,3596,1063,0,225,3596,1063,3255,1039,341,449,454,332,500,319,0,225,0,225,0,225,500,319,931,582,0,225,0,225,0,225,931,582,82001,7793,10293,2551,2980,1330,0,225,2980,1330,2263,1199,717,481,7313,2504,9005,2340,5331,1792,50,71,5281,1800,3975,1284,1306,1051,3674,1373,55560,5006,33806,4805,149,234,33657,4799,30467,4613,3190,1250,21754,3159,4628,1312,2476,1096,0,225,2476,1096,1985,1037,491,449,2152,778,1557,735,583,532,583,532,0,225,974,566,958,778,111,132,52,86,59,102,847,755,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,538941,19188,281847,11559,30975,2473,14260,2010,0,189,14260,2010,9241,1628,5019,1198,16715,1936,32947,3360,28710,3154,78,129,28632,3177,25232,3152,3400,1228,4237,1309,185652,8122,174749,8218,0,189,174749,8218,158111,7740,16638,2397,10903,2215,20912,2345,16443,2247,0,189,16443,2247,13752,1944,2691,998,4469,1091,5012,1229,1584,667,1351,608,233,278,3428,975,6349,1305,1362,770,1216,735,146,245,4987,1074,257094,9688,28007,2829,12474,2327,0,189,12474,2327,8672,2015,3802,1105,15533,1941,31048,2843,22010,2732,0,189,22010,2732,18294,2579,3716,1175,9038,1819,162305,6475,109467,5390,0,189,109467,5390,96429,5189,13038,2039,52838,4542,20901,2156,10620,1840,0,189,10620,1840,8659,1679,1961,881,10281,2173,6374,1374,1211,606,1182,607,29,47,5163,1208,8459,1506,235,232,194,222,41,68,8224,1535,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,106315,6298,56527,4188,5162,1178,1810,673,0,190,1810,673,1613,592,197,249,3352,1085,9224,1601,8288,1633,0,190,8288,1633,6210,1353,2078,1253,936,520,37260,3095,33562,3192,0,190,33562,3192,29869,3115,3693,1168,3698,1161,3450,948,2405,874,0,190,2405,874,2213,854,192,168,1045,458,865,511,109,114,109,114,0,190,756,509,566,346,0,190,0,190,0,190,566,346,49788,3291,5183,1040,1715,684,0,190,1715,684,1023,528,692,554,3468,909,6969,1236,4173,1122,0,190,4173,1122,3724,994,449,512,2796,912,31071,2474,21035,2478,0,190,21035,2478,17478,2490,3557,1084,10036,1710,4786,982,1534,624,0,190,1534,624,1324,655,210,310,3252,1060,549,420,13,24,13,24,0,190,536,421,1230,473,0,190,0,190,0,190,1230,473,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30824,3440,18136,2041,1537,480,958,454,0,155,958,454,684,402,274,241,579,290,3544,1219,3191,1254,0,155,3191,1254,2739,1301,452,464,353,332,11416,1667,9843,1677,0,155,9843,1677,9411,1575,432,422,1573,613,1130,456,532,297,0,155,532,297,532,297,0,155,598,350,300,173,14,25,14,25,0,155,286,175,209,198,8,23,8,23,0,155,201,197,12688,1784,1231,566,398,255,0,155,398,255,351,240,47,85,833,489,2261,882,1662,747,0,155,1662,747,1662,747,0,155,599,421,7829,1250,6005,1259,0,155,6005,1259,5162,1090,843,486,1824,597,605,295,304,169,0,155,304,169,257,169,47,78,301,246,145,165,11,26,11,26,0,155,134,162,617,316,0,155,0,155,0,155,617,316,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50181,4484,27576,2729,3495,986,2418,879,0,168,2418,879,1665,806,753,477,1077,461,3589,1028,3083,955,0,168,3083,955,2884,963,199,211,506,291,17832,2084,16294,2078,23,33,16271,2077,15014,1957,1257,602,1538,547,1627,543,1205,509,0,168,1205,509,1066,471,139,160,422,307,523,396,304,317,116,131,188,289,219,254,510,290,59,100,59,100,0,168,451,278,22605,2336,3296,798,1628,586,0,168,1628,586,1341,567,287,297,1668,567,2895,850,2277,801,0,168,2277,801,1764,775,513,431,618,403,14072,1683,9324,1252,0,168,9324,1252,8432,1211,892,396,4748,1203,1339,460,807,372,0,168,807,372,807,372,0,168,532,279,370,284,128,159,128,159,0,168,242,259,633,269,17,34,17,34,0,168,616,264,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,134768,8764,75884,5255,5438,1325,2312,845,0,204,2312,845,1482,731,830,617,3126,1065,11474,1769,9823,1714,0,204,9823,1714,8454,1607,1369,714,1651,863,53860,4506,51856,4488,470,354,51386,4476,47078,3886,4308,1468,2004,842,3753,831,3007,797,0,204,3007,797,2313,774,694,434,746,535,701,494,285,385,285,385,0,204,416,335,658,403,83,101,83,101,0,204,575,400,58884,4723,4912,1664,2791,1083,0,204,2791,1083,1859,980,932,582,2121,991,6982,1311,5480,1214,0,204,5480,1214,5035,1197,445,327,1502,763,41549,3501,31893,3035,0,204,31893,3035,28338,2835,3555,1215,9656,1904,3203,862,2261,818,0,204,2261,818,2158,755,103,171,942,565,735,484,173,279,173,279,0,204,562,448,1503,717,142,158,142,158,0,204,1361,726,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,207147,9449,99063,5560,12792,1438,5706,1090,0,204,5706,1090,3215,823,2491,736,7086,1347,13870,1826,9406,1532,0,204,9406,1532,6959,1464,2447,1121,4464,1017,60037,4092,46534,3320,0,204,46534,3320,40925,3215,5609,1617,13503,2285,7627,1168,4320,1104,0,204,4320,1104,3616,1058,704,564,3307,803,1117,438,328,244,328,244,0,204,789,395,3620,912,317,300,317,300,0,204,3303,910,108084,5126,9924,1605,3498,971,0,204,3498,971,2285,811,1213,617,6426,1429,13847,1294,8991,1191,0,204,8991,1191,6878,1136,2113,723,4856,1026,65562,3819,46599,3385,0,204,46599,3385,42070,3501,4529,1102,18963,2808,10817,1385,4411,1170,0,204,4411,1170,4163,1177,248,245,6406,1283,2150,666,397,229,286,219,111,137,1753,589,5784,1198,78,123,0,204,78,123,5706,1171,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,74307,5594,38475,3337,3890,1015,1459,717,0,167,1459,717,809,592,650,401,2431,822,3823,1025,3203,976,0,167,3203,976,2840,942,363,332,620,393,25378,2323,22109,2178,0,167,22109,2178,18788,1970,3321,1115,3269,865,3696,808,2721,706,0,167,2721,706,1943,674,778,402,975,313,778,272,214,169,179,166,35,43,564,240,910,396,101,104,83,97,18,32,809,380,35832,3499,3194,845,1395,525,0,167,1395,525,1035,433,360,291,1799,682,3860,1140,3336,1096,0,167,3336,1096,2745,943,591,473,524,309,22671,2359,15604,2101,0,167,15604,2101,13489,1710,2115,1161,7067,1245,4050,878,2409,684,0,167,2409,684,2152,632,257,215,1641,686,604,288,163,203,139,199,24,41,441,226,1453,684,7,15,7,15,0,167,1446,684,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49293,4568,27319,2917,1539,623,555,330,0,143,555,330,467,284,88,109,984,486,4035,1126,3684,1115,0,143,3684,1115,3252,1072,432,294,351,216,19938,2272,18122,2180,0,143,18122,2180,16651,2184,1471,643,1816,616,1638,562,1131,554,0,143,1131,554,1067,565,64,109,507,304,80,82,45,71,0,143,45,71,35,41,89,113,0,143,0,143,0,143,89,113,21974,2506,3038,952,1668,637,0,143,1668,637,1067,473,601,407,1370,604,2592,752,1804,618,0,143,1804,618,1378,524,426,336,788,498,14287,1655,10104,1564,0,143,10104,1564,9298,1549,806,446,4183,930,1695,721,798,458,0,143,798,458,423,268,375,388,897,536,162,139,0,143,0,143,0,143,162,139,200,151,0,143,0,143,0,143,200,151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38968,4246,21915,2582,1906,651,585,339,54,64,531,330,497,317,34,57,1321,573,2423,847,1994,766,144,169,1850,768,1447,690,403,313,429,373,16048,2064,14548,2062,225,278,14323,2093,13425,2033,898,483,1500,573,982,425,964,423,0,184,964,423,871,420,93,91,18,24,197,195,93,112,81,113,12,23,104,175,359,219,44,64,44,64,0,184,315,211,17053,2360,1157,380,264,215,0,184,264,215,138,139,126,162,893,330,2314,995,1962,877,109,137,1853,865,1192,650,661,597,352,323,11420,1741,6920,1358,93,207,6827,1339,5572,1156,1255,688,4500,1250,1545,495,1018,388,0,184,1018,388,989,381,29,48,527,344,315,251,12,24,12,24,0,184,303,252,302,164,34,58,34,58,0,184,268,176,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
