GEO_ID,C17010B_001E,C17010B_001M,C17010B_002E,C17010B_002M,C17010B_003E,C17010B_003M,C17010B_004E,C17010B_004M,C17010B_005E,C17010B_005M,C17010B_006E,C17010B_006M,C17010B_007E,C17010B_007M,C17010B_008E,C17010B_008M,C17010B_009E,C17010B_009M,C17010B_010E,C17010B_010M,C17010B_011E,C17010B_011M,C17010B_012E,C17010B_012M,C17010B_013E,C17010B_013M,C17010B_014E,C17010B_014M,C17010B_015E,C17010B_015M,C17010B_016E,C17010B_016M,C17010B_017E,C17010B_017M,NAME,C17010B_001EA,C17010B_001MA,C17010B_002MA,C17010B_002EA,C17010B_003MA,C17010B_003EA,C17010B_004MA,C17010B_004EA,C17010B_005EA,C17010B_005MA,C17010B_006EA,C17010B_006MA,C17010B_007MA,C17010B_007EA,C17010B_008MA,C17010B_008EA,C17010B_009MA,C17010B_009EA,C17010B_010MA,C17010B_010EA,C17010B_011EA,C17010B_011MA,C17010B_012EA,C17010B_012MA,C17010B_013MA,C17010B_013EA,C17010B_014EA,C17010B_014MA,C17010B_015MA,C17010B_015EA,C17010B_016EA,C17010B_016MA,C17010B_017MA,C17010B_017EA,state
0400000US13,678544,10086,161783,6532,29852,3382,17722,2482,131931,6036,13369,2385,8816,2128,118562,5718,101521,5372,516761,11012,285590,9218,140265,8495,231171,8946,45112,4759,23080,3831,186059,7934,118637,6384,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,398151,5668,105969,4549,12317,1848,8337,1691,93652,4307,8271,1644,6408,1424,85381,3888,72366,3850,292182,6471,137297,4527,60353,4129,154885,5390,27834,3163,13906,2325,127051,4009,75316,3922,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,133321,4177,40357,2734,5029,1108,3994,1155,35328,2544,2364,722,1902,696,32964,2448,30574,2459,92964,4034,48992,3204,23209,2658,43972,3187,9859,1719,5888,1605,34113,2825,22853,2475,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16097,1490,5919,1036,1121,611,1081,608,4798,1039,969,530,751,443,3829,966,3496,908,10178,1341,5078,1027,2134,660,5100,998,1357,707,999,647,3743,822,2733,852,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37038,2423,9002,1634,1345,603,1138,584,7657,1373,418,237,324,233,7239,1356,7009,1383,28036,1916,15021,1757,7303,1385,13015,1616,2890,971,1350,747,10125,1281,6729,1190,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,79165,3491,22971,2376,3563,942,2121,749,19408,2193,985,417,791,389,18423,2142,16015,2192,56194,3458,30709,2574,14470,2150,25485,2519,5574,1347,3202,1144,19911,2018,12274,1612,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,325808,5832,101212,4601,14718,1899,8582,1463,86494,4590,9283,1597,6081,1241,77211,4100,66971,4189,224596,5265,117031,4444,53533,3660,107565,4380,20250,2017,8406,1535,87315,4135,50903,3524,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,2286,495,1223,411,574,345,367,260,649,326,64,85,64,85,585,315,186,164,1063,494,566,349,367,238,497,359,148,199,17,29,349,301,249,264,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,395664,7023,46475,3684,6885,1517,4728,1193,39590,3325,3204,1081,2513,987,36386,3040,30705,2921,349189,7207,183374,6065,92006,4843,165815,7503,33088,3590,15003,2559,132727,5999,82790,4116,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,100330,3599,18151,2034,3498,893,2317,673,14653,1930,1022,568,456,313,13631,1791,11629,1699,82179,3291,39955,2468,23063,2314,42224,3206,9784,1666,5374,1203,32440,2689,20904,2338,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,300823,5870,95206,4995,12942,1850,8395,1490,82264,4507,13237,1864,9212,1605,69027,4338,58569,3925,205617,4425,100729,3850,41868,2843,104888,3874,20969,1929,11365,1535,83919,3510,46201,3213,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56279,2818,17655,1845,3032,989,2641,1001,14623,1724,2419,942,1834,818,12204,1423,11248,1343,38624,2595,20057,1739,12775,1524,18567,2179,5601,1454,2722,922,12966,1521,10182,1520,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,253015,5982,80226,4051,11876,1945,7653,1324,68350,4025,7063,1385,4525,1124,61287,3624,52179,3215,172789,6472,91347,4644,40540,3490,81442,4911,15226,2273,7622,1593,66216,4332,37794,3704,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,154195,3851,39013,2910,4139,1203,3140,1101,34874,2668,3789,1035,2881,892,31085,2325,27195,2353,115182,4240,57393,3531,25069,2725,57789,4139,10968,1920,6650,1585,46821,3538,31915,2998,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17932,1492,4970,1170,1512,712,1161,644,3458,833,563,380,395,311,2895,809,2502,717,12962,1356,6598,960,2818,686,6364,1147,1504,632,1169,629,4860,930,3398,879,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48966,3399,11526,1887,2430,966,1954,908,9096,1586,1506,711,1071,536,7590,1428,5767,1302,37440,3220,22125,2714,10052,2249,15315,2349,3349,1174,2366,1042,11966,2005,7852,1693,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,3521,724,635,392,0,184,0,184,635,392,128,221,128,221,507,380,507,380,2886,748,1938,707,1174,593,948,538,647,509,612,506,301,286,301,286,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,264824,5861,44938,3411,6283,1301,3677,1015,38655,3113,4655,1023,3420,981,34000,2997,30037,2637,219886,6244,114026,4534,56149,3805,105860,4019,21975,2565,11864,1663,83885,3264,50954,3098,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8617,1499,2011,689,223,202,92,121,1788,649,451,251,327,226,1337,636,1126,611,6606,1266,3237,908,1643,766,3369,1123,1284,671,878,589,2085,927,1258,688,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,666964,8003,140438,5569,22819,2397,15527,1975,117619,5377,14236,1871,10581,1605,103383,5481,84625,4912,526526,8524,243335,6871,123315,5627,283191,7376,56285,3954,26675,2566,226906,6292,132034,5065,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,490911,9114,114110,5861,19430,2140,11329,1482,94680,5582,9758,1866,7117,1737,84922,5313,71995,5039,376801,8528,205847,5828,89061,5302,170954,7490,31037,3283,17096,2564,139917,6552,87328,5444,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,312263,6356,94601,4378,13336,1979,9164,1770,81265,4203,8983,1564,7292,1464,72282,3992,65473,3666,217662,5723,107499,4625,43324,3031,110163,5451,18846,2442,9003,1827,91317,4650,57425,3760,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,61069,2316,17535,1881,3536,985,1709,623,13999,1643,1678,556,1059,465,12321,1530,10777,1491,43534,2638,24211,2139,11451,1545,19323,2069,4808,1091,2829,909,14515,1802,9836,1582,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13066,1465,3669,926,533,328,465,329,3136,882,288,265,288,265,2848,832,2601,797,9397,1306,5354,1323,2897,1000,4043,994,990,592,718,539,3053,823,1736,682,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,286383,6729,73152,4330,8308,1644,5537,1276,64844,3860,7155,1332,5416,1259,57689,3838,49357,3649,213231,6464,101069,5037,46792,3415,112162,5281,23022,2602,12298,2136,89140,5112,54079,4315,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14604,1451,4042,1174,486,321,393,317,3556,1157,276,306,276,306,3280,1102,3184,1109,10562,1134,6062,1047,3299,878,4500,1109,646,379,439,290,3854,1054,3135,1026,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,308135,5936,82346,5006,12419,1795,7662,1527,69927,4966,7049,1705,5305,1552,62878,4744,50638,3850,225789,5838,127112,4983,51593,3870,98677,5065,20304,2532,9577,2055,78373,4883,46915,3705,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,241522,5743,64813,3994,9364,1680,5541,1535,55449,3845,7220,1454,4649,1145,48229,3551,42044,3652,176709,5711,91520,4097,40353,3365,85189,4475,14330,2140,6534,1861,70859,4199,43420,3619,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,684107,10214,145602,6615,22515,2845,13417,2156,123087,5768,14176,2352,10683,2208,108911,5072,92177,4840,538505,9845,293503,8727,145048,7566,245002,7668,51255,4874,24290,3977,193747,7063,126936,6308,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,5554,1098,760,537,249,251,184,222,511,396,260,320,260,320,251,273,251,273,4794,1162,2590,735,1839,564,2204,950,1121,783,820,647,1083,627,722,458,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,362904,7160,60013,3926,8076,1678,4324,1210,51937,3636,5564,1280,4257,1118,46373,3378,41183,3263,302891,6763,177445,5260,85035,4343,125446,6263,24248,2644,12431,1964,101198,6045,61531,5090,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51265,2929,10569,1668,2571,872,2153,780,7998,1531,1101,606,1004,591,6897,1592,6173,1575,40696,2943,24125,2133,12964,2056,16571,2366,3850,999,2818,898,12721,2055,8950,1849,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11946,1371,3391,917,393,292,31,57,2998,872,592,410,561,409,2406,836,2037,776,8555,1281,5031,1037,1936,862,3524,809,701,470,420,409,2823,721,1467,639,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73213,2828,26283,2431,2934,917,2206,847,23349,2241,3143,926,2596,851,20206,2043,18039,1901,46930,2738,21230,2352,10755,1764,25700,2008,5179,1282,3494,1046,20521,1692,13684,1623,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,74519,3539,32917,2547,11694,1688,4439,1026,21223,1918,3183,688,2014,554,18040,1899,13202,1676,41602,2778,25673,2516,9359,1620,15929,1800,3234,847,1297,557,12695,1607,6172,1195,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
