GEO_ID,C23002B_001E,C23002B_001M,C23002B_002E,C23002B_002M,C23002B_003E,C23002B_003M,C23002B_004E,C23002B_004M,C23002B_005E,C23002B_005M,C23002B_006E,C23002B_006M,C23002B_007E,C23002B_007M,C23002B_008E,C23002B_008M,C23002B_009E,C23002B_009M,C23002B_010E,C23002B_010M,C23002B_011E,C23002B_011M,C23002B_012E,C23002B_012M,C23002B_013E,C23002B_013M,C23002B_014E,C23002B_014M,C23002B_015E,C23002B_015M,C23002B_016E,C23002B_016M,C23002B_017E,C23002B_017M,C23002B_018E,C23002B_018M,C23002B_019E,C23002B_019M,C23002B_020E,C23002B_020M,C23002B_021E,C23002B_021M,C23002B_022E,C23002B_022M,C23002B_023E,C23002B_023M,C23002B_024E,C23002B_024M,C23002B_025E,C23002B_025M,C23002B_026E,C23002B_026M,C23002B_027E,C23002B_027M,NAME,C23002B_001MA,C23002B_001EA,C23002B_002MA,C23002B_002EA,C23002B_003MA,C23002B_003EA,C23002B_004EA,C23002B_004MA,C23002B_005EA,C23002B_005MA,C23002B_006MA,C23002B_006EA,C23002B_007MA,C23002B_007EA,C23002B_008MA,C23002B_008EA,C23002B_009EA,C23002B_009MA,C23002B_010EA,C23002B_010MA,C23002B_011MA,C23002B_011EA,C23002B_012MA,C23002B_012EA,C23002B_013MA,C23002B_013EA,C23002B_014EA,C23002B_014MA,C23002B_015EA,C23002B_015MA,C23002B_016EA,C23002B_016MA,C23002B_017MA,C23002B_017EA,C23002B_018MA,C23002B_018EA,C23002B_019MA,C23002B_019EA,C23002B_020EA,C23002B_020MA,C23002B_021EA,C23002B_021MA,C23002B_022MA,C23002B_022EA,C23002B_023MA,C23002B_023EA,C23002B_024MA,C23002B_024EA,C23002B_025EA,C23002B_025MA,C23002B_026EA,C23002B_026MA,C23002B_027EA,C23002B_027MA,state
0400000US13,2271164,9958,1041471,6989,952471,7235,643657,11157,6868,1540,636789,11015,516615,10013,120174,7226,308814,10104,89000,2072,15703,2098,13688,1847,2015,1078,73297,2427,1229693,6323,1089741,6474,769627,11175,1766,622,767861,11017,630100,10725,137761,7267,320114,10381,139952,1924,14412,1663,12985,1638,1427,524,125540,2521,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,21067,1273,13373,1219,12613,1183,10383,962,4245,996,6138,1145,4865,1196,1273,601,2230,788,760,372,217,205,187,219,30,51,543,388,7694,770,7199,733,4293,999,1185,599,3108,966,2409,892,699,505,2906,1059,495,269,206,135,206,135,0,187,289,229,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1424555,7550,652232,5904,580738,5819,357975,7477,2709,856,355266,7401,265305,7732,89961,4963,222763,7044,71494,964,11335,1333,9597,1336,1738,618,60159,1538,772323,4217,658550,4261,448555,7006,611,495,447944,7011,357090,7481,90854,5045,209995,6976,113773,830,14375,1698,13898,1669,477,284,99398,1801,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,437101,4478,204393,2914,185480,2976,118613,3562,409,284,118204,3563,97378,3878,20826,2386,66867,3652,18913,729,2258,574,2029,581,229,193,16655,873,232708,3111,202528,3178,137352,3950,184,244,137168,3969,112171,4535,24997,2871,65176,3976,30180,850,3135,776,2895,780,240,168,27045,967,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,61327,2217,31460,1955,29630,1878,19434,1796,1,3,19433,1795,15452,1772,3981,953,10196,1221,1830,449,394,203,284,176,110,165,1436,430,29867,1678,26845,1585,17513,1556,0,155,17513,1556,14527,1398,2986,917,9332,1402,3022,604,514,251,514,251,0,155,2508,572,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,125876,3077,64161,2052,59238,2006,40296,2016,1923,776,38373,2222,32036,2386,6337,1495,18942,1850,4923,459,1240,445,1167,431,73,117,3683,507,61715,2129,54160,2205,40259,2286,594,348,39665,2241,32810,2219,6855,1487,13901,1591,7555,589,1029,446,1029,446,0,168,6526,667,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,268152,4050,130658,2823,119548,2699,74012,3220,1387,542,72625,3200,56628,3251,15997,2361,45536,2939,11110,894,1916,640,1722,595,194,206,9194,970,137494,2902,118114,2924,84236,3087,284,283,83952,3102,69423,3339,14529,1975,33878,2493,19380,1147,2241,720,2191,715,50,67,17139,1254,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1101012,4876,512582,2916,460678,3076,284574,5753,980,529,283594,5791,234075,6002,49519,3942,176104,5891,51904,973,8429,1249,7557,1191,872,362,43475,1505,588430,3588,510588,3554,342520,6564,419,330,342101,6545,298783,6342,43318,3730,168068,5759,77842,747,10121,1379,9402,1275,719,349,67721,1561,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1343238,4907,609251,3023,546078,2996,406503,5493,1850,725,404653,5459,345604,6039,59049,4869,139575,5416,63173,987,15016,1435,13350,1478,1666,720,48157,1746,733987,3840,636482,3780,497682,6329,884,580,496798,6473,435640,7056,61158,4931,138800,6163,97505,1150,19080,2250,16981,2063,2099,710,78425,2421,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,344657,5495,164306,3309,149586,3163,111275,4042,224,270,111051,4022,95631,4350,15420,2201,38311,3149,14720,924,4164,1024,3850,940,314,296,10556,1186,180351,3136,158701,3156,117942,4092,0,204,117942,4092,98385,4413,19557,2312,40759,3151,21650,1080,2799,683,2528,650,271,253,18851,1147,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1063093,5911,494192,4392,440113,4378,258318,5903,685,498,257633,5903,178506,5861,79127,3965,181795,5664,54079,853,5553,838,4846,805,707,353,48526,1102,568901,3899,485629,3694,320100,5627,87,78,320013,5629,246461,6148,73552,4769,165529,5615,83272,966,7497,1035,6952,1004,545,242,75775,1253,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,195829,3591,101726,2323,96927,2386,69643,2382,0,143,69643,2382,55340,2510,14303,1708,27284,2178,4799,483,829,415,794,408,35,57,3970,472,94103,2488,88138,2481,63935,2504,0,143,63935,2504,51478,2795,12457,2005,24203,2291,5965,486,594,334,463,276,131,207,5371,634,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,822376,4145,375244,3276,338258,3195,205896,4870,1742,829,204154,4864,167979,5171,36175,3119,132362,4969,36986,1184,5922,994,5469,1046,453,262,31064,1554,447132,2865,389995,2906,255632,5023,878,593,254754,5025,211304,5176,43450,3203,134363,4780,57137,935,3715,821,3475,787,240,174,53422,1177,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,523272,4292,242197,3499,217072,3428,146578,4584,1719,758,144859,4578,111275,4275,33584,3247,70494,4104,25125,957,3405,778,3361,785,44,53,21720,1282,281075,3060,242238,3140,173446,4209,208,191,173238,4219,141871,4307,31367,2796,68792,3511,38837,1003,5561,1012,4822,1042,739,438,33276,1251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,60212,2374,29552,1592,27021,1562,19594,1765,79,120,19515,1785,15521,1650,3994,1114,7427,1287,2531,261,442,253,442,253,0,155,2089,224,30660,1474,27469,1474,20062,1347,0,155,20062,1347,16447,1492,3615,930,7407,1189,3191,211,649,275,649,275,0,155,2542,345,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,170796,3753,85275,2155,76092,2142,54143,3183,634,654,53509,3168,43245,3321,10264,2387,21949,3180,9183,554,1775,612,1670,600,105,167,7408,779,85521,2564,74214,2406,50405,2866,66,147,50339,2882,42589,2793,7750,2135,23809,2481,11307,605,1274,592,1200,590,74,93,10033,787,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,11082,879,6756,773,6477,806,5239,771,0,184,5239,771,4968,765,271,240,1238,502,279,184,92,122,92,122,0,184,187,168,4326,557,3891,474,2509,489,0,184,2509,489,2212,491,297,316,1382,473,435,284,223,203,223,203,0,184,212,231,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,916742,7833,419607,4437,373916,4302,258919,5741,785,514,258134,5761,205475,6064,52659,3881,114997,5408,45691,781,11252,1299,10019,1239,1233,563,34439,1440,497135,4716,423973,4620,313276,6102,319,362,312957,6069,262339,5642,50618,3647,110697,4849,73162,970,11894,1613,11003,1590,891,395,61268,1716,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32754,1924,19201,1724,17410,1741,12441,1543,325,316,12116,1491,10964,1589,1152,541,4969,1241,1791,488,262,215,237,212,25,41,1529,394,13553,1685,11222,1779,7534,1497,49,69,7485,1491,6356,1427,1129,630,3688,951,2331,845,576,621,495,596,81,152,1755,488,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2382401,13193,1073121,7728,954180,7170,642174,8360,1950,610,640224,8337,524566,7945,115658,6681,312006,7926,118941,1826,23269,1832,20349,1900,2920,652,95672,2445,1309280,8269,1103683,7702,765061,9883,387,463,764674,9932,658350,8776,106324,5982,338622,8451,205597,2324,25127,2113,23163,2064,1964,687,180470,3101,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1602419,8264,728161,5242,649921,5302,440573,7517,9522,1690,431051,8055,338643,8670,92408,5693,209348,7207,78240,1556,14047,1947,12545,1934,1502,554,64193,2202,874258,5183,749917,5171,544249,8523,1965,937,542284,8299,450041,8808,92243,4959,205668,8498,124341,1749,15747,1862,14039,1888,1708,884,108594,2186,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1062998,6827,495265,4341,440128,4254,288920,5904,240,242,288680,5891,216904,6592,71776,5226,151208,5063,55137,901,9014,1088,8068,1071,946,478,46123,1331,567733,4341,482562,4253,326768,5363,54,77,326714,5365,269356,4534,57358,3347,155794,4879,85171,927,9026,1432,8130,1346,896,314,76145,1661,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,207783,2830,100797,1997,91526,2193,57150,2645,1219,498,55931,2645,47297,2825,8634,1327,34376,2429,9271,550,1159,405,1118,382,41,73,8112,653,106986,2172,93706,1987,64596,2938,1447,700,63149,2982,53736,2959,9413,1220,29110,2284,13280,786,1603,452,1381,393,222,208,11677,813,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,51214,1782,27235,1434,25009,1500,16717,1530,0,203,16717,1530,13349,1536,3368,1000,8292,1508,2226,381,314,227,272,219,42,75,1912,461,23979,1313,21577,1254,13928,1619,0,203,13928,1619,11862,1576,2066,728,7649,1502,2402,388,410,238,330,226,80,91,1992,359,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1060239,8002,497515,5299,445123,5171,265558,6382,462,550,265096,6385,206087,6301,59009,4557,179565,6119,52392,1221,9331,1276,7953,1222,1378,567,43061,1610,562724,4382,477446,4263,315768,5659,0,168,315768,5659,259444,5734,56324,3880,161678,5412,85278,1355,8940,1384,8254,1273,686,391,76338,1592,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,45665,2380,21764,1360,20309,1362,15452,1660,132,136,15320,1658,13486,1518,1834,666,4857,1014,1455,262,116,144,116,144,0,207,1339,272,23901,1762,21899,1756,15616,1596,22,39,15594,1594,13537,1585,2057,767,6283,1294,2002,407,155,145,155,145,0,207,1847,416,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,998254,5190,459502,3552,408828,3703,266058,5419,4693,1413,261365,5378,205766,5619,55599,3873,142770,5095,50674,1121,8224,1134,7171,998,1053,522,42450,1464,538752,3535,459835,3754,320806,6335,1886,588,318920,6254,262189,6038,56731,4786,139029,6368,78917,984,9297,1436,8484,1399,813,392,69620,1715,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,810212,5169,371346,3679,338848,3779,226409,5322,1721,833,224688,5648,181292,5428,43396,3310,112439,5241,32498,1031,4788,906,4045,899,743,314,27710,1272,438866,3943,383831,3854,275519,6164,78,91,275441,6166,233162,6457,42279,3826,108312,6164,55035,1481,5039,1046,4544,998,495,272,49996,1653,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2265676,9103,1073500,7000,980638,6975,669926,9279,12804,1985,657122,9254,549799,10306,107323,6741,310712,8870,92862,1987,16741,1809,14740,1737,2001,698,76121,2483,1192176,5694,1052511,5745,753083,9492,4296,1443,748787,9174,648665,9618,100122,5769,299428,8813,139665,1921,20234,2297,18023,2248,2211,730,119431,2758,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
