GEO_ID,C19037G_001E,C19037G_001M,C19037G_002E,C19037G_002M,C19037G_003E,C19037G_003M,C19037G_004E,C19037G_004M,C19037G_005E,C19037G_005M,C19037G_006E,C19037G_006M,C19037G_007E,C19037G_007M,C19037G_008E,C19037G_008M,C19037G_009E,C19037G_009M,C19037G_010E,C19037G_010M,C19037G_011E,C19037G_011M,C19037G_012E,C19037G_012M,C19037G_013E,C19037G_013M,C19037G_014E,C19037G_014M,C19037G_015E,C19037G_015M,C19037G_016E,C19037G_016M,C19037G_017E,C19037G_017M,C19037G_018E,C19037G_018M,C19037G_019E,C19037G_019M,C19037G_020E,C19037G_020M,C19037G_021E,C19037G_021M,C19037G_022E,C19037G_022M,C19037G_023E,C19037G_023M,C19037G_024E,C19037G_024M,C19037G_025E,C19037G_025M,C19037G_026E,C19037G_026M,C19037G_027E,C19037G_027M,C19037G_028E,C19037G_028M,C19037G_029E,C19037G_029M,C19037G_030E,C19037G_030M,C19037G_031E,C19037G_031M,C19037G_032E,C19037G_032M,C19037G_033E,C19037G_033M,C19037G_034E,C19037G_034M,C19037G_035E,C19037G_035M,C19037G_036E,C19037G_036M,C19037G_037E,C19037G_037M,C19037G_038E,C19037G_038M,C19037G_039E,C19037G_039M,C19037G_040E,C19037G_040M,C19037G_041E,C19037G_041M,C19037G_042E,C19037G_042M,C19037G_043E,C19037G_043M,C19037G_044E,C19037G_044M,C19037G_045E,C19037G_045M,NAME,C19037G_001EA,C19037G_001MA,C19037G_002EA,C19037G_002MA,C19037G_003MA,C19037G_003EA,C19037G_004MA,C19037G_004EA,C19037G_005MA,C19037G_005EA,C19037G_006EA,C19037G_006MA,C19037G_007EA,C19037G_007MA,C19037G_008EA,C19037G_008MA,C19037G_009MA,C19037G_009EA,C19037G_010EA,C19037G_010MA,C19037G_011MA,C19037G_011EA,C19037G_012EA,C19037G_012MA,C19037G_013EA,C19037G_013MA,C19037G_014MA,C19037G_014EA,C19037G_015EA,C19037G_015MA,C19037G_016MA,C19037G_016EA,C19037G_017EA,C19037G_017MA,C19037G_018EA,C19037G_018MA,C19037G_019EA,C19037G_019MA,C19037G_020MA,C19037G_020EA,C19037G_021MA,C19037G_021EA,C19037G_022MA,C19037G_022EA,C19037G_023EA,C19037G_023MA,C19037G_024EA,C19037G_024MA,C19037G_025MA,C19037G_025EA,C19037G_026EA,C19037G_026MA,C19037G_027MA,C19037G_027EA,C19037G_028EA,C19037G_028MA,C19037G_029EA,C19037G_029MA,C19037G_030EA,C19037G_030MA,C19037G_031MA,C19037G_031EA,C19037G_032MA,C19037G_032EA,C19037G_033MA,C19037G_033EA,C19037G_034EA,C19037G_034MA,C19037G_035EA,C19037G_035MA,C19037G_036MA,C19037G_036EA,C19037G_037MA,C19037G_037EA,C19037G_038EA,C19037G_038MA,C19037G_039EA,C19037G_039MA,C19037G_040MA,C19037G_040EA,C19037G_041MA,C19037G_041EA,C19037G_042MA,C19037G_042EA,C19037G_043EA,C19037G_043MA,C19037G_044MA,C19037G_044EA,C19037G_045EA,C19037G_045MA,state
0400000US13,37297,3520,3396,1178,600,422,137,140,1324,819,436,331,632,655,267,373,0,225,0,225,0,225,0,225,17512,2474,1908,790,540,361,1819,758,2052,938,2339,1024,3166,1044,1856,624,2793,1163,710,506,329,185,13144,2188,839,401,575,333,814,471,1873,748,1978,875,3093,1198,992,478,1996,976,585,399,399,406,3245,769,347,215,542,365,401,260,645,373,725,519,346,295,143,156,56,76,40,64,0,225,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,72304,3710,4538,1170,1611,682,341,356,1104,700,165,121,463,400,316,230,358,337,180,226,0,187,0,187,29774,2424,1109,450,1632,816,2535,971,3668,923,4385,1233,5902,1117,4584,1146,4100,921,1388,486,471,213,26452,2668,1808,484,1231,668,1530,552,1906,581,3156,811,4201,1099,3906,942,5447,951,1642,625,1625,599,11540,1313,696,357,1189,459,982,365,1283,559,1765,573,1518,535,1592,512,1428,453,682,283,405,233,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,58049,3505,5318,1510,1662,768,465,296,583,382,511,397,1493,1213,259,288,285,337,60,96,0,189,0,189,25915,2639,1848,764,1053,575,3811,957,2367,943,4133,1086,4120,964,3571,923,3437,1070,707,361,868,479,19709,2115,1420,503,1152,537,1876,663,1997,766,1824,488,4819,1142,2785,682,1846,724,1169,541,821,438,7107,1349,1108,888,912,495,1149,397,1276,632,1062,520,784,367,279,229,369,226,80,160,88,138,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,28510,2197,3129,920,1085,491,332,275,644,494,589,488,192,166,176,232,53,89,0,190,58,97,0,190,12508,1892,1469,519,562,364,1509,677,1837,870,2420,763,3004,922,675,303,990,594,30,51,12,21,9834,1390,979,488,766,355,1540,538,1218,538,1598,637,1096,491,997,472,787,443,468,350,385,428,3039,688,395,391,336,223,335,199,690,347,592,288,299,187,267,248,125,140,0,190,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20323,1893,1757,861,450,285,258,278,99,102,50,97,223,257,494,499,167,238,16,27,0,168,0,168,8197,1284,372,265,668,331,1923,708,675,467,1081,533,2029,727,626,331,718,486,0,168,105,119,7486,1188,787,438,266,144,855,360,822,355,1095,394,1165,478,1170,532,968,419,185,189,173,153,2883,672,476,268,356,383,379,356,457,266,465,279,380,270,291,210,79,95,0,168,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,17185,2071,1848,899,248,294,786,460,232,343,0,189,496,509,86,178,0,189,0,189,0,189,0,189,7075,1259,817,440,693,682,2147,940,524,391,1255,607,986,467,177,163,374,367,0,189,102,148,6358,1232,606,396,676,407,1260,642,459,247,1086,473,1585,830,278,203,339,282,63,107,6,11,1904,641,36,62,483,353,150,114,181,191,649,396,148,123,180,229,49,94,0,189,28,61,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,19716,2035,1635,769,923,708,161,168,184,198,187,133,165,203,0,198,0,198,8,16,7,13,0,198,7065,1563,496,330,361,352,1097,542,1157,604,1689,603,684,383,1041,971,260,156,45,80,235,243,7565,1398,741,370,692,384,608,328,1560,630,1067,464,1348,552,672,305,414,251,337,317,126,130,3451,731,576,283,514,351,595,353,611,332,451,246,336,204,195,191,173,180,0,198,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,32398,2716,1555,600,233,180,114,116,98,140,159,190,519,431,269,252,116,171,47,79,0,204,0,204,14864,1934,678,556,646,422,1381,761,1149,582,1979,819,2719,849,2824,875,1864,665,702,308,922,420,12249,1662,576,474,456,372,565,348,1323,777,1200,469,1287,559,1489,503,3045,993,822,360,1486,519,3730,777,413,262,241,187,680,286,447,382,300,254,739,321,343,234,423,349,77,104,67,96,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,43952,3536,3123,853,847,465,570,439,108,174,385,261,637,545,190,191,200,266,46,74,140,226,0,204,19657,2519,2217,822,740,328,2223,756,1698,834,2129,825,4494,1224,1977,663,3207,947,418,288,554,275,15729,2020,1684,534,1410,574,952,501,1652,667,2081,706,2388,857,2179,860,1687,549,840,420,856,502,5443,1019,938,411,770,520,1012,468,592,307,340,256,639,358,319,218,566,402,153,187,114,136,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,54804,3564,4685,1071,1681,594,985,535,1230,594,398,275,205,204,51,111,135,200,0,167,0,167,0,167,23166,2172,2874,935,1998,652,3480,957,3098,1007,3901,1092,3074,810,1590,442,2082,752,691,432,378,276,19250,2082,1969,560,1434,473,1921,557,1918,581,2616,749,4051,933,2094,612,1871,708,729,434,647,334,7703,1010,926,346,941,336,1308,581,1386,446,970,350,1023,372,650,315,282,199,166,172,51,88,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,25083,2209,2655,849,921,603,121,152,417,316,484,406,258,207,97,158,257,177,12,24,0,143,88,147,12755,1552,1451,480,476,329,1422,589,1742,573,1537,583,2700,803,1799,603,1084,446,329,225,215,204,6622,1085,482,246,623,344,342,227,620,330,842,425,1213,471,968,449,872,339,478,321,182,164,3051,839,447,355,222,155,494,268,359,270,521,377,343,218,430,320,159,166,76,125,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33223,2470,3255,979,1035,627,284,248,525,442,637,418,440,412,152,121,182,273,0,184,0,184,0,184,15315,2038,864,451,2002,864,1745,637,2516,976,1700,718,3494,1334,1457,737,1313,638,194,196,30,53,10194,1426,961,507,681,289,982,332,1217,531,2187,739,1349,486,1278,504,885,460,185,165,469,297,4459,936,430,253,448,368,1359,499,780,411,509,302,574,239,190,145,78,102,91,104,0,184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
