GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002MA,B21001D_002EA,B21001D_003EA,B21001D_003MA,B21001D_004EA,B21001D_004MA,B21001D_005MA,B21001D_005EA,B21001D_006EA,B21001D_006MA,B21001D_007MA,B21001D_007EA,B21001D_008MA,B21001D_008EA,B21001D_009MA,B21001D_009EA,B21001D_010MA,B21001D_010EA,B21001D_011EA,B21001D_011MA,B21001D_012EA,B21001D_012MA,B21001D_013MA,B21001D_013EA,B21001D_014MA,B21001D_014EA,B21001D_015MA,B21001D_015EA,B21001D_016EA,B21001D_016MA,B21001D_017EA,B21001D_017MA,B21001D_018EA,B21001D_018MA,B21001D_019EA,B21001D_019MA,B21001D_020MA,B21001D_020EA,B21001D_021MA,B21001D_021EA,B21001D_022EA,B21001D_022MA,B21001D_023EA,B21001D_023MA,B21001D_024EA,B21001D_024MA,B21001D_025MA,B21001D_025EA,B21001D_026MA,B21001D_026EA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029EA,B21001D_029MA,B21001D_030EA,B21001D_030MA,B21001D_031MA,B21001D_031EA,B21001D_032MA,B21001D_032EA,B21001D_033EA,B21001D_033MA,state
0400000US13,244404,5407,114722,3227,41335,2251,297,262,41038,2239,50037,2188,1277,653,48760,2237,13948,1261,733,477,13215,1264,8019,1006,800,549,7219,1040,1383,545,0,225,1383,545,129682,3618,44748,2476,104,170,44644,2465,57183,2752,375,322,56808,2784,15693,1559,28,50,15665,1556,8650,1839,73,93,8577,1846,3408,973,0,225,3408,973,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,440809,7107,200959,4158,43789,2457,2284,746,41505,2588,70599,2133,4942,867,65657,2143,37952,1329,7412,1134,30540,1403,24472,858,8075,1141,16397,1196,24147,737,11432,1248,12715,1235,239850,4092,45820,2281,351,366,45469,2277,83084,2130,608,342,82476,2171,42008,1509,0,187,42008,1509,29202,905,71,87,29131,905,39736,734,145,213,39591,731,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,465252,4528,219647,3354,79836,2530,1751,1006,78085,2712,85740,1658,1655,635,84085,1664,28763,1193,860,486,27903,1211,16681,751,931,451,15750,875,8627,883,1132,483,7495,1024,245605,2942,86097,2125,310,291,85787,2143,94223,1393,14,28,94209,1392,34437,1169,100,129,34337,1197,19410,994,0,189,19410,994,11438,959,0,189,11438,959,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,78295,2832,37733,1746,20307,1519,439,273,19868,1535,12550,1624,425,297,12125,1647,2271,592,215,233,2056,584,1726,586,206,196,1520,586,879,464,0,190,879,464,40562,2162,15978,1496,44,73,15934,1494,16154,1818,106,141,16048,1774,4373,860,32,60,4341,850,2401,689,0,190,2401,689,1656,700,0,190,1656,700,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43073,1551,20947,1045,11125,1080,0,155,11125,1080,6426,739,0,155,6426,739,2353,650,132,160,2221,619,507,265,43,57,464,265,536,240,32,50,504,233,22126,1221,10801,1126,30,54,10771,1130,7472,760,0,155,7472,760,2216,560,0,155,2216,560,1007,417,0,155,1007,417,630,350,0,155,630,350,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50560,2020,23770,1435,10710,1219,196,241,10514,1224,8209,814,120,120,8089,800,2579,636,338,316,2241,500,1658,452,145,151,1513,443,614,436,59,101,555,440,26790,1228,10211,1015,209,251,10002,1008,11065,851,143,190,10922,776,3311,579,0,168,3311,579,1334,379,0,168,1334,379,869,378,0,168,869,378,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35609,2208,15924,1345,6047,955,0,189,6047,955,7322,1000,0,189,7322,1000,935,397,55,61,880,402,1178,527,108,169,1070,506,442,264,0,189,442,264,19685,1479,6567,883,0,189,6567,883,8883,1081,0,189,8883,1081,1880,390,0,189,1880,390,1687,500,0,189,1687,500,668,268,0,189,668,268,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,55246,2235,25901,1431,9841,1037,110,147,9731,991,9912,1025,109,98,9803,1022,3710,1028,201,252,3509,1057,1676,568,178,162,1498,534,762,242,60,100,702,250,29345,1696,11091,1434,70,148,11021,1453,10708,1228,0,198,10708,1228,4433,933,0,198,4433,933,1708,644,0,198,1708,644,1405,570,0,198,1405,570,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,254517,2709,118813,2209,39583,1487,1557,831,38026,1920,48361,1299,1800,758,46561,1563,16943,709,681,398,16262,754,9723,687,638,301,9085,810,4203,532,714,348,3489,591,135704,1590,43784,1123,422,495,43362,1177,55488,1515,393,454,55095,1584,19508,656,112,130,19396,674,10762,611,192,197,10570,625,6162,553,0,204,6162,553,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,283274,3492,133185,2027,54891,1626,263,274,54628,1651,52201,1062,728,494,51473,1191,14697,530,219,175,14478,554,6814,626,662,336,6152,590,4582,586,442,316,4140,592,150089,2113,63196,1540,124,202,63072,1573,56642,1261,202,195,56440,1269,16247,539,0,204,16247,539,8491,403,0,204,8491,403,5513,585,0,204,5513,585,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,181871,3555,87918,2152,35445,2009,128,120,35317,1988,35110,1167,577,349,34533,1130,9749,818,475,252,9274,803,5340,599,389,255,4951,634,2274,429,191,146,2083,413,93953,2202,35398,1661,0,167,35398,1661,36984,1319,0,167,36984,1319,11823,887,60,99,11763,899,6035,594,30,47,6005,590,3713,514,29,39,3684,504,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,150924,2338,72055,1796,34771,1487,556,395,34215,1510,27045,1068,427,388,26618,1112,5969,601,283,231,5686,648,2828,453,327,248,2501,480,1442,517,300,223,1142,527,78869,1622,36612,1371,74,125,36538,1406,28524,1194,40,73,28484,1190,7297,597,3,6,7294,597,3502,526,0,143,3502,526,2934,551,0,143,2934,551,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,74452,2033,35614,1515,15807,1573,667,529,15140,1609,13392,1275,81,75,13311,1269,3222,467,80,89,3142,442,2453,449,87,132,2366,454,740,366,295,283,445,286,38838,1634,14569,1084,268,271,14301,1044,15648,1211,55,82,15593,1207,5192,659,0,184,5192,659,1747,510,0,184,1747,510,1682,580,102,165,1580,547,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,156998,4164,68992,2971,22043,1941,391,467,21652,2026,26603,1853,1642,869,24961,1873,10719,598,784,460,9935,761,6599,522,1743,911,4856,969,3028,467,1274,677,1754,757,88006,2343,22148,1887,0,234,22148,1887,36053,1229,243,299,35810,1260,15596,814,0,234,15596,814,9065,478,268,287,8797,527,5144,518,55,96,5089,512,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,569926,4083,274827,2440,91338,1753,644,368,90694,1772,118900,1909,834,366,118066,1916,36673,862,808,384,35865,909,19175,1011,894,463,18281,1002,8741,867,619,354,8122,922,295099,2600,97083,1453,553,577,96530,1555,124614,1680,250,242,124364,1669,40502,670,0,198,40502,670,20610,991,65,116,20545,989,12290,996,27,45,12263,1000,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20420,1550,8145,1073,3575,925,105,192,3470,910,2326,664,0,198,2326,664,1113,379,71,105,1042,379,566,361,38,64,528,358,565,340,353,286,212,167,12275,1112,3379,782,75,130,3304,759,4673,759,77,116,4596,766,2507,521,44,73,2463,520,882,366,0,198,882,366,834,333,0,198,834,333,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1157986,6703,547029,4354,197913,2766,2586,813,195327,2645,210037,2869,1595,516,208442,2837,78435,1392,2006,967,76429,1533,38002,919,758,349,37244,1060,22642,672,1323,470,21319,825,610957,3842,216642,2487,281,212,216361,2529,233760,2455,54,67,233706,2452,84658,1313,119,136,84539,1285,45254,1152,96,156,45158,1127,30643,947,0,192,30643,947,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,156627,4371,74922,2375,30784,1827,238,228,30546,1842,31826,2072,1252,601,30574,1977,7502,1147,739,488,6763,1116,3548,766,231,203,3317,736,1262,568,184,239,1078,516,81705,2788,30489,2133,111,164,30378,2118,34275,2217,203,192,34072,2217,9909,1261,0,220,9909,1261,4713,879,0,220,4713,879,2319,674,0,220,2319,674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,149400,3006,69624,1686,28197,1508,292,281,27905,1560,27049,1521,693,457,26356,1525,8302,753,418,254,7884,701,4433,652,277,311,4156,728,1643,456,136,116,1507,442,79776,2131,30072,1549,301,330,29771,1576,31747,1532,15,27,31732,1535,9275,711,109,159,9166,692,5510,973,0,187,5510,973,3172,802,0,187,3172,802,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,51439,2091,23256,1516,10437,1253,123,150,10314,1249,8333,763,252,226,8081,766,2470,367,132,135,2338,342,1539,411,61,114,1478,397,477,323,9,18,468,322,28183,1278,10327,1041,0,163,10327,1041,10804,778,58,80,10746,771,4024,507,16,42,4008,510,1938,511,0,163,1938,511,1090,499,0,163,1090,499,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,118110,3131,52312,2117,20067,1631,356,349,19711,1577,20451,1387,687,402,19764,1344,6300,523,278,222,6022,493,3616,649,400,286,3216,628,1878,409,456,298,1422,295,65798,1880,22938,1434,26,44,22912,1438,25802,1153,247,331,25555,1164,9037,850,90,112,8947,840,4775,620,0,203,4775,620,3246,506,0,203,3246,506,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
