GEO_ID,B19001D_001E,B19001D_001M,B19001D_002E,B19001D_002M,B19001D_003E,B19001D_003M,B19001D_004E,B19001D_004M,B19001D_005E,B19001D_005M,B19001D_006E,B19001D_006M,B19001D_007E,B19001D_007M,B19001D_008E,B19001D_008M,B19001D_009E,B19001D_009M,B19001D_010E,B19001D_010M,B19001D_011E,B19001D_011M,B19001D_012E,B19001D_012M,B19001D_013E,B19001D_013M,B19001D_014E,B19001D_014M,B19001D_015E,B19001D_015M,B19001D_016E,B19001D_016M,B19001D_017E,B19001D_017M,NAME,B19001D_001MA,B19001D_001EA,B19001D_002EA,B19001D_002MA,B19001D_003EA,B19001D_003MA,B19001D_004EA,B19001D_004MA,B19001D_005EA,B19001D_005MA,B19001D_006MA,B19001D_006EA,B19001D_007EA,B19001D_007MA,B19001D_008MA,B19001D_008EA,B19001D_009EA,B19001D_009MA,B19001D_010EA,B19001D_010MA,B19001D_011MA,B19001D_011EA,B19001D_012MA,B19001D_012EA,B19001D_013EA,B19001D_013MA,B19001D_014EA,B19001D_014MA,B19001D_015EA,B19001D_015MA,B19001D_016EA,B19001D_016MA,B19001D_017MA,B19001D_017EA,state
0400000US13,94909,3795,7756,1753,3005,1006,2680,896,5043,1497,4692,1347,5201,1479,3751,1116,5153,1456,4620,1403,7798,1794,12399,2022,9491,1830,6307,1503,6058,1938,5143,1313,5812,1450,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,179250,4246,8705,1523,6807,1203,5606,1053,6863,1265,6036,1249,6831,1181,8239,1447,7104,1185,7007,1158,13670,1580,20091,2063,26469,2174,21124,2103,14243,1542,11916,1567,8539,1015,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,185807,4715,15771,2552,6339,1140,5378,1127,7478,1702,5945,1131,6560,1381,7336,1431,6763,1536,5999,1323,11818,1804,18046,2157,27712,2829,20156,1976,10675,1577,14330,1806,15501,1606,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,30712,2286,4912,1014,1384,546,1405,541,1492,619,670,404,1219,539,2422,975,537,289,1120,442,3248,937,2663,899,3287,1016,1831,681,944,514,1320,557,2258,614,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16695,1343,2087,548,732,541,706,381,998,442,520,410,708,391,676,366,740,456,642,438,1889,701,2085,666,2508,613,596,328,409,268,694,425,705,378,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,18995,1337,1714,574,482,287,1098,511,719,431,1154,600,847,460,816,428,982,486,525,413,1363,586,2017,629,1860,581,1436,548,1649,575,1145,435,1188,522,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,13405,1340,908,352,454,321,232,203,673,366,151,127,382,301,567,363,619,405,351,219,563,328,1279,496,2407,906,1388,593,690,400,869,404,1872,712,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,21221,1842,2300,752,722,434,1086,544,1429,846,942,441,775,408,838,470,789,434,1017,486,1220,481,3277,1034,2198,799,1357,591,969,477,771,373,1531,626,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,101926,2858,6083,1184,1696,619,2628,905,3002,942,2312,694,2333,770,2800,852,2796,1065,3705,1131,7094,1322,11099,1793,11302,1738,10705,1282,9268,1386,13661,1897,11442,1246,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,114905,2844,12421,1900,5169,1200,5046,1134,3513,863,2665,790,4143,1010,3598,957,3950,899,3780,996,6616,1170,9127,1547,14420,1612,12198,1825,7732,1338,10195,1533,10332,1689,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,74645,2629,6366,1274,2814,790,1988,496,3462,855,2360,595,2175,726,2359,812,3228,961,2434,801,5243,1149,7659,1370,10091,1590,8010,1286,3865,963,6400,1178,6191,1013,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58829,2525,6267,1290,2010,647,1965,699,2537,881,1806,646,2178,723,2848,831,3139,826,2834,1028,3939,931,7367,1239,6701,1125,5356,1099,2892,855,3649,834,3341,808,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,7928,1267,886,623,696,402,311,248,107,198,579,487,98,138,264,175,531,299,855,660,520,407,374,229,1632,543,224,181,199,278,235,302,417,281,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31217,1941,4023,1157,1349,496,1423,625,1172,547,790,521,1863,632,1363,677,1291,631,1352,623,2208,687,2779,843,3553,985,3216,777,1375,464,1472,492,1988,686,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,10793,924,969,602,196,195,459,279,462,368,676,465,720,458,629,388,428,241,314,238,1327,550,1119,523,1410,544,694,475,234,249,413,281,743,557,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,63051,3698,4863,1663,2391,1014,3179,1091,1947,822,3344,1329,4225,1515,3076,1182,2913,1071,2347,833,4541,1343,8655,2476,7344,1720,6307,1749,3905,1416,1785,780,2229,935,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,9537,1187,631,430,120,168,34,62,477,410,279,244,173,207,630,537,394,388,114,157,795,465,758,442,1037,425,1878,643,552,363,840,516,825,539,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,230249,4810,8952,1646,4151,1113,5150,1249,5655,1387,6229,1199,5781,1264,5999,1368,6334,1437,5937,1137,11465,1770,19557,2096,32645,3265,27118,2251,22460,2630,28754,2659,34062,2773,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,7900,1083,779,401,500,399,150,136,242,222,655,476,268,252,479,368,449,305,640,383,610,316,925,506,558,350,548,245,360,258,231,156,506,244,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,445727,5795,42549,2963,22540,2548,20403,2325,21985,2170,21639,2659,17688,2329,16583,2026,20365,2739,12217,1761,31076,2736,38840,2737,49560,3413,39513,3285,21808,2573,31300,2328,37661,3449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,62664,3234,4315,1155,2263,872,2486,903,2236,803,2644,679,3990,1599,1898,696,3188,1035,1948,683,4582,1271,6858,1453,8770,2090,4931,1269,3780,1108,4320,1268,4455,1280,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,65153,2618,5517,1092,1908,766,1755,619,1866,693,1976,765,2109,638,2690,824,2515,787,2320,672,5007,1026,8452,1601,8444,1452,5959,1359,4160,1087,4569,880,5906,1238,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,19617,1416,2872,760,688,352,922,427,1135,416,622,322,638,354,891,391,929,466,890,351,2226,658,2210,816,1789,582,1497,645,850,511,421,239,1037,491,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,47962,2645,5616,1266,2987,1164,2469,993,2489,733,2397,784,1902,681,2107,803,2016,713,1234,572,3128,922,3648,879,6553,1387,3585,1067,1784,702,3616,1017,2431,705,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,110510,2964,10851,1637,5425,1188,5097,1247,4521,986,4494,1170,4351,865,3988,986,3939,840,3721,981,7296,1171,10980,1683,11780,1635,8377,1222,5966,1341,8129,1389,11595,1723,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,9726,1115,840,382,819,538,435,385,206,160,563,434,591,361,393,304,322,265,413,280,930,575,1275,576,1401,641,801,558,198,168,235,224,304,261,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19940,1891,1446,680,317,237,1698,1003,1295,731,1128,511,1018,684,1414,806,829,459,773,424,1211,546,2078,808,2404,826,1160,673,531,487,915,602,1723,788,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28015,1903,1841,735,728,390,1192,661,1320,545,1538,925,1213,498,974,559,524,349,1434,654,1556,522,3086,848,4785,1126,3133,1005,898,394,2463,1062,1330,504,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,308252,6136,21731,2558,8185,1674,9877,1668,12548,1992,12757,2408,10968,2153,10214,1983,12099,2363,11604,1908,22215,2846,34346,3788,42424,3655,31202,3462,20132,2782,23801,2631,24149,2992,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,17887,1365,2073,682,605,342,614,397,1114,569,1227,638,310,238,702,375,728,470,476,416,1474,526,1968,605,2899,929,1616,542,670,524,716,300,695,349,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,138501,4521,6868,1487,4103,1456,2020,646,4530,1405,3717,930,4748,1375,4272,1448,3931,1119,3615,820,9303,2148,12434,1768,18240,2439,15610,2352,10005,1875,16820,2394,18285,2577,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,161587,4429,15672,2367,5552,1091,5901,1565,4953,1082,4713,1072,7568,1325,6533,1321,6611,1475,5933,1372,10103,1711,18621,2077,21028,2505,17083,2054,10310,1712,10712,1660,10294,1499,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3050,664,395,284,120,97,167,138,30,70,151,130,155,150,96,137,51,85,323,282,219,184,197,196,355,267,92,99,115,160,127,159,457,277,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,35406,1748,3262,873,1363,548,2088,784,2539,812,1850,607,1476,520,1479,566,1700,594,1652,632,1519,545,4552,932,4099,967,2245,811,2099,687,1357,656,2126,615,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
