GEO_ID,B05003B_001E,B05003B_001M,B05003B_002E,B05003B_002M,B05003B_003E,B05003B_003M,B05003B_004E,B05003B_004M,B05003B_005E,B05003B_005M,B05003B_006E,B05003B_006M,B05003B_007E,B05003B_007M,B05003B_008E,B05003B_008M,B05003B_009E,B05003B_009M,B05003B_010E,B05003B_010M,B05003B_011E,B05003B_011M,B05003B_012E,B05003B_012M,B05003B_013E,B05003B_013M,B05003B_014E,B05003B_014M,B05003B_015E,B05003B_015M,B05003B_016E,B05003B_016M,B05003B_017E,B05003B_017M,B05003B_018E,B05003B_018M,B05003B_019E,B05003B_019M,B05003B_020E,B05003B_020M,B05003B_021E,B05003B_021M,B05003B_022E,B05003B_022M,B05003B_023E,B05003B_023M,NAME,B05003B_001EA,B05003B_001MA,B05003B_002EA,B05003B_002MA,B05003B_003EA,B05003B_003MA,B05003B_004MA,B05003B_004EA,B05003B_005MA,B05003B_005EA,B05003B_006MA,B05003B_006EA,B05003B_007EA,B05003B_007MA,B05003B_008EA,B05003B_008MA,B05003B_009MA,B05003B_009EA,B05003B_010MA,B05003B_010EA,B05003B_011MA,B05003B_011EA,B05003B_012EA,B05003B_012MA,B05003B_013EA,B05003B_013MA,B05003B_014EA,B05003B_014MA,B05003B_015MA,B05003B_015EA,B05003B_016MA,B05003B_016EA,B05003B_017MA,B05003B_017EA,B05003B_018EA,B05003B_018MA,B05003B_019EA,B05003B_019MA,B05003B_020MA,B05003B_020EA,B05003B_021MA,B05003B_021EA,B05003B_022MA,B05003B_022EA,B05003B_023EA,B05003B_023MA,state
0400000US13,3021927,14079,1422904,9342,431877,6674,426121,7164,5756,1840,2780,1073,2976,1432,991027,5877,913515,8220,77512,7936,39870,5022,37642,5615,1599023,10416,416017,7660,409368,7591,6649,1841,2601,1079,4048,1717,1183006,5279,1105759,7299,77247,6871,41859,4451,35388,5389,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,26281,1452,15441,1354,2376,537,2376,537,0,187,0,187,0,187,13065,1191,12290,1210,775,446,682,423,93,124,10840,910,3484,446,3484,446,0,187,0,187,0,187,7356,706,6608,557,748,513,680,504,68,83,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1867304,10690,878266,6998,260620,3447,259095,3391,1525,621,703,450,822,475,617646,5785,581592,6650,36054,4621,17051,2741,19003,3591,989038,5936,249753,3893,247393,3980,2360,1087,957,623,1403,830,739285,3701,713571,5058,25714,3697,12377,2057,13337,2504,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,589109,7189,282200,4330,89952,3316,89388,3335,564,493,124,155,440,426,192248,2429,183649,3044,8599,1856,3561,1182,5038,1535,306909,4734,84234,3379,82609,3566,1625,886,303,294,1322,799,222675,2740,214667,3162,8008,1904,2341,884,5667,1744,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,88258,3256,42859,2395,12394,1720,11939,1737,455,354,228,194,227,309,30465,1879,25587,1801,4878,1146,1687,816,3191,935,45399,2224,17692,1626,17012,1727,680,393,109,107,571,384,27707,1544,24577,1583,3130,827,1012,454,2118,789,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,167669,4848,85154,2629,24227,1737,23632,1786,595,379,257,301,338,284,60927,1924,56357,2240,4570,1292,1422,589,3148,1034,82515,3665,23893,2674,22997,2614,896,451,198,239,698,409,58622,1794,54705,1846,3917,1058,741,404,3176,946,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,348778,6594,171128,3998,47465,2519,46251,2438,1214,667,257,320,957,591,123663,2659,117019,2817,6644,1729,3081,1036,3563,1274,177650,4444,44458,2985,42871,3078,1587,874,458,486,1129,740,133192,2753,127960,2713,5232,1624,1671,763,3561,1491,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1469876,6384,700735,4803,214502,3758,214344,3763,158,184,0,198,158,184,486233,2571,480693,2599,5540,1791,1554,784,3986,1598,769141,5140,206136,3848,205989,3807,147,188,0,198,147,188,563005,2733,558826,2862,4179,1416,1710,756,2469,1056,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13598,1448,7574,1210,2303,823,1864,768,439,412,313,395,126,154,5271,821,2999,864,2272,608,502,282,1770,589,6024,865,2671,594,2308,605,363,212,247,250,116,153,3353,582,1193,502,2160,600,797,495,1363,478,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1725923,6990,802669,4348,223235,3211,215771,3456,7464,1770,1390,535,6074,1837,579434,2597,495744,5847,83690,5445,41141,3372,42549,4248,923254,4848,214484,3545,207706,3798,6778,1724,1674,883,5104,1595,708770,3395,619071,6266,89699,5264,44943,3763,44756,4303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,451127,7855,217120,4307,60612,2972,56443,3146,4169,1016,1147,544,3022,885,156508,3084,92269,4343,64239,4216,32870,2768,31369,3443,234007,4857,60572,2927,55883,3007,4689,1014,926,450,3763,1021,173435,3075,102388,3617,71047,3119,39199,3236,31848,2630,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1388139,7863,661553,5167,192338,3521,190100,3571,2238,954,1009,840,1229,595,469215,3857,453547,3607,15668,2702,6361,1253,9307,2372,726586,5013,181166,3166,179342,3155,1824,622,519,329,1305,544,545420,3350,534076,3733,11344,1833,5005,1194,6339,1348,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,279142,6224,143208,3823,47364,3052,41940,2798,5424,1560,2047,1050,3377,1110,95844,2065,59963,3010,35881,2979,20165,2447,15716,1961,135934,3554,46236,2384,40426,2280,5810,1426,2408,922,3402,1159,89698,2257,54726,3132,34972,3343,17558,2243,17414,2690,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1115359,5473,524796,4635,167806,3007,167714,3013,92,101,30,56,62,83,356990,2929,355748,3046,1242,589,641,410,601,358,590563,4271,161355,3395,161355,3395,0,206,0,206,0,206,429208,2071,428559,2127,649,335,399,240,250,195,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,688379,6563,326511,4438,95667,3111,94332,3128,1335,616,193,175,1142,604,230844,3350,220458,3319,10386,2383,4114,1263,6272,1741,361868,4609,93201,2778,92493,2814,708,334,147,137,561,317,268667,2653,260229,3015,8438,1596,3315,965,5123,1313,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,83693,3632,41138,2076,13098,1236,12509,1164,589,412,55,92,534,408,28040,1550,23607,1358,4433,1157,1510,608,2923,1063,42555,2378,13558,1701,12998,1670,560,399,114,138,446,368,28997,1334,26025,1312,2972,957,880,480,2092,859,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,222551,5616,110968,3107,29694,2474,29096,2358,598,497,57,96,541,486,81274,1816,74193,2985,7081,2212,2914,1581,4167,1374,111583,3666,30178,2374,29310,2690,868,1199,0,234,868,1199,81405,2105,75883,2476,5522,1604,2678,1085,2844,1393,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14655,1344,8529,964,1899,638,1060,532,839,336,316,257,523,283,6630,745,3348,842,3282,717,2179,780,1103,612,6126,797,2033,556,1115,468,918,532,101,139,817,544,4093,516,1727,595,2366,529,1022,466,1344,499,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1182905,11416,554563,5794,154428,3510,150322,3910,4106,1261,1533,746,2573,901,400135,4087,312279,6666,87856,6899,49400,4595,38456,4556,628342,7145,150885,3916,144319,4026,6566,1456,1918,761,4648,1177,477457,4406,372540,6462,104917,5797,60749,4417,44168,4228,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44365,3969,25923,2371,7440,1772,7315,1792,125,204,125,204,0,198,18483,1628,17260,1613,1223,623,310,295,913,525,18442,2817,5225,1837,5225,1837,0,198,0,198,0,198,13217,1677,12819,1731,398,239,183,144,215,162,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3036099,16183,1403210,9442,381159,5891,359684,6017,21475,2510,5316,1211,16159,2050,1022051,7265,672500,10175,349551,10328,196499,7283,153052,7203,1632889,10193,368865,4603,346066,5350,22799,3218,5055,1219,17744,2675,1264024,8021,815447,11728,448577,11405,280488,9676,168089,7040,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2091558,11959,976533,7870,278781,5918,277074,5899,1707,737,121,117,1586,735,697752,4161,673339,5263,24413,3973,14170,3041,10243,2153,1115025,7913,273665,5285,272142,5236,1523,622,641,479,882,427,841360,4524,817982,5230,23378,3473,12587,2292,10791,2179,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6857,1255,4088,814,1163,487,383,333,780,361,106,159,674,369,2925,711,1910,696,1015,292,354,210,661,248,2769,905,942,440,440,355,502,263,107,125,395,271,1827,630,936,551,891,377,188,210,703,358,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1396483,10548,665678,5960,193413,4477,190280,4540,3133,1120,914,572,2219,1033,472265,3673,445416,4961,26849,3444,12121,2438,14728,2670,730805,6135,186653,3955,183282,4062,3371,1595,980,617,2391,1431,544152,3831,522373,4615,21779,3065,10972,2283,10807,1937,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,275392,4430,136884,2989,40408,2274,39397,2152,1011,589,512,284,499,510,96476,1829,92076,1879,4400,1150,2236,841,2164,758,138508,3357,37375,2194,36222,2201,1153,611,651,427,502,470,101133,2043,97072,2196,4061,1159,1644,659,2417,966,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70067,2807,37129,1977,10834,1396,9359,1391,1475,649,728,503,747,439,26295,1368,22513,1854,3782,1365,2021,733,1761,1002,32938,2050,9827,1715,8844,1564,983,625,445,307,538,565,23111,1281,20050,1582,3061,973,1651,658,1410,695,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1372685,12132,658348,7023,187044,4350,184226,4425,2818,968,939,527,1879,726,471304,4721,429461,5467,41843,4138,19687,2808,22156,3363,714337,6837,174503,4762,171698,4767,2805,881,864,466,1941,754,539834,3583,496585,5293,43249,4753,22202,2490,21047,3346,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63397,3762,31185,1995,9900,1493,9662,1464,238,205,0,207,238,205,21285,1363,13095,1394,8190,1270,4265,1092,3925,985,32212,2492,9236,1143,8680,1188,556,323,121,214,435,256,22976,1645,14528,1555,8448,1537,4907,1012,3541,977,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1305093,7192,613511,4214,176344,3077,176143,3072,201,197,0,217,201,197,437167,2964,433237,2965,3930,1032,2486,902,1444,487,691582,5042,170557,3589,169899,3739,658,646,436,626,222,167,521025,2837,516437,2879,4588,1699,2145,827,2443,1371,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9517,1203,5051,742,1560,361,1270,384,290,296,0,155,290,296,3491,608,2141,735,1350,476,486,317,864,462,4466,804,2243,517,1619,586,624,407,3,7,621,407,2223,492,923,470,1300,467,370,372,930,403,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1071463,6624,504291,5020,148974,3538,147093,3524,1881,981,644,604,1237,754,355317,3313,342967,4024,12350,2712,5018,1633,7332,1980,567172,5316,146589,3530,144208,3362,2381,1175,932,700,1449,1011,420583,3542,409570,4669,11013,2988,4329,1652,6684,2239,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3011795,13895,1457905,9787,433234,7231,425572,7631,7662,2479,2123,1083,5539,2079,1024671,6272,946960,7085,77711,5690,34444,4051,43267,4792,1553890,7982,408049,5453,399273,5974,8776,2281,2018,891,6758,1954,1145841,5478,1077790,6580,68051,5442,34856,3822,33195,3708,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32524,3943,19261,2269,8003,1597,7111,1385,892,800,150,202,742,777,11258,1365,8699,1212,2559,1048,1395,746,1164,816,13263,2415,6031,1265,5250,1179,781,610,67,108,714,626,7232,1424,3763,1128,3469,1151,1567,842,1902,750,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5194,937,2648,691,869,383,722,341,147,133,18,35,129,131,1779,494,1175,438,604,304,241,172,363,253,2546,550,828,412,802,422,26,38,18,30,8,22,1718,418,1054,351,664,401,208,221,456,386,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1581452,10391,754134,7326,204521,4803,201098,4891,3423,1103,1221,602,2202,1016,549613,5076,506255,5706,43358,4471,25207,3261,18151,3071,827318,7029,198818,4548,194010,4649,4808,1500,1955,882,2853,1180,628500,4288,586546,5975,41954,4095,17797,2269,24157,3220,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,239665,6363,131585,3999,33094,2186,29155,2267,3939,1417,1341,657,2598,1393,98491,2744,77688,3743,20803,2834,11845,2283,8958,1891,108080,3955,29390,2650,26642,2386,2748,1056,1246,736,1502,823,78690,2214,55346,2758,23344,2614,11832,2257,11512,2231,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,56178,2868,30147,2385,6276,1330,6244,1333,32,67,0,184,32,67,23871,2096,23193,2065,678,439,184,252,494,331,26031,1968,5030,990,5030,990,0,184,0,184,0,184,21001,1713,20378,1762,623,341,218,228,405,324,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,356550,4844,174787,3404,60228,2351,58868,2494,1360,780,331,291,1029,736,114559,2084,108896,2388,5663,1414,2139,703,3524,1262,181763,3055,58547,1887,56711,2096,1836,858,768,602,1068,611,123216,2173,118080,2585,5136,1241,2297,960,2839,812,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,290083,11977,142190,6574,33242,3111,32043,2993,1199,693,90,108,1109,702,108948,5370,98437,5049,10511,1794,2199,686,8312,1690,147893,7572,31088,3721,30645,3687,443,284,72,123,371,270,116805,5635,102631,5126,14174,2379,4209,1017,9965,1969,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
