GEO_ID,B19037G_001E,B19037G_001M,B19037G_002E,B19037G_002M,B19037G_003E,B19037G_003M,B19037G_004E,B19037G_004M,B19037G_005E,B19037G_005M,B19037G_006E,B19037G_006M,B19037G_007E,B19037G_007M,B19037G_008E,B19037G_008M,B19037G_009E,B19037G_009M,B19037G_010E,B19037G_010M,B19037G_011E,B19037G_011M,B19037G_012E,B19037G_012M,B19037G_013E,B19037G_013M,B19037G_014E,B19037G_014M,B19037G_015E,B19037G_015M,B19037G_016E,B19037G_016M,B19037G_017E,B19037G_017M,B19037G_018E,B19037G_018M,B19037G_019E,B19037G_019M,B19037G_020E,B19037G_020M,B19037G_021E,B19037G_021M,B19037G_022E,B19037G_022M,B19037G_023E,B19037G_023M,B19037G_024E,B19037G_024M,B19037G_025E,B19037G_025M,B19037G_026E,B19037G_026M,B19037G_027E,B19037G_027M,B19037G_028E,B19037G_028M,B19037G_029E,B19037G_029M,B19037G_030E,B19037G_030M,B19037G_031E,B19037G_031M,B19037G_032E,B19037G_032M,B19037G_033E,B19037G_033M,B19037G_034E,B19037G_034M,B19037G_035E,B19037G_035M,B19037G_036E,B19037G_036M,B19037G_037E,B19037G_037M,B19037G_038E,B19037G_038M,B19037G_039E,B19037G_039M,B19037G_040E,B19037G_040M,B19037G_041E,B19037G_041M,B19037G_042E,B19037G_042M,B19037G_043E,B19037G_043M,B19037G_044E,B19037G_044M,B19037G_045E,B19037G_045M,B19037G_046E,B19037G_046M,B19037G_047E,B19037G_047M,B19037G_048E,B19037G_048M,B19037G_049E,B19037G_049M,B19037G_050E,B19037G_050M,B19037G_051E,B19037G_051M,B19037G_052E,B19037G_052M,B19037G_053E,B19037G_053M,B19037G_054E,B19037G_054M,B19037G_055E,B19037G_055M,B19037G_056E,B19037G_056M,B19037G_057E,B19037G_057M,B19037G_058E,B19037G_058M,B19037G_059E,B19037G_059M,B19037G_060E,B19037G_060M,B19037G_061E,B19037G_061M,B19037G_062E,B19037G_062M,B19037G_063E,B19037G_063M,B19037G_064E,B19037G_064M,B19037G_065E,B19037G_065M,B19037G_066E,B19037G_066M,B19037G_067E,B19037G_067M,B19037G_068E,B19037G_068M,B19037G_069E,B19037G_069M,NAME,B19037G_001EA,B19037G_001MA,B19037G_002EA,B19037G_002MA,B19037G_003EA,B19037G_003MA,B19037G_004EA,B19037G_004MA,B19037G_005EA,B19037G_005MA,B19037G_006EA,B19037G_006MA,B19037G_007EA,B19037G_007MA,B19037G_008EA,B19037G_008MA,B19037G_009EA,B19037G_009MA,B19037G_010EA,B19037G_010MA,B19037G_011MA,B19037G_011EA,B19037G_012EA,B19037G_012MA,B19037G_013EA,B19037G_013MA,B19037G_014EA,B19037G_014MA,B19037G_015MA,B19037G_015EA,B19037G_016MA,B19037G_016EA,B19037G_017EA,B19037G_017MA,B19037G_018EA,B19037G_018MA,B19037G_019EA,B19037G_019MA,B19037G_020EA,B19037G_020MA,B19037G_021MA,B19037G_021EA,B19037G_022MA,B19037G_022EA,B19037G_023EA,B19037G_023MA,B19037G_024EA,B19037G_024MA,B19037G_025EA,B19037G_025MA,B19037G_026MA,B19037G_026EA,B19037G_027MA,B19037G_027EA,B19037G_028EA,B19037G_028MA,B19037G_029EA,B19037G_029MA,B19037G_030EA,B19037G_030MA,B19037G_031EA,B19037G_031MA,B19037G_032EA,B19037G_032MA,B19037G_033MA,B19037G_033EA,B19037G_034EA,B19037G_034MA,B19037G_035MA,B19037G_035EA,B19037G_036EA,B19037G_036MA,B19037G_037MA,B19037G_037EA,B19037G_038EA,B19037G_038MA,B19037G_039MA,B19037G_039EA,B19037G_040EA,B19037G_040MA,B19037G_041EA,B19037G_041MA,B19037G_042EA,B19037G_042MA,B19037G_043EA,B19037G_043MA,B19037G_044MA,B19037G_044EA,B19037G_045EA,B19037G_045MA,B19037G_046EA,B19037G_046MA,B19037G_047EA,B19037G_047MA,B19037G_048EA,B19037G_048MA,B19037G_049EA,B19037G_049MA,B19037G_050MA,B19037G_050EA,B19037G_051EA,B19037G_051MA,B19037G_052EA,B19037G_052MA,B19037G_053EA,B19037G_053MA,B19037G_054EA,B19037G_054MA,B19037G_055MA,B19037G_055EA,B19037G_056EA,B19037G_056MA,B19037G_057EA,B19037G_057MA,B19037G_058EA,B19037G_058MA,B19037G_059EA,B19037G_059MA,B19037G_060EA,B19037G_060MA,B19037G_061EA,B19037G_061MA,B19037G_062EA,B19037G_062MA,B19037G_063EA,B19037G_063MA,B19037G_064EA,B19037G_064MA,B19037G_065EA,B19037G_065MA,B19037G_066MA,B19037G_066EA,B19037G_067EA,B19037G_067MA,B19037G_068EA,B19037G_068MA,B19037G_069EA,B19037G_069MA,state
0400000US13,37297,3520,3396,1178,600,422,137,140,765,638,559,429,172,272,264,194,43,105,267,459,322,463,47,84,220,358,0,225,0,225,0,225,0,225,0,225,17512,2474,1908,790,540,361,941,663,878,463,1001,574,1051,709,462,368,1067,770,810,555,1260,678,1906,812,1856,624,2418,1102,375,370,710,506,329,185,13144,2188,839,401,575,333,680,443,134,199,923,624,950,418,656,444,1322,764,0,225,1811,1144,1282,840,992,478,1418,784,578,537,585,399,399,406,3245,769,347,215,542,365,187,166,214,184,417,330,228,203,37,63,146,194,542,481,25,43,321,293,143,156,56,76,0,225,40,64,0,225,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,72304,3710,4538,1170,1611,682,341,356,352,507,752,489,149,116,16,29,144,156,23,38,296,364,15,25,301,228,358,337,0,187,180,226,0,187,0,187,29774,2424,1109,450,1632,816,1213,683,1322,714,1857,759,1811,762,1259,549,1392,710,1734,838,2421,831,3481,824,4584,1146,3070,786,1030,432,1388,486,471,213,26452,2668,1808,484,1231,668,528,385,1002,424,541,260,1365,522,841,481,1278,508,1037,485,1966,850,2235,711,3906,942,3509,876,1938,531,1642,625,1625,599,11540,1313,696,357,1189,459,655,293,327,239,763,386,520,358,582,328,595,311,588,334,560,363,958,444,1592,512,574,308,854,375,682,283,405,233,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,58049,3505,5318,1510,1662,768,465,296,331,326,252,205,176,185,335,338,397,545,356,576,740,864,259,288,0,189,285,337,60,96,0,189,0,189,0,189,25915,2639,1848,764,1053,575,2266,791,1545,507,368,211,1999,905,1442,572,1938,836,753,450,1530,590,2590,892,3571,923,2120,713,1317,743,707,361,868,479,19709,2115,1420,503,1152,537,1223,519,653,375,1214,530,783,453,949,412,476,290,399,257,1707,578,3112,909,2785,682,907,544,939,451,1169,541,821,438,7107,1349,1108,888,912,495,903,369,246,140,592,351,684,518,659,432,223,237,180,130,523,316,261,189,279,229,128,120,241,203,80,160,88,138,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,28510,2197,3129,920,1085,491,332,275,615,492,29,50,260,335,329,320,45,74,33,62,114,147,176,232,0,190,53,89,0,190,0,190,58,97,0,190,12508,1892,1469,519,562,364,741,477,768,449,813,440,1024,751,861,402,708,412,851,456,1496,686,1508,558,675,303,638,490,352,326,30,51,12,21,9834,1390,979,488,766,355,557,301,983,504,497,334,721,441,222,140,996,508,380,259,423,246,673,418,997,472,680,464,107,145,468,350,385,428,3039,688,395,391,336,223,118,125,217,174,538,333,152,125,236,191,105,115,251,183,154,141,145,141,267,248,125,140,0,190,0,190,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,20323,1893,1757,861,450,285,258,278,83,98,16,28,50,97,0,168,77,94,146,225,0,168,343,481,151,140,167,238,0,168,16,27,0,168,0,168,8197,1284,372,265,668,331,810,420,1113,627,260,288,415,395,503,361,361,361,217,179,736,442,1293,629,626,331,718,486,0,168,0,168,105,119,7486,1188,787,438,266,144,532,281,323,257,456,305,366,249,465,249,406,248,224,139,596,360,569,312,1170,532,703,374,265,254,185,189,173,153,2883,672,476,268,356,383,365,353,14,23,407,259,50,50,275,214,94,114,96,117,110,152,270,222,291,210,38,68,41,70,0,168,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,19716,2035,1635,769,923,708,161,168,69,111,115,159,187,133,0,198,165,203,0,198,0,198,0,198,0,198,0,198,8,16,0,198,7,13,0,198,7065,1563,496,330,361,352,683,470,414,267,651,472,506,355,680,386,338,339,671,406,171,168,513,321,1041,971,154,117,106,126,45,80,235,243,7565,1398,741,370,692,384,202,146,406,307,799,446,761,453,354,300,378,322,335,215,344,222,1004,530,672,305,114,161,300,192,337,317,126,130,3451,731,576,283,514,351,223,195,372,280,386,222,225,249,58,88,182,171,211,196,179,156,157,166,195,191,153,175,20,34,0,198,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,32398,2716,1555,600,233,180,114,116,28,47,70,128,40,70,119,170,37,66,371,373,111,180,82,99,187,225,116,171,0,204,47,79,0,204,0,204,14864,1934,678,556,646,422,435,378,946,595,657,478,492,312,1024,635,210,237,745,411,1288,495,1431,682,2824,875,1305,603,559,315,702,308,922,420,12249,1662,576,474,456,372,166,220,399,256,168,216,1155,752,134,162,725,403,341,199,752,441,535,284,1489,503,1749,771,1296,644,822,360,1486,519,3730,777,413,262,241,187,478,253,202,176,337,373,110,116,101,107,78,102,121,201,163,124,576,297,343,234,67,105,356,334,77,104,67,96,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,43952,3536,3123,853,847,465,570,439,108,174,0,204,158,147,227,229,254,406,383,374,0,204,65,107,125,150,200,266,46,74,0,204,140,226,0,204,19657,2519,2217,822,740,328,776,344,1447,679,983,659,715,461,1123,608,298,214,708,450,2079,815,2415,842,1977,663,2094,739,1113,631,418,288,554,275,15729,2020,1684,534,1410,574,484,370,468,286,810,471,842,423,800,467,488,311,793,435,1450,674,938,440,2179,860,858,428,829,379,840,420,856,502,5443,1019,938,411,770,520,619,366,393,293,525,302,67,85,255,238,85,103,0,204,57,72,582,347,319,218,342,283,224,252,153,187,114,136,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,54804,3564,4685,1071,1681,594,985,535,1023,598,207,159,130,134,268,229,6,11,136,169,63,101,51,111,0,167,135,200,0,167,0,167,0,167,0,167,23166,2172,2874,935,1998,652,1283,573,2197,709,1576,763,1522,618,887,347,1895,719,1119,570,1501,564,1573,546,1590,442,1705,683,377,252,691,432,378,276,19250,2082,1969,560,1434,473,907,368,1014,408,964,439,954,395,796,387,841,391,979,476,2028,560,2023,669,2094,612,1033,516,838,509,729,434,647,334,7703,1010,926,346,941,336,809,516,499,247,604,282,782,341,339,195,436,229,195,171,259,161,764,315,650,315,220,190,62,76,166,172,51,88,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,25083,2209,2655,849,921,603,121,152,263,214,154,172,334,400,150,92,148,186,104,105,6,17,97,158,0,143,257,177,12,24,0,143,0,143,88,147,12755,1552,1451,480,476,329,382,280,1040,509,1172,486,570,305,557,417,591,270,389,290,1358,498,1342,553,1799,603,695,294,389,357,329,225,215,204,6622,1085,482,246,623,344,94,75,248,216,492,329,128,90,102,84,186,132,554,387,469,220,744,380,968,449,597,293,275,232,478,321,182,164,3051,839,447,355,222,155,343,236,151,139,55,65,304,256,337,291,150,146,34,44,220,174,123,114,430,320,159,166,0,143,76,125,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33223,2470,3255,979,1035,627,284,248,32,50,493,436,447,332,190,188,223,312,0,184,217,239,107,90,45,81,182,273,0,184,0,184,0,184,0,184,15315,2038,864,451,2002,864,988,544,757,334,769,408,1747,836,555,296,666,523,479,337,2125,1129,1369,578,1457,737,719,447,594,532,194,196,30,53,10194,1426,961,507,681,289,577,309,405,214,687,391,530,321,853,419,1086,547,248,189,751,407,598,323,1278,504,520,306,365,359,185,165,469,297,4459,936,430,253,448,368,569,277,790,456,425,323,355,251,111,119,177,149,221,232,254,151,320,187,190,145,78,102,0,184,91,104,0,184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
