GEO_ID,C19001B_001E,C19001B_001M,C19001B_002E,C19001B_002M,C19001B_003E,C19001B_003M,C19001B_004E,C19001B_004M,C19001B_005E,C19001B_005M,C19001B_006E,C19001B_006M,C19001B_007E,C19001B_007M,C19001B_008E,C19001B_008M,C19001B_009E,C19001B_009M,C19001B_010E,C19001B_010M,C19001B_011E,C19001B_011M,NAME,C19001B_001EA,C19001B_001MA,C19001B_002EA,C19001B_002MA,C19001B_003EA,C19001B_003MA,C19001B_004MA,C19001B_004EA,C19001B_005MA,C19001B_005EA,C19001B_006MA,C19001B_006EA,C19001B_007EA,C19001B_007MA,C19001B_008EA,C19001B_008MA,C19001B_009MA,C19001B_009EA,C19001B_010MA,C19001B_010EA,C19001B_011MA,C19001B_011EA,state
0400000US21,129346,3994,25673,2744,14069,2053,19635,1989,17402,2096,18705,2119,16423,2325,7630,1137,6751,1495,1706,640,1352,669,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,507050,6621,101248,4784,56244,3392,89152,4305,67779,3937,65238,3525,60276,3779,34779,3043,23149,2590,5618,1481,3567,980,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,3389,583,715,354,330,291,781,403,712,485,295,267,296,272,216,275,38,60,0,157,6,19,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,623114,6922,55685,4329,30562,2698,52945,4295,59248,4160,81340,4829,116951,5210,83361,4183,87993,4949,32129,3251,22900,2939,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,155541,4023,21683,2596,11618,1919,17401,1942,17933,1896,23063,2714,25089,2403,17215,2052,14802,2097,4769,1140,1968,703,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,504116,6162,100348,4398,51187,3502,83238,4513,62624,3357,70896,4052,66135,3989,31628,2439,25919,2365,6925,1238,5216,1068,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,92723,3254,17242,2145,7580,1434,15848,2158,11936,2046,12355,1504,12809,1834,7109,1541,5082,1102,1973,675,789,318,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,376349,5914,74897,4861,41925,3127,72175,4575,51394,4112,54120,4188,44546,3438,21868,2622,10828,1794,3024,1093,1572,557,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,258360,4112,45780,3099,22433,2661,40671,2978,32737,2943,40155,3410,38811,2965,21177,2240,10986,1812,3457,833,2153,725,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31457,1980,5373,1086,3577,990,5606,1184,5007,1007,3050,651,4618,1083,1660,569,1772,590,422,350,372,241,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,81911,3581,10994,2197,6288,1423,12576,2277,8865,1867,14522,2381,13256,2521,7040,1718,4971,1509,1501,660,1898,1232,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,5335,674,642,394,162,182,197,197,545,438,1004,681,739,567,930,485,671,413,166,138,279,260,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,413501,6469,50341,3467,28078,2822,48987,3337,46277,3261,54639,3485,68086,3856,41402,2480,46151,3244,18648,2016,10892,1816,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,15975,1797,2654,875,1587,603,1726,644,1743,877,2830,1043,2616,802,1569,759,865,553,129,171,256,252,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1036809,9264,155877,6137,75107,4052,136229,6457,112451,5877,138992,6615,162226,6181,101116,4822,100902,4210,34345,2971,19564,2202,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,778229,10112,116035,4885,76937,4694,128330,7370,111982,6523,113864,6890,121386,6766,56981,4816,37270,3681,8992,2139,6452,1471,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,545372,5667,117416,4556,58097,3212,87955,5188,73200,4794,74968,4296,71273,3947,30812,2867,22136,2278,5898,1336,3617,1220,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,101258,3298,20105,1946,10841,1436,15321,1788,14159,1871,12433,1689,13900,1953,7844,1485,4429,1023,1906,731,320,225,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,22644,1760,4882,1088,1658,597,2955,886,2083,605,3017,917,3906,1011,1684,674,1507,646,785,596,167,182,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,486671,6794,83515,4696,50691,4039,72721,4601,62179,3918,68969,3860,74485,4095,35800,2820,26719,2703,6939,1140,4653,1185,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21737,1826,3965,1096,1176,504,3147,1075,2871,934,2999,784,3437,1107,2406,835,1300,533,346,253,90,139,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,465220,7319,80029,4772,48992,4213,81881,5559,64691,4502,68410,4691,65428,4107,28668,3103,18346,2093,6214,1682,2561,946,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,3192,742,762,446,565,431,231,249,765,461,198,168,581,333,90,137,0,155,0,155,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,390775,6061,68258,4191,39827,2939,61851,4093,51202,3414,57721,4104,54502,4035,27798,3728,21254,2399,5033,1547,3329,1264,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1085909,12060,151468,7647,89005,5543,158898,8025,133830,6417,158732,7609,178567,8562,97479,6003,85953,5582,18979,2858,12998,2216,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,8627,1174,922,548,734,458,1168,580,1447,677,731,488,1485,685,971,470,941,634,25,41,203,316,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,556348,7128,63512,3998,36369,2671,64962,4202,63754,4128,82291,4539,101444,5043,60899,4100,53672,4267,17228,2306,12217,1995,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,94003,3509,12908,2416,6819,1411,13620,2363,9587,1639,14684,2642,15167,2306,10975,1976,7509,1669,1611,731,1123,542,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20200,1663,3914,898,2668,828,3685,964,2004,641,1815,566,3686,948,1077,537,1057,723,294,250,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,119775,3037,24331,2296,15180,1771,21538,2207,17346,2382,15345,1802,13642,1766,5438,1137,5258,1158,1027,654,670,442,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,107873,4049,33242,2332,12755,1861,20322,2094,13044,1536,12779,1676,10742,1942,2725,626,1506,622,576,366,182,157,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
