GEO_ID,B19101B_001E,B19101B_001M,B19101B_002E,B19101B_002M,B19101B_003E,B19101B_003M,B19101B_004E,B19101B_004M,B19101B_005E,B19101B_005M,B19101B_006E,B19101B_006M,B19101B_007E,B19101B_007M,B19101B_008E,B19101B_008M,B19101B_009E,B19101B_009M,B19101B_010E,B19101B_010M,B19101B_011E,B19101B_011M,B19101B_012E,B19101B_012M,B19101B_013E,B19101B_013M,B19101B_014E,B19101B_014M,B19101B_015E,B19101B_015M,B19101B_016E,B19101B_016M,B19101B_017E,B19101B_017M,NAME,B19101B_001MA,B19101B_001EA,B19101B_002MA,B19101B_002EA,B19101B_003MA,B19101B_003EA,B19101B_004MA,B19101B_004EA,B19101B_005EA,B19101B_005MA,B19101B_006MA,B19101B_006EA,B19101B_007MA,B19101B_007EA,B19101B_008MA,B19101B_008EA,B19101B_009MA,B19101B_009EA,B19101B_010EA,B19101B_010MA,B19101B_011EA,B19101B_011MA,B19101B_012MA,B19101B_012EA,B19101B_013MA,B19101B_013EA,B19101B_014MA,B19101B_014EA,B19101B_015EA,B19101B_015MA,B19101B_016EA,B19101B_016MA,B19101B_017MA,B19101B_017EA,state
0400000US13,678544,10086,82053,4869,42125,3703,45831,4032,49141,4730,42931,4024,43777,4175,38133,3640,34693,3679,32896,3790,55987,5401,61937,5129,62466,4763,40462,4244,20791,2880,16590,2841,8731,2074,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,6343,935,336,327,0,187,0,187,84,77,192,194,528,557,79,113,1001,843,57,80,673,437,747,502,1007,622,855,549,397,328,275,258,112,121,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,398151,5668,56411,3728,26804,2334,29911,2898,26032,2531,21981,2093,20746,2111,18816,2280,19097,2251,16783,2228,33201,3077,36211,3355,36591,2955,21418,2239,15529,2397,12016,1857,6604,1536,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,133321,4177,21987,2007,9841,1708,9993,1673,10181,1727,7750,1430,7683,1369,7923,1552,5299,1153,5580,1338,10143,1867,10948,1952,12897,1896,5954,1141,3642,1241,1933,720,1567,550,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16097,1490,3006,979,1309,629,940,449,1106,530,1036,480,1495,632,615,440,969,550,610,376,1378,573,1116,498,1132,433,950,441,147,160,245,248,43,71,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37038,2423,4239,994,2568,860,2668,854,1752,714,3494,1048,2844,852,1236,527,1702,705,1615,680,2472,786,3929,971,3770,963,2383,1034,1117,595,820,443,429,328,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,79165,3491,12663,1682,6167,1414,4457,1265,6446,1488,6313,1204,5056,1378,4736,1264,2488,744,4831,1239,4891,1155,6276,1319,6462,924,3743,1094,2104,669,1456,586,1076,600,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,325808,5832,48903,3471,28634,2738,32908,2716,23326,2146,23550,2294,21398,2105,17187,1809,14505,1848,13435,1909,20659,2544,24965,2644,28234,2725,14184,2254,5911,1416,4937,1428,3072,958,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,395664,7023,23358,2782,13636,1912,13940,2069,14718,2065,14268,1862,19739,3156,16462,2385,17839,2073,16634,2084,29531,2844,43816,3809,58804,3587,39618,3352,26995,2710,26519,2837,19787,2353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,100330,3599,9443,1605,5686,1494,5511,1303,5600,1303,5582,1224,6690,1404,5005,1282,4694,918,5594,1305,8685,1768,8907,1485,12167,1620,6862,1363,4348,1243,4106,1094,1450,628,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,300823,5870,48146,4174,26508,2415,26486,2696,20552,2059,17022,2387,18866,2033,16015,2210,15065,1738,13227,1585,21533,2317,21739,2267,23842,2222,14690,1861,6903,1281,5655,1152,4574,1011,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56279,2818,8328,1306,3845,996,6014,1275,4181,1195,3768,951,3300,842,2382,761,3206,858,1896,657,3912,1064,4164,973,5364,1116,2852,706,949,491,1434,535,684,297,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,253015,5982,36407,2966,22848,2697,26293,2646,22245,2807,17914,2359,17018,2285,16503,1955,11989,1760,12410,2043,18427,2228,18763,2313,18810,2369,6208,1247,3205,859,2709,998,1266,527,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,154195,3851,21592,2044,9477,1445,10483,1708,12365,1614,10821,1943,8311,1309,7958,1635,9189,1563,6731,1309,12115,2061,14157,1881,16789,1985,6213,1136,3345,1065,2989,818,1660,655,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17932,1492,2246,743,1578,711,1047,470,2128,711,1304,534,1744,761,666,290,498,259,716,390,1045,412,1446,468,1346,518,1167,462,336,315,350,328,315,227,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48966,3399,5510,1426,3265,969,2416,1007,3848,1267,1888,835,2212,801,2880,1118,3889,1800,2900,1395,4715,1706,2902,857,5801,1535,2072,789,2011,951,1198,540,1459,1187,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,264824,5861,21595,2608,13414,2246,13274,1968,12951,1607,14443,1847,14383,1795,11484,1720,13479,1910,9799,1494,19705,2451,27396,2301,31660,2409,22834,2323,12629,2081,16178,1871,9600,1616,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,8617,1499,1213,597,673,416,315,396,332,214,545,359,117,164,395,327,819,571,650,457,462,394,1132,547,1043,570,183,186,551,493,129,171,58,110,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,666964,8003,73744,4961,35610,3082,39874,3372,40678,3380,32451,3136,35557,2794,31028,2846,31317,2573,28161,2691,51661,3825,62817,3991,78643,4644,48724,3039,31394,3119,28526,2930,16779,2068,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,490911,9114,52867,4072,36032,3290,37104,3999,37651,3452,38306,3799,33256,3672,27380,2512,26676,3347,23224,3160,46499,4229,43244,4077,45584,4159,23091,2948,7913,1500,7416,1731,4668,1098,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,312263,6356,50477,3162,25250,2681,22418,2723,23216,2482,19818,2918,22503,2378,18836,2450,17050,2276,12035,1782,21442,2074,27616,2348,24248,2609,13042,1674,6318,1409,4938,1080,3056,1152,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,61069,2316,8733,1290,5549,1144,4161,1091,3274,809,4383,983,3886,924,3415,979,3527,842,2246,733,5031,1158,5049,1055,6154,1216,2751,813,889,388,1758,717,263,209,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,13066,1465,2205,798,879,401,857,432,1007,638,601,313,397,236,568,378,762,493,611,314,1313,630,1252,555,695,401,940,506,358,316,491,465,130,168,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,286383,6729,34714,2984,21533,2386,19726,2224,19830,2405,18803,2208,17405,2215,13250,1807,17026,2311,13194,2328,25375,2602,26909,3066,26332,2275,14757,2177,7777,1375,6021,1043,3731,1005,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14604,1451,2474,888,582,455,1257,703,925,537,1336,715,880,413,648,463,919,437,631,343,443,332,1540,629,1643,576,428,281,462,372,346,253,90,139,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,308135,5936,39976,3606,23310,2691,25925,2710,25713,2400,25489,3021,20088,3256,18998,2702,14263,2317,14246,2256,26135,3394,25335,2983,23750,2824,11570,1721,5834,1504,5724,1695,1779,763,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,241522,5743,31607,2852,19156,2356,17804,2221,17207,2416,17772,2567,14041,2507,15443,2106,11294,2060,12399,2420,17009,2257,21003,2301,21261,3136,11358,2032,7032,1434,4579,1530,2557,1145,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,684107,10214,70429,4928,37610,3971,46619,4711,46463,4397,43751,4144,41639,4183,33280,3128,35874,3823,31841,4091,55566,4723,64979,5448,75150,5029,48979,4199,23158,3300,16945,2656,11824,2140,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,362904,7160,31511,2778,16781,2408,18132,2225,19001,2607,19583,2569,19961,2295,18669,2492,18401,2451,17601,2271,32473,2957,37008,3234,43244,3416,29399,2672,16062,2561,14785,2045,10293,1793,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,51265,2929,5365,1395,2327,800,2825,968,3079,1176,2513,933,2584,842,2792,994,1929,926,3296,1096,4339,1039,5859,1434,6708,1386,3158,1022,2242,843,1404,750,845,462,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11946,1371,1314,485,1594,769,710,377,948,591,561,380,820,395,536,284,216,163,759,483,1359,585,1023,592,828,372,421,374,636,596,221,229,0,184,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,73213,2828,12642,1783,7755,1281,6429,1380,7605,1428,4937,1173,5518,1257,3346,829,3020,725,2768,863,4021,995,4847,1078,4258,903,3476,1067,991,603,961,649,639,443,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,74519,3539,18541,1972,9333,1481,8092,1534,5659,1083,5296,1086,5030,946,4187,907,3012,816,2486,759,4472,1144,4323,1107,2232,492,1098,595,272,266,357,292,129,124,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
