GEO_ID,B12002B_001E,B12002B_001M,B12002B_002E,B12002B_002M,B12002B_003E,B12002B_003M,B12002B_004E,B12002B_004M,B12002B_005E,B12002B_005M,B12002B_006E,B12002B_006M,B12002B_007E,B12002B_007M,B12002B_008E,B12002B_008M,B12002B_009E,B12002B_009M,B12002B_010E,B12002B_010M,B12002B_011E,B12002B_011M,B12002B_012E,B12002B_012M,B12002B_013E,B12002B_013M,NAME,B12002B_001EA,B12002B_001MA,B12002B_002EA,B12002B_002MA,B12002B_003EA,B12002B_003MA,B12002B_004MA,B12002B_004EA,B12002B_005MA,B12002B_005EA,B12002B_006EA,B12002B_006MA,B12002B_007EA,B12002B_007MA,B12002B_008EA,B12002B_008MA,B12002B_009EA,B12002B_009MA,B12002B_010MA,B12002B_010EA,B12002B_011MA,B12002B_011EA,B12002B_012MA,B12002B_012EA,B12002B_013MA,B12002B_013EA,state
0400000US13,2316952,9405,1063765,6539,526749,9984,367790,9682,38846,4445,23972,2861,106408,5867,1253187,5994,568138,10040,350491,10640,64320,4591,90744,4230,179494,7993,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,21191,1240,13373,1219,5601,1484,5653,1184,490,495,0,187,1629,743,7818,768,3129,746,2876,680,600,611,127,140,1086,559,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1456595,7375,669058,6023,372752,7122,184144,5281,24307,2530,19345,2127,68510,4903,787537,4122,419301,7163,163300,5280,32183,3098,72885,3685,99868,5103,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,446633,4303,209592,2777,107290,4221,65155,3795,4922,1220,4362,835,27863,2840,237041,3045,116581,4195,55733,3494,11518,2035,19680,1567,33529,2465,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,63264,2267,32289,1896,18527,1769,8654,1442,1482,605,583,370,3043,747,30975,1845,17966,2037,6671,1233,706,388,2237,740,3395,875,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,127366,3107,64740,2090,31470,2192,22077,2014,2142,694,1140,390,7911,1569,62626,2165,27873,2473,16266,1932,3352,1003,4472,764,10663,1446,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,274038,4412,134198,3049,70958,3537,40426,2892,4612,1215,3187,790,15015,1993,139840,3080,64503,3542,35686,2920,7059,1322,12121,1341,20471,2300,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1119765,4306,522447,2873,273033,5554,157522,5009,17379,1926,15037,1492,59476,3543,597318,3439,284390,5944,145005,5739,31123,2844,58006,3073,78794,3429,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,9435,846,5641,892,3007,631,1833,547,122,196,232,284,447,303,3794,588,1725,636,1420,475,19,42,378,420,252,203,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1368917,5051,621447,3168,297541,5675,224913,7268,20863,2639,15384,1904,62746,4904,747470,3752,345287,6754,211110,7021,36455,3602,58257,3179,96361,4921,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,351654,5604,167381,3305,85719,4326,60485,3541,5566,1348,3316,921,12295,1780,184273,3296,91705,3543,50333,2683,8829,1492,11684,1641,21722,2466,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1086784,5720,506902,4143,283607,5190,137890,5117,15168,2099,14585,1482,55652,3371,579882,3818,295877,5703,127384,4815,21572,2469,56121,2717,78928,4096,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,199949,3692,103892,2330,56014,2878,31447,2478,3675,1321,1964,658,10792,1557,96057,2472,48656,2981,26049,2087,4864,1296,5850,1180,10638,1332,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,842432,3861,384935,3321,198704,5837,121922,5355,17887,2622,9761,1334,36661,2875,457497,2795,222683,5001,111967,5054,27097,2585,43979,2264,51771,3798,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,535014,4473,249036,3478,129956,3653,75293,3513,9150,1468,6800,1247,27837,2287,285978,3045,137290,4208,68448,3575,12496,1821,26174,1993,41570,3277,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,61982,2465,30627,1603,14677,1269,10953,1333,1172,590,487,246,3338,718,31355,1526,16422,1731,7616,1102,1306,631,1433,425,4578,1096,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,174610,3475,87145,2045,37974,2615,30604,3050,4367,1365,1827,814,12373,1870,87465,2404,38989,3043,24214,3105,4374,1489,7273,1503,12615,2042,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,11166,915,6756,773,2318,769,3297,895,125,143,0,184,1016,442,4410,576,1682,595,1411,565,184,253,160,213,973,474,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,936237,7861,429981,4257,224479,5108,147265,4826,10767,1506,10284,1465,37186,2781,506256,5008,254015,6264,130864,4728,20394,2497,45986,2494,54997,2913,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,33316,2057,19594,1673,8970,1432,6840,1229,211,211,563,329,3010,881,13722,1771,5306,1384,3330,832,476,493,945,421,3665,1417,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2428854,13856,1093957,7855,582373,9550,350690,6242,46036,3789,29821,2309,85037,4758,1334897,8684,667191,9005,332769,7992,77588,4732,117821,4512,139528,6041,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1634866,7985,744978,5156,353842,7776,258706,7316,32551,3536,19918,2474,79961,5574,889888,5244,395766,7225,240230,6699,51011,4325,82950,4674,119931,4914,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1085274,6451,508059,4052,265629,5753,147970,5346,17394,1845,14321,1808,62745,3964,577215,4108,282109,5605,127281,4311,23490,2665,53567,2853,90768,3508,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,212196,2826,103387,1950,48707,2479,34002,2257,4437,988,2944,579,13297,1615,108809,2230,48451,2192,28807,2310,3678,884,9099,974,18774,2097,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,52310,1811,27440,1450,13472,1713,8620,1432,1154,747,284,117,3910,856,24870,1453,12552,1751,5609,1321,1052,451,1497,485,4160,982,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1082914,7504,509415,4908,292706,6346,141359,5133,19442,2359,14598,1734,41310,3031,573499,4098,305056,6544,120312,5472,30034,2734,52594,3177,65503,3993,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,46965,2514,22547,1412,11268,1177,8795,1168,729,533,365,340,1390,639,24418,1847,12708,1647,6387,1173,1644,803,1188,473,2491,819,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1017265,5190,468995,3519,230702,5646,159272,5773,23789,2669,13957,1721,41275,3956,548270,3459,247869,5448,145192,5610,37655,3060,61493,3571,56061,3847,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5988,800,3590,637,1292,487,1634,547,88,88,0,155,576,455,2398,508,781,344,1340,484,201,256,0,155,76,94,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,828884,4876,381455,3791,194961,5047,117312,5162,14985,2149,9442,1306,44755,3316,447429,4114,211361,5500,105399,4818,24311,2483,41023,2631,65335,4227,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2314952,9361,1100194,6953,516275,9323,384848,9617,43597,3813,27490,2928,127984,6307,1214758,6056,514551,9664,343125,9744,62291,5250,103986,4393,190805,8093,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,20409,2460,12665,1517,6547,1108,4366,1103,394,370,146,140,1212,675,7744,1542,2918,1081,3089,848,332,364,277,270,1128,581,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1249456,7216,587941,5877,276661,7725,217837,6163,24757,2427,12599,1756,56087,3875,661515,4722,279794,6095,199773,6902,31775,3068,60618,3275,89555,3968,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,187115,4460,103226,3016,47922,3763,35894,2948,3901,1066,1660,561,13849,2063,83889,2674,35218,2758,25273,2592,3655,1154,6009,1269,13734,2026,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,47459,2248,25174,2188,12526,1607,7691,1399,1125,519,491,299,3341,942,22285,1752,11361,1698,5259,902,373,304,3028,758,2264,730,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,258790,3165,125546,2333,78767,3014,29658,2640,3284,805,1627,525,12210,1731,133244,2264,79336,3007,25677,2178,3754,955,8654,1104,15823,1672,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,4618,878,2768,821,856,404,1050,463,105,165,15,27,742,645,1850,731,872,495,506,294,0,189,14,25,458,403,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,239084,9967,116543,5771,50123,3574,45526,3366,3667,933,3760,878,13467,1786,122541,6059,46648,3981,36031,3003,6078,1137,13185,1441,20599,2213,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
