GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001EA,B23002G_001MA,B23002G_002EA,B23002G_002MA,B23002G_003MA,B23002G_003EA,B23002G_004EA,B23002G_004MA,B23002G_005EA,B23002G_005MA,B23002G_006MA,B23002G_006EA,B23002G_007EA,B23002G_007MA,B23002G_008MA,B23002G_008EA,B23002G_009EA,B23002G_009MA,B23002G_010EA,B23002G_010MA,B23002G_011MA,B23002G_011EA,B23002G_012EA,B23002G_012MA,B23002G_013MA,B23002G_013EA,B23002G_014MA,B23002G_014EA,B23002G_015MA,B23002G_015EA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018EA,B23002G_018MA,B23002G_019MA,B23002G_019EA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022MA,B23002G_022EA,B23002G_023EA,B23002G_023MA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026MA,B23002G_026EA,B23002G_027MA,B23002G_027EA,B23002G_028MA,B23002G_028EA,B23002G_029EA,B23002G_029MA,B23002G_030EA,B23002G_030MA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037MA,B23002G_037EA,B23002G_038MA,B23002G_038EA,B23002G_039MA,B23002G_039EA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043MA,B23002G_043EA,B23002G_044MA,B23002G_044EA,B23002G_045EA,B23002G_045MA,B23002G_046EA,B23002G_046MA,B23002G_047EA,B23002G_047MA,B23002G_048MA,B23002G_048EA,B23002G_049EA,B23002G_049MA,B23002G_050MA,B23002G_050EA,B23002G_051EA,B23002G_051MA,B23002G_052EA,B23002G_052MA,B23002G_053MA,B23002G_053EA,B23002G_054EA,B23002G_054MA,B23002G_055MA,B23002G_055EA,B23002G_056EA,B23002G_056MA,B23002G_057EA,B23002G_057MA,B23002G_058MA,B23002G_058EA,B23002G_059EA,B23002G_059MA,B23002G_060EA,B23002G_060MA,B23002G_061MA,B23002G_061EA,B23002G_062EA,B23002G_062MA,B23002G_063MA,B23002G_063EA,B23002G_064EA,B23002G_064MA,B23002G_065EA,B23002G_065MA,B23002G_066MA,B23002G_066EA,B23002G_067EA,B23002G_067MA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072MA,B23002G_072EA,B23002G_073EA,B23002G_073MA,B23002G_074MA,B23002G_074EA,B23002G_075EA,B23002G_075MA,B23002G_076EA,B23002G_076MA,B23002G_077EA,B23002G_077MA,B23002G_078EA,B23002G_078MA,B23002G_079EA,B23002G_079MA,state
0400000US13,97716,6750,45352,4716,8058,1621,3018,1077,171,185,2847,1097,1549,772,1298,846,5040,1169,7362,1593,5246,1367,93,125,5153,1339,3669,1130,1484,961,2116,930,24151,3301,20245,3055,418,278,19827,3043,17760,2836,2067,1130,3906,1245,3783,1160,2082,874,86,145,1996,875,1833,813,163,193,1701,682,525,281,273,188,273,188,0,225,252,202,1473,746,0,225,0,225,0,225,1473,746,52364,4446,7072,1598,2869,990,0,225,2869,990,2295,929,574,385,4203,1275,9203,1747,5628,1370,128,189,5500,1351,4015,1124,1485,666,3575,1189,27483,3399,20532,2951,0,225,20532,2951,16710,2524,3822,1539,6951,1932,4670,1089,2877,754,0,225,2877,754,2702,780,175,246,1793,720,1039,513,484,437,470,436,14,24,555,264,2897,954,144,180,144,180,0,225,2753,931,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,216836,9607,107773,5456,12016,1579,4421,1113,146,208,4275,1086,3522,1045,753,357,7595,1389,15139,1745,12135,1552,574,385,11561,1498,9473,1309,2088,925,3004,951,58661,3739,49690,3103,972,396,48718,3078,42076,2732,6642,1666,8971,1683,12769,1514,8395,1336,0,187,8395,1336,8045,1365,350,227,4374,1023,3989,941,1304,639,1255,627,49,63,2685,636,5199,952,905,514,905,514,0,187,4294,888,109063,5434,11843,1594,4297,987,0,187,4297,987,2988,841,1309,457,7546,1212,15004,1820,9675,1680,52,66,9623,1678,7717,1462,1906,806,5329,1177,58217,3662,45671,3364,111,113,45560,3345,42948,3114,2612,987,12546,1977,13598,1652,10067,1684,0,187,10067,1684,9748,1707,319,236,3531,844,4102,884,1252,564,1205,562,47,62,2850,702,6299,1081,797,392,746,379,51,87,5502,1066,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21687,2749,11725,2253,2013,777,1131,668,0,195,1131,668,292,296,839,578,882,392,1529,645,636,441,50,78,586,429,561,429,25,52,893,515,5846,1612,4555,1543,0,195,4555,1543,3984,1435,571,546,1291,570,988,517,696,412,0,195,696,412,607,392,89,110,292,268,389,434,108,191,108,191,0,195,281,411,960,499,213,191,213,191,0,195,747,474,9962,1428,1154,501,730,370,22,39,708,368,690,367,18,36,424,277,1774,658,1053,488,0,195,1053,488,1003,466,50,70,721,378,4720,1115,2588,675,0,195,2588,675,2339,695,249,191,2132,848,1187,531,544,355,0,195,544,355,544,355,0,195,643,435,450,285,176,179,102,129,74,129,274,243,677,484,56,101,56,101,0,195,621,469,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,145239,8190,72320,5399,10526,1692,3927,1196,245,334,3682,1108,2371,827,1311,527,6599,1144,11804,2311,8871,1909,162,283,8709,1844,6413,1342,2296,1047,2933,1017,39796,3977,35044,3541,422,392,34622,3478,31094,3416,3528,831,4752,1136,6196,1427,4835,1287,0,189,4835,1287,4218,1261,617,356,1361,512,1369,412,564,274,492,265,72,90,805,335,2629,1004,295,283,295,283,0,189,2334,996,72919,4843,10660,1787,4759,1363,164,293,4595,1312,3180,1007,1415,694,5901,1249,11894,1995,8783,1754,57,133,8726,1747,7120,1462,1606,1000,3111,1166,35886,3078,26445,2945,101,170,26344,2930,24244,2855,2100,714,9441,1410,7317,1212,4475,929,0,189,4475,929,3864,833,611,329,2842,651,2147,562,480,310,410,267,70,118,1667,486,5015,977,508,348,470,347,38,65,4507,972,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,73713,4580,37415,2950,8796,1549,2930,910,0,190,2930,910,1775,710,1155,552,5866,1200,5442,1138,3287,899,0,190,3287,899,2889,912,398,325,2155,710,18529,2104,12906,1713,0,190,12906,1713,11442,1597,1464,608,5623,1119,2980,844,1878,730,0,190,1878,730,1654,624,224,343,1102,337,380,245,150,167,112,160,38,66,230,175,1288,460,417,274,417,274,0,190,871,349,36298,3078,6653,1340,1961,663,0,190,1961,663,1512,644,449,301,4692,1145,5206,1296,4127,1141,0,190,4127,1141,3792,1083,335,259,1079,530,17598,2338,12154,1852,0,190,12154,1852,10767,1680,1387,560,5444,1262,3773,988,2220,779,0,190,2220,779,1971,739,249,227,1553,564,1125,573,319,267,319,267,0,190,806,483,1943,527,97,121,97,121,0,190,1846,537,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28010,2880,13255,1931,2971,905,1445,646,0,155,1445,646,845,458,600,430,1526,694,1862,612,1693,578,0,155,1693,578,1297,466,396,286,169,150,7351,1500,6029,1442,0,155,6029,1442,5160,1365,869,447,1322,556,754,368,512,280,0,155,512,280,507,280,5,11,242,200,103,119,83,131,83,131,0,155,20,34,214,167,59,101,59,101,0,155,155,121,14755,1980,3996,1231,1883,691,0,155,1883,691,1660,701,223,199,2113,783,1706,560,1393,575,0,155,1393,575,1052,507,341,321,313,208,7355,1421,5525,1291,0,155,5525,1291,4976,1219,549,302,1830,601,958,457,326,215,0,155,326,215,276,174,50,100,632,364,183,175,5,11,0,155,5,11,178,174,557,222,37,45,37,45,0,155,520,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51079,4218,25206,2773,5028,1145,2427,944,0,168,2427,944,1094,635,1333,743,2601,602,3276,1005,2324,746,90,117,2234,725,1655,704,579,414,952,652,12939,1823,10159,1540,435,346,9724,1558,8527,1425,1197,513,2780,877,2473,748,1165,472,0,168,1165,472,977,457,188,239,1308,577,689,360,260,199,260,199,0,168,429,293,801,340,233,144,233,144,0,168,568,303,25873,2424,4303,1160,1656,591,0,168,1656,591,1407,542,249,264,2647,895,3807,1198,3390,1134,0,168,3390,1134,3071,1010,319,303,417,229,13002,1685,9892,1414,0,168,9892,1414,8504,1311,1388,642,3110,800,2291,673,1124,412,0,168,1124,412,1013,402,111,92,1167,497,885,466,326,231,326,231,0,168,559,399,1585,534,109,123,71,106,38,65,1476,525,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35880,3471,15989,2303,2222,826,1069,504,19,38,1050,500,828,434,222,189,1153,572,2007,847,1709,820,91,120,1618,837,1337,747,281,335,298,229,8179,1504,5632,1319,0,189,5632,1319,4661,1134,971,614,2547,750,2378,881,1226,677,0,189,1226,677,1043,642,183,148,1152,583,729,438,40,52,40,52,0,189,689,437,474,304,7,15,7,15,0,189,467,305,19891,2298,3747,1058,997,569,0,189,997,569,692,471,305,320,2750,787,3063,954,1931,853,194,270,1737,869,1266,780,471,388,1132,508,9668,1479,7495,1332,44,71,7451,1334,6511,1264,940,465,2173,741,2117,811,878,552,0,189,878,552,878,552,0,189,1239,570,222,192,0,189,0,189,0,189,222,192,1074,439,29,42,29,42,0,189,1045,440,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43732,3702,19814,2553,3852,1128,1235,579,112,184,1123,534,795,419,328,262,2617,1011,2415,843,2071,797,160,215,1911,774,1724,740,187,168,344,194,9386,1652,7009,1382,7,17,7002,1384,6633,1331,369,286,2377,922,2304,674,1232,480,0,198,1232,480,1110,468,122,129,1072,523,869,403,333,277,193,195,140,200,536,334,988,309,234,176,234,176,0,198,754,279,23918,2513,2408,874,904,506,0,198,904,506,847,504,57,82,1504,684,3954,1146,2765,1087,57,91,2708,1089,1704,709,1004,706,1189,501,12100,2005,9122,1696,42,77,9080,1696,8551,1674,529,342,2978,918,2629,929,694,260,0,198,694,260,673,256,21,39,1935,855,995,415,162,160,162,160,0,198,833,368,1832,641,188,180,90,140,98,107,1644,619,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,82407,5458,42055,3690,6678,1525,2736,866,0,204,2736,866,1694,731,1042,620,3942,1103,5257,1169,4413,989,451,308,3962,890,3372,834,590,355,844,416,23244,3096,20901,3013,405,252,20496,3008,18835,2848,1661,606,2343,661,4607,1211,3091,894,0,204,3091,894,2682,804,409,348,1516,814,815,414,472,340,395,312,77,125,343,238,1454,489,214,233,171,225,43,69,1240,439,40352,3122,5502,1018,1985,689,0,204,1985,689,1362,532,623,413,3517,826,5071,1078,4098,917,274,220,3824,935,3476,942,348,249,973,499,22063,2411,18587,2032,102,103,18485,2035,17097,1958,1388,596,3476,1126,3746,913,2672,788,0,204,2672,788,2465,765,207,180,1074,446,777,320,207,143,207,143,0,204,570,304,3193,934,554,412,554,412,0,204,2639,811,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,107318,8453,52712,5166,8252,1618,3897,1319,0,204,3897,1319,2374,808,1523,947,4355,1149,7049,1456,6173,1378,49,107,6124,1402,4791,1171,1333,716,876,471,29001,3500,24666,3444,276,262,24390,3405,21608,3040,2782,936,4335,1226,5041,954,2790,749,0,204,2790,749,2534,731,256,242,2251,692,1463,633,675,391,658,393,17,28,788,500,1906,572,141,101,141,101,0,204,1765,560,54606,4613,6262,1400,2424,844,0,204,2424,844,1755,672,669,391,3838,1059,8193,1425,6518,1301,0,204,6518,1301,5459,1239,1059,538,1675,623,30870,3396,23635,2896,0,204,23635,2896,21289,2841,2346,939,7235,1342,4403,1002,2415,706,0,204,2415,706,1841,551,574,395,1988,682,1365,500,312,296,312,296,0,204,1053,454,3513,791,529,393,391,335,138,209,2984,679,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,137880,6572,67596,4032,10933,1543,4552,1054,0,167,4552,1054,2649,859,1903,512,6381,1165,12550,1994,9111,1706,0,167,9111,1706,6632,1430,2479,811,3439,1235,32663,2485,24670,2242,148,208,24522,2207,20448,1920,4074,976,7993,1375,6327,1099,4249,851,0,167,4249,851,3613,795,636,359,2078,619,2173,599,582,416,541,415,41,66,1591,454,2950,651,475,308,475,308,0,167,2475,596,70284,3764,10902,1511,3716,833,0,167,3716,833,2719,734,997,417,7186,1165,10343,1854,7826,1683,0,167,7826,1683,6147,1434,1679,916,2517,769,36644,2417,26170,2425,79,131,26091,2423,22522,2342,3569,846,10474,1328,6145,1002,2648,643,0,167,2648,643,2349,599,299,200,3497,686,2431,737,648,472,648,472,0,167,1783,570,3819,729,184,127,119,80,65,86,3635,704,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65351,4879,31610,2940,6404,1155,3708,923,0,143,3708,923,2985,909,723,403,2696,657,3639,858,2841,810,0,143,2841,810,2348,730,493,285,798,350,17817,2159,14391,2036,0,143,14391,2036,12513,1902,1878,676,3426,803,1665,408,1163,381,0,143,1163,381,1050,342,113,120,502,169,1053,485,413,248,238,134,175,228,640,437,1032,398,74,58,58,57,16,30,958,403,33741,3106,6174,1252,3081,752,0,143,3081,752,2046,613,1035,513,3093,1086,5316,1287,4456,1156,0,143,4456,1156,3502,954,954,651,860,417,17355,1738,14117,1708,14,25,14103,1704,12137,1536,1966,687,3238,744,2266,651,1420,596,0,143,1420,596,1242,533,178,219,846,360,1052,411,397,228,397,228,0,143,655,346,1578,536,274,210,109,98,165,187,1304,498,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,81092,4549,39427,3104,7698,1443,3099,864,28,64,3071,861,1901,722,1170,541,4599,1293,5652,1495,4425,1206,140,187,4285,1243,3059,931,1226,749,1227,679,18598,2063,15314,1859,78,106,15236,1860,12872,1737,2364,720,3284,864,4793,1180,2318,677,0,184,2318,677,1826,634,492,333,2475,855,885,323,386,249,351,224,35,62,499,259,1801,604,469,320,469,320,0,184,1332,474,41665,3317,6186,1623,2970,1185,353,389,2617,1040,1928,876,689,428,3216,1214,6585,1306,5239,1285,134,222,5105,1258,4029,1143,1076,606,1346,583,20350,2194,15401,1890,212,303,15189,1851,13526,1847,1663,714,4949,1087,4257,859,2276,703,0,184,2276,703,2172,690,104,122,1981,576,1374,462,244,175,224,172,20,35,1130,473,2913,804,296,289,65,79,231,285,2617,761,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
