GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001EA,B17010B_001MA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005EA,B17010B_005MA,B17010B_006EA,B17010B_006MA,B17010B_007EA,B17010B_007MA,B17010B_008EA,B17010B_008MA,B17010B_009MA,B17010B_009EA,B17010B_010EA,B17010B_010MA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018EA,B17010B_018MA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023EA,B17010B_023MA,B17010B_024EA,B17010B_024MA,B17010B_025MA,B17010B_025EA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029EA,B17010B_029MA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032MA,B17010B_032EA,B17010B_033MA,B17010B_033EA,B17010B_034EA,B17010B_034MA,B17010B_035EA,B17010B_035MA,B17010B_036MA,B17010B_036EA,B17010B_037MA,B17010B_037EA,B17010B_038EA,B17010B_038MA,B17010B_039EA,B17010B_039MA,B17010B_040EA,B17010B_040MA,B17010B_041MA,B17010B_041EA,state
0400000US13,678544,10086,161783,6532,29852,3382,17722,2482,2519,1042,6397,1434,8806,1831,12130,2211,131931,6036,13369,2385,8816,2128,2697,1167,2571,875,3548,1304,4553,1040,118562,5718,101521,5372,18779,2261,27591,2924,55151,5028,17041,2278,516761,11012,285590,9218,140265,8495,22362,3284,27884,4095,90019,6046,145325,6680,231171,8946,45112,4759,23080,3831,4875,1649,3582,1281,14623,3015,22032,2689,186059,7934,118637,6384,19149,2619,18156,2895,81332,5545,67422,4877,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,398151,5668,105969,4549,12317,1848,8337,1691,874,585,2873,826,4590,1250,3980,1014,93652,4307,8271,1644,6408,1424,1515,635,1326,688,3567,1329,1863,660,85381,3888,72366,3850,13858,2003,21911,2625,36597,2887,13015,1619,292182,6471,137297,4527,60353,4129,9201,1840,12087,2308,39065,3245,76944,3330,154885,5390,27834,3163,13906,2325,2357,849,1913,653,9636,1982,13928,1919,127051,4009,75316,3922,10252,1715,12700,1988,52364,3326,51735,2854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,133321,4177,40357,2734,5029,1108,3994,1155,288,249,1350,615,2356,886,1035,399,35328,2544,2364,722,1902,696,617,413,320,270,965,569,462,306,32964,2448,30574,2459,5011,1313,9519,1966,16044,2004,2390,628,92964,4034,48992,3204,23209,2658,3211,1095,5766,1285,14232,2175,25783,2133,43972,3187,9859,1719,5888,1605,1538,987,1116,643,3234,1003,3971,1009,34113,2825,22853,2475,2969,1260,3251,994,16633,2175,11260,1381,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16097,1490,5919,1036,1121,611,1081,608,54,88,302,242,725,519,40,68,4798,1039,969,530,751,443,224,175,11,20,516,420,218,302,3829,966,3496,908,567,493,1604,678,1325,530,333,246,10178,1341,5078,1027,2134,660,317,235,572,396,1245,442,2944,820,5100,998,1357,707,999,647,108,134,249,355,642,503,358,235,3743,822,2733,852,467,344,455,439,1811,661,1010,388,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37038,2423,9002,1634,1345,603,1138,584,380,390,400,389,358,245,207,191,7657,1373,418,237,324,233,156,129,168,189,0,168,94,105,7239,1356,7009,1383,1997,830,1740,699,3272,899,230,161,28036,1916,15021,1757,7303,1385,1693,770,998,508,4612,1182,7718,1185,13015,1616,2890,971,1350,747,332,324,356,473,662,419,1540,680,10125,1281,6729,1190,559,387,925,483,5245,1189,3396,849,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,79165,3491,22971,2376,3563,942,2121,749,580,494,863,508,678,502,1442,623,19408,2193,985,417,791,389,122,137,0,189,669,367,194,149,18423,2142,16015,2192,3635,1185,4236,1038,8144,1739,2408,739,56194,3458,30709,2574,14470,2150,2778,943,2094,779,9598,1705,16239,2242,25485,2519,5574,1347,3202,1144,394,307,507,446,2301,998,2372,770,19911,2018,12274,1612,2263,921,853,454,9158,1251,7637,1155,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,325808,5832,101212,4601,14718,1899,8582,1463,1351,462,2601,907,4630,1013,6136,1104,86494,4590,9283,1597,6081,1241,1616,712,985,688,3480,877,3202,1002,77211,4100,66971,4189,12788,1935,20235,2099,33948,3156,10240,1333,224596,5265,117031,4444,53533,3660,8050,1576,9786,1496,35697,3176,63498,2713,107565,4380,20250,2017,8406,1535,2395,914,1139,700,4872,1003,11844,1642,87315,4135,50903,3524,8032,1493,8955,1401,33916,2989,36412,3127,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,395664,7023,46475,3684,6885,1517,4728,1193,970,711,1937,815,1821,731,2157,736,39590,3325,3204,1081,2513,987,480,406,477,443,1556,767,691,426,36386,3040,30705,2921,4783,1456,9092,1448,16830,2444,5681,1100,349189,7207,183374,6065,92006,4843,15051,2240,18409,2563,58546,3739,91368,3741,165815,7503,33088,3590,15003,2559,3577,1018,2868,1346,8558,1813,18085,2555,132727,5999,82790,4116,13663,2294,10975,1863,58152,3332,49937,3782,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,100330,3599,18151,2034,3498,893,2317,673,458,376,1173,485,686,371,1181,563,14653,1930,1022,568,456,313,112,172,0,204,344,278,566,456,13631,1791,11629,1699,1807,689,3258,946,6564,1574,2002,713,82179,3291,39955,2468,23063,2314,3812,1010,6065,1404,13186,1764,16892,1893,42224,3206,9784,1666,5374,1203,1433,683,428,349,3513,849,4410,1234,32440,2689,20904,2338,3224,1103,3829,1194,13851,1948,11536,1514,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,300823,5870,95206,4995,12942,1850,8395,1490,1153,532,3142,939,4100,981,4547,1008,82264,4507,13237,1864,9212,1605,2171,754,2187,692,4854,1252,4025,967,69027,4338,58569,3925,12389,1816,16298,1983,29882,2560,10458,1514,205617,4425,100729,3850,41868,2843,6672,1226,7349,1229,27847,2439,58861,3015,104888,3874,20969,1929,11365,1535,2279,849,725,407,8361,1417,9604,1300,83919,3510,46201,3213,5175,1132,6466,1369,34560,2901,37718,2532,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56279,2818,17655,1845,3032,989,2641,1001,327,296,1526,702,788,391,391,165,14623,1724,2419,942,1834,818,670,482,218,179,946,627,585,412,12204,1423,11248,1343,2075,720,3679,956,5494,1166,956,460,38624,2595,20057,1739,12775,1524,2201,794,4202,1006,6372,1062,7282,1026,18567,2179,5601,1454,2722,922,1208,698,507,397,1007,462,2879,1159,12966,1521,10182,1520,2118,767,1272,575,6792,1298,2784,800,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,253015,5982,80226,4051,11876,1945,7653,1324,1335,746,2187,776,4131,1051,4223,1128,68350,4025,7063,1385,4525,1124,928,640,1419,662,2178,688,2538,868,61287,3624,52179,3215,8912,1496,13522,1705,29745,2745,9108,1514,172789,6472,91347,4644,40540,3490,7072,1617,5684,1313,27784,2901,50807,3295,81442,4911,15226,2273,7622,1593,784,599,1546,874,5292,1536,7604,1459,66216,4332,37794,3704,6486,1281,6073,1468,25235,3008,28422,2216,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,154195,3851,39013,2910,4139,1203,3140,1101,167,184,1694,936,1279,498,999,414,34874,2668,3789,1035,2881,892,703,424,1223,782,955,490,908,603,31085,2325,27195,2353,5304,1167,8753,1626,13138,1634,3890,891,115182,4240,57393,3531,25069,2725,4090,1233,5927,1599,15052,2018,32324,2717,57789,4139,10968,1920,6650,1585,1791,831,947,535,3912,1165,4318,1051,46821,3538,31915,2998,4337,1232,5021,1300,22557,2483,14906,1738,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17932,1492,4970,1170,1512,712,1161,644,189,309,639,460,333,315,351,236,3458,833,563,380,395,311,171,247,48,84,176,189,168,173,2895,809,2502,717,612,457,520,314,1370,557,393,381,12962,1356,6598,960,2818,686,430,288,863,464,1525,464,3780,807,6364,1147,1504,632,1169,629,361,379,142,170,666,498,335,210,4860,930,3398,879,177,133,573,455,2648,793,1462,465,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
