GEO_ID,C20005F_001E,C20005F_001M,C20005F_002E,C20005F_002M,C20005F_003E,C20005F_003M,C20005F_004E,C20005F_004M,C20005F_005E,C20005F_005M,C20005F_006E,C20005F_006M,C20005F_007E,C20005F_007M,C20005F_008E,C20005F_008M,C20005F_009E,C20005F_009M,C20005F_010E,C20005F_010M,C20005F_011E,C20005F_011M,C20005F_012E,C20005F_012M,C20005F_013E,C20005F_013M,C20005F_014E,C20005F_014M,C20005F_015E,C20005F_015M,C20005F_016E,C20005F_016M,C20005F_017E,C20005F_017M,C20005F_018E,C20005F_018M,C20005F_019E,C20005F_019M,C20005F_020E,C20005F_020M,C20005F_021E,C20005F_021M,C20005F_022E,C20005F_022M,C20005F_023E,C20005F_023M,C20005F_024E,C20005F_024M,C20005F_025E,C20005F_025M,C20005F_026E,C20005F_026M,C20005F_027E,C20005F_027M,C20005F_028E,C20005F_028M,C20005F_029E,C20005F_029M,C20005F_030E,C20005F_030M,C20005F_031E,C20005F_031M,C20005F_032E,C20005F_032M,C20005F_033E,C20005F_033M,C20005F_034E,C20005F_034M,C20005F_035E,C20005F_035M,C20005F_036E,C20005F_036M,C20005F_037E,C20005F_037M,C20005F_038E,C20005F_038M,C20005F_039E,C20005F_039M,NAME,C20005F_001MA,C20005F_001EA,C20005F_002MA,C20005F_002EA,C20005F_003MA,C20005F_003EA,C20005F_004EA,C20005F_004MA,C20005F_005EA,C20005F_005MA,C20005F_006MA,C20005F_006EA,C20005F_007MA,C20005F_007EA,C20005F_008MA,C20005F_008EA,C20005F_009EA,C20005F_009MA,C20005F_010EA,C20005F_010MA,C20005F_011EA,C20005F_011MA,C20005F_012MA,C20005F_012EA,C20005F_013MA,C20005F_013EA,C20005F_014MA,C20005F_014EA,C20005F_015EA,C20005F_015MA,C20005F_016EA,C20005F_016MA,C20005F_017MA,C20005F_017EA,C20005F_018MA,C20005F_018EA,C20005F_019MA,C20005F_019EA,C20005F_020EA,C20005F_020MA,C20005F_021EA,C20005F_021MA,C20005F_022EA,C20005F_022MA,C20005F_023EA,C20005F_023MA,C20005F_024MA,C20005F_024EA,C20005F_025MA,C20005F_025EA,C20005F_026EA,C20005F_026MA,C20005F_027EA,C20005F_027MA,C20005F_028EA,C20005F_028MA,C20005F_029MA,C20005F_029EA,C20005F_030MA,C20005F_030EA,C20005F_031MA,C20005F_031EA,C20005F_032MA,C20005F_032EA,C20005F_033EA,C20005F_033MA,C20005F_034MA,C20005F_034EA,C20005F_035MA,C20005F_035EA,C20005F_036MA,C20005F_036EA,C20005F_037MA,C20005F_037EA,C20005F_038EA,C20005F_038MA,C20005F_039MA,C20005F_039EA,state
0400000US13,187934,13113,105933,7657,49680,6345,0,225,49680,6345,2189,1277,18250,3564,17029,3489,7495,2070,3124,1111,1593,864,56253,5814,16859,3439,39394,5386,15877,3231,15349,3582,5743,1517,1780,927,441,425,204,333,82001,7793,23141,3589,0,225,23141,3589,541,362,7402,2253,5465,1539,6125,2406,2571,1153,1037,826,58860,6808,36929,4378,21931,4592,13475,3120,5810,1806,1708,866,844,653,35,61,59,102,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,14112,2443,7695,1429,4258,1246,0,187,4258,1246,0,187,643,581,688,414,1211,927,932,609,784,491,3437,1178,1440,601,1997,1011,1127,904,317,292,255,214,140,159,91,111,67,112,6417,1642,2022,687,0,187,2022,687,0,187,129,158,398,363,950,479,311,282,234,313,4395,1348,2819,1179,1576,758,1048,640,213,161,187,263,128,142,0,187,0,187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,538941,19188,281847,11559,147782,8247,0,189,147782,8247,1960,576,24872,3202,47019,4338,47464,4989,19626,2861,6841,1619,134065,7485,54738,3806,79327,6382,34750,3497,21806,2672,11887,2335,7407,1822,2532,1003,945,644,257094,9688,79657,5598,19,33,79638,5600,1400,587,20025,2741,28161,3576,21161,3011,6062,1331,2829,1188,177437,8428,107739,7282,69698,4736,36269,3898,21928,3540,7133,1426,2927,1205,1229,550,212,191,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,106315,6298,56527,4188,30703,3246,0,190,30703,3246,760,461,6521,1798,10311,2130,7787,1400,4405,1216,919,491,25824,3423,11549,2277,14275,2723,6971,2008,5509,1569,865,526,791,361,71,83,68,114,49788,3291,14687,2611,0,190,14687,2611,118,135,5117,1527,5276,1655,2572,946,1238,713,366,306,35101,3041,23351,2451,11750,1690,6343,1307,3354,994,694,387,877,544,482,429,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30824,3440,18136,2041,9245,1533,0,155,9245,1533,45,72,608,343,4291,1181,2919,894,1114,721,268,270,8891,1549,3206,854,5685,1312,3035,970,1746,1004,748,418,132,162,0,155,24,44,12688,1784,3657,950,0,155,3657,950,553,438,703,442,1273,579,1004,581,81,135,43,74,9031,1576,4166,1106,4865,1170,2350,664,1671,792,136,146,623,455,85,142,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50181,4484,27576,2729,15027,1841,0,168,15027,1841,652,480,2189,753,4515,1212,5130,1142,2039,765,502,329,12549,2097,3486,851,9063,1974,4582,1160,2728,879,1243,618,365,366,105,128,40,66,22605,2336,7136,1295,0,168,7136,1295,0,168,2926,844,2573,851,976,380,630,375,31,51,15469,2167,8276,1738,7193,1359,4270,952,2229,812,393,273,219,218,82,127,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25661,3454,15031,2386,7568,1744,0,189,7568,1744,713,541,3151,1429,1367,745,1798,701,436,388,103,116,7463,1677,1819,626,5644,1498,3272,1171,875,483,530,394,609,416,358,372,0,189,10630,1814,3512,973,0,189,3512,973,78,134,909,532,1780,824,662,425,83,146,0,189,7118,1488,4122,1084,2996,914,1934,727,774,483,57,97,78,142,0,189,153,241,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,36278,4832,20807,3042,12613,2233,0,198,12613,2233,895,738,3129,1181,2441,962,3654,984,1447,809,1047,647,8194,1873,3707,1120,4487,1502,1583,820,2100,1089,340,301,180,185,260,218,24,39,15471,2543,3714,1151,0,198,3714,1151,115,133,924,586,1267,612,970,583,372,326,66,76,11757,2101,6706,1176,5051,1406,3770,1244,567,452,527,408,156,187,31,51,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,134768,8764,75884,5255,37952,3873,0,204,37952,3873,736,500,7047,1983,6634,1655,14728,2332,6989,1729,1818,717,37932,3993,8929,1901,29003,3343,10822,2443,10493,1941,4032,1256,2876,1005,706,371,74,121,58884,4723,21785,2482,0,204,21785,2482,1284,702,4477,1224,6285,1474,6482,1564,1883,716,1374,677,37099,3839,17160,2607,19939,3007,10541,2453,7164,1872,1555,642,533,356,56,98,90,106,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,207147,9449,99063,5560,37254,3194,0,204,37254,3194,123,147,3966,1041,8438,1944,14526,1996,6584,1381,3617,1038,61809,4680,31161,3298,30648,3401,14831,2541,9675,1940,2543,1015,2861,1121,472,305,266,254,108084,5126,31579,3303,0,204,31579,3303,1180,778,5965,1203,9776,1919,9509,1920,3297,1064,1852,765,76505,4702,43711,3102,32794,3233,15646,2339,12349,2173,3194,833,1097,550,449,361,59,95,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,74307,5594,38475,3337,16956,2207,0,167,16956,2207,1253,481,3245,1035,4162,1188,4045,963,3134,717,1117,471,21519,2440,9695,1537,11824,1850,5226,1150,3814,965,1322,622,1182,551,151,145,129,135,35832,3499,10173,1702,0,167,10173,1702,438,260,2575,775,3120,1194,2190,783,1227,569,623,311,25659,2994,12712,1918,12947,2184,7778,1633,3549,1103,854,384,278,209,488,373,0,167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,49293,4568,27319,2917,14713,2426,0,143,14713,2426,338,302,3682,1264,4484,1386,4277,1260,1408,649,524,329,12606,1909,3429,864,9177,1730,3505,916,3681,1334,1239,627,504,290,248,234,0,143,21974,2506,5785,1004,0,143,5785,1004,226,246,1620,603,2062,645,1371,439,346,258,160,190,16189,2273,7569,1269,8620,1899,4102,1195,3446,1131,735,300,106,144,231,289,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38968,4246,21915,2582,10368,1703,0,184,10368,1703,215,221,2589,874,3575,1204,2248,755,1107,636,634,404,11547,2217,3653,919,7894,1863,3830,1582,2686,1088,746,465,433,423,0,184,199,238,17053,2360,4717,1060,0,184,4717,1060,242,277,1323,504,1641,499,831,377,536,377,144,163,12336,2124,7446,1569,4890,1228,2022,768,2290,798,379,263,178,298,0,184,21,36,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26268,2999,14594,1792,8911,1428,0,155,8911,1428,513,336,1787,1028,2693,882,2712,845,1132,551,74,98,5683,1048,1608,610,4075,1066,1822,660,753,422,883,597,548,361,69,87,0,155,11674,1624,2650,729,0,155,2650,729,63,74,935,525,716,359,745,369,165,160,26,47,9024,1535,4067,1096,4957,1203,2627,793,1583,789,747,640,0,155,0,155,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,142421,10325,73921,5923,31213,3867,0,234,31213,3867,1402,740,4627,1208,8519,1860,11220,2391,2655,1134,2790,1283,42708,4609,20850,3507,21858,2993,9341,1840,6108,1539,3661,1909,1694,800,1010,817,44,86,68500,6306,25222,3830,0,234,25222,3830,1048,631,5239,1553,9571,2229,7530,1712,1441,783,393,451,43278,4520,28164,4195,15114,2241,7041,1716,5136,1124,1697,666,1192,773,48,82,0,234,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,408307,15422,217232,8608,114823,7207,0,198,114823,7207,2489,734,24795,3274,29850,3898,29790,3444,18603,3179,9296,1581,102409,5498,49168,3711,53241,4326,23838,2930,17444,2966,6632,1414,4200,1076,921,465,206,195,191075,8572,67805,4687,0,198,67805,4687,1375,547,19054,2425,13559,2214,20667,2464,8980,1521,4170,1156,123270,6466,70457,4485,52813,4931,26494,3069,14704,2489,5735,1599,4381,1300,1176,594,323,283,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
