GEO_ID,C19037C_001E,C19037C_001M,C19037C_002E,C19037C_002M,C19037C_003E,C19037C_003M,C19037C_004E,C19037C_004M,C19037C_005E,C19037C_005M,C19037C_006E,C19037C_006M,C19037C_007E,C19037C_007M,C19037C_008E,C19037C_008M,C19037C_009E,C19037C_009M,C19037C_010E,C19037C_010M,C19037C_011E,C19037C_011M,C19037C_012E,C19037C_012M,C19037C_013E,C19037C_013M,C19037C_014E,C19037C_014M,C19037C_015E,C19037C_015M,C19037C_016E,C19037C_016M,C19037C_017E,C19037C_017M,C19037C_018E,C19037C_018M,C19037C_019E,C19037C_019M,C19037C_020E,C19037C_020M,C19037C_021E,C19037C_021M,C19037C_022E,C19037C_022M,C19037C_023E,C19037C_023M,C19037C_024E,C19037C_024M,C19037C_025E,C19037C_025M,C19037C_026E,C19037C_026M,C19037C_027E,C19037C_027M,C19037C_028E,C19037C_028M,C19037C_029E,C19037C_029M,C19037C_030E,C19037C_030M,C19037C_031E,C19037C_031M,C19037C_032E,C19037C_032M,C19037C_033E,C19037C_033M,C19037C_034E,C19037C_034M,C19037C_035E,C19037C_035M,C19037C_036E,C19037C_036M,C19037C_037E,C19037C_037M,C19037C_038E,C19037C_038M,C19037C_039E,C19037C_039M,C19037C_040E,C19037C_040M,C19037C_041E,C19037C_041M,C19037C_042E,C19037C_042M,C19037C_043E,C19037C_043M,C19037C_044E,C19037C_044M,C19037C_045E,C19037C_045M,NAME,C19037C_001MA,C19037C_001EA,C19037C_002MA,C19037C_002EA,C19037C_003MA,C19037C_003EA,C19037C_004MA,C19037C_004EA,C19037C_005MA,C19037C_005EA,C19037C_006EA,C19037C_006MA,C19037C_007MA,C19037C_007EA,C19037C_008EA,C19037C_008MA,C19037C_009MA,C19037C_009EA,C19037C_010MA,C19037C_010EA,C19037C_011MA,C19037C_011EA,C19037C_012MA,C19037C_012EA,C19037C_013MA,C19037C_013EA,C19037C_014MA,C19037C_014EA,C19037C_015MA,C19037C_015EA,C19037C_016MA,C19037C_016EA,C19037C_017EA,C19037C_017MA,C19037C_018MA,C19037C_018EA,C19037C_019EA,C19037C_019MA,C19037C_020EA,C19037C_020MA,C19037C_021MA,C19037C_021EA,C19037C_022MA,C19037C_022EA,C19037C_023EA,C19037C_023MA,C19037C_024MA,C19037C_024EA,C19037C_025EA,C19037C_025MA,C19037C_026MA,C19037C_026EA,C19037C_027EA,C19037C_027MA,C19037C_028EA,C19037C_028MA,C19037C_029MA,C19037C_029EA,C19037C_030EA,C19037C_030MA,C19037C_031MA,C19037C_031EA,C19037C_032EA,C19037C_032MA,C19037C_033EA,C19037C_033MA,C19037C_034EA,C19037C_034MA,C19037C_035MA,C19037C_035EA,C19037C_036MA,C19037C_036EA,C19037C_037MA,C19037C_037EA,C19037C_038EA,C19037C_038MA,C19037C_039EA,C19037C_039MA,C19037C_040MA,C19037C_040EA,C19037C_041EA,C19037C_041MA,C19037C_042MA,C19037C_042EA,C19037C_043EA,C19037C_043MA,C19037C_044EA,C19037C_044MA,C19037C_045EA,C19037C_045MA,state
0400000US32,10813,1566,467,347,237,292,0,234,143,186,6,14,8,19,48,61,25,35,0,234,0,234,0,234,3974,955,242,176,263,195,1160,694,548,392,480,368,571,374,383,189,170,155,157,160,0,234,4807,1078,932,503,238,188,313,219,392,231,387,254,988,396,1010,699,410,357,137,143,0,234,1565,454,261,186,300,183,513,275,95,72,82,65,156,99,88,108,70,76,0,234,0,234,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,49743,1885,2363,709,506,336,279,281,851,644,489,450,189,179,35,37,14,27,0,198,0,198,0,198,17174,1284,2783,764,1691,524,2088,591,2396,613,2433,713,2994,685,2186,874,525,301,6,11,72,87,20478,1435,3888,721,1051,367,2409,597,2428,630,2949,644,3668,850,1650,411,1768,649,599,264,68,78,9728,854,2232,502,1273,408,1751,464,978,321,1372,473,1406,449,169,107,366,223,143,88,38,38,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,25111,2254,1403,483,607,361,205,225,294,266,155,189,129,155,13,28,0,192,0,192,0,192,0,192,8748,1455,1427,635,1014,531,1049,499,1101,463,825,431,1304,562,420,252,936,476,220,152,452,346,11247,1559,1784,644,828,421,1218,422,1554,523,1926,780,1154,432,1161,615,1028,401,464,241,130,149,3713,737,523,297,545,255,995,453,335,233,411,254,356,272,462,309,33,58,0,192,53,68,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,36858,2698,1308,609,373,302,146,237,278,239,156,137,203,211,152,192,0,220,0,220,0,220,0,220,12519,2009,2228,921,989,501,1743,695,1855,816,1871,558,1937,891,1458,727,263,223,103,122,72,105,16850,1683,1808,699,1136,432,2635,899,2086,689,2141,680,2479,778,2059,676,1999,779,223,284,284,245,6181,882,1043,413,871,415,1039,441,566,281,975,405,774,444,666,483,190,190,27,44,30,48,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,11944,885,1630,628,525,439,174,183,329,309,143,184,196,171,263,260,0,143,0,143,0,143,0,143,5108,782,1046,524,373,221,1361,660,527,435,584,243,733,427,121,115,87,90,124,148,152,116,3989,605,925,382,236,174,538,272,448,379,502,184,457,200,242,158,307,216,163,141,171,205,1217,201,253,121,148,78,236,157,156,118,141,84,158,99,103,78,22,32,0,143,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,82302,3481,6160,918,1016,465,794,352,1625,595,1031,447,816,418,689,376,72,90,0,163,117,139,0,163,30594,1987,3423,734,1290,387,3691,749,3574,842,5710,961,6547,960,3217,759,2091,614,855,428,196,124,32820,1815,3007,531,2412,574,4291,794,4362,847,5651,744,5253,776,3333,466,3240,652,698,315,573,259,12728,1002,1523,461,2186,516,2656,530,1454,369,2073,469,1578,416,604,275,339,162,276,245,39,46,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,18633,1865,720,395,278,238,76,127,163,183,188,189,0,203,15,26,0,203,0,203,0,203,0,203,6683,1325,367,244,765,605,1508,646,1344,638,960,471,667,378,850,486,174,143,48,96,0,203,8699,1136,1237,612,1382,556,1087,565,866,457,1204,442,1160,476,400,185,910,482,278,247,175,252,2531,787,449,286,172,170,262,173,316,236,443,390,711,400,111,139,67,74,0,203,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,19612,1361,1501,675,436,233,136,200,650,521,203,229,38,62,0,155,38,52,0,155,0,155,0,155,7007,1028,1416,388,781,386,1267,525,568,323,726,285,809,409,821,425,496,389,24,36,99,143,7787,1016,1390,436,968,364,2152,712,587,234,1052,437,652,277,692,354,254,157,29,37,11,19,3317,623,399,242,752,483,741,359,591,327,172,137,286,166,299,162,47,85,0,155,30,48,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,47878,4320,3087,1017,719,508,378,345,514,361,304,260,850,649,214,258,108,120,0,218,0,218,0,218,18867,3309,1308,543,1127,601,2383,853,2600,1039,2099,813,3329,1269,1882,775,3809,2208,293,229,37,61,20536,2474,1228,467,1006,580,2075,688,1734,637,4290,1447,3461,929,2307,964,3072,1074,685,416,678,433,5388,1147,554,291,551,414,595,304,706,302,1187,549,513,328,668,291,251,323,338,548,25,40,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,32799,2323,3079,1093,627,438,276,219,422,256,1067,655,307,368,380,332,0,201,0,201,0,201,0,201,12200,1548,1961,684,283,156,1783,704,963,504,1838,721,2451,635,1395,443,991,484,453,344,82,118,13729,1418,1607,504,845,440,1633,527,1252,583,2006,644,1933,586,1845,701,1857,631,282,265,469,264,3791,691,517,252,586,283,374,222,549,213,421,219,636,277,431,227,118,143,94,92,65,83,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,16582,1128,1076,457,281,220,165,147,123,112,48,93,344,310,17,21,98,120,0,151,0,151,0,151,5555,892,701,332,711,406,891,328,557,270,814,280,802,239,435,275,528,373,33,55,83,102,7506,819,939,342,741,362,840,325,737,294,1728,486,1415,623,631,245,378,219,97,106,0,151,2445,408,163,105,391,226,449,223,419,201,541,272,200,152,216,188,66,78,0,151,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
