GEO_ID,C19037B_001E,C19037B_001M,C19037B_002E,C19037B_002M,C19037B_003E,C19037B_003M,C19037B_004E,C19037B_004M,C19037B_005E,C19037B_005M,C19037B_006E,C19037B_006M,C19037B_007E,C19037B_007M,C19037B_008E,C19037B_008M,C19037B_009E,C19037B_009M,C19037B_010E,C19037B_010M,C19037B_011E,C19037B_011M,C19037B_012E,C19037B_012M,C19037B_013E,C19037B_013M,C19037B_014E,C19037B_014M,C19037B_015E,C19037B_015M,C19037B_016E,C19037B_016M,C19037B_017E,C19037B_017M,C19037B_018E,C19037B_018M,C19037B_019E,C19037B_019M,C19037B_020E,C19037B_020M,C19037B_021E,C19037B_021M,C19037B_022E,C19037B_022M,C19037B_023E,C19037B_023M,C19037B_024E,C19037B_024M,C19037B_025E,C19037B_025M,C19037B_026E,C19037B_026M,C19037B_027E,C19037B_027M,C19037B_028E,C19037B_028M,C19037B_029E,C19037B_029M,C19037B_030E,C19037B_030M,C19037B_031E,C19037B_031M,C19037B_032E,C19037B_032M,C19037B_033E,C19037B_033M,C19037B_034E,C19037B_034M,C19037B_035E,C19037B_035M,C19037B_036E,C19037B_036M,C19037B_037E,C19037B_037M,C19037B_038E,C19037B_038M,C19037B_039E,C19037B_039M,C19037B_040E,C19037B_040M,C19037B_041E,C19037B_041M,C19037B_042E,C19037B_042M,C19037B_043E,C19037B_043M,C19037B_044E,C19037B_044M,C19037B_045E,C19037B_045M,NAME,C19037B_001MA,C19037B_001EA,C19037B_002MA,C19037B_002EA,C19037B_003MA,C19037B_003EA,C19037B_004MA,C19037B_004EA,C19037B_005MA,C19037B_005EA,C19037B_006MA,C19037B_006EA,C19037B_007EA,C19037B_007MA,C19037B_008MA,C19037B_008EA,C19037B_009EA,C19037B_009MA,C19037B_010MA,C19037B_010EA,C19037B_011MA,C19037B_011EA,C19037B_012MA,C19037B_012EA,C19037B_013EA,C19037B_013MA,C19037B_014MA,C19037B_014EA,C19037B_015EA,C19037B_015MA,C19037B_016MA,C19037B_016EA,C19037B_017MA,C19037B_017EA,C19037B_018EA,C19037B_018MA,C19037B_019MA,C19037B_019EA,C19037B_020EA,C19037B_020MA,C19037B_021MA,C19037B_021EA,C19037B_022EA,C19037B_022MA,C19037B_023EA,C19037B_023MA,C19037B_024EA,C19037B_024MA,C19037B_025MA,C19037B_025EA,C19037B_026MA,C19037B_026EA,C19037B_027MA,C19037B_027EA,C19037B_028EA,C19037B_028MA,C19037B_029EA,C19037B_029MA,C19037B_030MA,C19037B_030EA,C19037B_031EA,C19037B_031MA,C19037B_032MA,C19037B_032EA,C19037B_033EA,C19037B_033MA,C19037B_034EA,C19037B_034MA,C19037B_035EA,C19037B_035MA,C19037B_036MA,C19037B_036EA,C19037B_037MA,C19037B_037EA,C19037B_038MA,C19037B_038EA,C19037B_039EA,C19037B_039MA,C19037B_040EA,C19037B_040MA,C19037B_041MA,C19037B_041EA,C19037B_042EA,C19037B_042MA,C19037B_043MA,C19037B_043EA,C19037B_044EA,C19037B_044MA,C19037B_045MA,C19037B_045EA,state
0400000US18,215432,4450,13915,2255,6791,1341,1830,949,2683,956,901,534,1015,601,373,366,0,190,322,290,0,190,0,190,87387,2931,17307,1978,7324,1326,14498,2315,10618,1678,11943,2115,10828,1758,8591,1632,5055,1215,655,591,568,393,82775,2748,14261,1573,6418,1411,13365,1954,9421,1622,12249,1644,11825,1558,7683,1540,5102,1288,1371,562,1080,501,31355,1563,4155,820,4835,809,6423,997,4192,743,3869,845,4927,1009,1772,617,463,223,378,281,341,234,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28277,1949,3058,886,1141,549,351,271,393,324,139,179,444,429,361,269,171,209,58,84,0,155,0,155,12383,1633,2624,987,1117,655,2169,748,2137,865,1919,750,1328,586,581,344,374,262,134,225,0,155,9592,1091,1878,621,825,421,1270,469,1086,397,984,483,1578,627,645,350,1026,592,245,248,55,86,3244,616,204,276,544,273,1002,381,456,224,365,199,318,204,148,122,164,184,0,155,43,71,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,63023,2891,5614,1302,2383,899,899,476,867,583,344,344,622,527,499,485,0,168,0,168,0,168,0,168,25858,2065,3014,867,1479,596,3482,936,4708,1231,4630,1203,5027,1192,1746,748,1119,595,466,396,187,219,23007,2033,3304,799,1331,573,3000,648,2959,778,2587,744,4210,999,2453,866,2307,1016,357,194,499,347,8544,748,1057,385,1405,457,2437,602,989,383,1162,426,762,261,304,210,251,152,19,34,158,208,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,129346,3994,7940,1616,2870,1045,1869,993,1217,664,308,249,458,493,884,634,186,328,148,248,0,189,0,189,48995,3049,10187,1789,4416,1068,8283,1372,6382,1546,6908,1413,7719,1778,1909,721,2165,760,427,346,599,412,52150,2474,8348,1504,3991,1063,6514,1314,8117,1504,8776,1643,5936,1178,4592,1092,3972,1237,1228,490,676,464,20261,1468,4268,817,3793,854,3621,764,2595,690,2563,678,1884,576,943,458,466,246,51,87,77,120,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,507050,6621,32989,2916,12879,2067,5557,1225,6875,1518,4621,1526,1492,807,925,550,293,302,116,192,0,198,231,355,180927,5517,35426,3067,16258,2483,30418,2948,25724,2976,24177,2398,23234,2625,13607,1942,9170,1818,2115,1219,798,464,207034,3300,35742,2732,21201,2005,33606,2690,26003,2108,29597,2277,27570,2216,16646,2244,11664,1468,3016,921,1989,707,86100,2049,17201,1517,13228,1341,18253,1977,11431,1468,9972,1278,8547,1228,4233,958,2199,616,487,293,549,291,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,623114,6922,19100,2438,4874,1359,1577,613,3768,1260,2587,938,3254,1101,1890,820,763,412,357,234,0,204,30,48,236735,5616,18897,2773,10175,1927,15645,2557,25568,3346,33204,3027,49093,4324,34901,3302,33189,3697,10235,2056,5828,1392,270188,4993,21323,2240,10532,1724,20016,2406,19932,2558,30418,2684,51246,3381,38661,3177,44660,3309,18855,2412,14545,2202,97091,2787,10591,1497,8278,1466,13516,1471,11161,1525,14464,1568,14722,1569,9036,1246,9787,1347,3039,894,2497,751,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,155541,4023,5824,1251,1513,664,1016,514,1078,572,685,465,546,531,730,408,256,239,0,204,0,204,0,204,65756,3032,8213,1429,3457,1216,7445,1530,7651,1606,11037,1750,12450,1882,6626,1428,6527,1550,1376,599,974,541,61008,2397,7048,1461,3262,932,5857,1190,7049,1319,9029,1480,9820,1510,8173,1329,7275,1343,2699,850,796,425,22953,1834,4909,1153,3883,1061,3021,769,2548,842,2451,833,2089,512,2160,616,1000,391,694,453,198,213,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,504116,6162,28146,2750,12267,1575,5032,1160,6009,1426,2252,792,1430,586,1033,695,123,167,0,167,0,167,0,167,179126,4209,40579,3124,17522,2394,32531,2764,19745,2250,23088,2934,22832,2362,10320,1935,9413,1553,1455,580,1641,795,204090,3785,35390,2606,16602,1844,27550,2191,24932,2140,31435,2355,30952,2313,15836,1752,13379,1670,4873,1099,3141,800,92754,2511,12112,1292,12031,1425,17148,1863,15695,1765,14943,1552,11318,1371,5349,782,3127,659,597,243,434,293,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,92723,3254,8267,1434,2082,864,1009,645,1529,816,1793,788,1071,526,240,238,366,537,141,233,0,143,36,64,46490,2704,7339,1251,3697,983,8181,1726,6303,1633,6591,1284,7329,1510,3699,1068,2254,755,831,508,266,199,31221,1807,5477,1166,1799,637,5311,1231,3028,741,4197,863,4624,1075,2962,892,2387,711,1079,454,357,216,6745,706,2344,722,1075,480,827,397,812,454,496,278,616,321,82,101,300,226,63,79,130,131,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,376349,5914,16848,2570,7335,1497,3661,1167,2997,1170,1606,719,599,381,500,349,150,214,0,206,0,206,0,206,145704,4852,26085,2693,12347,1891,29849,3240,24166,2894,23648,3170,16390,2589,9785,2046,2699,1004,616,451,119,147,152648,3749,27992,2872,15820,1810,24776,2634,18822,2277,22949,2254,22173,2394,10069,1649,7235,1279,1836,776,976,453,61149,2287,13485,1731,10097,1457,14553,1690,6800,1017,6924,1168,5483,886,1864,660,894,484,572,515,477,290,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
