GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002EA,B01001B_002MA,B01001B_003EA,B01001B_003MA,B01001B_004MA,B01001B_004EA,B01001B_005MA,B01001B_005EA,B01001B_006EA,B01001B_006MA,B01001B_007EA,B01001B_007MA,B01001B_008MA,B01001B_008EA,B01001B_009EA,B01001B_009MA,B01001B_010MA,B01001B_010EA,B01001B_011MA,B01001B_011EA,B01001B_012EA,B01001B_012MA,B01001B_013EA,B01001B_013MA,B01001B_014EA,B01001B_014MA,B01001B_015MA,B01001B_015EA,B01001B_016MA,B01001B_016EA,B01001B_017MA,B01001B_017EA,B01001B_018EA,B01001B_018MA,B01001B_019EA,B01001B_019MA,B01001B_020EA,B01001B_020MA,B01001B_021MA,B01001B_021EA,B01001B_022MA,B01001B_022EA,B01001B_023EA,B01001B_023MA,B01001B_024EA,B01001B_024MA,B01001B_025EA,B01001B_025MA,B01001B_026MA,B01001B_026EA,B01001B_027MA,B01001B_027EA,B01001B_028EA,B01001B_028MA,B01001B_029EA,B01001B_029MA,B01001B_030EA,B01001B_030MA,B01001B_031EA,B01001B_031MA,state
0400000US13,3021927,14079,1422904,9342,117999,4188,115780,5618,125360,5755,72738,3375,58986,3555,123264,4679,98226,3622,99025,2799,199579,3963,190561,3741,132386,1980,61845,2338,22377,1742,4778,813,1599023,10416,108203,4170,111816,5889,125817,5936,70181,2920,55535,3192,121824,3705,115678,3587,119088,3628,239014,3697,226030,3263,165885,1862,81897,2077,40579,2168,17476,2127,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,26281,1452,15441,1354,669,349,815,553,584,423,308,285,109,166,2595,471,2742,987,926,562,3467,607,1632,495,834,405,702,369,58,70,0,187,10840,910,1259,218,778,335,985,406,462,285,984,585,968,624,1201,303,210,231,1892,645,1071,573,535,325,145,118,330,247,20,34,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1867304,10690,878266,6998,66963,2231,64169,3225,78076,3348,51412,1184,38083,1535,74498,3487,59632,2422,55555,2010,110825,2673,120117,2110,87442,1043,45159,808,20388,1126,5947,911,989038,5936,63739,1932,69959,3553,67803,3237,48252,1416,34016,1235,74875,2075,65908,1289,63980,1574,135082,1711,139135,1810,112516,954,63159,903,35658,1411,14956,1459,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,589109,7189,282200,4330,23424,1601,24597,2194,24587,2205,17344,1368,12190,1267,22166,1186,18442,978,21022,1533,37153,1612,35793,1813,26569,926,11370,594,5745,619,1798,476,306909,4734,22568,1739,24626,2369,22674,2335,14366,1055,11720,1629,23444,1710,21896,1499,20874,1194,40938,1618,41788,1755,31835,1183,15992,687,10221,885,3967,745,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,88258,3256,42859,2395,4036,1002,2675,785,3859,826,1824,373,1567,552,4094,769,4196,1077,3565,648,5624,1105,6035,955,3554,590,1140,375,581,303,109,126,45399,2224,4781,917,6074,863,3569,867,3268,954,1600,654,5066,1438,2594,699,3496,653,5067,700,3418,545,3444,557,1589,417,1113,472,320,239,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,167669,4848,85154,2629,7139,1104,6609,1261,6666,1153,3813,785,4129,1132,8670,1523,5670,1176,6668,824,11883,1262,10750,1172,8234,830,3043,391,1358,348,522,241,82515,3665,8254,1218,6503,1426,5132,1132,4004,696,2207,767,7334,1281,6107,796,5191,602,10800,999,11819,1238,7609,448,3989,559,2717,413,849,329,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,348778,6594,171128,3998,11904,1443,12964,1851,12062,1704,10535,1092,6936,1099,16061,1504,12708,1358,13176,1196,23501,1915,23372,1679,16799,1082,7159,812,3497,638,454,222,177650,4444,12661,1369,11554,1601,13595,1834,6648,1019,6520,1071,13409,1699,13646,1609,12688,1339,22922,1603,25461,1517,19166,1238,10183,905,5725,784,3472,733,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1469876,6384,700735,4803,59175,2519,57633,3237,61480,2888,36214,1621,30580,2100,60462,2270,50878,1937,48647,2297,82408,2606,88929,2205,72425,1089,33077,1292,13810,989,5017,881,769141,5140,58191,2171,56310,3238,57322,3524,34313,1569,27965,1950,67037,2104,55947,2088,53741,2177,93035,2253,101896,1506,85542,949,44653,989,23078,1390,10111,1377,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13598,1448,7574,1210,763,515,474,318,696,387,370,190,589,333,1259,486,355,309,621,348,1147,481,631,336,310,232,236,209,123,192,0,157,6024,865,1011,331,554,370,665,300,441,237,151,110,559,317,570,448,473,411,815,411,459,288,133,179,62,86,131,209,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1725923,6990,802669,4348,60591,2060,59248,3294,61383,3613,42013,1742,27319,1446,66051,2123,56627,2115,53301,2058,110377,1979,119497,1540,83089,1059,40270,851,18965,1258,3938,921,923254,4848,57081,1805,56106,3503,62597,3684,38700,1268,27882,1181,66419,1585,64985,1360,64269,1429,134342,2199,144929,1898,108439,1101,56927,1016,28078,1568,12500,1267,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,451127,7855,217120,4307,16970,1557,14966,1714,17803,1923,10873,1083,9050,1375,21036,1753,17193,1472,14375,1032,31669,1559,29844,1346,18621,852,10389,870,3351,622,980,562,234007,4857,14931,1134,18353,2282,16450,1973,10838,971,8327,1014,22273,1545,17556,1162,16824,1191,33298,1563,30801,1424,22706,928,12186,1024,6027,1065,3437,988,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1388139,7863,661553,5167,50158,1873,52354,3059,52139,2906,37687,1553,27680,1242,59597,1831,41156,1189,41173,1647,86135,1922,88640,1075,70755,1124,33193,856,15084,1226,5802,1115,726586,5013,48644,1874,44490,3069,53570,2650,34462,1324,27980,1410,57690,1974,44606,1139,45689,982,99172,1299,100434,1314,86577,712,44461,783,26289,1199,12522,1235,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,279142,6224,143208,3823,13739,1843,13981,1596,11596,1494,8048,895,4669,734,14936,1374,13234,1450,10637,894,19924,1392,17901,1311,9744,603,3362,521,1025,389,412,291,135934,3554,13927,1269,13084,1619,12866,1699,6359,832,4803,682,12614,1378,11469,950,11318,961,18866,1128,14378,856,10285,1072,3778,339,1552,348,635,267,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1115359,5473,524796,4635,46489,2723,40520,2691,52852,2937,27945,1759,22081,2065,46205,2537,34718,2191,33092,2677,62902,3370,67332,3367,53674,1320,24369,1456,9998,1098,2619,646,590563,4271,43993,2452,43624,3457,45449,3064,28289,1875,25451,2060,45287,2588,39935,2196,40648,1870,80547,2419,77376,1551,62827,988,30980,1235,18541,1331,7616,946,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,688379,6563,326511,4438,24252,1546,26411,1756,26812,2447,18192,1250,12762,1056,27516,1874,24266,1371,22271,1430,41596,2251,45401,1817,31907,1054,15161,622,7904,877,2060,429,361868,4609,25366,1301,25461,2367,25063,2208,17311,1129,12777,1112,27781,1275,25659,1134,24627,1242,45969,1941,52370,1473,40647,1001,21007,683,12222,1056,5608,903,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,83693,3632,41138,2076,3252,518,3983,858,3276,644,2587,605,1868,477,3969,749,3505,600,2776,521,4918,737,5421,561,3052,384,1599,221,655,199,277,151,42555,2378,3636,940,4119,852,3445,788,2358,506,1330,483,4153,650,3534,464,2951,673,5487,653,4888,498,3463,355,1820,150,1071,212,300,176,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,222551,5616,110968,3107,7447,1449,8467,1259,7909,1456,5871,726,2855,454,9238,298,9563,707,8149,561,15994,1180,16069,947,10223,461,6025,509,2448,535,710,480,111583,3666,8024,1303,8028,1632,8066,1982,6060,688,3300,614,9273,925,7837,630,7657,628,16347,931,14462,919,11222,576,6896,430,3464,723,947,474,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,14655,1344,8529,964,665,425,331,288,777,335,126,151,131,147,608,452,1032,616,1277,870,1423,533,1057,401,823,420,181,170,0,184,98,132,6126,797,294,194,366,283,1056,528,317,256,371,270,677,352,396,314,403,383,610,407,1055,452,146,150,327,274,75,106,33,56,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1182905,11416,554563,5794,38563,1744,38970,2810,47049,2796,29846,1406,21218,1351,44890,2022,38189,1614,37083,1647,78673,1917,81070,1597,53321,1144,29499,848,13090,919,3102,704,628342,7145,38971,1930,39401,2519,43714,2172,28799,1444,18193,1184,44191,1775,43557,1864,43710,1292,90364,1936,94445,1599,69835,947,41097,884,22252,1394,9813,1372,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,44365,3969,25923,2371,1746,582,2203,966,2380,922,1111,335,1353,460,1798,989,2413,1020,2200,822,3154,938,3158,992,2616,552,996,469,720,318,75,138,18442,2817,1668,731,1163,753,1889,949,505,347,817,580,1354,672,1219,717,1302,695,2030,981,1915,659,2249,654,1606,778,497,262,228,194,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3036099,16183,1403210,9442,102021,2724,100289,4581,106943,4383,71906,2133,50405,1882,126878,2636,101063,2468,94552,2302,184445,2781,201883,2985,143884,2434,74487,1409,33976,1762,10478,1282,1632889,10193,95824,2502,95872,5157,106296,4572,70873,2058,49959,2290,127892,2915,117400,1988,109638,2357,221760,2717,247931,2984,183847,2439,114116,1736,62941,2794,28540,2507,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2091558,11959,976533,7870,73870,3496,72706,3863,84979,3767,47226,2414,39953,2710,83763,3249,61501,2482,61970,3002,127794,3823,138721,4038,105810,2097,51998,2045,19291,1497,6951,1188,1115025,7913,73416,2792,75303,4414,76418,4261,48528,2450,37055,2398,85908,3004,72462,2312,77356,3469,155279,3259,159777,2624,129182,1814,68548,1758,41140,2127,14653,1838,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6857,1255,4088,814,51,81,420,286,594,368,98,126,487,498,623,309,299,243,543,329,570,236,164,165,147,191,92,91,0,143,0,143,2769,905,243,300,96,101,284,240,319,257,266,238,637,517,106,109,69,90,408,294,167,134,49,79,125,120,0,143,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1396483,10548,665678,5960,51910,2400,52875,3445,52834,2591,35794,1470,27219,1721,55321,1733,42175,1549,43031,1979,85355,1910,93803,1914,70224,1173,32343,831,16810,1027,5984,842,730805,6135,49317,2334,50512,2671,53761,3202,33063,1252,26666,1525,56766,2178,48345,1727,48672,1486,92868,1902,101960,1945,83704,1172,45340,890,27956,1172,11875,1171,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,275392,4430,136884,2989,11799,1265,11396,1522,10302,1507,6911,786,5794,752,12581,1103,10207,945,10063,1186,18560,1233,16983,989,13017,853,6124,463,2587,330,560,250,138508,3357,10326,1091,9753,1413,9620,1469,7676,881,5763,827,11022,939,10911,925,8660,929,17526,1145,18969,1032,15002,693,7342,748,4621,570,1317,435,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70067,2807,37129,1977,3031,706,3165,836,3493,1143,1145,513,1570,729,2427,698,3087,678,3031,730,5490,885,4950,833,3514,488,1430,300,591,249,205,138,32938,2050,3276,1267,2116,589,2676,1005,1759,540,1565,746,3817,946,2211,452,2167,398,3909,622,3846,473,3194,490,1527,297,712,262,163,164,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
