GEO_ID,B20005D_001E,B20005D_001M,B20005D_002E,B20005D_002M,B20005D_003E,B20005D_003M,B20005D_004E,B20005D_004M,B20005D_005E,B20005D_005M,B20005D_006E,B20005D_006M,B20005D_007E,B20005D_007M,B20005D_008E,B20005D_008M,B20005D_009E,B20005D_009M,B20005D_010E,B20005D_010M,B20005D_011E,B20005D_011M,B20005D_012E,B20005D_012M,B20005D_013E,B20005D_013M,B20005D_014E,B20005D_014M,B20005D_015E,B20005D_015M,B20005D_016E,B20005D_016M,B20005D_017E,B20005D_017M,B20005D_018E,B20005D_018M,B20005D_019E,B20005D_019M,B20005D_020E,B20005D_020M,B20005D_021E,B20005D_021M,B20005D_022E,B20005D_022M,B20005D_023E,B20005D_023M,B20005D_024E,B20005D_024M,B20005D_025E,B20005D_025M,B20005D_026E,B20005D_026M,B20005D_027E,B20005D_027M,B20005D_028E,B20005D_028M,B20005D_029E,B20005D_029M,B20005D_030E,B20005D_030M,B20005D_031E,B20005D_031M,B20005D_032E,B20005D_032M,B20005D_033E,B20005D_033M,B20005D_034E,B20005D_034M,B20005D_035E,B20005D_035M,B20005D_036E,B20005D_036M,B20005D_037E,B20005D_037M,B20005D_038E,B20005D_038M,B20005D_039E,B20005D_039M,B20005D_040E,B20005D_040M,B20005D_041E,B20005D_041M,B20005D_042E,B20005D_042M,B20005D_043E,B20005D_043M,B20005D_044E,B20005D_044M,B20005D_045E,B20005D_045M,B20005D_046E,B20005D_046M,B20005D_047E,B20005D_047M,B20005D_048E,B20005D_048M,B20005D_049E,B20005D_049M,B20005D_050E,B20005D_050M,B20005D_051E,B20005D_051M,B20005D_052E,B20005D_052M,B20005D_053E,B20005D_053M,B20005D_054E,B20005D_054M,B20005D_055E,B20005D_055M,B20005D_056E,B20005D_056M,B20005D_057E,B20005D_057M,B20005D_058E,B20005D_058M,B20005D_059E,B20005D_059M,B20005D_060E,B20005D_060M,B20005D_061E,B20005D_061M,B20005D_062E,B20005D_062M,B20005D_063E,B20005D_063M,B20005D_064E,B20005D_064M,B20005D_065E,B20005D_065M,B20005D_066E,B20005D_066M,B20005D_067E,B20005D_067M,B20005D_068E,B20005D_068M,B20005D_069E,B20005D_069M,B20005D_070E,B20005D_070M,B20005D_071E,B20005D_071M,B20005D_072E,B20005D_072M,B20005D_073E,B20005D_073M,B20005D_074E,B20005D_074M,B20005D_075E,B20005D_075M,B20005D_076E,B20005D_076M,B20005D_077E,B20005D_077M,B20005D_078E,B20005D_078M,B20005D_079E,B20005D_079M,B20005D_080E,B20005D_080M,B20005D_081E,B20005D_081M,B20005D_082E,B20005D_082M,B20005D_083E,B20005D_083M,B20005D_084E,B20005D_084M,B20005D_085E,B20005D_085M,B20005D_086E,B20005D_086M,B20005D_087E,B20005D_087M,B20005D_088E,B20005D_088M,B20005D_089E,B20005D_089M,B20005D_090E,B20005D_090M,B20005D_091E,B20005D_091M,B20005D_092E,B20005D_092M,B20005D_093E,B20005D_093M,B20005D_094E,B20005D_094M,B20005D_095E,B20005D_095M,NAME,B20005D_001EA,B20005D_001MA,B20005D_002EA,B20005D_002MA,B20005D_003MA,B20005D_003EA,B20005D_004MA,B20005D_004EA,B20005D_005EA,B20005D_005MA,B20005D_006EA,B20005D_006MA,B20005D_007EA,B20005D_007MA,B20005D_008EA,B20005D_008MA,B20005D_009MA,B20005D_009EA,B20005D_010EA,B20005D_010MA,B20005D_011EA,B20005D_011MA,B20005D_012EA,B20005D_012MA,B20005D_013EA,B20005D_013MA,B20005D_014MA,B20005D_014EA,B20005D_015MA,B20005D_015EA,B20005D_016EA,B20005D_016MA,B20005D_017EA,B20005D_017MA,B20005D_018EA,B20005D_018MA,B20005D_019EA,B20005D_019MA,B20005D_020MA,B20005D_020EA,B20005D_021EA,B20005D_021MA,B20005D_022EA,B20005D_022MA,B20005D_023EA,B20005D_023MA,B20005D_024EA,B20005D_024MA,B20005D_025MA,B20005D_025EA,B20005D_026EA,B20005D_026MA,B20005D_027EA,B20005D_027MA,B20005D_028EA,B20005D_028MA,B20005D_029EA,B20005D_029MA,B20005D_030EA,B20005D_030MA,B20005D_031EA,B20005D_031MA,B20005D_032EA,B20005D_032MA,B20005D_033EA,B20005D_033MA,B20005D_034EA,B20005D_034MA,B20005D_035MA,B20005D_035EA,B20005D_036MA,B20005D_036EA,B20005D_037EA,B20005D_037MA,B20005D_038EA,B20005D_038MA,B20005D_039EA,B20005D_039MA,B20005D_040MA,B20005D_040EA,B20005D_041MA,B20005D_041EA,B20005D_042EA,B20005D_042MA,B20005D_043EA,B20005D_043MA,B20005D_044EA,B20005D_044MA,B20005D_045EA,B20005D_045MA,B20005D_046MA,B20005D_046EA,B20005D_047MA,B20005D_047EA,B20005D_048EA,B20005D_048MA,B20005D_049EA,B20005D_049MA,B20005D_050EA,B20005D_050MA,B20005D_051MA,B20005D_051EA,B20005D_052MA,B20005D_052EA,B20005D_053MA,B20005D_053EA,B20005D_054MA,B20005D_054EA,B20005D_055EA,B20005D_055MA,B20005D_056MA,B20005D_056EA,B20005D_057MA,B20005D_057EA,B20005D_058MA,B20005D_058EA,B20005D_059MA,B20005D_059EA,B20005D_060EA,B20005D_060MA,B20005D_061MA,B20005D_061EA,B20005D_062MA,B20005D_062EA,B20005D_063MA,B20005D_063EA,B20005D_064MA,B20005D_064EA,B20005D_065EA,B20005D_065MA,B20005D_066EA,B20005D_066MA,B20005D_067MA,B20005D_067EA,B20005D_068MA,B20005D_068EA,B20005D_069MA,B20005D_069EA,B20005D_070EA,B20005D_070MA,B20005D_071EA,B20005D_071MA,B20005D_072MA,B20005D_072EA,B20005D_073MA,B20005D_073EA,B20005D_074MA,B20005D_074EA,B20005D_075EA,B20005D_075MA,B20005D_076EA,B20005D_076MA,B20005D_077EA,B20005D_077MA,B20005D_078MA,B20005D_078EA,B20005D_079MA,B20005D_079EA,B20005D_080MA,B20005D_080EA,B20005D_081EA,B20005D_081MA,B20005D_082EA,B20005D_082MA,B20005D_083MA,B20005D_083EA,B20005D_084MA,B20005D_084EA,B20005D_085MA,B20005D_085EA,B20005D_086EA,B20005D_086MA,B20005D_087EA,B20005D_087MA,B20005D_088EA,B20005D_088MA,B20005D_089MA,B20005D_089EA,B20005D_090MA,B20005D_090EA,B20005D_091MA,B20005D_091EA,B20005D_092EA,B20005D_092MA,B20005D_093EA,B20005D_093MA,B20005D_094EA,B20005D_094MA,B20005D_095MA,B20005D_095EA,state
0400000US13,253790,5911,119556,3490,64019,3932,0,225,64019,3932,42,70,30,54,414,401,881,1042,1684,785,559,372,2568,1005,2413,1110,2785,1091,2824,1277,3248,1214,5270,1592,2803,907,4094,1454,2604,1142,4817,1467,6374,2032,2943,1036,6826,1527,10840,2609,55537,4471,30615,3496,24922,3310,2831,995,3005,1347,2838,1142,1507,563,3585,1122,926,605,1547,1003,787,427,1221,754,656,351,1634,1002,852,532,480,365,548,443,58,91,469,476,551,501,375,279,388,322,664,620,134234,3977,44929,4595,0,225,44929,4595,82,134,226,370,421,436,75,127,2344,917,2031,847,1719,767,3345,1346,4141,1566,3489,1174,2069,739,4863,1696,1614,770,2530,1021,2127,837,3352,1284,2410,920,1429,729,2851,1032,3811,1655,89305,4492,60015,4161,29290,3199,5684,1271,2533,775,2637,969,3420,1212,3592,1226,1601,994,952,460,998,906,754,603,392,294,1919,887,554,438,576,507,705,388,409,414,254,188,383,259,82,121,1086,994,759,534,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,453464,7392,208574,4335,103853,4295,0,187,103853,4295,393,334,43,54,782,376,439,273,1991,718,337,251,1726,576,1361,633,4016,1110,3969,1189,9101,1790,9986,1648,9555,1697,8999,1635,6647,1106,7837,1400,10459,1702,7623,1271,9243,1284,9346,1437,104721,4263,65247,3245,39474,2938,5386,1170,3484,883,3655,776,2510,696,3174,713,1853,577,2996,869,1620,543,2037,530,1805,796,2588,921,1616,619,906,395,683,357,501,273,1581,541,967,440,1014,426,419,223,679,316,244890,4371,96515,3947,43,72,96472,3952,332,201,190,210,444,258,317,166,2187,744,1387,573,4660,1228,3039,808,5708,1084,4611,1096,8943,1447,11975,1568,10910,1508,9043,1409,6068,1270,6415,1150,8224,1276,2826,732,5824,1081,3369,658,148375,4298,98441,4003,49934,3342,5453,982,5333,1140,7568,1495,3395,768,5620,1130,2633,732,2620,692,2169,602,1975,588,1499,558,1834,663,2880,1002,953,404,1055,390,1174,619,697,310,1500,658,421,318,691,434,464,240,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,480076,4546,227584,3114,116171,3485,0,189,116171,3485,249,309,186,164,281,180,482,312,1993,647,633,442,3311,1018,2794,1009,4966,1587,4176,1258,6426,1421,7004,1669,6036,1353,5484,1470,3651,940,5936,1308,12997,2152,8394,1578,16680,1898,24492,2278,111413,4112,56510,3660,54903,3214,8823,1236,5646,1352,4978,1089,4612,1350,5008,1332,1992,582,2072,748,2423,979,3293,977,1875,840,1885,569,2473,761,1677,798,1069,569,852,439,533,359,1564,901,1091,562,1140,805,1897,623,252492,2987,94577,3845,0,189,94577,3845,140,136,240,329,991,540,925,438,2524,885,1278,888,2305,835,3048,868,3563,1003,3784,1190,6897,1559,7665,1410,8153,2106,5666,1635,4004,1427,4738,1092,8475,1469,6700,1343,12902,1779,10579,1639,157915,4390,98423,4259,59492,3855,9925,1647,6212,1233,7191,1456,2683,918,6502,1586,2050,747,2248,841,2622,890,3081,1088,1574,703,2546,1086,2867,1127,1806,736,1926,809,1058,485,1102,646,1749,640,412,240,716,387,1222,529,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,80738,3105,39057,1875,18449,1840,0,190,18449,1840,53,92,96,154,49,66,0,190,117,130,48,88,945,432,628,403,1058,500,734,424,768,439,876,426,1684,1070,1349,673,384,334,1317,651,1571,695,1639,725,1946,892,3187,652,20608,1848,9569,1513,11039,1366,2775,792,696,400,1177,426,592,337,1272,504,370,295,1489,826,615,452,294,266,44,48,175,167,142,234,0,190,305,380,78,113,125,137,289,328,298,320,60,105,243,270,41681,2324,11779,1596,0,190,11779,1596,24,44,0,190,124,121,358,447,153,189,205,227,273,233,369,276,1156,568,442,316,1105,558,1314,706,1608,733,472,323,551,348,182,181,829,427,424,292,1134,487,1056,655,29902,2100,17601,1890,12301,1907,2581,817,2421,714,1009,383,519,330,1159,459,896,592,678,400,342,281,518,237,240,190,188,182,491,380,302,384,0,190,135,181,425,381,277,369,0,190,67,135,53,60,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44309,1600,21573,1085,10702,1281,0,155,10702,1281,0,155,54,92,356,235,0,155,178,195,198,209,0,155,56,65,644,409,482,297,708,384,1104,421,707,375,936,507,662,418,660,424,1181,549,806,532,965,488,1005,506,10871,1185,5373,1171,5498,1046,2057,775,912,367,330,214,219,171,311,216,133,101,181,238,250,208,207,149,168,191,45,73,147,163,35,72,156,148,50,83,51,80,157,180,0,155,0,155,89,121,22736,1259,7780,1202,0,155,7780,1202,106,137,0,155,0,155,0,155,31,41,77,108,231,268,239,219,856,547,642,325,1099,443,824,337,395,427,1512,612,363,275,407,407,263,214,107,145,497,374,131,148,14956,1468,8289,1180,6667,967,1843,620,615,373,634,340,282,196,971,626,247,191,219,196,282,221,91,105,183,211,452,265,194,271,136,175,280,197,0,155,113,177,0,155,62,132,63,91,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51982,2100,24325,1483,11389,1339,0,168,11389,1339,107,135,0,168,0,168,0,168,182,219,57,117,523,326,259,242,186,163,732,372,948,524,1035,591,442,285,684,368,333,239,200,168,1292,485,751,341,1291,493,2367,682,12936,1477,7899,1151,5037,973,701,358,497,292,304,207,639,500,369,413,176,174,112,141,166,205,181,175,344,368,186,228,302,383,0,168,58,55,34,38,210,192,165,146,51,98,223,195,319,253,27657,1331,9981,1027,0,168,9981,1027,98,156,98,182,47,78,0,168,289,233,133,146,504,388,551,334,589,306,472,317,769,447,1074,441,821,382,797,527,437,301,461,259,755,401,790,417,662,300,634,389,17676,1392,9704,1053,7972,1095,2228,729,916,440,887,435,742,410,278,199,492,318,279,205,166,175,534,374,271,259,542,390,120,149,84,107,40,52,114,103,43,74,115,167,0,168,0,168,121,145,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,57390,2167,26739,1465,13585,1570,0,198,13585,1570,0,198,15,29,79,115,211,149,397,304,704,491,443,406,503,428,900,470,620,575,984,500,675,409,704,440,946,526,859,455,484,377,1501,552,712,492,1508,659,1340,568,13154,1549,7103,1214,6051,1341,583,414,1113,540,636,340,277,251,509,341,166,243,848,657,0,198,189,156,425,329,213,131,224,207,231,222,230,271,0,198,0,198,132,133,0,198,0,198,275,237,30651,1661,10635,1866,0,198,10635,1866,0,198,0,198,0,198,673,610,880,556,669,598,406,339,158,196,669,366,274,209,879,507,1137,554,360,243,972,555,371,250,128,200,1628,714,582,483,422,338,427,266,20016,1519,12052,1569,7964,1098,1201,524,985,512,818,343,843,407,1201,549,163,175,407,247,301,232,121,138,11,19,805,458,36,66,96,122,129,159,0,198,170,180,408,350,65,111,99,147,105,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,265361,3147,125033,2257,69495,2727,0,204,69495,2727,530,546,113,140,172,182,377,281,850,358,531,401,962,515,883,475,2226,904,912,467,2119,737,3920,1262,3951,959,2960,879,3196,1155,5128,1186,5298,1150,5693,1077,10810,1398,18864,1742,55538,2928,30516,2246,25022,2418,2483,651,2504,719,3006,1190,3466,1181,1651,592,872,442,1042,488,592,384,1512,642,842,527,1042,428,816,394,568,397,1007,560,123,162,551,331,340,265,563,309,413,222,1629,554,140328,1748,55370,3071,0,204,55370,3071,28,49,0,204,354,290,715,597,1193,627,1254,594,1006,455,1023,580,2047,710,2192,833,2507,711,2770,849,2511,773,2528,729,2938,832,3198,995,5440,1575,4312,1041,9641,1456,9713,1325,84958,3147,46337,2827,38621,2671,6593,1617,2954,981,5025,1359,2132,641,3364,968,1168,650,3113,1334,1798,841,1336,526,350,255,1467,521,1635,704,213,198,763,442,862,589,901,410,848,493,1067,488,1795,848,1237,434,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,292191,3745,137119,2212,70862,2722,0,204,70862,2722,626,550,123,192,347,343,473,376,553,364,246,218,1642,807,1410,697,3264,1191,3098,955,2821,921,4218,888,2888,880,4629,1050,2053,572,4166,921,5108,1284,4275,1101,9963,1584,18959,2196,66257,2964,34030,2660,32227,2161,5155,1060,3753,1163,3231,940,2972,786,2029,814,1643,606,1644,667,873,494,1364,593,746,416,2095,684,2255,845,372,279,566,411,327,237,466,300,408,267,560,424,755,406,1013,392,155072,2297,57729,2671,0,204,57729,2671,51,85,0,204,399,360,189,184,1143,525,390,289,2864,960,678,369,1665,692,1434,642,4015,1114,4840,1107,4417,1147,4240,1024,2408,772,3668,951,3711,995,5023,1047,8189,1432,8405,1352,97343,3031,55267,3083,42076,2998,8474,1250,5493,1182,3817,980,3950,1386,4519,1148,1013,422,1442,587,1632,716,1367,614,901,408,1731,752,1638,759,917,470,231,179,796,381,864,451,1025,559,204,184,1087,515,975,482,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
