GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001EA,B19037B_001MA,B19037B_002EA,B19037B_002MA,B19037B_003EA,B19037B_003MA,B19037B_004MA,B19037B_004EA,B19037B_005MA,B19037B_005EA,B19037B_006EA,B19037B_006MA,B19037B_007EA,B19037B_007MA,B19037B_008EA,B19037B_008MA,B19037B_009EA,B19037B_009MA,B19037B_010EA,B19037B_010MA,B19037B_011EA,B19037B_011MA,B19037B_012EA,B19037B_012MA,B19037B_013EA,B19037B_013MA,B19037B_014EA,B19037B_014MA,B19037B_015MA,B19037B_015EA,B19037B_016EA,B19037B_016MA,B19037B_017EA,B19037B_017MA,B19037B_018EA,B19037B_018MA,B19037B_019EA,B19037B_019MA,B19037B_020EA,B19037B_020MA,B19037B_021EA,B19037B_021MA,B19037B_022EA,B19037B_022MA,B19037B_023EA,B19037B_023MA,B19037B_024EA,B19037B_024MA,B19037B_025MA,B19037B_025EA,B19037B_026MA,B19037B_026EA,B19037B_027MA,B19037B_027EA,B19037B_028EA,B19037B_028MA,B19037B_029MA,B19037B_029EA,B19037B_030MA,B19037B_030EA,B19037B_031EA,B19037B_031MA,B19037B_032EA,B19037B_032MA,B19037B_033EA,B19037B_033MA,B19037B_034EA,B19037B_034MA,B19037B_035EA,B19037B_035MA,B19037B_036EA,B19037B_036MA,B19037B_037MA,B19037B_037EA,B19037B_038MA,B19037B_038EA,B19037B_039MA,B19037B_039EA,B19037B_040MA,B19037B_040EA,B19037B_041EA,B19037B_041MA,B19037B_042EA,B19037B_042MA,B19037B_043MA,B19037B_043EA,B19037B_044MA,B19037B_044EA,B19037B_045EA,B19037B_045MA,B19037B_046EA,B19037B_046MA,B19037B_047EA,B19037B_047MA,B19037B_048MA,B19037B_048EA,B19037B_049MA,B19037B_049EA,B19037B_050EA,B19037B_050MA,B19037B_051EA,B19037B_051MA,B19037B_052EA,B19037B_052MA,B19037B_053EA,B19037B_053MA,B19037B_054MA,B19037B_054EA,B19037B_055EA,B19037B_055MA,B19037B_056EA,B19037B_056MA,B19037B_057EA,B19037B_057MA,B19037B_058EA,B19037B_058MA,B19037B_059MA,B19037B_059EA,B19037B_060MA,B19037B_060EA,B19037B_061EA,B19037B_061MA,B19037B_062EA,B19037B_062MA,B19037B_063EA,B19037B_063MA,B19037B_064EA,B19037B_064MA,B19037B_065EA,B19037B_065MA,B19037B_066EA,B19037B_066MA,B19037B_067EA,B19037B_067MA,B19037B_068EA,B19037B_068MA,B19037B_069EA,B19037B_069MA,state
0400000US13,1043939,10500,48080,4704,17643,2286,5938,1596,4911,1741,3682,1213,3265,1024,2976,1182,1672,947,1404,694,1627,825,2380,1060,1505,801,794,541,283,286,0,225,0,225,0,225,437611,9252,56349,4627,24917,2993,29888,3211,33687,4017,29573,3593,29253,4117,26544,2913,27801,3498,20561,2763,37069,4166,38282,3834,39924,4568,22651,3210,9273,1799,8267,2378,3572,1287,416059,7567,60402,4260,31016,2865,26974,3028,26178,2734,24717,2552,26333,3049,22826,3327,19758,2424,21022,2884,34789,3906,37790,3671,34082,2775,22600,2689,12505,2120,9200,1883,5867,1800,142189,4427,27698,2829,20519,2042,15712,1770,12091,1765,8650,1172,8193,1455,6669,1109,5329,1055,6146,1158,9219,1704,7604,1122,7568,1374,2342,544,1919,609,1708,796,822,551,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,655841,7631,28480,2529,11540,1631,3197,1195,4004,1288,2865,803,1028,639,583,355,1603,782,921,746,451,305,946,502,855,573,312,358,175,178,0,189,0,189,0,189,237877,5355,38709,3397,18962,2202,17341,2084,16275,2542,14900,1868,15463,2200,13254,2275,11911,1827,9321,1880,20045,2651,20747,2723,17562,2560,9579,1585,7692,1926,3620,1106,2496,1051,265886,6103,47096,3176,16271,2080,19178,2388,15650,1698,13178,1822,13690,1786,11529,1565,10952,1834,11434,1665,23284,2432,21808,2893,26408,2416,14219,1899,7613,1505,8503,1620,5073,1189,123598,3245,18115,2011,15703,1755,13760,1968,11195,1470,7663,1259,7925,1309,5933,1006,5371,956,4525,913,8509,1383,9492,1268,7225,1254,3326,788,1964,682,2042,670,850,381,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,215432,4450,13915,2255,6791,1341,1830,949,2105,858,578,361,294,302,607,465,631,499,97,93,287,328,152,250,221,276,0,190,32,54,290,285,0,190,0,190,87387,2931,17307,1978,7324,1326,6871,1629,7627,1312,4038,1160,6580,1540,4938,1492,3939,1172,3066,1105,4761,1286,6067,1603,8591,1632,3317,1081,1738,954,655,591,568,393,82775,2748,14261,1573,6418,1411,6755,1284,6610,1556,4965,1156,4456,1093,5652,1241,3634,1094,2963,797,6508,1444,5317,1144,7683,1540,3186,899,1916,786,1371,562,1080,501,31355,1563,4155,820,4835,809,3233,671,3190,743,2116,546,2076,567,1147,418,1508,529,1214,465,3090,767,1837,713,1772,617,215,135,248,170,378,281,341,234,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28277,1949,3058,886,1141,549,351,271,171,223,222,242,96,161,43,76,323,399,73,113,48,94,0,155,361,269,171,209,24,42,34,68,0,155,0,155,12383,1633,2624,987,1117,655,1077,604,1092,580,1152,621,985,585,356,240,651,374,912,532,814,480,514,312,581,344,374,262,0,155,134,225,0,155,9592,1091,1878,621,825,421,686,360,584,409,514,330,572,255,243,200,617,399,124,123,604,375,974,536,645,350,922,569,104,139,245,248,55,86,3244,616,204,276,544,273,666,339,336,195,245,187,211,142,137,122,162,139,66,87,157,129,161,157,148,122,121,171,43,75,0,155,43,71,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,63023,2891,5614,1302,2383,899,899,476,678,540,189,230,207,310,137,146,151,231,0,168,471,448,229,235,270,432,0,168,0,168,0,168,0,168,0,168,25858,2065,3014,867,1479,596,2332,784,1150,551,2657,916,2051,714,1380,639,1846,759,1404,605,2805,911,2222,888,1746,748,660,542,459,419,466,396,187,219,23007,2033,3304,799,1331,573,1678,510,1322,515,1622,684,1337,498,1158,483,495,355,934,519,1711,527,2499,743,2453,866,1611,854,696,473,357,194,499,347,8544,748,1057,385,1405,457,1502,461,935,394,450,242,539,247,311,212,637,323,214,197,317,194,445,240,304,210,202,133,49,80,19,34,158,208,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,129346,3994,7940,1616,2870,1045,1869,993,887,533,330,418,100,162,208,196,73,106,0,189,385,476,701,574,183,292,186,328,148,248,0,189,0,189,0,189,48995,3049,10187,1789,4416,1068,3982,1224,4301,1095,3627,888,2755,1123,2754,935,1437,632,2717,965,3388,1031,4331,1357,1909,721,1494,738,671,449,427,346,599,412,52150,2474,8348,1504,3991,1063,2778,826,3736,920,3945,957,4172,1028,3351,982,2088,690,3337,1024,2622,821,3314,811,4592,1092,2419,946,1553,665,1228,490,676,464,20261,1468,4268,817,3793,854,1793,498,1828,552,1414,553,1181,442,1458,581,607,317,498,308,1137,426,747,331,943,458,399,247,67,71,51,87,77,120,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,507050,6621,32989,2916,12879,2067,5557,1225,4122,1266,2753,1182,1791,708,2830,1214,1032,766,213,191,247,268,749,518,176,193,293,302,0,198,116,192,0,198,231,355,180927,5517,35426,3067,16258,2483,19166,2428,11252,1996,13918,2432,11806,1696,9333,1377,7907,1655,6937,1835,11227,1979,12007,1741,13607,1942,6833,1457,2337,932,2115,1219,798,464,207034,3300,35742,2732,21201,2005,18352,2012,15254,1787,14295,1520,11708,1480,10428,1621,10207,1707,8962,1392,11778,1459,15792,1959,16646,2244,7730,1330,3934,1024,3016,921,1989,707,86100,2049,17201,1517,13228,1341,11139,1542,7114,1228,5528,992,5903,1064,3346,796,3340,741,3286,687,4143,895,4404,1001,4233,958,1819,569,380,212,487,293,549,291,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,623114,6922,19100,2438,4874,1359,1577,613,1250,575,2518,1100,1196,652,1391,714,1221,719,1011,494,1022,644,1107,677,783,511,763,412,95,157,262,184,0,204,30,48,236735,5616,18897,2773,10175,1927,7476,1789,8169,1592,10662,2032,14906,2618,9795,1729,13567,2139,9842,1764,22952,2888,26141,3187,34901,3302,19982,2836,13207,2286,10235,2056,5828,1392,270188,4993,21323,2240,10532,1724,10513,1841,9503,1706,8061,1693,11871,1835,9084,1597,12778,1849,8556,1580,22444,2135,28802,2683,38661,3177,27800,2506,16860,2436,18855,2412,14545,2202,97091,2787,10591,1497,8278,1466,7572,1211,5944,868,4949,981,6212,1187,5677,1104,3965,767,4822,1004,7405,1218,7317,1207,9036,1246,5940,1226,3847,954,3039,894,2497,751,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,155541,4023,5824,1251,1513,664,1016,514,437,352,641,455,572,445,113,153,387,515,159,212,0,204,45,74,685,418,256,239,0,204,0,204,0,204,0,204,65756,3032,8213,1429,3457,1216,3863,1380,3582,943,3728,1008,3923,1138,2880,907,3463,1169,4694,1193,6398,1561,6052,1399,6626,1428,4273,1261,2254,892,1376,599,974,541,61008,2397,7048,1461,3262,932,3034,872,2823,867,3192,997,3857,911,3433,955,3766,819,1830,686,4224,1011,5596,1184,8173,1329,4124,891,3151,1020,2699,850,796,425,22953,1834,4909,1153,3883,1061,1616,585,1405,518,1238,496,1310,670,844,444,1160,570,447,307,1054,454,1035,376,2160,616,617,304,383,291,694,453,198,213,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,504116,6162,28146,2750,12267,1575,5032,1160,3054,1097,2955,987,1352,546,900,566,355,306,480,371,595,434,190,291,843,627,123,167,0,167,0,167,0,167,0,167,179126,4209,40579,3124,17522,2394,17386,2253,15145,1803,10150,1882,9595,1476,9019,1929,8800,1783,5269,1173,11547,1759,11285,1905,10320,1935,6946,1464,2467,814,1455,580,1641,795,204090,3785,35390,2606,16602,1844,15402,1836,12148,1578,11900,1630,13032,1548,12360,1919,10031,1532,9044,1189,14885,1853,16067,1676,15836,1752,8779,1399,4600,866,4873,1099,3141,800,92754,2511,12112,1292,12031,1425,9384,1422,7764,1227,7482,1101,8213,1348,5524,960,4787,783,4632,840,5723,979,5595,836,5349,782,2388,606,739,307,597,243,434,293,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,92723,3254,8267,1434,2082,864,1009,645,534,359,995,703,1017,529,776,630,224,174,371,266,476,369,33,56,207,251,366,537,141,233,0,143,0,143,36,64,46490,2704,7339,1251,3697,983,4618,1185,3563,1142,3483,1167,2820,912,1839,680,2755,916,1997,870,3518,955,3811,1153,3699,1068,2029,717,225,217,831,508,266,199,31221,1807,5477,1166,1799,637,3664,1026,1647,617,1330,459,1698,562,1431,609,1980,591,786,376,2298,824,2326,746,2962,892,1622,571,765,411,1079,454,357,216,6745,706,2344,722,1075,480,337,231,490,347,610,417,202,191,91,144,221,167,184,247,300,210,316,211,82,101,221,195,79,92,63,79,130,131,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,376349,5914,16848,2570,7335,1497,3661,1167,1351,700,1646,862,507,264,1099,634,272,270,254,234,73,99,153,234,347,264,150,214,0,206,0,206,0,206,0,206,145704,4852,26085,2693,12347,1891,15782,2434,14067,2301,12571,1906,11595,2036,9951,1805,6330,1588,7367,1874,7406,1589,8984,2118,9785,2046,1866,797,833,614,616,451,119,147,152648,3749,27992,2872,15820,1810,14521,2226,10255,1544,9943,1665,8879,1623,9056,1431,6910,1202,6983,1256,11940,1866,10233,1410,10069,1649,4799,1086,2436,782,1836,776,976,453,61149,2287,13485,1731,10097,1457,8244,1330,6309,1053,3905,849,2895,702,3014,706,2583,675,1327,548,2178,665,3305,752,1864,660,541,286,353,363,572,515,477,290,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,258360,4112,14252,1698,5394,1151,1355,641,1250,547,1001,537,1466,702,330,270,1193,823,869,581,198,199,741,589,256,279,179,180,0,184,0,184,0,184,20,34,99168,3355,19099,2102,7130,1719,6581,1471,8904,1624,7621,1581,6343,1364,5059,1190,5883,1496,3615,1023,7691,1764,8036,1525,7162,1564,2694,1077,1130,744,1389,624,831,545,103869,3487,15588,2100,7796,1529,8400,1539,5747,1115,5796,1145,6467,1200,5477,1202,6316,1167,5125,1388,7552,1359,9556,1661,11329,1644,3316,805,2467,702,1719,585,1218,570,41071,1785,5699,881,6152,1054,5052,914,3736,712,3164,687,1550,495,2706,763,1726,476,1988,592,2514,644,2465,599,2507,626,1068,390,311,180,349,233,84,100,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31457,1980,3118,951,895,467,949,603,0,155,181,244,20,39,258,403,0,155,89,117,34,69,583,585,109,91,0,155,0,155,0,155,0,155,0,155,13600,1483,1629,625,1169,562,1452,734,2134,795,1107,500,1307,576,513,247,729,408,309,283,1029,541,868,416,554,381,400,318,95,118,0,155,305,240,10638,1050,2461,625,866,418,230,162,555,238,716,414,943,531,349,261,193,177,371,273,493,276,1012,413,992,412,788,341,180,281,422,350,67,74,4101,463,388,223,593,293,446,281,608,282,429,335,227,209,159,140,247,180,57,93,395,210,129,104,114,104,79,107,230,240,0,155,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
