GEO_ID,B14007B_001E,B14007B_001M,B14007B_002E,B14007B_002M,B14007B_003E,B14007B_003M,B14007B_004E,B14007B_004M,B14007B_005E,B14007B_005M,B14007B_006E,B14007B_006M,B14007B_007E,B14007B_007M,B14007B_008E,B14007B_008M,B14007B_009E,B14007B_009M,B14007B_010E,B14007B_010M,B14007B_011E,B14007B_011M,B14007B_012E,B14007B_012M,B14007B_013E,B14007B_013M,B14007B_014E,B14007B_014M,B14007B_015E,B14007B_015M,B14007B_016E,B14007B_016M,B14007B_017E,B14007B_017M,B14007B_018E,B14007B_018M,B14007B_019E,B14007B_019M,NAME,B14007B_001EA,B14007B_001MA,B14007B_002MA,B14007B_002EA,B14007B_003MA,B14007B_003EA,B14007B_004EA,B14007B_004MA,B14007B_005EA,B14007B_005MA,B14007B_006EA,B14007B_006MA,B14007B_007MA,B14007B_007EA,B14007B_008MA,B14007B_008EA,B14007B_009EA,B14007B_009MA,B14007B_010EA,B14007B_010MA,B14007B_011EA,B14007B_011MA,B14007B_012EA,B14007B_012MA,B14007B_013MA,B14007B_013EA,B14007B_014MA,B14007B_014EA,B14007B_015EA,B14007B_015MA,B14007B_016EA,B14007B_016MA,B14007B_017EA,B14007B_017MA,B14007B_018MA,B14007B_018EA,B14007B_019MA,B14007B_019EA,state
0400000US26,1329418,7648,439514,8293,21157,2453,22580,2395,17339,1908,20131,2085,20074,1969,19239,1830,20329,1904,21444,2430,19137,1846,23535,2433,23154,2718,24839,2386,25538,2391,30547,2588,115184,5592,15287,2068,889904,7951,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,262458,5757,109255,5342,5696,1295,5488,1030,5468,1152,6147,1189,5303,1329,5294,1109,5442,1053,4313,1037,4869,1067,4111,1194,4287,883,5812,1157,4362,944,8024,1383,31029,2819,3610,912,153203,4106,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1065812,6013,373548,7327,28884,3268,18246,2364,16181,2497,18794,2438,16032,2613,18316,2294,18012,2114,21688,3246,18022,2052,18783,2488,22231,2747,19876,2456,20751,2305,20177,2035,85900,4182,11655,2254,692264,7099,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,662677,6344,220554,6803,16494,1866,9804,1950,9692,1475,10245,1808,11308,1797,9237,1514,10424,1666,10384,1841,9675,1619,10600,1648,12181,1637,13209,2022,8812,1350,14811,1801,53297,4120,10381,1628,442123,5843,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,79881,3328,31643,2438,2178,949,1314,537,1838,593,1971,658,830,365,1946,667,1454,669,1195,501,1016,522,1400,675,1824,658,1636,526,1542,461,2296,652,7096,1251,2107,801,48238,2350,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,214410,5164,60361,4282,2380,1278,1811,744,3242,1096,1350,603,5104,1574,3336,1532,2734,916,3558,1385,2544,1369,4081,1250,3376,1219,3400,1021,3966,1531,4237,1455,13355,2604,1887,842,154049,4732,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1138769,10968,355895,8303,27772,2778,14960,2284,15552,1926,16690,2149,16000,1872,15853,2035,18986,1928,19250,2178,16868,2183,16019,2365,21292,2099,17186,2131,19616,2043,23168,2527,80945,4588,15738,2186,782874,8321,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42292,3735,15976,3318,1641,926,589,437,818,789,793,376,248,189,1214,861,903,587,666,469,590,699,745,514,544,327,306,306,832,423,1006,639,4404,1282,677,479,26316,2104,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2920034,15970,897093,11146,48102,3987,42281,3140,39631,3151,36259,2707,43193,3521,39265,3090,44337,3519,42287,2768,40083,3049,43874,3402,51072,3401,51706,3051,48504,3066,58553,3620,226693,7265,41253,3486,2022941,13536,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2004026,11915,653688,10715,32090,3476,28821,3149,29487,3638,27542,2975,32431,3532,29483,3474,31738,3194,35451,3713,28470,3047,35277,3581,36526,3335,31538,3160,32449,3572,41619,3718,172711,7553,28055,3679,1350338,11389,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1338755,10051,455017,9082,27290,2813,20864,2433,18966,2224,20677,2232,20421,2418,20407,1961,22028,2131,22085,2440,20238,2312,21122,2176,23961,2568,23647,1941,25159,2185,32756,2694,119982,6141,15414,2369,883738,8408,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,263287,4409,89667,3817,5666,1104,5085,1246,3522,1167,4210,901,4999,1355,3336,752,3756,932,4509,1216,3605,924,4179,1285,3956,786,5203,1004,6038,1108,4945,1183,23422,2244,3236,1013,173620,3964,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,66369,2665,22888,2415,1054,637,1153,528,1396,569,1017,528,687,316,837,490,1220,649,740,429,1394,731,946,364,1524,654,767,461,1439,620,1767,628,6329,1648,618,389,43481,2608,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1318147,11758,422535,9798,27887,3265,19172,2223,16370,2158,18273,2202,18896,2128,21491,2812,19290,2101,17840,2141,21341,2412,19948,2138,22935,2540,23706,2622,25971,2613,27466,2706,102420,5678,19529,2699,895612,9400,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,60245,3484,24136,2491,1328,625,777,415,1225,617,990,600,827,430,1077,614,1317,602,656,490,837,397,1152,557,1771,591,699,362,777,459,1155,397,8086,1473,1462,740,36109,2790,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1252243,7078,388558,7759,22536,3099,26684,2657,18186,2025,21023,2551,18449,2515,17489,2512,17478,2357,20582,2434,16908,2474,19444,2778,22259,2918,20431,2340,21148,2532,26847,2652,85986,5495,13108,2478,863685,6873,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8856,1215,3272,669,435,225,289,273,397,318,190,176,359,389,194,174,68,62,45,71,0,155,276,284,0,155,140,171,0,155,249,195,424,275,206,254,5584,935,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1025107,6731,338315,7486,20080,3432,15463,2237,15071,2291,15502,2292,16872,2482,17105,2331,16959,2630,18271,2254,17141,2494,16948,2543,15607,2060,18095,2262,16638,1777,20661,1934,84271,5795,13631,2451,686792,9123,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2882123,13222,957766,16365,58655,5067,48784,4400,49423,4956,44134,3700,45956,4220,41626,4014,53624,5534,45629,3766,47994,4170,45602,4905,48481,4337,45113,3588,46875,3953,62133,4440,231790,9832,41947,4139,1924357,14612,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30816,3715,16117,2565,1333,684,827,400,793,555,1047,581,716,508,539,353,892,534,1255,649,1064,544,478,424,501,286,809,478,212,164,960,470,4432,1627,259,284,14699,2094,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1515867,10562,473901,8570,23466,2328,21517,2964,21493,3073,20228,2356,21399,2487,22621,2666,23222,2747,23126,2436,23705,2965,22218,2185,24900,2894,23303,2081,22961,2513,28657,2678,125063,6327,26022,2957,1041966,9932,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,228398,5718,71776,4733,3121,1241,2555,860,2863,957,3079,991,3176,844,3353,1024,3730,1168,3696,1191,3413,1019,3958,1086,2675,859,4528,966,2614,883,4246,993,22188,3211,2581,879,156622,4218,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,54225,2624,16109,2079,615,352,492,414,989,520,319,247,719,382,411,340,445,337,362,249,650,434,1042,536,774,384,1305,552,435,244,1376,615,5239,1308,936,564,38116,2105,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,341675,4644,133417,4184,4378,1053,11604,1982,6749,1317,6666,1413,6934,1524,6916,1237,7874,1236,7008,1380,6662,1313,7938,1617,6830,1196,6224,953,8705,1206,9729,1480,25482,2786,3718,1112,208258,3972,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,281177,11485,75086,5525,3900,1235,2911,845,3681,1238,3022,922,4309,1126,3737,1220,3360,833,3980,773,3803,857,4417,1095,4235,1027,4525,1152,3434,897,4778,1125,18913,2241,2081,775,206091,8078,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
