GEO_ID,B10051D_001E,B10051D_001M,B10051D_002E,B10051D_002M,B10051D_003E,B10051D_003M,B10051D_004E,B10051D_004M,B10051D_005E,B10051D_005M,B10051D_006E,B10051D_006M,B10051D_007E,B10051D_007M,NAME,B10051D_001EA,B10051D_001MA,B10051D_002EA,B10051D_002MA,B10051D_003EA,B10051D_003MA,B10051D_004MA,B10051D_004EA,B10051D_005MA,B10051D_005EA,B10051D_006MA,B10051D_006EA,B10051D_007EA,B10051D_007MA,state
0400000US27,7723,1580,901,556,572,424,329,285,6822,1471,3582,1169,3240,891,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,6527,1993,1110,657,825,594,285,239,5417,1898,1181,678,4236,1622,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,25113,2665,2854,1069,1358,667,1496,795,22259,2613,4107,1342,18152,2616,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,53489,4485,10109,2196,4687,1626,5422,1461,43380,3871,9660,1926,33720,3017,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6771,2035,1049,660,583,348,466,413,5722,1668,1563,717,4159,1344,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5335,1314,178,142,98,116,80,96,5157,1284,1273,682,3884,1107,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4145,1226,877,626,256,238,621,559,3268,1237,644,640,2624,1011,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10724,1727,1171,577,657,456,514,374,9553,1495,2528,803,7025,1244,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4230,1404,741,472,388,357,353,279,3489,1354,979,731,2510,1115,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,33240,4306,4390,1482,2766,1178,1624,710,28850,4029,5398,1647,23452,3417,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1571,646,747,470,337,303,410,341,824,439,337,282,487,286,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,15932,2734,2227,1038,894,741,1333,737,13705,2508,3547,1740,10158,1954,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,15479,2483,2498,1003,1530,854,968,526,12981,2248,3485,1081,9496,1737,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1160,808,79,67,0,184,79,67,1081,795,716,711,365,202,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3312,881,244,236,177,211,67,115,3068,881,655,421,2413,773,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
