GEO_ID,B24010G_001E,B24010G_001M,B24010G_002E,B24010G_002M,B24010G_003E,B24010G_003M,B24010G_004E,B24010G_004M,B24010G_005E,B24010G_005M,B24010G_006E,B24010G_006M,B24010G_007E,B24010G_007M,B24010G_008E,B24010G_008M,B24010G_009E,B24010G_009M,B24010G_010E,B24010G_010M,B24010G_011E,B24010G_011M,B24010G_012E,B24010G_012M,B24010G_013E,B24010G_013M,B24010G_014E,B24010G_014M,B24010G_015E,B24010G_015M,B24010G_016E,B24010G_016M,B24010G_017E,B24010G_017M,B24010G_018E,B24010G_018M,B24010G_019E,B24010G_019M,B24010G_020E,B24010G_020M,B24010G_021E,B24010G_021M,B24010G_022E,B24010G_022M,B24010G_023E,B24010G_023M,B24010G_024E,B24010G_024M,B24010G_025E,B24010G_025M,B24010G_026E,B24010G_026M,B24010G_027E,B24010G_027M,B24010G_028E,B24010G_028M,B24010G_029E,B24010G_029M,B24010G_030E,B24010G_030M,B24010G_031E,B24010G_031M,B24010G_032E,B24010G_032M,B24010G_033E,B24010G_033M,B24010G_034E,B24010G_034M,B24010G_035E,B24010G_035M,B24010G_036E,B24010G_036M,B24010G_037E,B24010G_037M,B24010G_038E,B24010G_038M,B24010G_039E,B24010G_039M,B24010G_040E,B24010G_040M,B24010G_041E,B24010G_041M,B24010G_042E,B24010G_042M,B24010G_043E,B24010G_043M,B24010G_044E,B24010G_044M,B24010G_045E,B24010G_045M,B24010G_046E,B24010G_046M,B24010G_047E,B24010G_047M,B24010G_048E,B24010G_048M,B24010G_049E,B24010G_049M,B24010G_050E,B24010G_050M,B24010G_051E,B24010G_051M,B24010G_052E,B24010G_052M,B24010G_053E,B24010G_053M,B24010G_054E,B24010G_054M,B24010G_055E,B24010G_055M,B24010G_056E,B24010G_056M,B24010G_057E,B24010G_057M,B24010G_058E,B24010G_058M,B24010G_059E,B24010G_059M,B24010G_060E,B24010G_060M,B24010G_061E,B24010G_061M,B24010G_062E,B24010G_062M,B24010G_063E,B24010G_063M,B24010G_064E,B24010G_064M,B24010G_065E,B24010G_065M,B24010G_066E,B24010G_066M,B24010G_067E,B24010G_067M,B24010G_068E,B24010G_068M,B24010G_069E,B24010G_069M,B24010G_070E,B24010G_070M,B24010G_071E,B24010G_071M,B24010G_072E,B24010G_072M,B24010G_073E,B24010G_073M,NAME,B24010G_001MA,B24010G_001EA,B24010G_002MA,B24010G_002EA,B24010G_003MA,B24010G_003EA,B24010G_004EA,B24010G_004MA,B24010G_005EA,B24010G_005MA,B24010G_006EA,B24010G_006MA,B24010G_007MA,B24010G_007EA,B24010G_008MA,B24010G_008EA,B24010G_009EA,B24010G_009MA,B24010G_010EA,B24010G_010MA,B24010G_011EA,B24010G_011MA,B24010G_012MA,B24010G_012EA,B24010G_013MA,B24010G_013EA,B24010G_014MA,B24010G_014EA,B24010G_015EA,B24010G_015MA,B24010G_016EA,B24010G_016MA,B24010G_017EA,B24010G_017MA,B24010G_018MA,B24010G_018EA,B24010G_019MA,B24010G_019EA,B24010G_020EA,B24010G_020MA,B24010G_021EA,B24010G_021MA,B24010G_022EA,B24010G_022MA,B24010G_023EA,B24010G_023MA,B24010G_024MA,B24010G_024EA,B24010G_025MA,B24010G_025EA,B24010G_026EA,B24010G_026MA,B24010G_027EA,B24010G_027MA,B24010G_028EA,B24010G_028MA,B24010G_029MA,B24010G_029EA,B24010G_030MA,B24010G_030EA,B24010G_031EA,B24010G_031MA,B24010G_032EA,B24010G_032MA,B24010G_033EA,B24010G_033MA,B24010G_034MA,B24010G_034EA,B24010G_035MA,B24010G_035EA,B24010G_036MA,B24010G_036EA,B24010G_037EA,B24010G_037MA,B24010G_038EA,B24010G_038MA,B24010G_039EA,B24010G_039MA,B24010G_040MA,B24010G_040EA,B24010G_041MA,B24010G_041EA,B24010G_042EA,B24010G_042MA,B24010G_043EA,B24010G_043MA,B24010G_044EA,B24010G_044MA,B24010G_045MA,B24010G_045EA,B24010G_046MA,B24010G_046EA,B24010G_047MA,B24010G_047EA,B24010G_048EA,B24010G_048MA,B24010G_049EA,B24010G_049MA,B24010G_050EA,B24010G_050MA,B24010G_051MA,B24010G_051EA,B24010G_052MA,B24010G_052EA,B24010G_053EA,B24010G_053MA,B24010G_054EA,B24010G_054MA,B24010G_055EA,B24010G_055MA,B24010G_056MA,B24010G_056EA,B24010G_057MA,B24010G_057EA,B24010G_058MA,B24010G_058EA,B24010G_059EA,B24010G_059MA,B24010G_060EA,B24010G_060MA,B24010G_061EA,B24010G_061MA,B24010G_062MA,B24010G_062EA,B24010G_063MA,B24010G_063EA,B24010G_064EA,B24010G_064MA,B24010G_065EA,B24010G_065MA,B24010G_066EA,B24010G_066MA,B24010G_067MA,B24010G_067EA,B24010G_068MA,B24010G_068EA,B24010G_069MA,B24010G_069EA,B24010G_070EA,B24010G_070MA,B24010G_071EA,B24010G_071MA,B24010G_072EA,B24010G_072MA,B24010G_073EA,B24010G_073MA,state
0400000US13,51420,4976,25084,3503,7756,1782,3890,1396,1954,798,1936,1146,2226,1147,396,233,1444,1054,386,365,1184,637,152,135,0,225,317,311,715,538,456,381,214,272,242,231,5054,1411,0,225,1067,705,616,534,451,431,2430,993,1157,691,400,290,5797,1552,3562,1161,2235,898,3392,1424,26,51,2606,1331,760,588,3085,1139,1147,574,841,539,1097,822,26336,2863,10161,1923,3798,1047,1705,734,2093,801,1870,837,845,558,87,150,938,547,3018,1044,565,345,197,188,1734,819,522,589,1475,623,841,464,634,494,5131,1750,771,574,732,615,289,395,443,439,1963,1134,168,228,1497,855,9155,1633,3633,1042,5522,1327,449,356,140,219,63,97,246,276,1440,698,638,461,344,391,458,440,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,130628,6507,65276,3246,12397,1638,5121,983,3900,881,1221,444,2231,805,971,536,949,573,311,253,4546,1055,392,237,319,278,2970,897,865,386,499,242,343,212,156,153,16625,1847,285,277,4192,899,2438,772,1754,608,6196,1100,4842,1070,1110,413,11599,1719,5401,1038,6198,1455,13054,1772,617,456,8031,1237,4406,1100,11601,1745,3012,964,5615,1160,2974,1008,65352,4559,20893,2276,6225,1249,4377,1082,1848,530,400,227,179,167,20,35,201,165,10271,1612,1448,601,645,322,7406,1295,772,457,3997,1410,2549,1217,1448,576,16174,2518,2224,695,1036,571,864,543,172,211,5061,1424,3005,1040,4848,1328,24009,2865,8003,1293,16006,2262,904,451,116,128,600,381,188,174,3372,992,819,406,1613,685,940,547,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,84171,5982,44883,3951,13443,1886,5460,1268,2864,856,2596,942,3817,1120,2394,916,991,515,432,255,2808,774,670,402,631,346,942,403,565,316,1358,625,1102,583,256,203,6169,1195,301,261,854,424,606,338,248,233,2840,924,1850,721,324,202,9809,1976,5228,1404,4581,1255,5668,1432,146,164,3565,1329,1957,625,9794,1714,4275,1121,3036,1146,2483,775,39288,3778,15085,2409,5743,1422,2894,829,2849,1025,1116,572,692,451,47,58,377,338,5697,1394,1000,504,747,433,3201,995,749,504,2529,766,2238,735,291,219,8476,1710,1055,555,450,286,320,275,130,119,2559,764,1125,500,3287,1001,13339,1843,5727,1221,7612,1352,106,127,57,98,0,189,49,83,2282,851,929,417,321,246,1032,581,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,36747,3300,18289,2079,4877,1159,1954,764,1555,709,399,305,1369,663,646,386,606,530,117,143,1312,566,296,279,216,214,487,318,313,229,242,217,67,100,175,193,4744,1144,109,121,499,437,131,145,368,357,2759,885,1058,487,319,276,2912,1029,1958,797,954,476,1537,509,0,190,711,400,826,352,4219,995,1721,652,1100,476,1398,603,18458,2084,6313,1312,1319,595,758,500,561,374,410,302,334,268,45,78,31,59,2503,800,819,579,134,222,1186,498,364,240,2081,747,1206,625,875,378,3808,1022,531,290,220,232,220,232,0,190,2133,793,210,153,714,448,6145,1275,3018,1007,3127,844,181,197,77,111,104,166,0,190,2011,728,1426,658,311,278,274,209,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27138,2599,12746,1831,2877,652,1420,496,1145,443,275,228,671,418,534,401,134,175,3,8,683,377,163,156,0,168,456,362,64,110,103,121,48,80,55,92,3167,852,144,155,350,277,177,187,173,160,1480,681,966,473,227,180,1639,636,530,274,1109,589,2936,998,159,229,1766,647,1011,649,2127,681,1095,463,361,246,671,460,14392,1664,4646,846,1500,487,614,360,886,361,77,131,61,130,0,168,16,34,1700,501,311,293,181,148,1023,366,185,154,1369,536,748,352,621,382,4486,1031,888,470,9,16,9,16,0,168,1952,672,440,290,1197,574,3841,968,1478,649,2363,705,71,111,71,111,0,168,0,168,1348,535,883,466,171,128,294,239,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22716,2704,10689,1674,2701,835,1189,527,719,378,470,374,795,474,185,209,530,458,80,131,531,346,61,109,100,144,280,299,90,80,186,191,129,154,57,99,1673,602,0,198,553,347,315,286,238,225,762,379,189,163,169,154,1169,588,628,455,541,354,2834,863,31,47,1798,641,1005,593,2312,906,1012,609,884,553,416,268,12027,1972,3694,931,436,286,252,182,184,185,520,426,327,358,84,149,109,176,1967,758,623,574,319,301,894,411,131,103,771,405,464,320,307,276,3701,1307,792,566,170,131,122,86,48,88,905,672,721,512,1113,523,4176,1143,1925,699,2251,718,225,209,0,198,83,143,142,156,231,251,188,243,43,75,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,52310,4628,27149,3386,10525,1967,4104,1247,2556,767,1548,990,2405,845,1497,647,453,343,455,347,3326,865,606,325,706,364,1133,488,881,517,690,390,453,318,237,207,4852,1256,278,263,993,430,735,357,258,257,2112,721,1159,610,310,221,6239,1634,2955,1044,3284,1244,3181,1041,22,51,1759,827,1400,563,2352,796,1145,554,685,436,522,355,25161,2368,11133,1698,3730,1072,2820,886,910,532,1691,709,814,387,27,55,850,593,3873,827,531,399,359,260,2488,712,495,258,1839,735,1101,466,738,618,5185,1324,753,483,643,506,402,469,241,211,1392,592,530,247,1867,647,7772,1485,2662,850,5110,1191,98,104,0,204,46,62,52,81,973,699,732,671,120,113,121,152,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,63153,6597,32106,4023,8856,1740,4003,1318,2394,1022,1609,662,1970,737,1271,483,304,257,395,389,2090,585,160,129,36,64,1332,483,562,318,793,592,301,239,492,471,8407,2176,130,149,737,419,606,374,131,148,2494,1147,4393,1474,653,469,6441,1441,3780,937,2661,938,2874,867,70,82,1477,682,1327,580,5528,1418,2146,771,1946,887,1436,756,31047,3501,10778,1692,3403,907,2171,687,1232,583,1226,516,505,413,232,271,489,303,4732,1127,1034,684,343,260,2223,670,1132,650,1417,485,884,404,533,394,7982,1525,1552,519,262,211,184,166,78,135,1923,739,2646,950,1599,652,9653,1712,3809,1071,5844,1195,244,176,106,135,138,127,0,204,2390,908,1765,866,171,172,454,340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,68862,4241,34358,2821,8318,1350,2941,765,1919,606,1022,497,2691,830,1062,422,1280,565,349,264,1631,561,333,268,0,167,682,347,616,403,1055,418,756,337,299,282,7677,1480,469,346,1266,563,864,482,402,319,3664,1078,1535,538,743,424,6662,1326,3934,990,2728,789,3982,902,511,391,2055,592,1416,511,7719,1469,4016,1092,2064,704,1639,703,34504,2697,10947,1645,3170,902,1476,445,1694,736,695,439,235,182,180,156,280,352,4287,979,855,424,383,234,2468,780,581,239,2795,795,1963,742,832,428,8790,1320,1502,493,307,267,206,175,101,166,3896,1026,1138,475,1947,651,11759,1984,5614,1382,6145,1209,200,274,144,264,28,42,28,48,2808,663,1713,523,272,184,823,486,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,38625,3306,19192,2380,5462,1040,2156,705,1473,627,683,324,1631,679,984,564,512,297,135,154,1532,570,266,198,185,179,539,304,542,384,143,172,143,172,0,143,3652,987,125,155,301,204,100,108,201,167,1515,668,762,374,949,508,2505,713,1022,385,1483,627,2892,905,410,348,1637,644,845,348,4681,1331,2313,1027,1110,406,1258,590,19433,2114,7515,1154,3226,726,1694,585,1532,550,488,311,320,266,62,70,106,148,2638,772,607,339,459,426,1193,510,379,210,1163,471,719,342,444,311,5160,1188,1425,741,123,104,87,84,36,50,1622,554,861,510,1129,470,5709,1175,2657,756,3052,885,328,293,204,245,124,167,0,143,721,304,314,179,96,97,311,221,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42422,3147,20478,2349,6332,1169,3091,897,2446,813,645,388,1167,521,794,448,150,154,223,216,1469,724,34,44,0,184,548,548,887,543,605,311,354,241,251,231,4222,1402,284,254,303,250,230,243,73,81,2067,918,1437,853,131,139,3103,872,1698,700,1405,602,3166,932,220,164,1154,510,1792,831,3655,1015,1808,841,951,546,896,402,21944,2340,7690,1593,3076,1219,2242,1138,834,443,339,250,225,243,58,102,56,99,1716,643,138,141,270,253,927,425,381,213,2559,799,1975,741,584,406,6346,1234,865,441,186,182,146,170,40,82,3419,1077,517,335,1359,634,6389,1360,2314,926,4075,932,223,229,0,184,0,184,223,229,1296,552,740,367,296,317,260,247,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
