GEO_ID,B15002B_001E,B15002B_001M,B15002B_002E,B15002B_002M,B15002B_003E,B15002B_003M,B15002B_004E,B15002B_004M,B15002B_005E,B15002B_005M,B15002B_006E,B15002B_006M,B15002B_007E,B15002B_007M,B15002B_008E,B15002B_008M,B15002B_009E,B15002B_009M,B15002B_010E,B15002B_010M,B15002B_011E,B15002B_011M,B15002B_012E,B15002B_012M,B15002B_013E,B15002B_013M,B15002B_014E,B15002B_014M,B15002B_015E,B15002B_015M,B15002B_016E,B15002B_016M,B15002B_017E,B15002B_017M,B15002B_018E,B15002B_018M,B15002B_019E,B15002B_019M,NAME,B15002B_001EA,B15002B_001MA,B15002B_002MA,B15002B_002EA,B15002B_003EA,B15002B_003MA,B15002B_004EA,B15002B_004MA,B15002B_005MA,B15002B_005EA,B15002B_006EA,B15002B_006MA,B15002B_007MA,B15002B_007EA,B15002B_008MA,B15002B_008EA,B15002B_009EA,B15002B_009MA,B15002B_010EA,B15002B_010MA,B15002B_011MA,B15002B_011EA,B15002B_012EA,B15002B_012MA,B15002B_013MA,B15002B_013EA,B15002B_014MA,B15002B_014EA,B15002B_015MA,B15002B_015EA,B15002B_016MA,B15002B_016EA,B15002B_017EA,B15002B_017MA,B15002B_018MA,B15002B_018EA,B15002B_019MA,B15002B_019EA,state
0400000US13,1814424,9007,808777,5897,43596,3647,106260,6450,245538,7690,40753,3519,180228,8674,48099,4531,99508,6851,44795,4537,1005647,5910,47270,3446,105267,6329,255554,10293,29020,2906,255444,10385,79232,5591,148481,8382,85379,4655,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,15765,1122,10361,1002,80,110,463,294,2428,926,35,56,3643,1008,1242,473,1488,658,982,592,5404,606,0,187,22,35,377,247,0,187,2581,748,877,469,1165,584,382,257,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1135459,4865,505065,4515,22528,2639,72375,3943,133604,6065,27411,2822,136880,6114,32105,3733,51113,3982,29049,2917,630394,3174,21751,2121,72404,3724,151041,5354,19676,2251,181380,6553,50539,3963,83382,5313,50221,3448,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,345403,3998,157892,2424,5690,1138,22643,2724,46381,2731,9475,1471,39953,3552,11030,2041,15493,1808,7227,1442,187511,2509,5477,1088,23030,2033,52531,3428,6070,1317,56389,3214,15034,1830,18289,2409,10691,1436,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,45845,2004,24804,1814,1348,587,2450,664,6650,1095,1464,562,5859,1070,2735,883,2805,783,1493,789,21041,1106,1767,689,2488,885,4342,973,1060,504,6357,1106,1773,639,1746,563,1508,632,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,97209,2776,48128,1917,1784,655,4982,1012,11540,1517,3020,893,14851,1624,3169,961,5537,1322,3245,921,49081,1570,1410,525,3687,828,11853,1907,2660,819,14887,1873,4436,1043,6497,1202,3651,889,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,213929,3515,100666,2430,4031,1170,13457,1738,30822,2780,10360,1814,23990,2482,4716,1199,7514,1431,5776,1437,113263,2425,5562,1157,13557,1725,27245,2516,6278,1129,30237,2304,9940,1761,12737,1936,7707,1278,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,863194,4530,395191,2944,36642,2315,78349,3843,127819,4508,24367,2496,75131,3747,14575,2103,26246,2921,12062,2364,468003,3002,29826,2290,73120,3727,137901,5042,16406,2116,115945,5007,23799,2666,43792,3695,27214,2458,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,6066,796,3423,794,231,243,510,352,808,449,282,203,1070,464,262,220,220,243,40,44,2643,454,752,422,66,97,748,456,236,368,249,197,192,189,253,171,147,183,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1100533,4296,486064,2718,17312,2070,48963,3284,137035,6403,23095,3238,118771,5402,26020,2962,74620,4967,40248,3107,614469,3194,21119,2084,45712,3165,154681,6058,13226,1665,153721,5916,47431,3519,102579,5549,76000,5066,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,269257,4206,126422,2816,8399,1433,12833,1823,32869,2954,7053,1507,26346,2468,9110,1659,18182,2331,11630,1806,142835,2455,9757,1511,16189,2403,34516,3027,4575,1229,33189,3026,12078,1998,20957,2522,11574,1799,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,841688,3790,381938,2892,18045,1812,57353,3794,102052,4107,35865,2968,98572,4571,20677,2079,29998,2473,19376,2031,459750,2608,16852,1952,54058,3719,106797,4455,20837,2266,137158,5185,37141,2604,51532,3374,35375,2471,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,148520,2501,76239,1759,4885,1133,8268,1795,16704,1972,5107,1128,21108,2267,5499,1118,8811,1545,5857,1482,72281,1736,8204,1793,9656,1637,13816,1814,2327,686,20011,1640,6882,1266,7651,1334,3734,878,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,647174,4947,288704,3813,25397,2341,55453,3544,87363,4322,13127,1700,63092,4370,14271,2222,19350,2477,10651,1708,358470,2553,28300,2422,54209,3563,77493,4330,18241,2115,85591,4339,32824,3488,39064,3384,22748,3561,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,418675,3191,190566,2754,8390,1245,27825,2220,53919,3305,14925,1940,45767,3161,12954,2003,16646,2003,10140,1528,228109,2687,8410,1284,28275,2591,53868,3032,8694,1610,64231,4199,22393,2454,23849,2976,18389,2299,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,45717,2038,22203,1382,1002,498,2401,667,4979,1121,1145,465,6865,988,1161,414,2677,748,1973,637,23514,1236,1048,578,2457,680,4692,857,1143,483,8246,1252,1468,616,2546,727,1914,666,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,138013,2615,69181,1708,1741,810,9124,2125,20456,2703,3460,1294,17443,2779,6702,1989,7555,1914,2700,904,68832,1835,1768,678,6206,1500,19987,2695,1953,963,22306,2918,3940,1320,8106,2217,4566,1312,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,8936,849,5891,738,484,322,356,248,1614,670,52,70,618,284,456,319,1714,796,597,444,3045,595,510,308,203,190,599,479,0,184,170,185,479,369,795,470,289,295,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,749100,6332,334027,3463,15964,2095,37831,3011,102013,4890,16910,2024,76651,3854,18764,2522,42503,3754,23391,2400,415073,3749,17837,2136,39543,2527,119060,5005,13806,1851,98812,5414,33202,2869,60519,4489,32294,2725,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26378,2148,15332,1580,522,290,1292,619,2100,599,604,313,6820,1471,516,358,2563,844,915,430,11046,1766,434,270,835,513,1576,586,642,549,4088,1281,934,519,1508,777,1029,681,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1930941,10456,844768,6537,53667,3638,113464,5548,225347,7761,61050,3883,181103,6256,59045,4199,100059,4571,51033,3378,1086173,6434,72429,4516,129963,4993,267680,7834,47211,3198,226266,7615,96956,4711,151476,6050,94192,4570,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1292433,6152,574036,4522,33204,2760,88050,4985,181947,7758,30518,2833,124587,6089,34608,3529,59575,4668,21547,2456,718397,4080,33361,2782,86584,4693,177784,7359,23732,2738,196098,6968,62807,5085,99429,6458,38602,3633,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,850445,5095,389725,3240,14781,1755,58860,3463,117956,5323,22327,2250,99729,5102,24515,2613,35766,3160,15791,1946,460720,3311,14462,1777,61245,3579,122979,4985,15055,2096,132262,5202,41961,2994,45300,3676,27456,2687,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,162449,2796,78101,1966,2508,746,9027,1258,22622,2131,5055,1188,20943,1975,5012,1096,9567,1586,3367,770,84348,1975,1754,526,8911,1215,21574,2008,2864,773,26031,2416,6381,1331,10427,1398,6406,1448,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,40027,1674,22298,1312,1389,1026,1636,540,4696,1132,1637,580,6308,1367,1620,588,3303,806,1709,872,17729,1029,945,447,1515,628,3713,831,933,500,5613,1116,1836,750,2539,870,635,322,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,831734,5368,381288,3623,14045,1818,54944,3985,125652,4997,35663,3065,81739,4310,20921,2584,31647,2737,16677,2066,450446,2987,13867,1637,60936,4230,137738,5705,18902,2263,108950,4778,35049,3319,49323,3319,25681,2410,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35048,2016,16799,1268,1773,580,2407,751,2761,735,647,434,4162,940,1772,682,2168,745,1109,636,18249,1445,1350,835,2324,818,2774,775,1080,727,5737,1267,2129,857,2013,916,842,467,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,799213,4635,358576,2946,26232,2464,60307,3781,133496,5201,15159,2194,66238,4843,21800,3143,24956,3165,10388,2089,440637,2645,27624,2559,62096,4000,135645,5050,9999,1608,98351,5311,36903,3864,44666,4240,25353,3126,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,644891,4669,290647,3490,17363,2921,39821,2887,91706,4245,18447,2664,65837,4919,13933,2244,31573,3498,11967,1923,354244,3322,17114,2052,43177,3229,96002,4501,11897,1827,92436,5744,23356,2854,43910,4117,26352,3549,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1824697,8267,849109,5978,32516,2873,94380,5250,223063,7420,47967,3916,234935,9073,60043,5057,109324,6864,46881,3997,975588,4981,30687,2845,94025,5401,237484,9244,33220,3454,292359,8805,73519,5537,143151,9272,71143,5799,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,14445,2015,8770,1265,438,409,557,322,2659,1078,330,267,2880,835,490,398,1225,559,191,230,5675,1255,1003,510,254,270,712,342,182,167,2188,980,460,373,790,516,86,125,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,990339,6457,455820,4529,27801,2372,60481,3462,127089,5525,26900,2081,105956,5449,27540,3146,51203,4135,28850,3022,534519,4120,25263,2598,59463,4287,132363,5616,19316,1896,133076,5832,45373,3472,73570,4479,46095,3491,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,149213,3181,83412,2483,2331,796,7738,1770,17678,2269,5170,1163,23026,2578,8668,2001,12306,2247,6495,1669,65801,2070,5408,1315,3700,995,13876,1634,2025,791,20900,2256,7783,1546,7893,1536,4216,1188,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36987,1949,19530,1879,699,311,2288,599,4774,1047,2225,695,5708,1149,930,705,1744,737,1162,586,17457,1205,395,265,2416,819,6565,921,585,366,3682,1020,927,444,1945,646,942,445,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,193595,2576,90802,1946,4065,887,14432,1589,25663,2939,8082,1363,22902,2280,5999,1207,6235,1432,3424,969,102793,2076,4775,991,17120,1689,25924,2804,4500,926,29461,2342,7560,1394,8912,1332,4541,1123,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,197011,7713,94807,4652,18691,2012,12069,1224,25804,2048,3270,860,13705,1680,6267,1270,10362,1814,4639,1027,102204,4595,17486,1940,9669,1247,24491,2022,3488,908,14040,2015,11298,1715,15463,2033,6269,1147,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
