GEO_ID,B14007F_001E,B14007F_001M,B14007F_002E,B14007F_002M,B14007F_003E,B14007F_003M,B14007F_004E,B14007F_004M,B14007F_005E,B14007F_005M,B14007F_006E,B14007F_006M,B14007F_007E,B14007F_007M,B14007F_008E,B14007F_008M,B14007F_009E,B14007F_009M,B14007F_010E,B14007F_010M,B14007F_011E,B14007F_011M,B14007F_012E,B14007F_012M,B14007F_013E,B14007F_013M,B14007F_014E,B14007F_014M,B14007F_015E,B14007F_015M,B14007F_016E,B14007F_016M,B14007F_017E,B14007F_017M,B14007F_018E,B14007F_018M,B14007F_019E,B14007F_019M,NAME,B14007F_001MA,B14007F_001EA,B14007F_002EA,B14007F_002MA,B14007F_003EA,B14007F_003MA,B14007F_004MA,B14007F_004EA,B14007F_005EA,B14007F_005MA,B14007F_006MA,B14007F_006EA,B14007F_007MA,B14007F_007EA,B14007F_008EA,B14007F_008MA,B14007F_009EA,B14007F_009MA,B14007F_010MA,B14007F_010EA,B14007F_011EA,B14007F_011MA,B14007F_012EA,B14007F_012MA,B14007F_013EA,B14007F_013MA,B14007F_014MA,B14007F_014EA,B14007F_015MA,B14007F_015EA,B14007F_016EA,B14007F_016MA,B14007F_017EA,B14007F_017MA,B14007F_018MA,B14007F_018EA,B14007F_019MA,B14007F_019EA,state
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26835,4767,7215,1992,144,140,171,190,58,66,360,325,128,137,463,340,589,448,223,204,275,237,388,295,479,263,499,298,444,302,915,734,1961,1325,118,129,19620,3564,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,738089,26613,252396,11748,16829,2873,16721,2638,17837,2956,13821,2507,17147,2692,14426,1967,12433,2149,13423,2210,15416,2175,13514,2070,17077,2484,13040,1774,14699,2213,16629,2271,35946,3730,3438,975,485693,18349,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,147335,9411,45276,4520,2431,868,3807,1363,3243,945,2648,960,4539,1267,2504,1004,3696,1231,3050,1061,1785,710,1854,808,2894,837,2275,898,2450,801,1214,541,5922,1377,964,472,102059,6630,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40664,4804,13663,2500,871,430,1350,562,763,453,701,498,744,420,412,335,677,468,683,466,1142,505,623,372,732,349,813,393,393,236,805,368,2684,816,270,355,27001,3170,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,67685,5838,21700,2825,1063,567,1267,507,1138,481,1218,496,1520,559,1675,677,1801,585,1507,531,981,499,1359,531,911,433,840,415,1120,397,1860,758,3142,914,298,240,45985,3964,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,37385,4750,14785,2314,1183,411,1283,504,1251,530,1199,549,687,368,686,318,429,275,659,342,1207,734,592,380,769,512,939,623,374,254,964,529,2096,861,467,554,22600,3366,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45323,6140,13010,2681,617,378,1101,587,883,484,624,458,480,445,740,422,417,356,465,289,794,464,402,313,975,586,872,567,649,375,905,548,2499,1249,587,427,32313,4592,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,177295,12210,51500,5326,2167,813,4766,1476,3013,999,3296,981,4397,1070,2781,882,2786,1102,3170,982,2272,786,2329,743,2470,895,2713,1002,2432,1131,2103,931,9126,1737,1679,764,125795,8749,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,268850,12878,89728,6084,4612,1079,6725,1440,5034,1176,3576,1070,3930,1095,4220,1233,5147,1162,4587,1282,5939,1503,4820,1253,5013,1119,4606,1067,4914,1075,5448,1077,19297,2661,1860,787,179122,9014,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,100636,7412,34859,4284,1580,700,2367,904,2264,696,2027,721,1926,525,2081,729,2540,667,2250,712,1247,509,1815,733,1374,526,2173,783,1484,660,2462,778,5282,1489,1987,883,65777,4738,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,69786,6784,24603,3479,1389,647,1591,637,1790,733,2183,743,1870,714,1387,471,1156,661,725,378,1587,761,1153,500,1550,528,1504,585,1455,629,1297,587,3216,885,750,438,45183,4272,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,56384,5748,19780,2784,1586,580,1271,618,1517,619,1344,714,2103,937,1580,689,1155,474,890,464,1285,690,477,311,679,417,1242,714,973,493,427,226,2593,772,658,371,36604,4231,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38038,4819,13933,2713,1556,649,520,367,1399,682,721,323,938,532,919,419,694,407,731,456,510,311,666,284,1068,692,831,414,563,406,840,417,1856,792,121,149,24105,2918,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,192518,12756,63555,5411,2317,973,3759,1320,3485,959,4450,1107,4358,1533,3519,1140,3331,905,4540,1224,3332,1122,3862,1213,5161,1535,4764,1536,3904,1059,4794,1131,7647,1676,332,238,128963,9365,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,519587,19488,154879,8346,12180,2411,9998,1565,9330,1634,8846,1644,10013,1721,9099,1528,8292,1533,7454,1628,6465,1325,6712,1469,9057,1657,6934,1328,9424,1884,10377,1924,28310,3087,2388,777,364708,14766,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,252172,13096,81081,6735,2847,1041,4042,1405,4607,1459,2930,1010,4547,1361,4783,1339,5025,1380,5693,1471,3331,925,4690,1358,4810,1510,4919,1415,4874,1503,5128,1455,16654,2629,2201,948,171091,8884,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1593920,32083,478190,14091,24307,2807,26827,2913,24907,3104,25577,3344,26454,2484,22708,2776,26130,2774,25912,2540,26035,3122,27553,2935,27647,2822,30497,3131,26197,2714,31323,3545,91461,6036,14655,2186,1115730,23320,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,247962,15160,78207,6565,5977,1721,6612,1723,4572,1165,5146,1535,5669,1564,6188,1464,5239,1211,6156,1824,4033,1480,4363,1304,4819,1648,3834,1074,3572,1024,2790,998,8657,1733,580,457,169755,11211,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,92631,6880,29887,3006,1191,470,2162,863,2340,745,2052,762,1652,585,1053,536,1757,794,1216,452,1610,635,1935,578,1732,687,2006,784,1745,765,1755,527,4584,1140,1097,637,62744,5164,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,86219,6233,28005,3380,1499,519,1786,884,2766,994,1773,576,1510,428,1272,524,1498,508,2250,827,1721,670,1613,526,1670,710,1427,561,1337,509,1789,713,3793,1120,301,249,58214,3838,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,157163,10464,54663,4456,1515,662,3681,1244,4240,1422,3661,1113,2653,1066,4573,1481,3599,1069,2746,833,3676,1328,3381,1006,3634,1241,4258,1355,2780,1141,1582,661,8357,1947,327,267,102500,7530,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,246050,11070,85086,5808,4100,1112,3959,1029,5250,1318,5423,1488,4999,1189,5392,1216,6629,1486,4813,1159,4278,1249,6086,1522,4539,1171,6341,1499,3580,1088,5338,1498,12618,1958,1741,786,160964,8959,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,59781,6184,19747,2639,431,318,671,457,973,574,1606,723,347,282,1369,773,1604,561,1340,659,727,527,938,516,1234,685,1341,578,1899,784,1120,418,3954,833,193,198,40034,4333,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,71089,7653,21315,3633,787,576,1077,511,1393,622,2717,1030,1410,972,1434,772,1264,576,1656,785,1864,859,1047,785,1174,663,1304,709,512,431,1344,1088,1957,692,375,261,49774,5623,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,99562,8306,25644,3618,1216,576,2499,1059,1901,857,1737,797,2462,980,885,578,2705,984,1317,626,2045,957,893,519,1193,604,1991,706,1302,771,1066,683,2014,806,418,359,73918,6288,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1676737,40829,537534,17932,34141,3214,37121,3694,33701,3959,32616,3741,32183,2984,29825,3622,34732,4188,30239,3814,26978,3172,31572,4037,27425,3098,28760,3268,30648,3197,30114,3679,89736,7313,7743,1712,1139203,28294,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,105469,9460,37226,5053,756,432,2287,921,2003,788,3259,1042,2667,1052,2514,1012,2543,980,1889,855,2350,887,1360,698,1998,852,2136,715,2120,792,2050,916,6910,1656,384,357,68243,5838,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,163301,11273,51193,5514,2328,930,3939,1157,2870,1143,3776,1266,2783,985,2598,758,2623,912,3246,1019,2302,929,1979,872,1873,713,2837,1061,3001,1235,3131,1293,9964,2082,1943,963,112108,8495,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,260321,15455,90686,7283,3773,1243,5194,1327,5999,1199,4985,1243,6116,1691,6045,1595,7688,1591,4881,1269,5079,1439,4680,1291,7405,1682,5484,1166,3877,1058,5787,1417,12069,2476,1624,1231,169635,11105,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,74356,7359,28085,3976,702,423,2203,734,1564,710,1466,545,1388,496,1428,536,2327,778,1031,419,2119,643,1645,641,1365,538,1568,581,1737,716,2328,765,4115,1005,1099,600,46271,4500,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,351104,14236,103028,6356,6845,1287,3886,1076,4285,891,5686,1192,5433,1014,6088,1333,4654,1090,5869,1173,4935,1160,5890,1357,5183,1211,7323,1528,5695,1312,5353,1238,22553,2402,3350,948,248076,10593,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
