GEO_ID,B21001F_001E,B21001F_001M,B21001F_002E,B21001F_002M,B21001F_003E,B21001F_003M,B21001F_004E,B21001F_004M,B21001F_005E,B21001F_005M,B21001F_006E,B21001F_006M,B21001F_007E,B21001F_007M,B21001F_008E,B21001F_008M,B21001F_009E,B21001F_009M,B21001F_010E,B21001F_010M,B21001F_011E,B21001F_011M,B21001F_012E,B21001F_012M,B21001F_013E,B21001F_013M,B21001F_014E,B21001F_014M,B21001F_015E,B21001F_015M,B21001F_016E,B21001F_016M,B21001F_017E,B21001F_017M,B21001F_018E,B21001F_018M,B21001F_019E,B21001F_019M,B21001F_020E,B21001F_020M,B21001F_021E,B21001F_021M,B21001F_022E,B21001F_022M,B21001F_023E,B21001F_023M,B21001F_024E,B21001F_024M,B21001F_025E,B21001F_025M,B21001F_026E,B21001F_026M,B21001F_027E,B21001F_027M,B21001F_028E,B21001F_028M,B21001F_029E,B21001F_029M,B21001F_030E,B21001F_030M,B21001F_031E,B21001F_031M,B21001F_032E,B21001F_032M,B21001F_033E,B21001F_033M,NAME,B21001F_001EA,B21001F_001MA,B21001F_002EA,B21001F_002MA,B21001F_003MA,B21001F_003EA,B21001F_004MA,B21001F_004EA,B21001F_005EA,B21001F_005MA,B21001F_006EA,B21001F_006MA,B21001F_007EA,B21001F_007MA,B21001F_008EA,B21001F_008MA,B21001F_009MA,B21001F_009EA,B21001F_010MA,B21001F_010EA,B21001F_011EA,B21001F_011MA,B21001F_012EA,B21001F_012MA,B21001F_013EA,B21001F_013MA,B21001F_014MA,B21001F_014EA,B21001F_015MA,B21001F_015EA,B21001F_016MA,B21001F_016EA,B21001F_017EA,B21001F_017MA,B21001F_018EA,B21001F_018MA,B21001F_019EA,B21001F_019MA,B21001F_020MA,B21001F_020EA,B21001F_021MA,B21001F_021EA,B21001F_022EA,B21001F_022MA,B21001F_023EA,B21001F_023MA,B21001F_024EA,B21001F_024MA,B21001F_025MA,B21001F_025EA,B21001F_026EA,B21001F_026MA,B21001F_027MA,B21001F_027EA,B21001F_028EA,B21001F_028MA,B21001F_029EA,B21001F_029MA,B21001F_030MA,B21001F_030EA,B21001F_031EA,B21001F_031MA,B21001F_032MA,B21001F_032EA,B21001F_033EA,B21001F_033MA,state
0400000US18,101654,6048,54576,4135,28155,2947,36,58,28119,2941,21540,1943,705,515,20835,1946,3450,948,400,404,3050,896,865,511,371,360,494,397,566,346,157,173,409,299,47078,3015,20738,2119,0,190,20738,2119,19775,1929,0,190,19775,1929,4786,982,0,190,4786,982,728,438,0,190,728,438,1051,457,0,190,1051,457,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29518,3312,17380,1969,8793,1470,0,155,8793,1470,6948,1316,154,156,6794,1314,1130,456,315,295,815,348,469,219,34,52,435,219,40,78,0,155,40,78,12138,1736,5680,1226,0,155,5680,1226,5091,1044,0,155,5091,1044,605,295,0,155,605,295,428,265,6,19,422,267,334,239,0,155,334,239,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,46798,4165,25968,2585,12209,1852,177,223,12032,1843,11099,1508,601,414,10498,1381,1627,543,171,175,1456,504,730,449,59,100,671,434,303,213,151,173,152,117,20830,2179,8948,1303,0,168,8948,1303,9540,1270,0,168,9540,1270,1339,460,31,51,1308,456,687,330,79,137,608,303,316,209,0,168,316,209,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,35202,4621,20204,2970,10315,1837,365,370,9950,1813,7703,1645,104,127,7599,1639,1528,604,363,284,1165,525,552,352,174,215,378,256,106,113,40,81,66,82,14998,2466,6754,1698,203,320,6551,1637,4829,1228,131,148,4698,1187,2135,832,0,198,2135,832,571,386,0,198,571,386,709,383,0,198,709,383,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,130446,8380,72774,4968,40655,3161,567,409,40088,3174,27007,2871,883,470,26124,2904,3753,831,111,184,3642,794,825,514,587,480,238,231,534,345,132,133,402,325,57672,4588,30527,2957,0,204,30527,2957,21704,2466,111,140,21593,2472,3203,862,45,75,3158,870,1530,762,0,204,1530,762,708,388,0,204,708,388,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,197012,9058,92998,5232,47419,3718,721,476,46698,3693,33215,2808,868,524,32347,2862,7627,1168,303,268,7324,1100,3152,773,418,291,2734,748,1585,539,334,330,1251,372,104014,4974,46709,2991,246,390,46463,3000,38554,2782,114,138,38440,2784,10817,1385,0,204,10817,1385,4597,887,0,204,4597,887,3337,978,0,204,3337,978,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,70427,5333,36495,3226,15752,2408,375,301,15377,2364,15359,1662,1176,532,14183,1607,3696,808,667,339,3029,724,1228,344,333,254,895,293,460,318,51,89,409,293,33932,3283,14303,2433,84,135,14219,2440,13522,1519,248,383,13274,1464,4050,878,0,167,4050,878,843,285,0,167,843,285,1214,673,0,167,1214,673,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,132984,9467,69383,5619,29561,3305,355,303,29206,3295,31156,3176,432,286,30724,3189,5963,1232,347,286,5616,1217,1928,800,313,242,1615,739,775,337,157,139,618,313,63601,5488,29718,3480,129,214,29589,3499,25636,2630,158,184,25478,2618,5173,1274,0,234,5173,1274,2179,817,0,234,2179,817,895,617,93,155,802,610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,391684,14819,208008,8305,95070,5121,1200,662,93870,5092,86195,4531,1902,886,84293,4673,16573,2028,1093,570,15480,2098,6432,1119,299,224,6133,1071,3738,931,340,395,3398,911,183676,8334,74743,4745,538,399,74205,4711,80238,5331,473,343,79765,5303,14988,1800,0,198,14988,1800,8502,1528,0,198,8502,1528,5205,1068,0,198,5205,1068,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,185426,8774,94257,5117,36113,3203,595,408,35518,3201,35662,2460,4192,1255,31470,2398,13604,1645,4824,1200,8780,1489,5754,971,1931,751,3823,878,3124,866,2009,869,1115,377,91169,5307,32434,2731,451,384,31983,2708,37689,3189,83,103,37606,3168,10342,1478,0,198,10342,1478,5580,1122,0,198,5580,1122,5124,929,0,198,5124,929,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1203893,24341,588013,13223,275189,8405,4866,1338,270323,8277,223962,6753,7212,1480,216750,6508,52481,3200,4065,1355,48416,3086,25514,2498,2017,789,23497,2362,10867,1590,1056,447,9811,1549,615880,14733,239990,8408,643,341,239347,8464,238772,6677,498,376,238274,6707,72417,3545,53,89,72364,3552,35570,2661,38,64,35532,2653,29131,2519,0,192,29131,2519,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,166342,10536,91856,6495,48784,4682,674,559,48110,4598,38173,3570,1246,607,36927,3588,3639,1132,376,506,3263,1138,851,567,184,208,667,545,409,365,82,122,327,349,74486,5417,38362,4074,539,437,37823,4072,31401,3410,507,520,30894,3387,3159,1129,0,220,3159,1129,1121,494,0,220,1121,494,443,481,0,220,443,481,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,66782,5048,37453,3677,18524,2281,211,177,18313,2286,14414,2296,449,208,13965,2282,3196,822,706,340,2490,744,810,346,243,174,567,376,509,282,35,58,474,274,29329,2610,12438,1756,133,212,12305,1723,11571,1658,0,187,11571,1658,3178,685,54,101,3124,712,1850,599,0,187,1850,599,292,147,0,187,292,147,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,60406,4121,35108,2700,17409,2170,213,230,17196,2108,13877,1425,854,467,13023,1326,2464,626,303,213,2161,562,1010,391,342,223,668,319,348,195,53,60,295,185,25298,2350,12154,1414,251,244,11903,1400,9962,1308,135,132,9827,1303,1514,471,0,163,1514,471,1044,471,0,163,1044,471,624,318,0,163,624,318,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,102422,7563,55044,4478,28929,3354,0,203,28929,3354,20217,2284,301,321,19916,2257,3869,972,743,620,3126,881,1650,599,160,144,1490,613,379,287,81,116,298,265,47378,3859,22318,2737,89,141,22229,2744,19348,1957,31,56,19317,1951,3860,832,83,153,3777,817,1551,622,55,95,1496,609,301,212,49,84,252,195,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,170530,8047,87246,5425,41742,3502,1056,521,40686,3400,34279,2895,2344,897,31935,2873,7745,1479,571,458,7174,1342,2464,776,384,297,2080,730,1016,455,126,160,890,444,83284,4216,38781,3241,58,100,38723,3255,31324,2232,713,597,30611,2153,7289,1074,105,103,7184,1092,3428,744,80,128,3348,731,2462,728,0,168,2462,728,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
