GEO_ID,B20005B_001E,B20005B_001M,B20005B_002E,B20005B_002M,B20005B_003E,B20005B_003M,B20005B_004E,B20005B_004M,B20005B_005E,B20005B_005M,B20005B_006E,B20005B_006M,B20005B_007E,B20005B_007M,B20005B_008E,B20005B_008M,B20005B_009E,B20005B_009M,B20005B_010E,B20005B_010M,B20005B_011E,B20005B_011M,B20005B_012E,B20005B_012M,B20005B_013E,B20005B_013M,B20005B_014E,B20005B_014M,B20005B_015E,B20005B_015M,B20005B_016E,B20005B_016M,B20005B_017E,B20005B_017M,B20005B_018E,B20005B_018M,B20005B_019E,B20005B_019M,B20005B_020E,B20005B_020M,B20005B_021E,B20005B_021M,B20005B_022E,B20005B_022M,B20005B_023E,B20005B_023M,B20005B_024E,B20005B_024M,B20005B_025E,B20005B_025M,B20005B_026E,B20005B_026M,B20005B_027E,B20005B_027M,B20005B_028E,B20005B_028M,B20005B_029E,B20005B_029M,B20005B_030E,B20005B_030M,B20005B_031E,B20005B_031M,B20005B_032E,B20005B_032M,B20005B_033E,B20005B_033M,B20005B_034E,B20005B_034M,B20005B_035E,B20005B_035M,B20005B_036E,B20005B_036M,B20005B_037E,B20005B_037M,B20005B_038E,B20005B_038M,B20005B_039E,B20005B_039M,B20005B_040E,B20005B_040M,B20005B_041E,B20005B_041M,B20005B_042E,B20005B_042M,B20005B_043E,B20005B_043M,B20005B_044E,B20005B_044M,B20005B_045E,B20005B_045M,B20005B_046E,B20005B_046M,B20005B_047E,B20005B_047M,B20005B_048E,B20005B_048M,B20005B_049E,B20005B_049M,B20005B_050E,B20005B_050M,B20005B_051E,B20005B_051M,B20005B_052E,B20005B_052M,B20005B_053E,B20005B_053M,B20005B_054E,B20005B_054M,B20005B_055E,B20005B_055M,B20005B_056E,B20005B_056M,B20005B_057E,B20005B_057M,B20005B_058E,B20005B_058M,B20005B_059E,B20005B_059M,B20005B_060E,B20005B_060M,B20005B_061E,B20005B_061M,B20005B_062E,B20005B_062M,B20005B_063E,B20005B_063M,B20005B_064E,B20005B_064M,B20005B_065E,B20005B_065M,B20005B_066E,B20005B_066M,B20005B_067E,B20005B_067M,B20005B_068E,B20005B_068M,B20005B_069E,B20005B_069M,B20005B_070E,B20005B_070M,B20005B_071E,B20005B_071M,B20005B_072E,B20005B_072M,B20005B_073E,B20005B_073M,B20005B_074E,B20005B_074M,B20005B_075E,B20005B_075M,B20005B_076E,B20005B_076M,B20005B_077E,B20005B_077M,B20005B_078E,B20005B_078M,B20005B_079E,B20005B_079M,B20005B_080E,B20005B_080M,B20005B_081E,B20005B_081M,B20005B_082E,B20005B_082M,B20005B_083E,B20005B_083M,B20005B_084E,B20005B_084M,B20005B_085E,B20005B_085M,B20005B_086E,B20005B_086M,B20005B_087E,B20005B_087M,B20005B_088E,B20005B_088M,B20005B_089E,B20005B_089M,B20005B_090E,B20005B_090M,B20005B_091E,B20005B_091M,B20005B_092E,B20005B_092M,B20005B_093E,B20005B_093M,B20005B_094E,B20005B_094M,B20005B_095E,B20005B_095M,NAME,B20005B_001EA,B20005B_001MA,B20005B_002EA,B20005B_002MA,B20005B_003EA,B20005B_003MA,B20005B_004EA,B20005B_004MA,B20005B_005MA,B20005B_005EA,B20005B_006MA,B20005B_006EA,B20005B_007EA,B20005B_007MA,B20005B_008EA,B20005B_008MA,B20005B_009EA,B20005B_009MA,B20005B_010MA,B20005B_010EA,B20005B_011MA,B20005B_011EA,B20005B_012EA,B20005B_012MA,B20005B_013EA,B20005B_013MA,B20005B_014EA,B20005B_014MA,B20005B_015EA,B20005B_015MA,B20005B_016MA,B20005B_016EA,B20005B_017MA,B20005B_017EA,B20005B_018EA,B20005B_018MA,B20005B_019EA,B20005B_019MA,B20005B_020EA,B20005B_020MA,B20005B_021MA,B20005B_021EA,B20005B_022MA,B20005B_022EA,B20005B_023EA,B20005B_023MA,B20005B_024EA,B20005B_024MA,B20005B_025MA,B20005B_025EA,B20005B_026MA,B20005B_026EA,B20005B_027MA,B20005B_027EA,B20005B_028MA,B20005B_028EA,B20005B_029EA,B20005B_029MA,B20005B_030MA,B20005B_030EA,B20005B_031EA,B20005B_031MA,B20005B_032MA,B20005B_032EA,B20005B_033EA,B20005B_033MA,B20005B_034MA,B20005B_034EA,B20005B_035MA,B20005B_035EA,B20005B_036MA,B20005B_036EA,B20005B_037EA,B20005B_037MA,B20005B_038MA,B20005B_038EA,B20005B_039MA,B20005B_039EA,B20005B_040MA,B20005B_040EA,B20005B_041EA,B20005B_041MA,B20005B_042EA,B20005B_042MA,B20005B_043EA,B20005B_043MA,B20005B_044EA,B20005B_044MA,B20005B_045MA,B20005B_045EA,B20005B_046EA,B20005B_046MA,B20005B_047EA,B20005B_047MA,B20005B_048EA,B20005B_048MA,B20005B_049EA,B20005B_049MA,B20005B_050MA,B20005B_050EA,B20005B_051EA,B20005B_051MA,B20005B_052EA,B20005B_052MA,B20005B_053EA,B20005B_053MA,B20005B_054EA,B20005B_054MA,B20005B_055EA,B20005B_055MA,B20005B_056EA,B20005B_056MA,B20005B_057EA,B20005B_057MA,B20005B_058EA,B20005B_058MA,B20005B_059EA,B20005B_059MA,B20005B_060MA,B20005B_060EA,B20005B_061MA,B20005B_061EA,B20005B_062EA,B20005B_062MA,B20005B_063EA,B20005B_063MA,B20005B_064EA,B20005B_064MA,B20005B_065MA,B20005B_065EA,B20005B_066MA,B20005B_066EA,B20005B_067EA,B20005B_067MA,B20005B_068EA,B20005B_068MA,B20005B_069EA,B20005B_069MA,B20005B_070EA,B20005B_070MA,B20005B_071MA,B20005B_071EA,B20005B_072MA,B20005B_072EA,B20005B_073EA,B20005B_073MA,B20005B_074EA,B20005B_074MA,B20005B_075EA,B20005B_075MA,B20005B_076MA,B20005B_076EA,B20005B_077MA,B20005B_077EA,B20005B_078EA,B20005B_078MA,B20005B_079EA,B20005B_079MA,B20005B_080MA,B20005B_080EA,B20005B_081EA,B20005B_081MA,B20005B_082MA,B20005B_082EA,B20005B_083MA,B20005B_083EA,B20005B_084MA,B20005B_084EA,B20005B_085MA,B20005B_085EA,B20005B_086EA,B20005B_086MA,B20005B_087MA,B20005B_087EA,B20005B_088EA,B20005B_088MA,B20005B_089MA,B20005B_089EA,B20005B_090EA,B20005B_090MA,B20005B_091EA,B20005B_091MA,B20005B_092EA,B20005B_092MA,B20005B_093EA,B20005B_093MA,B20005B_094MA,B20005B_094EA,B20005B_095MA,B20005B_095EA,state
0400000US13,2271164,9958,1041471,6989,398720,9386,42,70,398678,9377,833,492,1877,1050,4369,1324,3442,1142,8938,1827,8658,1904,19808,2951,16785,2889,26100,3713,14634,2527,39849,4247,39573,4516,33344,3482,30706,3425,26305,3310,26099,3370,32471,4020,20361,3071,21788,2729,22738,3198,642751,10501,422248,10348,220503,9333,44004,4554,31758,3581,25430,3311,15676,2232,22252,2995,9305,2264,12184,1976,8586,1933,8854,2143,4954,1319,10346,2212,9400,1817,4179,1268,3413,1316,1274,572,1915,784,1644,936,1089,527,2760,974,1480,732,1229693,6323,434959,10099,0,225,434959,10099,667,492,1067,474,4668,1358,5217,1288,15814,2125,13648,2540,23737,2966,20855,2331,33219,3781,24906,3119,49650,4514,50123,4743,33455,4069,31201,3812,24156,3352,25784,3952,27658,3525,18367,2702,18682,2837,12085,2287,794734,12086,488720,10498,306014,8857,56387,4212,37880,4585,37906,3466,26244,3485,34669,4354,18702,3438,19482,3138,9422,1926,11490,2069,4950,2001,12248,2111,9424,2302,5558,1308,3826,1168,3982,1282,3952,1329,4267,1448,2423,1233,1433,560,1769,1152,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1424555,7550,652232,5904,203591,7297,0,189,203591,7297,611,350,1367,774,3292,1098,1930,770,4576,1156,4349,1200,7895,1882,6877,2190,9845,1906,6008,1344,19407,2481,17416,2912,18505,2760,13972,2119,9629,1667,16063,2494,17528,2252,12688,2341,16899,2242,14734,2147,448641,7117,320025,7342,128616,4694,29286,3022,15384,1823,14715,1905,9305,1459,12170,2024,6222,1579,6395,1627,4293,1042,5472,1249,2117,825,5600,1440,3860,979,2202,910,2773,1082,1855,833,1348,694,2074,667,1820,644,747,379,978,592,772323,4217,251793,6565,0,189,251793,6565,246,233,624,350,3046,1018,1722,609,7334,1143,7287,1310,11813,1946,9431,1528,15980,2063,13635,2076,21843,2521,23645,2553,18800,2302,19361,2386,16035,2646,17070,2374,21144,2217,14850,1798,18747,3255,9180,1640,520530,7459,344923,8154,175607,6858,33438,2796,23581,2775,20269,2767,13683,2337,18423,2110,9588,1517,11105,1846,6487,1384,7159,1771,2981,716,6416,1601,4435,1274,3772,998,2884,841,2581,1011,1743,688,2576,966,1290,623,2098,753,1098,634,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,437101,4478,204393,2914,70775,2966,0,190,70775,2966,129,113,439,350,472,238,868,512,1563,892,1084,521,3406,1077,2529,971,4395,1196,1964,790,5308,1259,7366,1750,7211,1775,6516,1478,2847,917,6537,1448,6193,1315,4177,1317,4221,1172,3550,932,133618,3959,85266,3264,48352,3116,11383,1641,6839,1313,5957,1294,2957,1014,5073,1510,2680,929,3680,1259,1369,774,1568,625,991,528,2132,824,904,374,854,456,229,149,273,197,47,77,393,344,540,370,379,315,104,151,232708,3111,69240,3948,0,190,69240,3948,136,214,139,142,732,384,725,386,2444,894,1064,560,4177,1199,2848,941,5075,1126,3608,1000,8700,1524,10086,1887,5856,1465,5145,1235,2536,733,3326,1005,4619,1108,2129,779,4324,1256,1571,648,163468,4837,95638,3851,67830,3888,14524,2074,9670,1996,8046,1724,6312,1622,6638,1398,3782,1164,3674,1052,1300,546,2728,937,1761,662,2440,900,1959,784,1099,587,1462,1107,318,254,534,458,601,464,285,185,478,451,219,189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,61327,2217,31460,1955,10493,1515,0,155,10493,1515,0,155,0,155,30,55,0,155,691,435,411,412,253,261,352,241,452,378,240,222,1495,695,848,428,1036,403,1613,814,507,324,560,677,961,523,41,76,459,408,544,417,20967,1667,10866,1407,10101,1409,2687,810,1483,403,1086,476,942,540,511,325,569,401,597,497,495,419,250,304,128,132,192,186,175,115,258,348,288,368,342,393,0,155,0,155,57,69,41,77,0,155,29867,1678,8118,1153,0,155,8118,1153,0,155,0,155,307,303,402,466,69,106,295,232,504,330,414,293,513,343,504,330,1111,529,1108,628,463,302,660,345,683,406,349,247,154,145,0,155,488,335,94,107,21749,1726,11062,1474,10687,1187,3157,751,1176,621,1432,646,880,522,1094,660,219,169,386,331,409,296,501,328,184,167,337,250,255,194,192,284,64,110,0,155,0,155,401,350,0,155,0,155,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,125876,3077,64161,2052,25919,2508,0,168,25919,2508,0,168,0,168,272,191,35,59,292,312,234,244,949,513,1217,549,2683,1060,1465,625,2339,753,2851,955,2285,925,1996,847,1116,466,2349,899,2147,897,1073,621,1453,717,1163,599,38242,2590,22314,1851,15928,1845,3742,934,2638,720,2538,965,1675,525,1492,632,350,261,502,293,358,247,395,236,186,199,666,525,231,243,371,403,477,321,182,259,36,66,9,20,51,83,0,168,29,52,61715,2129,24060,2091,0,168,24060,2091,101,102,241,235,529,563,237,233,520,424,166,173,2085,791,761,365,1649,822,2582,839,2894,756,2767,974,1458,572,1610,679,1541,618,832,489,788,451,868,538,1515,624,916,627,37655,2468,20303,1825,17352,1842,3727,1168,3423,860,1807,701,1806,673,1443,571,881,411,1309,702,382,345,301,298,506,384,622,345,281,317,409,393,153,192,105,125,0,168,197,269,0,168,0,168,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,268152,4050,130658,2823,42500,2934,0,189,42500,2934,281,224,199,289,855,475,289,193,968,433,770,451,1538,591,2615,975,2450,789,3186,901,6848,1446,4215,1066,4182,1301,1767,565,3016,1050,1481,529,2939,1181,1374,538,2234,882,1293,530,88158,3568,52666,3277,35492,2859,7059,1220,5000,1343,5294,1529,3549,1159,3394,918,1335,675,1641,661,1533,664,878,488,614,382,2112,762,503,366,526,267,672,603,463,459,120,149,251,204,300,279,145,150,103,139,137494,2902,44259,2788,0,189,44259,2788,0,189,19,31,679,503,379,293,2264,967,2439,983,2326,865,2377,844,2895,742,2301,841,5159,1327,4783,1037,5088,1263,2382,845,3220,1144,1208,635,2319,853,1458,637,1689,719,1274,637,93235,3184,52463,2746,40772,2870,9905,1787,4513,980,5450,1052,3513,1192,4543,1125,2289,771,2829,1127,1071,423,2337,1046,585,311,910,538,584,498,472,436,402,320,324,443,379,300,157,182,231,233,278,357,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1101012,4876,512582,2916,174710,6731,0,198,174710,6731,388,238,648,399,3565,956,2563,804,10555,1850,5983,1369,13825,2503,6922,1517,12395,2128,6970,1404,15704,2170,13348,1715,13598,2248,12277,2163,8525,1723,10423,2087,12578,1855,7596,1753,9712,1641,7135,1749,337872,6907,228299,6549,109573,6048,22709,2605,16033,2365,10431,1826,11095,2091,12538,2006,4353,949,5660,1341,3324,976,3426,1104,1162,611,3042,1197,3879,1077,3526,1511,1832,560,1468,753,684,392,403,244,1474,611,653,336,1881,1059,588430,3588,203819,5052,0,198,203819,5052,49,60,521,246,2827,815,4610,1058,14658,1941,11729,1773,17315,2046,13449,2084,16544,2060,13171,2071,21148,2409,22517,2666,14744,2245,12631,1957,9326,1794,7582,1411,9528,1908,5402,1529,4121,977,1947,586,384611,5659,236835,5853,147776,6200,29784,3137,18349,2635,21889,2752,18130,2723,19319,2730,7762,1608,8707,1397,4502,1073,3459,965,3082,1060,2803,889,2440,859,804,587,2045,781,1378,570,1024,528,1222,548,297,238,491,340,289,262,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1343238,4907,609251,3023,277247,6503,0,204,277247,6503,1024,651,503,385,2328,917,3247,982,6414,1541,4062,1157,7116,1562,4025,1097,11239,1922,9278,2011,16484,2425,22345,2811,18718,2490,26145,3193,12301,1968,24381,2820,25951,2872,22662,2505,29808,3026,29216,3141,332004,6328,198398,5413,133606,6287,25848,2643,14721,2163,14246,2298,9609,1878,11088,2068,7312,1849,7522,1887,4338,1401,5752,1345,2779,904,7789,1681,4565,1461,3012,946,2279,838,1535,713,2721,1003,2132,704,1714,749,2860,1007,1784,818,733987,3840,338201,8135,0,204,338201,8135,67,92,1132,656,2579,890,2439,868,6010,1458,5505,1578,5457,1175,6800,1637,9823,1623,9278,1601,23073,2471,31667,3030,25459,3152,30068,3334,22956,2944,25913,2761,30990,3296,27263,2822,42008,3483,29714,3056,395786,8029,232977,6430,162809,6634,28698,2530,20052,2641,18052,2546,12708,1675,15659,2263,8778,1849,9508,2003,3660,1045,6248,1411,2551,801,7324,1637,7274,1353,3022,969,3585,1251,2051,749,2819,1006,3903,1226,1898,667,3843,1063,1176,545,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,344657,5495,164306,3309,68727,4163,0,204,68727,4163,165,146,129,144,740,398,825,512,1795,824,523,378,2115,754,2081,772,3650,1021,2340,727,6382,1576,7803,1919,6770,1418,3990,880,2927,987,3969,1026,6789,1509,3875,1088,7601,1587,4258,1203,95579,4062,50399,3464,45180,3409,7004,1154,7002,1576,4193,1187,3633,1168,4366,1152,1896,565,2737,852,2020,797,1867,757,1278,584,2435,894,2087,909,746,432,1290,710,692,504,511,414,379,348,280,258,470,399,294,332,180351,3136,60287,3279,0,204,60287,3279,95,158,0,204,1246,550,333,305,1099,575,1352,705,1172,550,1584,637,3366,947,3177,1130,6297,1146,6754,1361,5632,1169,5695,1441,4839,1288,5038,1081,3365,1281,3492,969,3885,947,1866,732,120064,3556,63697,3475,56367,3960,11369,1869,6364,1513,6554,1474,3994,995,5755,1484,2195,908,3686,962,2424,1022,3448,878,1478,780,2817,1113,1544,613,629,391,693,392,462,486,299,338,986,482,654,453,614,585,402,435,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
