GEO_ID,B19037F_001E,B19037F_001M,B19037F_002E,B19037F_002M,B19037F_003E,B19037F_003M,B19037F_004E,B19037F_004M,B19037F_005E,B19037F_005M,B19037F_006E,B19037F_006M,B19037F_007E,B19037F_007M,B19037F_008E,B19037F_008M,B19037F_009E,B19037F_009M,B19037F_010E,B19037F_010M,B19037F_011E,B19037F_011M,B19037F_012E,B19037F_012M,B19037F_013E,B19037F_013M,B19037F_014E,B19037F_014M,B19037F_015E,B19037F_015M,B19037F_016E,B19037F_016M,B19037F_017E,B19037F_017M,B19037F_018E,B19037F_018M,B19037F_019E,B19037F_019M,B19037F_020E,B19037F_020M,B19037F_021E,B19037F_021M,B19037F_022E,B19037F_022M,B19037F_023E,B19037F_023M,B19037F_024E,B19037F_024M,B19037F_025E,B19037F_025M,B19037F_026E,B19037F_026M,B19037F_027E,B19037F_027M,B19037F_028E,B19037F_028M,B19037F_029E,B19037F_029M,B19037F_030E,B19037F_030M,B19037F_031E,B19037F_031M,B19037F_032E,B19037F_032M,B19037F_033E,B19037F_033M,B19037F_034E,B19037F_034M,B19037F_035E,B19037F_035M,B19037F_036E,B19037F_036M,B19037F_037E,B19037F_037M,B19037F_038E,B19037F_038M,B19037F_039E,B19037F_039M,B19037F_040E,B19037F_040M,B19037F_041E,B19037F_041M,B19037F_042E,B19037F_042M,B19037F_043E,B19037F_043M,B19037F_044E,B19037F_044M,B19037F_045E,B19037F_045M,B19037F_046E,B19037F_046M,B19037F_047E,B19037F_047M,B19037F_048E,B19037F_048M,B19037F_049E,B19037F_049M,B19037F_050E,B19037F_050M,B19037F_051E,B19037F_051M,B19037F_052E,B19037F_052M,B19037F_053E,B19037F_053M,B19037F_054E,B19037F_054M,B19037F_055E,B19037F_055M,B19037F_056E,B19037F_056M,B19037F_057E,B19037F_057M,B19037F_058E,B19037F_058M,B19037F_059E,B19037F_059M,B19037F_060E,B19037F_060M,B19037F_061E,B19037F_061M,B19037F_062E,B19037F_062M,B19037F_063E,B19037F_063M,B19037F_064E,B19037F_064M,B19037F_065E,B19037F_065M,B19037F_066E,B19037F_066M,B19037F_067E,B19037F_067M,B19037F_068E,B19037F_068M,B19037F_069E,B19037F_069M,NAME,B19037F_001EA,B19037F_001MA,B19037F_002EA,B19037F_002MA,B19037F_003MA,B19037F_003EA,B19037F_004EA,B19037F_004MA,B19037F_005EA,B19037F_005MA,B19037F_006EA,B19037F_006MA,B19037F_007EA,B19037F_007MA,B19037F_008EA,B19037F_008MA,B19037F_009MA,B19037F_009EA,B19037F_010MA,B19037F_010EA,B19037F_011MA,B19037F_011EA,B19037F_012EA,B19037F_012MA,B19037F_013EA,B19037F_013MA,B19037F_014MA,B19037F_014EA,B19037F_015MA,B19037F_015EA,B19037F_016MA,B19037F_016EA,B19037F_017EA,B19037F_017MA,B19037F_018EA,B19037F_018MA,B19037F_019EA,B19037F_019MA,B19037F_020MA,B19037F_020EA,B19037F_021MA,B19037F_021EA,B19037F_022MA,B19037F_022EA,B19037F_023EA,B19037F_023MA,B19037F_024EA,B19037F_024MA,B19037F_025MA,B19037F_025EA,B19037F_026MA,B19037F_026EA,B19037F_027MA,B19037F_027EA,B19037F_028EA,B19037F_028MA,B19037F_029EA,B19037F_029MA,B19037F_030MA,B19037F_030EA,B19037F_031MA,B19037F_031EA,B19037F_032MA,B19037F_032EA,B19037F_033MA,B19037F_033EA,B19037F_034EA,B19037F_034MA,B19037F_035MA,B19037F_035EA,B19037F_036MA,B19037F_036EA,B19037F_037MA,B19037F_037EA,B19037F_038MA,B19037F_038EA,B19037F_039EA,B19037F_039MA,B19037F_040MA,B19037F_040EA,B19037F_041MA,B19037F_041EA,B19037F_042MA,B19037F_042EA,B19037F_043MA,B19037F_043EA,B19037F_044EA,B19037F_044MA,B19037F_045MA,B19037F_045EA,B19037F_046MA,B19037F_046EA,B19037F_047MA,B19037F_047EA,B19037F_048MA,B19037F_048EA,B19037F_049EA,B19037F_049MA,B19037F_050EA,B19037F_050MA,B19037F_051EA,B19037F_051MA,B19037F_052EA,B19037F_052MA,B19037F_053MA,B19037F_053EA,B19037F_054EA,B19037F_054MA,B19037F_055EA,B19037F_055MA,B19037F_056EA,B19037F_056MA,B19037F_057EA,B19037F_057MA,B19037F_058MA,B19037F_058EA,B19037F_059EA,B19037F_059MA,B19037F_060EA,B19037F_060MA,B19037F_061EA,B19037F_061MA,B19037F_062EA,B19037F_062MA,B19037F_063EA,B19037F_063MA,B19037F_064MA,B19037F_064EA,B19037F_065EA,B19037F_065MA,B19037F_066EA,B19037F_066MA,B19037F_067EA,B19037F_067MA,B19037F_068EA,B19037F_068MA,B19037F_069MA,B19037F_069EA,state
0400000US34,148386,5983,8233,1521,1848,773,417,285,378,354,689,389,453,315,713,506,817,611,462,324,489,398,279,309,767,572,385,333,192,227,135,215,209,268,0,198,78740,4615,6323,1537,3838,1240,4442,1068,5840,1421,3793,1145,4678,1437,4877,1222,4446,1388,2871,868,8273,1541,8167,1598,9935,2046,5264,1278,2501,748,2363,1084,1129,586,50501,3352,4251,988,2591,882,3941,1086,2017,680,2052,798,3151,985,3775,963,1994,718,2460,875,4530,1089,4874,1142,6103,1306,3567,980,1720,683,2058,949,1417,742,10912,1757,1837,760,2189,805,2386,1104,896,518,540,407,621,402,116,139,392,277,255,203,596,452,169,168,257,196,389,354,106,132,97,110,66,107,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,85853,4320,5349,1376,713,436,460,352,783,634,926,710,470,446,525,445,133,142,149,244,281,337,231,244,221,334,334,453,0,198,0,198,0,198,123,215,35450,2901,5372,1622,1581,729,2761,1117,3541,1068,2277,1059,3033,790,2020,870,1463,561,1638,795,2555,996,3964,1147,3293,1100,1460,581,177,188,181,168,134,157,34118,2807,4007,939,4296,1423,1973,741,2225,822,2479,876,1517,709,1201,582,1596,744,1138,532,2573,1012,3852,1081,3611,1092,1629,696,1115,748,680,401,226,169,10936,1444,2204,803,1551,526,1181,440,1253,606,832,311,985,434,470,264,661,467,382,215,537,315,503,370,97,98,0,198,67,116,89,119,124,138,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,481749,9686,18568,2429,4065,1160,2132,690,1942,740,1980,717,885,442,1082,496,991,445,1405,662,668,363,561,328,1040,487,1048,492,259,260,277,313,133,177,100,117,231159,6600,23025,2767,16990,2594,16791,1965,16120,2327,16269,2734,15133,2357,12412,2204,13834,2256,11483,1817,17076,2120,21774,2472,22798,2821,13411,2092,5925,1375,4653,1318,3465,1636,179327,6109,26487,2962,13123,2150,13725,2041,12585,1939,10160,1711,11018,1633,9579,1777,6943,1833,6548,1379,13062,1934,16255,2024,18379,2565,9915,1815,4247,1124,4853,1327,2448,847,52695,3494,15286,2210,8726,1612,5847,1196,3457,1179,2549,836,2179,798,2319,938,1983,891,864,546,2463,872,1979,854,2371,775,1342,776,636,415,516,346,178,231,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,64936,4547,6627,1782,1056,730,1940,1042,198,217,966,728,191,217,683,679,310,327,446,402,54,90,225,211,492,420,66,93,0,220,0,220,0,220,0,220,43614,4470,3759,1375,4367,1780,4125,1348,4485,1333,4128,1462,4481,1402,3276,1224,3721,1302,2476,951,2812,973,3115,984,1426,1379,657,443,305,391,283,303,198,256,13084,2410,1609,888,935,708,624,485,815,488,1461,897,1247,841,717,553,920,635,346,290,1000,616,817,684,1354,659,567,603,408,356,142,155,122,145,1611,751,54,92,150,136,859,620,57,103,0,220,0,220,0,220,10,19,183,251,79,149,51,84,133,195,0,220,0,220,0,220,35,65,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,29794,2794,3159,954,1053,603,1084,638,0,187,68,97,175,237,317,261,0,187,204,169,0,187,113,174,76,98,69,97,0,187,0,187,0,187,0,187,16292,2446,1101,530,773,527,1378,589,1360,525,1317,994,1351,525,1645,652,1495,665,1051,673,1627,677,1409,528,1060,480,519,319,167,233,0,187,39,62,8392,1295,1024,508,304,280,291,275,585,327,628,372,221,174,532,343,473,257,605,418,451,279,912,503,1076,441,1053,591,85,115,58,67,94,115,1951,593,191,259,468,330,306,227,188,148,33,61,137,124,115,114,59,104,238,253,72,117,46,80,27,51,71,120,0,187,0,187,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,25757,1891,2113,624,43,55,242,211,464,385,53,68,70,107,315,395,115,105,211,245,78,103,107,137,193,152,222,205,0,163,0,163,0,163,0,163,13419,1534,704,375,946,558,1213,615,1059,526,1339,629,1572,609,867,416,819,383,592,276,1115,521,1664,614,891,310,412,363,119,97,60,85,47,61,8292,1008,1169,746,947,501,551,302,524,380,740,479,410,225,254,169,547,476,280,216,993,427,533,361,569,347,162,115,129,129,273,264,211,268,1933,549,506,315,424,284,124,104,253,213,72,68,57,87,0,163,31,55,14,30,137,99,48,75,84,105,95,166,56,75,32,52,0,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,69881,3616,5057,1427,1162,636,491,378,521,541,726,400,731,471,215,280,511,461,328,458,0,168,79,85,0,168,293,306,0,168,0,168,0,168,0,168,37847,3094,7347,1437,2234,947,2862,913,2511,932,2358,833,1674,714,2091,904,2602,882,1359,642,2524,834,3750,1118,3687,1131,1915,864,883,483,0,168,50,83,22139,1817,4084,948,1794,694,2352,748,946,441,1656,681,720,381,1562,772,916,538,1160,524,1821,761,1874,778,2229,865,484,285,0,168,212,169,329,421,4838,1218,1395,573,762,437,713,463,323,249,230,258,307,278,263,297,65,117,82,110,153,146,343,286,202,288,0,168,0,168,0,168,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,482780,11405,34982,3654,6599,1493,2119,906,3628,1104,3632,1138,4738,1338,2551,879,2333,831,1976,919,970,507,2919,1338,1878,829,1336,762,303,292,0,218,0,218,0,218,245139,9368,15566,2648,16291,2909,22055,3285,22785,2752,20492,2797,20417,3289,14741,2711,19250,2686,12564,2266,17884,2534,23253,3087,22171,3068,9576,2031,4339,1531,2682,1079,1073,557,161106,6836,15508,2486,8582,1818,9265,1986,11750,2005,12956,2095,11541,2013,9504,1794,9351,1902,7838,1742,15144,2240,16168,2321,16432,2070,8362,1862,4175,1805,2425,1127,2105,807,41553,3313,8722,1576,7394,1395,4061,1042,3857,742,2863,938,3145,911,2208,612,1541,612,1056,462,1523,511,2225,800,1822,770,835,495,120,136,105,124,76,129,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,44209,3671,2842,1020,314,380,383,312,622,543,179,216,278,438,63,102,127,161,216,366,365,277,36,72,0,210,259,322,0,210,0,210,0,210,0,210,27719,3157,999,610,1057,626,2562,1307,1983,984,632,408,2504,1047,1912,938,1315,733,1240,726,2584,1079,4024,1360,3301,1142,2276,1249,422,256,823,674,85,108,12144,2064,615,506,520,389,322,301,910,538,775,570,492,458,451,417,691,495,334,345,833,615,1620,703,1850,780,603,377,856,531,631,357,641,444,1504,646,227,213,248,282,0,210,81,113,138,183,92,144,92,161,0,210,16,28,116,120,285,317,184,201,0,210,0,210,0,210,25,40,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68868,4908,5014,1629,1537,919,598,434,873,689,349,283,307,357,492,452,0,201,123,159,117,168,119,142,199,204,300,457,0,201,0,201,0,201,0,201,42628,3948,3438,1340,4408,1274,4871,1322,3839,1264,2984,1086,2935,1109,3901,1431,2785,1093,1662,803,3034,951,3388,1040,3349,1199,874,514,843,693,12,20,305,225,18522,2015,1329,559,978,560,1555,690,1907,840,831,454,1784,777,870,693,641,591,1041,430,1316,627,1627,612,2462,1027,695,402,737,405,444,388,305,293,2704,755,332,309,513,314,628,431,312,297,0,201,169,167,242,216,119,133,201,241,143,194,33,49,12,20,0,201,0,201,0,201,0,201,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
