GEO_ID,C17001B_001E,C17001B_001M,C17001B_002E,C17001B_002M,C17001B_003E,C17001B_003M,C17001B_004E,C17001B_004M,C17001B_005E,C17001B_005M,C17001B_006E,C17001B_006M,C17001B_007E,C17001B_007M,C17001B_008E,C17001B_008M,C17001B_009E,C17001B_009M,C17001B_010E,C17001B_010M,C17001B_011E,C17001B_011M,C17001B_012E,C17001B_012M,C17001B_013E,C17001B_013M,C17001B_014E,C17001B_014M,C17001B_015E,C17001B_015M,C17001B_016E,C17001B_016M,C17001B_017E,C17001B_017M,C17001B_018E,C17001B_018M,C17001B_019E,C17001B_019M,NAME,C17001B_001MA,C17001B_001EA,C17001B_002EA,C17001B_002MA,C17001B_003EA,C17001B_003MA,C17001B_004EA,C17001B_004MA,C17001B_005MA,C17001B_005EA,C17001B_006MA,C17001B_006EA,C17001B_007MA,C17001B_007EA,C17001B_008EA,C17001B_008MA,C17001B_009EA,C17001B_009MA,C17001B_010EA,C17001B_010MA,C17001B_011EA,C17001B_011MA,C17001B_012MA,C17001B_012EA,C17001B_013EA,C17001B_013MA,C17001B_014EA,C17001B_014MA,C17001B_015EA,C17001B_015MA,C17001B_016EA,C17001B_016MA,C17001B_017MA,C17001B_017EA,C17001B_018MA,C17001B_018EA,C17001B_019EA,C17001B_019MA,state
0400000US13,2906723,15377,810179,25505,353947,15881,165617,10060,174345,8447,13985,1910,456232,15951,155136,8976,267761,9459,33335,2915,2096544,26803,986587,17432,255565,10507,659578,9458,71444,2704,1109957,15875,256174,9682,752544,9732,101239,3193,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,23675,1569,2629,920,1537,718,325,342,1175,609,37,73,1092,684,285,260,610,449,197,227,21046,1706,12306,1407,2051,523,9532,1121,723,360,8740,996,3119,383,5323,853,298,175,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1788230,10012,555178,17090,242391,8424,113902,5186,120391,5784,8098,1271,312787,10869,110838,5704,179586,6909,22363,2212,1233052,18442,578281,10620,141230,6498,377187,6951,59864,1635,654771,10390,135206,5405,432998,7133,86567,2291,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,560427,7178,191874,9777,79226,5089,41511,3779,35715,2855,2000,618,112648,6405,41449,3446,66267,4316,4932,831,368553,10012,181682,5340,46256,3370,119528,3210,15898,852,186871,6690,41257,3380,122977,4392,22637,1174,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,81856,3223,33521,4092,13218,2119,5886,1397,7188,1384,144,160,20303,2682,10351,1904,9428,1370,524,393,48335,3450,25014,2111,6222,1232,17371,1672,1421,356,23321,2613,6666,1678,14288,1366,2367,516,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,157436,4965,45753,5191,20035,2696,10630,1928,8996,1812,409,246,25718,3292,11006,1989,13666,1801,1046,381,111683,5568,57530,2998,12948,1581,40306,2697,4276,478,54153,3769,12230,2342,35734,2260,6189,622,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,326957,6905,106799,8237,47986,4671,21532,2656,24001,2965,2453,651,58813,4742,19712,2465,34529,3153,4572,866,220158,9971,107552,4978,25064,2712,74225,3334,8263,892,112606,6470,23921,3269,75146,3905,13539,1194,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1406080,6357,487758,14843,208478,8130,99401,5007,99285,5271,9792,1316,279280,9378,100142,5299,159372,6276,19766,1525,918322,15184,444537,7856,111462,5001,293281,5412,39794,1646,473785,10056,102497,5332,317018,6755,54270,1694,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12586,1373,6064,1577,2920,935,1197,675,1669,546,54,93,3144,996,1411,660,1602,615,131,209,6522,1512,3930,889,1067,462,2558,655,305,267,2592,1083,1260,636,1270,624,62,86,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1676287,7805,255138,12876,108295,6610,45219,4287,57714,4201,5362,1192,146843,8002,46058,4422,87912,5047,12873,1509,1421149,14504,660741,7134,174324,4524,430920,5023,55497,1510,760408,9709,164545,5750,515425,5516,80438,1960,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,433614,7941,94735,7514,40451,3779,17433,2546,19900,2209,3118,912,54284,4682,15770,2600,33544,2892,4970,976,338879,9102,166187,5428,42182,2860,112801,3662,11204,1119,172692,5325,44197,3171,112402,3483,16093,1206,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1338801,7462,486511,15362,224397,8002,93356,5207,123129,5583,7912,1044,262114,9387,89862,4533,156580,6478,15672,1775,852290,15177,400086,8973,95206,4803,260681,6663,44199,1361,452204,9678,87962,4205,299532,6853,64710,2346,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,266936,6430,98907,7866,47745,4395,21103,2661,24571,2803,2071,416,51162,4612,20460,2563,29075,2708,1627,541,168029,7639,86313,4380,24344,2902,59668,2649,2301,438,81716,4352,24866,2177,53010,2999,3840,687,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1072620,5750,392005,16321,167806,8677,80894,5438,79806,5223,7106,1245,224199,9658,80335,4867,127051,5611,16813,1944,680615,15196,328887,8506,84564,5023,215755,5289,28568,1727,351728,9041,79457,4322,234369,5714,37902,2010,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,655850,6665,198035,10999,87164,6395,38795,3648,45106,4232,3263,818,110871,6031,37701,3551,66507,3509,6663,899,457815,10405,217632,6260,54908,3787,141882,4043,20842,977,240183,6050,52145,3510,158452,3699,29586,1372,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,79021,3637,23468,3654,9752,1875,4384,1068,5164,1230,204,164,13716,2396,5667,1396,7427,1385,622,264,55553,4112,28155,2555,7478,1468,18351,1788,2326,320,27398,2404,7449,1364,17427,1672,2522,300,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,213849,5179,54509,7512,25368,4153,11224,2528,13000,2580,1144,512,29141,4417,9315,2127,17144,2890,2682,971,159340,8826,79012,4630,16383,2603,54699,2885,7930,609,80328,5322,19850,2943,51971,3150,8507,1203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,13184,1342,3107,1456,1652,841,901,501,751,537,0,184,1455,803,695,535,760,404,0,184,10077,1624,6146,1018,998,529,4869,825,279,184,3931,950,1338,639,2158,470,435,284,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1131412,11773,225834,12488,96035,6910,43994,4040,46795,4205,5246,1230,129799,7176,39971,3412,78589,4558,11239,1401,905578,16512,420698,8482,106234,5267,276000,5451,38464,1281,484880,9993,108236,4934,318179,5967,58465,1946,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41068,4075,10036,2411,4724,1404,1585,654,2767,1140,372,318,5312,1534,1883,812,2810,971,619,334,31032,3874,18262,2361,5607,1768,11503,1553,1152,385,12770,2526,3342,1635,7871,1599,1557,815,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2923839,16621,709950,22407,304235,10790,124412,7307,163823,6173,16000,1922,405715,14514,124309,7018,240970,9237,40436,3210,2213889,23804,1019876,12446,245045,7202,678318,8446,96513,2376,1194013,15143,237211,7077,801876,9926,154926,3457,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2012899,11985,564059,20985,241524,10477,110213,7896,119652,5934,11659,1576,322535,13235,107660,6805,186447,7674,28428,2207,1448840,19947,683258,10816,164183,7976,455267,6541,63808,2397,765582,12918,162654,7361,513620,8179,89308,2431,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6479,1270,2580,1178,1529,640,701,507,828,292,0,143,1051,802,509,352,542,504,0,143,3899,1043,2231,785,406,269,1733,698,92,91,1668,555,433,322,1110,393,125,120,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1330103,10846,463914,14559,201859,7997,95113,5942,99421,4722,7325,1273,262055,9109,93499,4897,152545,5748,16011,1543,866189,15676,415718,7639,94781,4920,276685,4815,44252,1540,450471,9918,90181,4581,295704,6384,64586,1944,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,257725,4415,86850,6354,40960,3529,17468,2325,21858,2307,1634,500,45890,3782,16399,1992,25706,2648,3785,713,170875,7304,83030,4077,22030,2595,54112,2878,6888,695,87845,4489,19703,2527,59056,2812,9086,938,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,66581,2946,19771,3221,8818,1832,4047,1326,4579,1209,192,147,10953,1993,4069,1127,6457,1317,427,229,46810,3432,25673,2260,6427,1450,17254,1737,1992,405,21137,2273,5412,1404,13754,1465,1971,440,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1290673,11823,392487,19469,172692,10143,73129,5845,92705,6032,6858,1191,219795,11202,71268,5702,132506,6615,16021,1953,898186,18308,424910,9153,108773,5342,274181,6243,41956,1496,473276,11214,100580,5993,307512,6804,65184,2152,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,59228,3771,17284,4095,7027,1879,3658,1290,3334,1143,35,60,10257,2653,3438,1313,6335,1563,484,300,41944,3824,21449,2085,5633,1061,14449,1545,1367,268,20495,2474,5515,1173,13652,1621,1328,401,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1251982,7032,389149,16289,165165,7936,77487,4984,79093,4826,8585,1189,223984,9847,73776,4256,128690,7348,21518,2266,862833,18237,411831,9332,96192,5309,274305,6220,41334,1507,451002,11096,93283,4891,302464,7685,55255,2355,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8734,1151,3891,1437,1480,756,670,464,716,415,94,164,2411,959,1206,578,1205,478,0,155,4843,1592,3025,968,890,481,2059,598,76,110,1818,845,971,640,847,436,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1025480,7257,318460,16302,139557,8415,63735,4670,71288,5457,4534,1069,178903,10441,62303,5286,103549,6474,13051,1664,707020,16423,333524,8433,81289,4612,225636,5945,26599,1463,373496,11050,81869,5800,252289,6666,39338,2041,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2874545,16173,722084,23105,316834,12764,145291,9268,154529,7305,17014,2083,405250,14325,136034,6774,238098,8880,31118,2993,2152461,21395,1036188,12907,278141,10410,685381,7817,72666,2529,1116273,13839,265432,6539,746945,9742,103896,2757,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30498,3848,5916,2520,3616,1582,1465,1162,2151,851,0,192,2300,1122,1093,744,1207,563,0,192,24582,4069,14166,2210,5891,1454,7899,1208,376,286,10416,2549,4753,1275,5558,1546,105,137,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,4427,868,2097,938,708,440,332,286,376,298,0,145,1389,652,525,405,864,416,0,145,2330,787,1411,559,530,351,867,352,14,24,919,344,294,129,595,310,30,43,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1504624,11162,286593,12651,122284,7411,55763,4642,59702,5116,6819,1309,164309,7948,53995,5048,96605,4419,13709,1463,1218031,16724,577284,10210,144242,5905,382153,7204,50889,1989,640747,10547,140635,6250,426011,6332,74101,2172,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,229018,6430,60114,6529,30938,4322,11722,2759,17555,2918,1661,727,29176,3269,8618,1892,18396,2022,2162,922,168904,7593,92470,4426,19938,2457,66831,3401,5701,873,76434,4748,20093,2504,50170,3018,6171,899,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,48463,2781,16849,2954,7680,1631,3251,983,4239,1046,190,155,9169,1805,2039,621,6537,1408,593,323,31614,2834,15901,2089,2615,957,10894,1726,2392,719,15713,1929,2991,1015,9083,1295,3639,865,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,334058,4834,130896,7875,59432,4567,28620,2614,29345,3046,1467,378,71464,4865,27514,2599,41570,3290,2380,578,203162,7747,97128,4442,29489,2586,61046,3000,6593,513,106034,4871,28787,2488,67108,3336,10139,784,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,286260,12014,136209,9418,62773,5465,20371,2912,36152,3474,6250,1265,73436,5666,18879,2928,45463,3788,9094,1265,150051,8201,76336,4447,12308,1751,53456,3813,10572,1325,73715,5358,11888,1872,49118,3643,12709,1732,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
