GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003EA,B21001B_003MA,B21001B_004EA,B21001B_004MA,B21001B_005MA,B21001B_005EA,B21001B_006EA,B21001B_006MA,B21001B_007MA,B21001B_007EA,B21001B_008EA,B21001B_008MA,B21001B_009EA,B21001B_009MA,B21001B_010MA,B21001B_010EA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013MA,B21001B_013EA,B21001B_014EA,B21001B_014MA,B21001B_015EA,B21001B_015MA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018MA,B21001B_018EA,B21001B_019EA,B21001B_019MA,B21001B_020EA,B21001B_020MA,B21001B_021MA,B21001B_021EA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031MA,B21001B_031EA,B21001B_032MA,B21001B_032EA,B21001B_033EA,B21001B_033MA,state
0400000US15,14991,1514,8820,1414,3798,1215,1306,695,2492,1085,3428,812,2242,822,1186,418,834,405,630,353,204,160,702,369,488,377,214,248,58,70,58,70,0,187,6171,890,2665,738,648,356,2017,677,2476,426,658,401,1818,485,535,325,29,53,506,328,145,118,0,187,145,118,350,251,133,132,217,230,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1353611,6741,614937,5748,225431,4825,4705,1447,220726,5000,230570,3601,27503,3031,203067,3904,87442,1043,22919,2060,64523,2124,45159,808,14582,1457,30577,1488,26335,925,12940,1244,13395,1254,738674,3638,238396,2663,2231,995,236165,2716,273989,2001,4222,1322,269767,2282,112516,954,763,384,111753,1027,63159,903,294,217,62865,931,50614,811,89,117,50525,803,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,414330,3906,191839,2449,73820,2130,1260,648,72560,2145,72537,2175,11561,2011,60976,2609,26569,926,8670,1230,17899,1331,11370,594,4570,752,6800,849,7543,576,4029,727,3514,674,222491,2734,77934,2792,290,232,77644,2798,82542,2324,1503,558,81039,2294,31835,1183,384,278,31451,1266,15992,687,133,123,15859,695,14188,684,59,95,14129,715,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,58171,2135,30464,1879,13422,1378,663,429,12759,1403,11658,1105,1600,643,10058,1057,3554,590,886,318,2668,587,1140,375,482,242,658,311,690,345,383,234,307,222,27707,1544,12756,1417,501,455,12255,1604,8485,650,157,144,8328,657,3444,557,20,35,3424,554,1589,417,0,155,1589,417,1433,484,0,155,1433,484,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,117032,2922,59004,2076,24021,1826,789,641,23232,1866,21826,1513,4327,1085,17499,1410,8234,830,2708,620,5526,852,3043,391,1378,430,1665,405,1880,275,1137,332,743,303,58028,1832,20266,1639,616,509,19650,1707,22598,1451,1449,618,21149,1533,7609,448,0,168,7609,448,3989,559,82,135,3907,564,3566,420,0,168,3566,420,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,255184,3906,122276,2613,47613,2141,1673,752,45940,2193,46754,2169,9915,1620,36839,2140,16799,1082,5307,783,11492,1195,7159,812,2340,646,4819,761,3951,594,1893,395,2058,616,132908,2773,46152,2266,261,389,45891,2244,48210,1968,2141,842,46069,2102,19166,1238,337,243,18829,1244,10183,905,101,164,10082,937,9197,913,0,189,9197,913,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1047839,4163,485253,2615,190186,2963,4267,1337,185919,3332,170738,2475,24125,2692,146613,3040,72425,1089,20257,1830,52168,2117,33077,1292,9167,1041,23910,1415,18827,1214,6887,1093,11940,1314,562586,2775,204502,2723,3187,1130,201315,3113,194700,2498,4221,1219,190479,2745,85542,949,907,393,84635,1035,44653,989,71,83,44582,988,33189,964,77,92,33112,964,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1285470,4281,577584,2617,202389,2938,10046,2081,192343,3451,228985,2539,35569,3342,193416,3838,83037,1073,26232,2124,56805,2261,40270,851,14460,1693,25810,1942,22903,1060,13174,1162,9729,1378,707886,3403,222934,2013,4240,1379,218694,2214,279008,2224,11923,2547,267085,3096,108439,1101,3582,995,104857,1451,56927,1016,403,214,56524,1065,40578,1033,141,148,40437,1049,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,329719,5174,156284,3028,61622,2115,620,429,61002,2114,61321,1901,4110,910,57211,2109,18621,852,2772,674,15849,986,10389,870,3066,704,7323,933,4331,483,1869,660,2462,630,173435,3075,64980,2380,1157,749,63823,2660,64099,1973,692,481,63407,2047,22706,928,339,281,22367,958,12186,1024,42,70,12144,1023,9464,992,0,204,9464,992,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1013863,5074,468530,3877,169153,2888,3508,1069,165645,3160,174543,2188,19181,1829,155362,2566,70755,1124,17282,1765,53473,2025,33193,856,13049,1304,20144,1232,20886,625,10549,978,10337,1055,545333,3370,175965,2597,981,587,174984,2653,199553,1787,4434,1163,195119,1915,86543,713,499,340,86044,801,44461,783,538,331,43923,872,38811,606,227,176,38584,642,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,185542,3194,95844,2065,43476,2060,908,486,42568,2152,37825,1670,2708,854,35117,1854,9744,603,1321,468,8423,723,3362,521,857,457,2505,510,1437,250,197,145,1240,235,89698,2257,40204,1882,105,132,40099,1882,33244,1265,104,100,33140,1276,10285,1072,135,144,10150,1085,3778,339,0,143,3778,339,2187,353,0,143,2187,353,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,783578,3629,355248,2978,135128,3316,4853,1238,130275,3286,129460,3754,14275,2042,115185,3807,53674,1320,15010,1681,38664,1820,24369,1456,4593,1022,19776,1732,12617,1201,4019,745,8598,1297,428330,2016,150846,2151,2231,765,148615,2236,157771,2068,2238,780,155533,2234,62576,965,1085,475,61491,1062,30980,1235,161,194,30819,1230,26157,1306,71,93,26086,1313,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,497584,4123,229125,3197,85351,2633,2555,848,82796,2573,86742,2461,11667,1840,75075,2462,31907,1054,10302,1447,21605,1588,15161,622,5936,829,9225,1002,9964,842,5349,822,4615,947,268459,2665,90636,1939,1109,715,89527,1999,98339,2413,4390,1467,93949,2385,40647,1001,1161,624,39486,1003,21007,683,204,130,20803,692,17830,896,258,251,17572,874,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,56958,2232,27961,1572,12039,1022,798,459,11241,1102,10339,759,2310,638,8029,917,3052,384,1334,421,1718,442,1599,221,525,262,1074,298,932,147,524,199,408,170,28997,1334,11968,1069,0,155,11968,1069,10375,712,635,435,9740,772,3463,355,32,54,3431,351,1820,150,92,117,1728,178,1371,189,0,155,1371,189,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,161979,3172,80640,1956,29728,1000,1260,659,28468,1209,31506,1506,7903,1914,23603,1958,10223,461,5089,902,5134,967,6025,509,3721,721,2304,755,3158,233,1751,496,1407,483,81339,2099,28001,1513,524,491,27477,1604,30809,1322,462,344,30347,1335,11222,576,563,495,10659,597,6896,430,49,84,6847,435,4411,561,0,234,4411,561,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,876488,7180,399350,4108,140964,3162,3118,935,137846,3291,159374,2602,12959,2117,146415,3124,53321,1144,10614,1417,42707,1724,29499,848,9067,1111,20432,1407,16192,707,8337,695,7855,799,477138,4373,149352,2748,1267,649,148085,2871,184789,2526,2876,924,181913,2653,69835,947,1050,541,68785,1034,41097,884,290,256,40807,934,32065,631,346,270,31719,720,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31326,1862,18158,1593,7439,1499,1425,928,6014,1207,6312,1044,1638,821,4674,807,2616,552,1037,527,1579,416,996,469,347,292,649,373,795,341,373,224,422,264,13168,1674,4643,1216,402,363,4241,1249,3945,1097,439,260,3506,1063,2249,654,44,80,2205,639,1606,778,0,198,1606,778,725,318,0,198,725,318,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2283738,12955,1020101,7225,371569,4473,7495,1646,364074,4851,385707,3528,28516,2607,357191,4057,143884,2434,23865,2385,120019,3322,74487,1409,14612,1590,59875,1950,44454,1510,15505,1418,28949,1888,1263637,8086,404584,4650,2145,686,402439,4737,469691,3698,6759,1210,462932,3859,183765,2440,1515,491,182250,2462,114116,1736,526,375,113590,1791,91481,1647,334,286,91147,1705,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1527625,7465,688230,4892,240128,4629,11901,2365,228227,4989,264132,4018,52849,4281,211283,5525,105730,2101,34582,2534,71148,3015,51998,2045,14941,1881,37057,2473,26242,1527,10894,1379,15348,1473,839395,4509,271001,4393,5804,1699,265197,4689,314871,3706,13769,2283,301102,4471,129182,1814,2165,796,127017,2011,68548,1758,124,102,68424,1755,55793,1772,125,164,55668,1739,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1016123,5806,472025,3672,167506,3293,3664,1161,163842,3355,179158,2390,29166,3033,149992,3850,70224,1173,22694,1901,47530,2172,32343,831,12621,1166,19722,1194,22794,801,12781,1097,10013,884,544098,3825,180449,2986,1253,616,179196,2940,194774,2466,3716,1042,191058,2731,83704,1172,1720,546,81984,1240,45340,890,252,156,45088,889,39831,827,216,166,39615,847,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,194943,2643,95257,1893,37750,1676,1601,571,36149,1714,35219,1393,6954,1370,28265,1688,13017,853,5683,896,7334,1141,6124,463,3298,498,2826,478,3147,321,1641,404,1506,372,99686,2065,35553,1547,357,320,35196,1541,35851,1442,1567,654,34284,1501,15002,693,559,390,14443,827,7342,748,184,164,7158,742,5938,410,0,163,5938,410,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
