GEO_ID,B17001C_001E,B17001C_001M,B17001C_002E,B17001C_002M,B17001C_003E,B17001C_003M,B17001C_004E,B17001C_004M,B17001C_005E,B17001C_005M,B17001C_006E,B17001C_006M,B17001C_007E,B17001C_007M,B17001C_008E,B17001C_008M,B17001C_009E,B17001C_009M,B17001C_010E,B17001C_010M,B17001C_011E,B17001C_011M,B17001C_012E,B17001C_012M,B17001C_013E,B17001C_013M,B17001C_014E,B17001C_014M,B17001C_015E,B17001C_015M,B17001C_016E,B17001C_016M,B17001C_017E,B17001C_017M,B17001C_018E,B17001C_018M,B17001C_019E,B17001C_019M,B17001C_020E,B17001C_020M,B17001C_021E,B17001C_021M,B17001C_022E,B17001C_022M,B17001C_023E,B17001C_023M,B17001C_024E,B17001C_024M,B17001C_025E,B17001C_025M,B17001C_026E,B17001C_026M,B17001C_027E,B17001C_027M,B17001C_028E,B17001C_028M,B17001C_029E,B17001C_029M,B17001C_030E,B17001C_030M,B17001C_031E,B17001C_031M,B17001C_032E,B17001C_032M,B17001C_033E,B17001C_033M,B17001C_034E,B17001C_034M,B17001C_035E,B17001C_035M,B17001C_036E,B17001C_036M,B17001C_037E,B17001C_037M,B17001C_038E,B17001C_038M,B17001C_039E,B17001C_039M,B17001C_040E,B17001C_040M,B17001C_041E,B17001C_041M,B17001C_042E,B17001C_042M,B17001C_043E,B17001C_043M,B17001C_044E,B17001C_044M,B17001C_045E,B17001C_045M,B17001C_046E,B17001C_046M,B17001C_047E,B17001C_047M,B17001C_048E,B17001C_048M,B17001C_049E,B17001C_049M,B17001C_050E,B17001C_050M,B17001C_051E,B17001C_051M,B17001C_052E,B17001C_052M,B17001C_053E,B17001C_053M,B17001C_054E,B17001C_054M,B17001C_055E,B17001C_055M,B17001C_056E,B17001C_056M,B17001C_057E,B17001C_057M,B17001C_058E,B17001C_058M,B17001C_059E,B17001C_059M,NAME,B17001C_001MA,B17001C_001EA,B17001C_002EA,B17001C_002MA,B17001C_003EA,B17001C_003MA,B17001C_004EA,B17001C_004MA,B17001C_005MA,B17001C_005EA,B17001C_006EA,B17001C_006MA,B17001C_007EA,B17001C_007MA,B17001C_008MA,B17001C_008EA,B17001C_009MA,B17001C_009EA,B17001C_010EA,B17001C_010MA,B17001C_011EA,B17001C_011MA,B17001C_012EA,B17001C_012MA,B17001C_013MA,B17001C_013EA,B17001C_014MA,B17001C_014EA,B17001C_015EA,B17001C_015MA,B17001C_016EA,B17001C_016MA,B17001C_017EA,B17001C_017MA,B17001C_018EA,B17001C_018MA,B17001C_019MA,B17001C_019EA,B17001C_020EA,B17001C_020MA,B17001C_021EA,B17001C_021MA,B17001C_022EA,B17001C_022MA,B17001C_023EA,B17001C_023MA,B17001C_024MA,B17001C_024EA,B17001C_025EA,B17001C_025MA,B17001C_026MA,B17001C_026EA,B17001C_027EA,B17001C_027MA,B17001C_028EA,B17001C_028MA,B17001C_029EA,B17001C_029MA,B17001C_030EA,B17001C_030MA,B17001C_031MA,B17001C_031EA,B17001C_032EA,B17001C_032MA,B17001C_033EA,B17001C_033MA,B17001C_034EA,B17001C_034MA,B17001C_035EA,B17001C_035MA,B17001C_036EA,B17001C_036MA,B17001C_037MA,B17001C_037EA,B17001C_038EA,B17001C_038MA,B17001C_039EA,B17001C_039MA,B17001C_040MA,B17001C_040EA,B17001C_041EA,B17001C_041MA,B17001C_042MA,B17001C_042EA,B17001C_043EA,B17001C_043MA,B17001C_044EA,B17001C_044MA,B17001C_045MA,B17001C_045EA,B17001C_046EA,B17001C_046MA,B17001C_047EA,B17001C_047MA,B17001C_048EA,B17001C_048MA,B17001C_049MA,B17001C_049EA,B17001C_050MA,B17001C_050EA,B17001C_051MA,B17001C_051EA,B17001C_052EA,B17001C_052MA,B17001C_053EA,B17001C_053MA,B17001C_054EA,B17001C_054MA,B17001C_055EA,B17001C_055MA,B17001C_056EA,B17001C_056MA,B17001C_057MA,B17001C_057EA,B17001C_058MA,B17001C_058EA,B17001C_059MA,B17001C_059EA,state
0400000US13,23693,4465,6564,2049,3130,1138,334,300,76,78,571,321,0,225,62,114,308,515,283,193,296,287,223,174,545,363,408,401,0,225,24,41,3434,1201,49,91,0,225,462,300,211,165,242,205,204,122,365,316,744,543,251,189,530,380,105,146,271,281,0,225,17129,3881,7839,1869,175,189,44,81,695,586,0,225,70,101,138,160,1276,706,760,557,1742,871,1541,646,676,407,392,312,330,316,9290,3599,248,349,58,127,2191,2323,0,225,91,124,314,308,487,394,594,385,2784,1497,1152,615,932,402,350,275,89,124,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,18926,2294,5712,1654,2686,853,755,472,8,14,102,105,160,202,59,86,0,195,707,409,227,272,85,102,327,227,158,138,79,98,19,34,3026,1031,128,145,41,50,560,309,301,256,20,40,96,106,323,352,193,143,805,518,121,114,288,233,101,132,49,66,13214,2104,6431,1341,252,189,21,40,539,264,264,234,126,117,291,242,689,313,1112,544,1229,775,674,319,673,373,325,233,236,272,6783,1174,617,429,59,57,464,325,515,430,57,82,163,124,539,267,743,280,990,440,889,380,754,269,786,573,207,162,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,24706,3264,5041,1517,2088,930,31,50,178,206,209,209,0,189,0,189,0,189,524,473,180,236,353,294,205,168,136,158,248,233,24,40,2953,905,165,206,52,91,182,169,61,86,92,150,40,80,341,271,446,362,586,408,293,179,361,243,262,343,72,78,19665,3433,9779,1912,232,190,129,82,550,395,643,386,130,166,420,241,1006,478,1436,588,1191,550,1716,516,1374,490,831,429,121,105,9886,1996,574,432,50,72,581,325,372,314,209,230,579,408,842,437,996,535,1257,599,1855,605,1417,621,604,348,550,293,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,11083,1431,2716,901,993,442,58,85,0,155,210,143,92,116,0,155,76,106,37,76,33,60,208,185,49,68,230,198,0,155,0,155,1723,594,257,260,22,40,216,169,0,155,63,76,27,60,365,209,130,127,67,72,210,173,252,246,98,122,16,29,8367,1367,4230,964,151,133,0,155,500,344,538,298,26,41,35,62,282,224,783,466,698,422,829,428,220,157,111,112,57,68,4137,778,229,151,87,102,394,249,301,216,0,155,79,58,449,291,757,547,669,353,685,355,192,154,149,125,146,149,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,22371,2585,6110,1638,2802,1107,231,221,11,19,396,304,525,409,0,168,265,377,436,372,113,117,259,251,371,364,121,93,28,36,46,62,3308,1095,345,274,0,168,439,332,296,247,37,63,38,69,397,321,400,275,505,241,219,143,446,383,0,168,186,216,16261,2339,7961,1486,116,79,130,124,574,312,477,331,29,63,140,134,1364,809,1444,606,1472,526,932,352,808,342,338,221,137,137,8300,1503,341,261,177,232,743,383,302,242,119,120,199,149,917,401,942,390,1087,462,1515,656,656,314,857,460,445,324,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,28500,2255,7036,1733,1758,596,410,271,0,198,330,172,43,72,55,107,56,107,109,118,27,44,74,97,479,272,172,176,0,198,3,6,5278,1442,434,274,162,96,761,576,253,225,0,198,140,248,626,516,1301,563,526,445,381,379,255,204,394,289,45,84,21464,2473,11681,1575,271,176,329,253,980,282,598,382,250,171,327,323,1887,731,1800,752,2077,688,1425,619,1266,473,409,363,62,73,9783,1608,1111,603,52,64,975,466,727,329,3,7,354,209,863,541,1357,595,1432,567,1433,605,1057,533,291,203,128,114,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,52630,3605,12122,1703,5638,1071,387,158,69,55,454,253,488,289,124,112,175,151,1242,547,526,274,694,375,756,333,518,242,159,125,46,50,6484,1012,285,140,285,283,680,291,234,170,82,118,286,187,1226,562,793,301,573,287,1084,382,486,218,294,187,176,187,40508,3431,19954,2073,1121,430,353,239,1674,526,1227,478,312,226,956,398,2213,605,2396,559,2979,630,2859,637,2619,576,593,233,652,219,20554,1949,1239,488,72,69,1981,544,876,270,349,208,440,171,1992,627,2803,710,3158,718,2885,718,2780,516,1207,410,772,308,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,58215,2951,23707,2755,10308,1408,1860,521,208,197,1377,378,765,353,448,299,248,136,1065,375,1375,356,975,428,1252,400,638,223,88,60,9,15,13399,1760,1613,502,481,354,1106,325,418,288,56,54,765,379,2150,643,2287,645,1852,574,1580,443,715,305,257,174,119,78,34508,3289,17506,1992,1174,565,77,59,1762,618,760,304,201,115,510,230,2456,688,2502,630,1816,418,2840,615,2091,584,851,272,466,258,17002,1829,1179,513,330,223,1634,511,1145,549,424,227,513,273,1388,403,2240,601,1912,584,3181,790,1660,380,779,257,617,218,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,21372,2614,5117,1526,2348,778,123,124,48,97,120,166,72,114,31,60,90,133,337,260,220,222,479,359,440,396,293,299,87,115,8,16,2769,1062,232,209,0,184,354,269,50,91,232,314,14,24,363,241,574,365,281,214,408,231,165,197,44,63,52,66,16255,2027,7868,1406,695,409,92,145,577,224,226,177,140,212,280,260,690,399,997,569,599,388,1551,573,734,368,1042,665,245,181,8387,1306,569,280,31,51,216,98,503,397,25,52,143,138,329,311,1120,455,1327,487,1861,591,1597,613,317,164,349,241,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,64025,3444,24195,3282,10443,1929,2399,712,256,254,1341,367,687,298,188,205,137,117,1627,564,1457,550,607,301,765,253,573,382,216,154,190,140,13752,1912,1244,376,390,236,1865,489,725,332,595,506,408,206,1923,650,2386,742,1235,574,1431,393,1151,667,285,203,114,90,39830,3417,20028,1650,2156,694,349,187,1882,776,661,238,385,173,627,324,2401,723,3763,940,2342,655,2241,463,1780,328,1092,348,349,204,19802,2453,1307,480,48,53,2125,979,599,324,607,628,509,230,2714,748,2869,920,2011,638,3285,686,1968,443,1306,447,454,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17239,1848,6921,1657,3001,915,541,210,314,127,714,431,86,86,24,41,7,12,94,85,180,127,448,344,487,350,97,89,0,155,9,18,3920,991,211,143,22,27,516,205,173,135,39,56,304,253,538,289,741,417,414,268,256,309,507,412,157,204,42,53,10318,1590,5125,889,350,190,68,46,498,303,528,302,243,245,136,110,798,397,522,238,646,327,378,204,723,311,101,137,134,108,5193,926,349,192,145,144,388,159,582,253,140,83,174,104,469,283,297,155,1045,473,544,241,666,289,355,236,39,34,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,32039,3167,9279,2086,3899,1167,349,220,11,15,505,573,33,38,166,213,167,212,445,333,434,178,124,101,1092,590,328,240,217,172,28,32,5380,1334,523,402,51,58,540,300,173,176,171,120,447,385,379,262,1495,759,778,481,339,239,169,131,166,154,149,155,22760,3006,11151,1631,401,258,121,103,996,585,653,419,314,440,385,386,1116,401,1422,583,1230,422,2094,820,1263,403,742,327,414,234,11609,1793,1019,472,285,279,530,332,373,305,69,93,251,263,1399,591,1328,550,1591,623,1760,555,1682,500,783,460,539,241,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,20710,3869,3471,2238,1269,960,397,466,31,49,233,267,31,49,0,198,0,198,162,245,277,283,128,194,0,198,0,198,10,18,0,198,2202,1384,575,676,0,198,308,388,0,198,0,198,0,198,114,175,268,232,236,236,321,249,123,143,0,198,257,237,17239,2993,9028,2049,777,483,197,194,952,512,424,364,102,122,259,218,827,558,834,546,1760,1227,1507,740,566,271,500,304,323,315,8211,1573,497,305,0,198,660,403,437,282,140,140,250,243,685,444,1846,758,1290,723,1000,459,734,453,409,275,263,198,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,186149,4621,65396,5122,32156,2695,3622,802,395,273,3770,819,2532,733,441,213,1569,459,4351,740,4542,760,2842,645,3392,690,2684,629,1428,345,588,214,33240,3262,3995,695,755,281,3448,762,2080,765,437,201,685,235,4820,802,4303,896,4041,822,2887,656,2360,579,2065,559,1364,377,120753,4990,57516,2832,3915,746,1191,616,5734,1001,1980,608,815,320,2453,612,7042,1048,8454,819,9133,1047,7497,784,4885,718,3079,530,1338,296,63237,3088,3856,846,1006,558,4809,1124,2869,881,1391,492,1895,530,7060,1071,10105,1384,8076,903,9370,799,7352,990,3310,548,2138,455,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,65688,4527,20263,3084,8909,1685,1323,606,216,185,1484,686,428,286,81,100,227,296,1798,650,595,289,1132,557,673,345,786,427,121,117,45,43,11354,1869,1003,443,388,355,993,398,809,488,158,147,194,176,2106,603,1444,569,1458,604,1498,490,683,388,258,193,362,255,45425,3613,22613,2153,1176,549,358,224,1213,461,837,509,101,120,1228,564,1822,707,3243,868,3670,1011,4172,1010,2606,610,1688,607,499,295,22812,2220,1247,544,370,240,1456,598,737,336,229,217,865,619,1175,408,3959,977,2405,668,4002,880,3122,810,1774,514,1471,547,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
