GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001MA,B23002D_001EA,B23002D_002EA,B23002D_002MA,B23002D_003EA,B23002D_003MA,B23002D_004EA,B23002D_004MA,B23002D_005MA,B23002D_005EA,B23002D_006MA,B23002D_006EA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009EA,B23002D_009MA,B23002D_010MA,B23002D_010EA,B23002D_011MA,B23002D_011EA,B23002D_012MA,B23002D_012EA,B23002D_013EA,B23002D_013MA,B23002D_014EA,B23002D_014MA,B23002D_015MA,B23002D_015EA,B23002D_016EA,B23002D_016MA,B23002D_017MA,B23002D_017EA,B23002D_018EA,B23002D_018MA,B23002D_019EA,B23002D_019MA,B23002D_020MA,B23002D_020EA,B23002D_021EA,B23002D_021MA,B23002D_022MA,B23002D_022EA,B23002D_023MA,B23002D_023EA,B23002D_024EA,B23002D_024MA,B23002D_025MA,B23002D_025EA,B23002D_026EA,B23002D_026MA,B23002D_027EA,B23002D_027MA,B23002D_028MA,B23002D_028EA,B23002D_029EA,B23002D_029MA,B23002D_030EA,B23002D_030MA,B23002D_031MA,B23002D_031EA,B23002D_032EA,B23002D_032MA,B23002D_033MA,B23002D_033EA,B23002D_034MA,B23002D_034EA,B23002D_035EA,B23002D_035MA,B23002D_036MA,B23002D_036EA,B23002D_037EA,B23002D_037MA,B23002D_038EA,B23002D_038MA,B23002D_039MA,B23002D_039EA,B23002D_040EA,B23002D_040MA,B23002D_041MA,B23002D_041EA,B23002D_042MA,B23002D_042EA,B23002D_043EA,B23002D_043MA,B23002D_044MA,B23002D_044EA,B23002D_045EA,B23002D_045MA,B23002D_046MA,B23002D_046EA,B23002D_047MA,B23002D_047EA,B23002D_048EA,B23002D_048MA,B23002D_049EA,B23002D_049MA,B23002D_050EA,B23002D_050MA,B23002D_051EA,B23002D_051MA,B23002D_052EA,B23002D_052MA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057EA,B23002D_057MA,B23002D_058MA,B23002D_058EA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061MA,B23002D_061EA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064EA,B23002D_064MA,B23002D_065MA,B23002D_065EA,B23002D_066MA,B23002D_066EA,B23002D_067MA,B23002D_067EA,B23002D_068EA,B23002D_068MA,B23002D_069EA,B23002D_069MA,B23002D_070MA,B23002D_070EA,B23002D_071EA,B23002D_071MA,B23002D_072MA,B23002D_072EA,B23002D_073EA,B23002D_073MA,B23002D_074EA,B23002D_074MA,B23002D_075MA,B23002D_075EA,B23002D_076EA,B23002D_076MA,B23002D_077MA,B23002D_077EA,B23002D_078MA,B23002D_078EA,B23002D_079EA,B23002D_079MA,state
0400000US13,253790,5911,119556,3490,8930,1564,1562,768,207,165,1355,762,1255,736,100,148,7368,1398,11729,1531,6885,1218,187,157,6698,1219,5866,1248,832,761,4844,1564,75547,2540,69384,3078,529,446,68855,3080,63605,2998,5250,1815,6163,1766,13948,1261,10898,1210,0,225,10898,1210,9956,1178,942,546,3050,1047,4397,1057,1516,710,1516,710,0,225,2881,1032,5005,881,608,546,566,541,42,76,4397,956,134234,3977,8886,1640,2151,653,0,225,2151,653,1327,632,824,460,6735,1515,11331,2052,5560,1381,128,178,5432,1377,4023,948,1409,1181,5771,1996,86266,3177,58322,4229,15,32,58307,4228,54530,4226,3777,1114,27944,3505,15693,1559,8462,1459,0,225,8462,1459,8220,1459,242,191,7231,1347,4628,1198,507,389,507,389,0,225,4121,1151,7430,1636,322,262,322,262,0,225,7108,1608,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,453464,7392,208574,4335,8913,1149,2628,614,0,187,2628,614,1840,521,788,408,6285,1176,13637,1197,10694,1171,516,363,10178,1164,9152,1269,1026,631,2943,904,99453,3089,90207,3067,2518,892,87689,2989,83344,3017,4345,1283,9246,1420,37952,1329,28546,1695,0,187,28546,1695,27079,1745,1467,446,9406,1250,13823,923,6224,897,6064,883,160,161,7599,924,34796,1309,4795,1013,4663,1035,132,131,30001,1344,244890,4371,9503,1144,3271,659,0,187,3271,659,2621,602,650,322,6232,1061,11673,1353,8598,1292,75,141,8523,1285,8185,1253,338,264,3075,665,112768,2635,93950,2726,86,115,93864,2723,90760,2691,3104,943,18818,2189,42008,1509,28936,1776,0,187,28936,1776,27637,1790,1299,653,13072,1484,16128,1267,5581,1052,5538,1056,43,71,10547,1272,52810,1342,4599,979,4374,937,225,210,48211,1522,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,480076,4546,227584,3114,14146,1414,3416,969,481,526,2935,829,2309,778,626,422,10730,1363,22295,1447,14476,1857,300,296,14176,1856,12302,1838,1874,659,7819,1407,137072,2733,123751,3250,388,405,123363,3216,115865,3620,7498,1391,13321,2129,28763,1193,22270,1276,0,189,22270,1276,20256,1394,2014,722,6493,1229,9732,1288,4719,1077,3823,778,896,580,5013,885,15576,1369,2267,690,1849,553,418,400,13309,1255,252492,2987,13401,1135,3559,811,0,189,3559,811,2475,728,1084,463,9842,1353,21598,1487,12411,1769,0,189,12411,1769,11129,1587,1282,504,9187,1689,152208,2597,110995,3160,0,189,110995,3160,103439,3144,7556,1671,41213,3566,34437,1169,20423,1883,0,189,20423,1883,19276,1874,1147,410,14014,1998,12046,1269,3877,994,3861,993,16,28,8169,1043,18802,1586,1255,498,1196,496,59,98,17547,1675,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,80738,3105,39057,1875,3512,1053,775,637,0,190,775,637,669,545,106,136,2737,744,7335,1197,3794,822,0,190,3794,822,3617,821,177,179,3541,986,23334,1766,21142,1941,0,190,21142,1941,20561,1868,581,404,2192,726,2271,592,1654,526,0,190,1654,526,1582,545,72,108,617,268,987,456,273,216,273,216,0,190,714,424,1618,472,320,209,320,209,0,190,1298,482,41681,2324,2740,773,651,331,0,190,651,331,526,322,125,143,2089,653,6004,964,2301,667,0,190,2301,667,1961,599,340,272,3703,947,24507,1986,15970,1947,0,190,15970,1947,14628,1873,1342,589,8537,1601,4373,860,2870,718,0,190,2870,718,2797,729,73,107,1503,526,1166,534,433,329,433,329,0,190,733,354,2891,821,39,53,39,53,0,190,2852,813,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,44309,1600,21573,1085,2031,652,784,422,0,155,784,422,746,419,38,69,1247,554,4252,793,2563,728,0,155,2563,728,2189,632,374,290,1689,604,11894,1045,10186,1187,0,155,10186,1187,9588,1237,598,417,1708,695,2353,650,1851,629,0,155,1851,629,1691,616,160,182,502,376,413,261,184,134,174,134,10,25,229,211,630,252,80,76,80,76,0,155,550,251,22736,1259,1515,449,854,369,0,155,854,369,479,238,375,298,661,363,3497,816,2816,809,0,155,2816,809,2699,789,117,104,681,366,13871,1125,9305,1264,0,155,9305,1264,8719,1359,586,427,4566,927,2216,560,1068,429,0,155,1068,429,1068,429,0,155,1148,340,352,233,90,99,90,99,0,155,262,204,1285,422,94,109,94,109,0,155,1191,407,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51982,2100,24325,1483,1263,554,431,344,0,168,431,344,202,162,229,361,832,392,3467,899,1682,662,13,26,1669,664,1275,593,394,383,1785,770,14744,1006,12658,1052,82,101,12576,1045,11526,1161,1050,617,2086,687,2579,636,2130,540,0,168,2130,540,2009,529,121,169,449,321,842,434,445,320,420,314,25,44,397,298,1430,525,140,123,140,123,0,168,1290,513,27657,1331,1886,711,631,351,0,168,631,351,490,283,141,139,1255,703,3891,1041,1586,659,0,168,1586,659,1210,524,376,449,2305,759,16366,929,12025,1018,0,168,12025,1018,10972,1064,1053,473,4341,815,3311,579,2558,614,0,168,2558,614,2448,620,110,132,753,325,773,294,135,136,135,136,0,168,638,263,1430,392,256,236,243,236,13,24,1174,363,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,57390,2167,26739,1465,1605,614,712,429,0,198,712,429,394,295,318,293,893,499,3521,919,2831,815,57,102,2774,795,2641,892,133,255,690,429,15465,1283,13312,1139,145,206,13167,1158,12221,1213,946,472,2153,737,3710,1028,2468,920,0,198,2468,920,2350,908,118,185,1242,493,898,461,408,285,408,285,0,198,490,384,1540,479,204,173,204,173,0,198,1336,492,30651,1661,1650,520,197,191,0,198,197,191,176,184,21,41,1453,468,3004,654,1309,530,63,106,1246,512,988,459,258,225,1695,564,18451,1444,13997,1619,0,198,13997,1619,13364,1632,633,434,4454,1021,4433,933,1948,736,0,198,1948,736,1948,736,0,198,2485,749,943,441,201,146,192,146,9,18,742,427,2170,642,377,332,377,332,0,198,1793,623,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,265361,3147,125033,2257,9406,902,2102,548,0,204,2102,548,1577,432,525,299,7304,901,11322,909,7218,839,585,552,6633,739,5511,785,1122,511,4104,815,73436,1798,67362,1897,922,625,66440,1961,62715,2066,3725,1060,6074,1228,16943,709,13462,1356,0,204,13462,1356,12895,1308,567,371,3481,1092,5564,851,2674,642,2517,630,157,155,2890,841,8362,976,1877,538,1877,538,0,204,6485,922,140328,1748,8827,1206,2894,1016,0,204,2894,1016,2368,947,526,424,5933,881,9916,1227,7157,1185,58,115,7099,1182,6603,1177,496,301,2759,822,85153,1821,66454,2883,146,181,66308,2850,62143,2973,4165,1302,18699,2262,19508,656,11252,1017,0,204,11252,1017,10778,1013,474,286,8256,1020,6748,752,2547,578,2547,578,0,204,4201,741,10176,826,1351,469,1306,460,45,78,8825,912,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,292191,3745,137119,2212,9832,1143,2665,739,0,204,2665,739,2214,700,451,348,7167,1052,16198,1030,9068,1231,0,204,9068,1231,8019,1310,1049,490,7130,1171,84996,1493,76111,1821,0,204,76111,1821,70794,1995,5317,1174,8885,1479,14697,530,11209,881,0,204,11209,881,9971,907,1238,417,3488,740,3868,694,963,389,926,384,37,61,2905,702,7528,866,718,350,578,310,140,220,6810,830,155072,2297,11163,1060,3711,724,0,204,3711,724,2489,584,1222,560,7452,1024,18397,1123,9027,1153,0,204,9027,1153,8312,1160,715,381,9370,1348,95261,1818,71959,2598,49,81,71910,2605,66266,2442,5644,1140,23302,2291,16247,539,9233,1187,0,204,9233,1187,8447,1109,786,516,7014,1100,4577,842,1064,438,1064,438,0,204,3513,910,9427,960,322,233,144,213,178,169,9105,968,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,187946,3654,90708,2122,7929,1102,2617,812,0,167,2617,812,1932,709,685,425,5312,789,11967,1273,5776,1103,0,167,5776,1103,5186,1138,590,366,6191,1022,53449,1566,48579,1687,35,63,48544,1691,45531,1759,3013,783,4870,1267,9749,818,7762,1049,0,167,7762,1049,7475,1078,287,215,1987,595,3576,610,1888,584,1841,576,47,79,1688,450,4038,521,764,340,731,336,33,42,3274,444,97238,2374,7092,1187,1631,734,0,167,1631,734,724,357,907,670,5461,1043,10018,1224,4653,1000,0,167,4653,1000,4091,990,562,232,5365,1121,58557,1768,38241,2071,0,167,38241,2071,34835,2160,3406,828,20316,1665,11823,887,6903,933,0,167,6903,933,6549,906,354,275,4920,1128,3115,511,801,282,669,249,132,130,2314,462,6633,784,366,231,268,201,98,110,6267,773,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,158134,2396,76412,1867,9026,1035,3015,674,0,143,3015,674,2059,643,956,477,6011,960,11593,956,9439,1004,0,143,9439,1004,8082,1146,1357,578,2154,729,45554,1692,40932,1886,0,143,40932,1886,38030,1911,2902,917,4622,1023,5969,601,4715,657,0,143,4715,657,3952,715,763,537,1254,438,1542,529,354,248,354,248,0,143,1188,529,2728,568,356,252,356,252,0,143,2372,570,81722,1641,7373,906,3492,807,0,143,3492,807,2707,732,785,557,3881,760,10894,879,6106,923,0,143,6106,923,5510,975,596,356,4788,891,49722,1491,36440,1811,0,143,36440,1811,34895,1774,1545,527,13282,1536,7297,597,3825,807,0,143,3825,807,3692,795,133,166,3472,731,2325,659,638,331,638,331,0,143,1687,557,4111,667,37,45,37,45,0,143,4074,666,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,76973,2137,37176,1695,3008,799,686,385,137,220,549,302,523,298,26,51,2322,659,4837,986,2658,817,100,174,2558,804,2423,850,135,152,2179,786,22916,1423,20884,1404,171,242,20713,1336,20067,1450,646,628,2032,759,3222,467,2647,528,0,184,2647,528,2560,540,87,118,575,317,1506,433,888,334,790,332,98,117,618,339,1687,507,205,154,205,154,0,184,1482,525,39797,1691,2498,642,877,360,0,184,877,360,731,352,146,133,1621,519,3830,698,2139,629,0,184,2139,629,1953,651,186,228,1691,554,24848,1484,18675,1679,0,184,18675,1679,17457,1627,1218,621,6173,1151,5192,659,2844,625,0,184,2844,625,2702,616,142,149,2348,671,965,391,358,260,349,257,9,16,607,304,2464,514,38,72,38,72,0,184,2426,540,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
