GEO_ID,C20005B_001E,C20005B_001M,C20005B_002E,C20005B_002M,C20005B_003E,C20005B_003M,C20005B_004E,C20005B_004M,C20005B_005E,C20005B_005M,C20005B_006E,C20005B_006M,C20005B_007E,C20005B_007M,C20005B_008E,C20005B_008M,C20005B_009E,C20005B_009M,C20005B_010E,C20005B_010M,C20005B_011E,C20005B_011M,C20005B_012E,C20005B_012M,C20005B_013E,C20005B_013M,C20005B_014E,C20005B_014M,C20005B_015E,C20005B_015M,C20005B_016E,C20005B_016M,C20005B_017E,C20005B_017M,C20005B_018E,C20005B_018M,C20005B_019E,C20005B_019M,C20005B_020E,C20005B_020M,C20005B_021E,C20005B_021M,C20005B_022E,C20005B_022M,C20005B_023E,C20005B_023M,C20005B_024E,C20005B_024M,C20005B_025E,C20005B_025M,C20005B_026E,C20005B_026M,C20005B_027E,C20005B_027M,C20005B_028E,C20005B_028M,C20005B_029E,C20005B_029M,C20005B_030E,C20005B_030M,C20005B_031E,C20005B_031M,C20005B_032E,C20005B_032M,C20005B_033E,C20005B_033M,C20005B_034E,C20005B_034M,C20005B_035E,C20005B_035M,C20005B_036E,C20005B_036M,C20005B_037E,C20005B_037M,C20005B_038E,C20005B_038M,C20005B_039E,C20005B_039M,NAME,C20005B_001EA,C20005B_001MA,C20005B_002MA,C20005B_002EA,C20005B_003EA,C20005B_003MA,C20005B_004MA,C20005B_004EA,C20005B_005MA,C20005B_005EA,C20005B_006EA,C20005B_006MA,C20005B_007EA,C20005B_007MA,C20005B_008EA,C20005B_008MA,C20005B_009MA,C20005B_009EA,C20005B_010MA,C20005B_010EA,C20005B_011MA,C20005B_011EA,C20005B_012EA,C20005B_012MA,C20005B_013MA,C20005B_013EA,C20005B_014EA,C20005B_014MA,C20005B_015MA,C20005B_015EA,C20005B_016MA,C20005B_016EA,C20005B_017EA,C20005B_017MA,C20005B_018EA,C20005B_018MA,C20005B_019EA,C20005B_019MA,C20005B_020MA,C20005B_020EA,C20005B_021MA,C20005B_021EA,C20005B_022MA,C20005B_022EA,C20005B_023EA,C20005B_023MA,C20005B_024MA,C20005B_024EA,C20005B_025EA,C20005B_025MA,C20005B_026MA,C20005B_026EA,C20005B_027EA,C20005B_027MA,C20005B_028EA,C20005B_028MA,C20005B_029MA,C20005B_029EA,C20005B_030EA,C20005B_030MA,C20005B_031MA,C20005B_031EA,C20005B_032EA,C20005B_032MA,C20005B_033EA,C20005B_033MA,C20005B_034EA,C20005B_034MA,C20005B_035MA,C20005B_035EA,C20005B_036EA,C20005B_036MA,C20005B_037MA,C20005B_037EA,C20005B_038EA,C20005B_038MA,C20005B_039EA,C20005B_039MA,state
0400000US13,2271164,9958,1041471,6989,398720,9386,42,70,398678,9377,10521,2081,54189,4629,80583,6735,129928,7440,78931,5934,44526,3768,642751,10501,422248,10348,220503,9333,116868,7507,52327,4993,24154,3242,18266,2829,4648,1489,4240,1228,1229693,6323,434959,10099,0,225,434959,10099,11619,1862,74054,4173,107775,5905,138935,7428,71809,5901,30767,3558,794734,12086,488720,10498,306014,8857,158417,7373,82275,6046,28688,3462,22790,3214,10642,2179,3202,1233,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,21067,1273,13373,1219,7863,1277,0,187,7863,1277,330,209,384,367,951,529,3348,982,1652,670,1198,704,5510,1219,3146,986,2364,840,833,614,480,437,459,396,191,216,243,275,158,258,7694,770,3075,837,0,187,3075,837,329,287,478,433,76,94,1470,604,539,335,183,187,4619,1043,2777,1109,1842,899,727,581,213,146,451,417,395,413,0,187,56,92,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1424555,7550,652232,5904,203591,7297,0,189,203591,7297,7200,1525,23697,3192,35260,3395,59522,4432,46279,4162,31633,3212,448641,7117,320025,7342,128616,4694,68690,3729,29080,3056,13189,1923,10690,1755,5242,1098,1725,680,772323,4217,251793,6565,0,189,251793,6565,5638,1200,35865,3293,51458,3381,77841,5019,53064,3555,27927,3378,520530,7459,344923,8154,175607,6858,90971,5117,45603,3438,16556,2352,13672,1961,5609,1362,3196,1010,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,437101,4478,204393,2914,70775,2966,0,190,70775,2966,1908,667,8582,1789,11667,1961,23940,2881,16907,2498,7771,1577,133618,3959,85266,3264,48352,3116,27136,2499,12802,2169,4691,1076,2260,566,980,509,483,349,232708,3111,69240,3948,0,190,69240,3948,1732,575,10533,1613,17383,2189,23623,2677,10074,1581,5895,1417,163468,4837,95638,3851,67830,3888,38552,3082,15394,2041,6929,1559,4838,1476,1420,685,697,465,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,61327,2217,31460,1955,10493,1515,0,155,10493,1515,30,55,1707,621,2187,710,4004,1144,1562,882,1003,600,20967,1667,10866,1407,10101,1409,6198,1068,2172,776,570,355,1063,655,57,69,41,77,29867,1678,8118,1153,0,155,8118,1153,709,447,1282,506,2128,691,2914,811,503,275,582,332,21749,1726,11062,1474,10687,1187,6645,1041,2108,803,1022,450,511,404,401,350,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,125876,3077,64161,2052,25919,2508,0,168,25919,2508,307,205,2692,939,6487,1508,8248,1447,5569,1407,2616,831,38242,2590,22314,1851,15928,1845,10593,1496,2702,670,1247,621,1261,602,96,100,29,52,61715,2129,24060,2091,0,168,24060,2091,1108,627,3532,975,7125,1336,7376,1555,2488,814,2431,871,37655,2468,20303,1825,17352,1842,10763,1823,4015,1021,1429,579,948,530,197,269,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,268152,4050,130658,2823,42500,2934,0,189,42500,2934,1624,572,5891,1156,12484,1938,13180,1822,5794,1428,3527,975,88158,3568,52666,3277,35492,2859,20902,2569,7903,1464,3604,1013,2164,853,671,364,248,233,137494,2902,44259,2788,0,189,44259,2788,1077,519,9406,1800,10355,1569,15473,2024,4985,1245,2963,982,93235,3184,52463,2746,40772,2870,23381,2372,10732,1807,3832,1243,1782,820,767,398,278,357,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1101012,4876,512582,2916,174710,6731,0,198,174710,6731,7164,1429,37285,3608,35069,3369,47748,4101,30597,3232,16847,2159,337872,6907,228299,6549,109573,6048,60268,4393,25875,3017,7630,1686,10705,2007,2561,794,2534,1119,588430,3588,203819,5052,0,198,203819,5052,8007,1419,57151,3795,50863,4082,59218,4026,22512,2485,6068,1131,384611,5659,236835,5853,147776,6200,88152,5058,40290,3358,9344,1580,6667,1451,2543,830,780,425,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1343238,4907,609251,3023,277247,6503,0,204,277247,6503,7102,1562,21617,2763,37001,3955,79509,4845,72994,4094,59024,4196,332004,6328,198398,5413,133606,6287,64424,4357,30260,3346,16320,2092,11391,1950,6567,1440,4644,1217,733987,3840,338201,8135,0,204,338201,8135,6217,1432,23772,2759,42174,3182,110150,5751,84166,5316,71722,4464,395786,8029,232977,6430,162809,6634,79510,4338,37605,3334,16123,2407,15932,1903,8620,1554,5019,1197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,344657,5495,164306,3309,68727,4163,0,204,68727,4163,1859,756,6514,1447,12372,2106,21490,2741,14633,2068,11859,2036,95579,4062,50399,3464,45180,3409,21832,2461,11019,1611,5580,1281,4815,1454,1170,558,764,520,180351,3136,60287,3279,0,204,60287,3279,1674,615,5207,1095,12840,1895,22920,2467,11895,1808,5751,1215,120064,3556,63697,3475,56367,3960,28281,2645,14060,2218,7743,1672,3328,998,1939,799,1016,746,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1063093,5911,494192,4392,120198,5092,0,167,120198,5092,5753,1322,18313,2239,20945,2560,32243,2862,25861,2414,17083,2092,373994,5924,264257,6112,109737,4861,67149,3891,24665,3010,7322,1369,5870,1242,3439,1030,1292,566,568901,3899,158974,6022,0,167,158974,6022,6831,1354,28167,3273,32342,2545,48936,3887,27434,2581,15264,1800,409927,6717,272162,6544,137765,5034,75006,3874,35082,2929,14731,1890,8340,1307,3150,847,1456,517,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,195829,3591,101726,2323,34287,2520,0,143,34287,2520,1577,775,3532,998,5940,1366,13461,1844,5701,1104,4076,952,67439,3409,33927,2580,33512,2531,16564,1991,10295,1686,3015,1003,2550,826,488,325,600,376,94103,2488,28812,2309,0,143,28812,2309,830,448,2724,796,7933,1503,9931,1170,5287,1151,2107,763,65291,3025,34067,2730,31224,2413,17786,2162,7369,1339,3405,825,1641,637,854,587,169,142,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,822376,4145,375244,3276,127413,5290,0,206,127413,5290,4005,1314,26882,2413,29157,3033,43161,3742,16385,2314,7823,1502,247831,5505,173720,5277,74111,4917,43869,3338,15965,2414,7239,1584,4903,1280,1728,738,407,286,447132,2865,146891,4736,0,206,146891,4736,6672,1553,45065,3482,41572,3251,38500,3639,12992,1737,2090,691,300241,4632,201799,4237,98442,4492,55636,3563,28992,2951,8362,1369,4091,1115,975,531,386,305,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,523272,4292,242197,3499,83244,4139,0,184,83244,4139,2597,851,11398,1957,17201,2440,28546,2800,15600,2005,7902,1232,158953,4284,101396,3966,57557,4209,33008,3592,13132,1879,6742,1478,3277,965,857,442,541,304,281075,3060,98325,4631,0,184,98325,4631,2659,904,14408,2060,26464,2529,32448,3455,16396,2449,5950,1298,182750,4774,108770,3625,73980,3705,42953,2908,17872,2090,5533,1028,4598,1294,2377,967,647,371,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,60212,2374,29552,1592,10695,1658,0,155,10695,1658,221,177,1813,712,2154,714,3725,962,1797,634,985,462,18857,1913,8013,1075,10844,1590,6582,1095,2335,947,1420,558,457,314,50,59,0,155,30660,1474,11229,1590,0,155,11229,1590,463,398,1962,844,2602,798,3663,879,1712,631,827,447,19431,1624,9849,1212,9582,1339,5119,1259,2419,690,1320,727,512,464,212,233,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,170796,3753,85275,2155,33982,2961,0,234,33982,2961,137,133,4145,1536,5278,1365,13190,2485,6224,1677,5008,1659,51293,3586,32714,2747,18579,3004,7768,2093,5822,2040,1337,668,2348,1323,950,601,354,357,85521,2564,29076,3320,0,234,29076,3320,929,676,4579,1329,6046,1549,9042,1726,5090,1570,3390,1610,56445,3754,37004,3125,19441,2791,6764,1651,6677,1694,3170,1188,1695,814,1084,768,51,63,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
