GEO_ID,B15002B_001E,B15002B_001M,B15002B_002E,B15002B_002M,B15002B_003E,B15002B_003M,B15002B_004E,B15002B_004M,B15002B_005E,B15002B_005M,B15002B_006E,B15002B_006M,B15002B_007E,B15002B_007M,B15002B_008E,B15002B_008M,B15002B_009E,B15002B_009M,B15002B_010E,B15002B_010M,B15002B_011E,B15002B_011M,B15002B_012E,B15002B_012M,B15002B_013E,B15002B_013M,B15002B_014E,B15002B_014M,B15002B_015E,B15002B_015M,B15002B_016E,B15002B_016M,B15002B_017E,B15002B_017M,B15002B_018E,B15002B_018M,B15002B_019E,B15002B_019M,NAME,B15002B_001EA,B15002B_001MA,B15002B_002EA,B15002B_002MA,B15002B_003EA,B15002B_003MA,B15002B_004EA,B15002B_004MA,B15002B_005EA,B15002B_005MA,B15002B_006EA,B15002B_006MA,B15002B_007EA,B15002B_007MA,B15002B_008MA,B15002B_008EA,B15002B_009EA,B15002B_009MA,B15002B_010EA,B15002B_010MA,B15002B_011EA,B15002B_011MA,B15002B_012EA,B15002B_012MA,B15002B_013EA,B15002B_013MA,B15002B_014EA,B15002B_014MA,B15002B_015EA,B15002B_015MA,B15002B_016EA,B15002B_016MA,B15002B_017EA,B15002B_017MA,B15002B_018EA,B15002B_018MA,B15002B_019MA,B15002B_019EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,10297,1120,6826,1041,674,268,339,207,1459,836,569,376,1879,612,633,371,879,547,394,338,3471,797,697,597,147,220,768,569,200,214,880,690,253,308,217,254,309,274,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1470541,8680,657052,5201,25023,2666,77176,5666,200264,7429,31854,3370,161856,6795,48745,4014,74504,5082,37630,3149,813489,5093,23934,2705,73297,5329,194945,8709,25872,3068,203892,8225,83847,5780,132060,7737,75642,5120,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2118866,9052,948453,5880,31802,3676,104176,6035,295582,9953,51068,4229,203165,8364,75736,6277,120393,6954,66531,4568,1170413,6149,32492,3295,96098,5354,285906,10379,37262,3748,267727,8766,124011,7976,191322,9740,135595,8291,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,16755,1463,9338,1015,221,197,197,189,3102,1030,519,296,2355,1042,1341,700,1162,574,441,325,7417,1059,128,197,242,257,1349,1109,188,251,2306,864,648,542,1365,553,1191,701,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,840291,4409,374302,3911,13250,1812,57218,4773,135855,5313,19645,2891,71557,4466,26093,3060,33381,3560,17303,2258,465989,3330,16896,2140,51383,3842,125175,5727,16048,2304,114028,5355,47093,4119,58386,4190,36980,3219,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,4492,855,2466,827,118,139,248,229,400,305,93,102,584,510,81,112,822,523,120,120,2026,761,0,157,0,157,211,159,0,157,849,727,97,112,461,364,408,280,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,182783,3552,89068,2093,2852,1005,7257,1743,25441,2722,4351,987,25309,2586,8169,1515,11077,2036,4612,963,93715,2415,3775,879,7150,1298,28630,3618,4680,1354,26873,2710,7627,1473,8852,1749,6128,1537,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,46436,2696,26435,2130,823,611,1893,657,8490,1564,3032,1174,7279,1229,2360,1101,1869,725,689,345,20001,1863,471,305,1119,587,5371,1178,1133,565,4903,1299,2689,960,2850,864,1465,668,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,179094,3721,86343,2994,2391,801,7935,1144,25200,2391,6203,867,24076,2350,6096,1102,9428,1566,5014,1022,92751,2099,2017,562,6291,1087,26667,2514,3093,830,25497,2200,9342,1582,12217,1458,7627,1490,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,214457,3118,98814,2216,3101,904,13908,1892,29461,2151,7522,1335,26799,2411,6367,1204,7362,1195,4294,1093,115643,2243,3784,868,12332,1681,30002,2509,4611,1010,35150,2699,10446,1838,11082,1651,8236,1416,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,292690,11341,143368,6134,23061,2566,15653,2178,44250,4160,3175,994,19687,2353,14180,2020,18568,2459,4794,1098,149322,7236,22208,2886,8919,1582,34113,3582,2738,863,23799,3211,18523,2661,28514,2822,10508,1832,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1092597,7281,511125,4974,21698,1994,55006,4029,141786,6707,34564,3211,112590,5662,36914,3798,68442,4078,40125,3409,581472,5125,19675,2871,54114,4215,141351,5358,18407,2540,137830,6541,55931,4219,87714,4958,66450,4263,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,13364,1393,7679,1351,410,331,287,286,1721,885,224,131,1727,869,1339,830,1415,720,556,415,5685,1040,1494,901,638,698,1241,800,253,316,619,407,597,508,821,373,22,47,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,875965,5922,388846,4276,16739,2245,56202,5299,140021,6464,23151,2730,78455,5193,26311,2945,32025,3421,15942,2237,487119,3551,18309,2188,50154,4112,154149,7264,12659,2374,105838,6289,59588,4215,53182,5010,33240,3256,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,52005,2221,28784,1575,657,479,2456,947,4484,1403,1786,828,7768,1359,3907,1207,3574,1073,4152,1179,23221,1752,923,530,2192,850,3411,1030,1403,647,6930,1484,2467,927,3654,1124,2241,868,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1558031,8227,760193,5637,19639,2421,61753,3236,175582,6460,26676,2956,218934,6902,70289,5379,121879,6633,65441,4204,797838,5738,17992,1874,46786,3879,158357,6875,16440,1965,243301,7444,87339,5468,142555,6310,85068,5158,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,703897,4750,315018,3353,20244,2702,48748,4174,98998,5021,18917,2296,68136,4150,24388,3024,23203,2652,12384,2277,388879,3672,19268,2524,42260,3545,94403,4773,17675,2655,91716,5366,44395,4148,47348,3698,31814,3362,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,253232,3378,117192,2317,4724,1263,11288,1658,38118,3117,9063,1877,23537,2879,7917,1856,14100,2185,8445,1909,136040,2256,6109,1373,10329,1960,41726,3155,4542,1091,27261,2991,11784,2208,20220,2577,14069,1874,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2230935,9121,1039626,6588,28722,3156,85631,6146,279231,9451,61287,5093,270529,11369,77366,6156,155578,8854,81282,5459,1191309,6826,28997,3339,79305,4960,280730,9708,38548,3736,331774,11376,110505,7926,200710,8462,120740,7522,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1225052,5294,551441,3288,14623,2151,46061,2944,151199,6048,27606,2707,128351,6288,34844,2958,87934,5374,60823,4599,673611,3784,18132,2326,41431,3612,154946,7058,23131,3776,159508,6602,51261,4265,121223,5192,103979,5830,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2189261,11988,1020569,8666,54505,4646,121069,6589,312284,11204,61116,4557,212361,8459,88138,6355,115609,7800,55487,4799,1168692,7707,64844,5015,114566,5946,309178,11277,41580,3880,248469,10790,120083,7504,170565,9019,99407,5476,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,343285,5823,163384,3797,8768,1541,12790,2067,38822,3177,6994,1558,36107,3541,13665,1754,28996,2936,17242,2060,179901,3825,11697,2410,12479,2156,37810,2887,6054,1460,41894,3515,16081,2004,33481,3287,20405,2552,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,218765,2313,95615,1517,3994,1139,8132,1491,24050,2829,7951,1475,21606,2565,3557,1108,14971,2166,11354,1585,123150,1470,3454,1139,10506,1949,35005,3528,5436,1387,25385,2529,6895,1805,18904,2475,17565,2139,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,18798,1609,11621,1211,405,485,1012,612,3129,985,416,354,3928,1045,656,432,1599,768,476,309,7177,983,968,606,24,57,2261,708,198,200,1893,858,363,295,795,410,675,375,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2075639,11709,934093,7009,50161,4383,102535,5323,254563,8111,70650,5578,185305,7608,72900,3903,128709,6213,69270,5223,1141546,7262,65320,4201,115215,5903,270674,9501,52475,3545,222247,8205,107550,6029,184792,6714,123273,5766,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,806793,6830,367146,4011,16573,2622,29774,3247,115793,5464,16945,2197,81934,4650,23529,3218,54789,4324,27809,3103,439647,4398,17224,2459,32571,3165,119846,5254,11168,1724,100919,5132,33968,3186,79236,4632,44715,3631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,925725,5376,426740,4019,13078,1859,50013,3803,125042,6013,29162,2624,108032,5196,29874,2832,47838,3508,23701,2495,498985,3573,17317,2248,49849,4202,131103,5373,18726,2466,136176,6294,53823,4615,56500,3833,35491,3273,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,445441,3232,203354,2749,4220,1233,24469,2690,61793,3737,13562,1837,53124,3940,12745,1897,22568,3003,10873,1675,242087,2617,7251,1409,23408,3001,61220,4196,6574,1287,71507,3931,22542,2965,29241,2907,20344,2457,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,907280,6780,423926,4497,14505,2597,39655,3485,144538,6539,33792,3032,89193,5916,28890,3456,46845,3975,26508,2875,483354,4032,13369,2112,48190,3843,144750,6069,20753,2890,109309,5979,43592,4034,61769,5234,41622,3617,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,879420,4314,400807,3061,12932,1669,43764,2917,113353,5745,38568,3177,108911,4891,24772,2419,38513,3631,19994,1988,478613,2910,10512,1537,46669,3223,111413,5276,18452,1997,145186,5339,50461,3865,53935,3612,41985,3090,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,54501,1627,28627,1489,578,373,2387,758,7949,1295,1079,340,8044,1519,2258,759,3671,1135,2661,731,25874,824,980,429,1964,626,6627,1204,906,421,6469,1053,3316,932,2805,800,2807,821,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,30579,2607,17676,1915,724,588,1162,694,3914,1523,830,518,6477,1184,1397,605,2137,749,1035,540,12903,1560,470,447,1019,743,2396,820,165,213,3303,834,2331,1029,1679,639,1540,642,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,18660,920,11748,897,0,189,470,410,2616,820,76,101,3348,749,1998,767,2393,705,847,501,6912,440,0,189,0,189,1169,548,69,95,1678,611,1211,613,1692,535,1093,373,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,9869,1030,6287,1066,787,642,383,312,1740,815,553,227,857,547,993,733,649,636,325,293,3582,586,417,480,709,420,1707,709,10,16,347,291,177,191,215,243,0,163,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,185821,4148,102974,3186,3396,1267,5847,1320,21831,2879,4423,1151,28587,2753,10489,1873,19241,2471,9160,1798,82847,2625,5087,1070,4065,1334,18047,2292,1713,719,20634,2809,11930,2296,12482,1987,8889,1693,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,42060,2037,21423,1682,1019,542,1773,641,6544,1854,1130,392,4982,1360,1372,624,3059,959,1544,680,20637,1184,922,603,2489,827,5248,1307,1881,662,4869,1147,1112,667,2908,946,1208,517,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,208740,3944,107812,2444,3441,1011,7344,1669,23436,2663,4456,1216,30285,2897,12838,2306,16544,2070,9468,1808,100928,2293,5477,1561,7050,1519,20224,2677,2734,907,28758,3029,10497,1735,14717,2038,11471,1998,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,723971,5788,329547,3466,10429,2307,38710,4055,110220,5815,17255,2087,76310,4763,18842,2928,38019,3457,19762,2679,394424,4468,14098,2167,40544,4144,106907,5834,14610,2289,97684,5719,31142,3419,53281,3869,36158,3640,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,102734,2935,52791,2055,1426,559,5386,1326,13189,2006,3609,893,15463,1731,4452,1194,4677,925,4589,1234,49943,2173,1077,477,4905,1238,12487,1589,2585,739,14001,1884,4805,1052,4949,920,5134,1344,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
