GEO_ID,B14007B_001E,B14007B_001M,B14007B_002E,B14007B_002M,B14007B_003E,B14007B_003M,B14007B_004E,B14007B_004M,B14007B_005E,B14007B_005M,B14007B_006E,B14007B_006M,B14007B_007E,B14007B_007M,B14007B_008E,B14007B_008M,B14007B_009E,B14007B_009M,B14007B_010E,B14007B_010M,B14007B_011E,B14007B_011M,B14007B_012E,B14007B_012M,B14007B_013E,B14007B_013M,B14007B_014E,B14007B_014M,B14007B_015E,B14007B_015M,B14007B_016E,B14007B_016M,B14007B_017E,B14007B_017M,B14007B_018E,B14007B_018M,B14007B_019E,B14007B_019M,NAME,B14007B_001EA,B14007B_001MA,B14007B_002EA,B14007B_002MA,B14007B_003EA,B14007B_003MA,B14007B_004EA,B14007B_004MA,B14007B_005EA,B14007B_005MA,B14007B_006EA,B14007B_006MA,B14007B_007EA,B14007B_007MA,B14007B_008EA,B14007B_008MA,B14007B_009EA,B14007B_009MA,B14007B_010EA,B14007B_010MA,B14007B_011MA,B14007B_011EA,B14007B_012EA,B14007B_012MA,B14007B_013EA,B14007B_013MA,B14007B_014EA,B14007B_014MA,B14007B_015EA,B14007B_015MA,B14007B_016EA,B14007B_016MA,B14007B_017EA,B14007B_017MA,B14007B_018EA,B14007B_018MA,B14007B_019EA,B14007B_019MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,18410,1685,7865,1321,161,167,347,380,593,334,181,188,426,344,726,440,175,207,521,427,234,200,324,291,41,83,153,216,243,200,995,901,2625,723,120,183,10545,1280,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2153563,12581,609812,11328,35621,3655,28175,3734,29590,4123,29515,3097,32043,3223,24711,2437,34046,3682,32254,4247,26895,4168,30265,3667,31026,3314,29778,2873,30888,3074,38729,4159,144162,7622,32114,4309,1543751,12592,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3199774,15336,975205,15503,58451,5043,43640,4237,43294,3325,45116,4416,53134,4974,55380,4561,52494,4522,52488,4998,44616,4405,44116,4785,47273,4693,52002,3978,50639,4089,63038,5077,218263,11085,51261,5306,2224569,15607,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,23944,1810,7458,1543,177,205,66,88,155,203,596,572,138,210,411,338,205,319,473,407,797,476,665,506,613,408,539,383,0,157,249,314,2179,958,195,237,16486,1504,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1258383,6727,355859,6654,19676,2884,17831,2419,16066,2202,17248,2592,19695,2566,22904,3098,18460,2165,17006,2345,19217,2691,16817,2336,13444,2143,20219,2823,19829,2238,23744,2754,78554,4318,15149,2511,902524,7110,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,268633,6937,67128,4134,3508,1363,2716,1022,4710,1730,2912,843,4490,1267,3608,1055,3815,1061,2591,912,3462,1230,2884,899,4848,1323,3271,1051,3437,941,6237,1393,12177,1902,2462,896,201505,4694,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,66587,2618,14911,2037,1783,780,369,285,131,160,564,376,301,324,484,275,227,177,609,329,553,435,904,489,701,434,980,526,1294,747,601,465,4808,1178,602,382,51676,2521,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,275543,4934,83516,4242,4765,1072,3190,868,4457,1000,5161,1298,4674,1115,4025,802,4047,901,4304,931,4311,1060,4517,1025,4387,920,4228,758,4314,873,3749,927,19294,2949,4093,1061,192027,4791,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,351480,6075,114084,4728,4976,1376,7768,1455,5868,1350,4931,1172,5432,1272,6545,1399,7731,1641,7977,1416,6629,1427,6443,1376,5763,1202,5718,1041,6163,1199,8097,1471,20622,2483,3421,1011,237396,4499,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,393181,16779,86902,6981,3504,1060,2218,775,3783,1221,3973,1109,4396,1390,4444,1338,4091,1109,2619,863,4912,1411,4970,1379,4969,1101,3630,1133,4590,1285,5007,1195,27087,3507,2709,946,306279,12729,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1577580,11541,429803,10182,21669,2898,20020,2951,17601,2630,20921,2482,23510,3216,21640,2684,20673,2836,22706,2567,25024,2540,18397,2693,18946,2373,24502,2705,20949,2637,26349,3326,99581,5174,27315,2874,1147777,9342,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,24033,1849,9474,1379,429,325,86,143,377,352,410,379,509,441,397,317,164,167,444,321,391,313,669,484,0,161,423,529,142,201,137,231,4198,1096,698,544,14559,1663,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1306341,8877,356496,7929,19515,3124,20965,3271,18244,2896,18564,3142,17904,2872,20554,2713,19428,2689,23412,3346,17712,3134,13774,2001,19909,2642,19297,2191,16541,2087,27545,3609,70858,5247,12274,2372,949845,9264,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,79901,3738,25433,3195,1788,826,1124,712,1350,579,761,444,1652,778,1182,543,1375,659,1088,606,1184,688,857,663,1581,871,1789,939,988,602,1992,902,6033,1293,689,501,54468,2662,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,2212921,14064,610911,13044,33531,3420,32918,3319,22250,3069,30350,3709,26197,3543,24434,3500,24842,2746,29144,3518,24106,3087,26118,3555,29562,2688,30503,3163,28479,2903,38661,3747,173575,8073,36241,3731,1602010,12447,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1095107,6855,334311,7427,20508,2939,17334,2594,15982,2454,14746,2438,18494,2540,20316,2763,20438,2514,18984,2792,18653,2595,16764,2454,16302,2190,15278,1966,17886,2195,20362,2807,71544,4803,10720,1999,760796,6470,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,378436,6648,119550,6076,6622,1312,5016,1269,3997,1084,4970,1346,6096,1380,5721,1199,5680,1142,5418,1222,6151,1242,6912,1289,6213,1350,6202,1456,6058,1173,8886,1916,27001,3158,8607,2017,258886,4979,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3381679,21448,1029027,19218,58351,5352,50654,4791,44655,4527,53720,4075,50106,4774,53932,4930,60695,5771,50892,5119,51783,5112,49850,4722,56787,5003,55191,4611,49023,4910,57232,5064,234328,10739,51828,4932,2352652,18006,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1751944,8955,488379,10348,28387,3226,22774,2733,22202,2684,21394,2487,21846,2195,21181,2989,25607,3015,25729,3157,23754,2838,22918,2988,20284,2290,26993,2465,23105,2426,25285,2460,118163,6375,38757,3286,1263565,10163,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3277076,19662,985865,15025,61655,5507,50310,4996,45990,4403,39837,4785,58006,4842,46405,4448,50567,5215,55342,4541,52351,4972,40383,4144,55673,5248,45623,3954,56327,4331,63782,6022,221531,9438,42083,4904,2291211,17487,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,516232,8880,174244,6427,8898,1820,8821,1783,6886,1780,7268,1457,7468,1787,9707,1591,6698,1397,6541,1377,8097,1642,8624,1860,7866,1399,8333,1797,8500,1677,9448,1806,49609,3571,11480,1856,341988,7199,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,308624,4424,85181,4158,7491,1868,5485,1663,3312,1165,4231,1214,3929,1042,3903,1080,4324,1243,4641,1231,3357,1097,2630,1006,3617,1032,4031,961,3955,1055,5586,1820,18522,2575,6167,1502,223443,3792,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,37410,3254,15908,2729,470,332,507,492,709,417,792,548,1244,743,1367,1050,881,742,419,327,566,328,1124,943,648,452,710,483,374,281,1519,927,4114,1077,464,414,21502,1598,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2958074,16383,812265,12520,47718,4132,33167,3784,29089,3046,34807,3084,40447,3355,36950,3808,43882,3482,40619,3568,38557,3336,37794,3812,41349,3526,40913,3121,44724,3185,51496,4087,202826,7425,47927,3506,2145809,14240,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1165310,12880,320579,10406,23733,2964,14167,2106,15190,2483,15036,2311,15699,2438,16960,2503,17836,2605,14828,2101,17076,2677,14979,2099,14206,2176,16687,2164,16034,2202,19153,2519,70217,5350,18778,3220,844731,9796,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1390874,11467,398610,9345,23158,2881,19454,2821,19263,2470,16334,2150,23175,2896,23308,2748,22806,3277,21709,2730,19325,2749,19611,2698,24946,2833,19800,2354,21646,2408,28579,2674,79348,4442,16148,2320,992264,9475,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,677864,6474,183427,6150,12100,2502,10407,2036,9381,1679,10747,2085,10457,2003,10316,2144,8881,1512,9056,1829,10661,1704,9349,1747,9188,1766,8649,1454,8925,1913,13575,1973,36052,3881,5683,1299,494437,5223,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1377706,12065,405356,9262,26193,2864,18507,2488,18731,2563,22619,2567,15277,2043,24436,3618,21605,2707,22319,2888,18986,3034,21189,2666,20206,2327,20712,3005,21974,2930,24360,3137,86198,5348,22044,3135,972350,10731,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1320818,8475,367869,9467,21620,3646,18689,2424,16849,2295,19997,2601,20290,2616,18656,2139,20475,2436,19066,2430,19391,2524,15623,1916,21600,2770,20267,2347,21466,2670,25311,3247,74805,4561,13764,2246,952949,7036,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,87073,3769,28409,2980,931,524,1714,905,1609,582,2089,575,1456,622,1731,687,1737,748,1049,541,1632,623,986,481,1503,578,1110,484,1607,506,1472,479,6218,1378,1565,601,58664,2308,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,45436,3217,10863,2695,212,226,1037,561,217,228,633,465,280,280,294,332,675,581,239,222,551,578,511,333,624,470,530,362,585,541,212,289,4042,1335,221,201,34573,3042,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,27379,1599,7770,1382,162,132,285,236,168,229,241,167,388,324,191,197,246,227,351,316,211,189,351,222,39,74,0,189,493,219,187,211,3499,969,958,685,19609,1680,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,17685,2195,6129,1315,145,211,178,155,266,251,271,221,410,314,403,325,31,59,498,373,215,311,749,401,436,331,324,242,366,379,164,190,1624,857,49,85,11556,1684,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,278599,7708,85943,5650,4734,1243,4321,1305,5876,1883,3073,1314,5439,1103,3850,1196,3079,1093,4386,1497,3663,1302,3915,1177,3583,1015,3589,1024,3962,1080,5863,1418,21576,2297,5034,1207,192656,5184,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,68551,3858,19638,2290,1055,565,758,521,1417,816,1416,773,726,626,1109,534,1361,772,592,506,534,375,1149,604,939,540,1008,619,1422,638,1248,551,4585,1105,319,268,48913,3069,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,324910,7463,99793,5306,3613,1368,4340,1200,4453,1192,4746,1385,4319,1160,6199,1478,6172,1250,5387,1231,5067,1084,4927,1099,5566,1427,5476,1234,4575,1143,5804,1361,25327,2836,3822,974,225117,5575,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,1092640,9881,310158,8056,14652,2185,16760,2690,14271,2613,11824,1862,18553,2193,15612,2374,20298,2509,16479,2664,16753,2902,14699,2602,14862,2525,15253,2301,18023,2378,16214,2251,65913,5359,19992,3512,782482,9135,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,163223,5571,52189,4160,2560,995,2853,956,3045,1029,1984,728,3359,1194,1591,617,1519,663,2926,1061,2905,1010,2821,871,2715,802,1322,526,2211,608,2564,867,14943,1833,2871,998,111034,3858,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
