GEO_ID,B27001B_001E,B27001B_001M,B27001B_002E,B27001B_002M,B27001B_003E,B27001B_003M,B27001B_004E,B27001B_004M,B27001B_005E,B27001B_005M,B27001B_006E,B27001B_006M,B27001B_007E,B27001B_007M,B27001B_008E,B27001B_008M,B27001B_009E,B27001B_009M,B27001B_010E,B27001B_010M,B27001B_011E,B27001B_011M,B27001B_012E,B27001B_012M,B27001B_013E,B27001B_013M,B27001B_014E,B27001B_014M,B27001B_015E,B27001B_015M,B27001B_016E,B27001B_016M,B27001B_017E,B27001B_017M,B27001B_018E,B27001B_018M,B27001B_019E,B27001B_019M,B27001B_020E,B27001B_020M,B27001B_021E,B27001B_021M,B27001B_022E,B27001B_022M,B27001B_023E,B27001B_023M,B27001B_024E,B27001B_024M,B27001B_025E,B27001B_025M,B27001B_026E,B27001B_026M,B27001B_027E,B27001B_027M,B27001B_028E,B27001B_028M,NAME,B27001B_001EA,B27001B_001MA,B27001B_002EA,B27001B_002MA,B27001B_003EA,B27001B_003MA,B27001B_004EA,B27001B_004MA,B27001B_005EA,B27001B_005MA,B27001B_006EA,B27001B_006MA,B27001B_007EA,B27001B_007MA,B27001B_008EA,B27001B_008MA,B27001B_009EA,B27001B_009MA,B27001B_010EA,B27001B_010MA,B27001B_011EA,B27001B_011MA,B27001B_012EA,B27001B_012MA,B27001B_013EA,B27001B_013MA,B27001B_014EA,B27001B_014MA,B27001B_015EA,B27001B_015MA,B27001B_016EA,B27001B_016MA,B27001B_017EA,B27001B_017MA,B27001B_018EA,B27001B_018MA,B27001B_019EA,B27001B_019MA,B27001B_020EA,B27001B_020MA,B27001B_021EA,B27001B_021MA,B27001B_022MA,B27001B_022EA,B27001B_023MA,B27001B_023EA,B27001B_024MA,B27001B_024EA,B27001B_025MA,B27001B_025EA,B27001B_026EA,B27001B_026MA,B27001B_027MA,B27001B_027EA,B27001B_028MA,B27001B_028EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,18625,1753,1216,777,1175,778,41,76,5017,1157,5006,1158,11,19,2470,740,2121,733,349,305,2971,1061,1730,889,1241,617,2697,935,2175,797,522,603,1889,717,1645,756,244,208,1442,424,1230,404,212,187,671,361,641,360,30,58,252,198,252,198,0,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,2167713,12989,152267,5336,147772,5102,4495,1526,403231,7921,388187,8767,15044,3465,225213,6574,185081,6775,40132,4033,271479,7412,211954,6737,59525,5286,276031,4974,231805,5905,44226,4069,287989,4829,248134,5203,39855,3323,276361,2904,249474,4119,26887,2918,179153,3375,178170,3471,983,613,95989,2845,95535,2894,454,507,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,3236272,15266,255728,5667,240618,7157,15110,3386,640861,10896,599423,10077,41438,5607,332566,6642,250583,9595,81983,6841,427642,7195,323057,9067,104585,6813,447630,6821,361080,9089,86550,7077,422804,5919,358315,6642,64489,4216,377505,4017,334446,5545,43059,3952,223804,3795,221540,3914,2264,841,107732,3510,106702,3609,1030,615,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,23589,1970,1831,797,1831,797,0,157,5242,1053,4977,1124,265,432,1186,615,1163,620,23,31,3251,1179,2526,1137,725,496,4233,1057,3784,1039,449,444,3088,904,2525,800,563,626,2345,751,2284,742,61,78,1703,589,1703,589,0,157,710,375,710,375,0,157,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,1280479,7279,101531,3912,99217,3908,2314,1037,244870,5302,234864,5952,10006,2861,136501,5327,107508,5256,28993,3581,163135,5466,126934,5656,36201,4194,159451,3526,130524,4160,28927,3226,156067,4703,133409,4712,22658,2400,160017,2199,142604,3788,17413,2758,103738,2999,103193,3053,545,419,55169,2061,55071,2085,98,147,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,272427,7321,24608,2386,23318,2403,1290,825,48746,3327,46349,3424,2397,964,27402,2261,22578,2548,4824,1884,40042,2343,31436,2847,8606,2004,36617,1619,32131,1780,4486,1375,34377,1435,29428,1785,4949,1355,29871,682,27453,1044,2418,807,19396,744,18528,836,868,689,11368,536,11296,542,72,122,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,62644,2738,4411,1265,4411,1265,0,201,9807,1524,9468,1528,339,283,8224,1558,7209,1452,1015,505,6115,1530,4495,1227,1620,1003,8069,1817,6533,1621,1536,843,7420,1524,7017,1484,403,350,8263,1336,7346,1244,917,562,6706,1210,6706,1210,0,201,3629,1005,3493,1009,136,175,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,273673,5627,23573,1780,22293,1845,1280,670,55244,3054,51382,3116,3862,1262,29985,2566,21619,2119,8366,1365,37057,2324,28781,2288,8276,1479,32626,2176,25889,2095,6737,1427,32629,1686,25356,1666,7273,1302,31438,1309,27024,1486,4414,991,20822,982,20325,1005,497,373,10299,982,10299,982,0,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,353993,5934,37005,2323,36588,2337,417,369,81702,3610,79957,3572,1745,865,39420,2261,33240,2361,6180,1579,48316,2344,40399,2581,7917,2072,44167,2010,38647,1947,5520,1405,39498,1672,36030,1945,3468,1029,35159,1244,32891,1395,2268,739,19449,998,19349,1033,100,160,9277,684,9251,691,26,43,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,397896,17142,15393,2436,14806,2400,587,404,55856,4847,54576,4708,1280,669,41600,3704,37295,3702,4305,1460,40979,4932,33124,4330,7855,2055,51423,4181,43904,3775,7519,2095,60170,3524,53769,3307,6401,1289,54804,3780,49872,3707,4932,1220,44175,3648,43756,3662,419,287,33496,2969,33423,2963,73,73,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1571291,13091,110566,4785,105940,4762,4626,1351,282811,6820,267168,7556,15643,3419,154762,6329,121068,6520,33694,3654,207383,5779,171577,5654,35806,3838,202638,4717,175790,4987,26848,3066,204334,4342,178775,4687,25559,3194,206962,3206,182209,3595,24753,3013,125766,2726,123640,2657,2126,1262,76069,2704,75383,2741,686,436,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,24297,1991,2942,628,2942,628,0,161,5250,1170,5151,1141,99,137,3809,1313,2599,1006,1210,762,4197,1476,2983,1350,1214,646,3908,1182,3193,1211,715,521,2699,1185,1663,981,1036,602,1190,581,838,521,352,390,11,23,11,23,0,161,291,293,211,259,80,134,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1317643,9521,100240,4155,97221,4365,3019,1457,249655,6380,238820,6218,10835,2663,139154,6131,108838,6084,30316,4070,154750,5602,120765,5751,33985,4168,165334,4803,138315,5377,27019,3560,161035,3292,136035,4186,25000,2938,168801,1559,147271,3451,21530,3089,117836,2222,117086,2244,750,518,60838,2124,60417,2074,421,347,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,79081,3949,5154,1242,5154,1242,0,207,16980,2532,16651,2471,329,430,9090,1392,7056,1369,2034,730,11910,1758,10139,1836,1771,973,10944,1154,10181,1189,763,530,10496,1553,8944,1150,1552,1196,7733,932,7484,953,249,212,4497,736,4497,736,0,207,2277,539,2277,539,0,207,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,2194756,15354,154778,5816,153138,5970,1640,796,365407,9619,355466,9267,9941,2221,224025,6763,200629,6477,23396,3269,310439,6683,272898,7411,37541,3657,282070,3729,258325,4944,23745,3320,281310,4346,264526,5126,16784,2463,289421,3636,274128,3682,15293,1859,172116,2273,170369,2221,1747,865,115190,2185,114391,2196,799,504,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1106748,6495,85830,2694,83755,2787,2075,770,234732,6297,224658,5903,10074,2263,123790,5561,87785,5296,36005,3500,130172,5932,97029,5684,33143,3780,151074,5232,118270,5533,32804,3703,124250,4475,101761,5018,22489,2636,131094,2053,113958,2874,17136,2291,85449,2558,84926,2518,523,316,40357,2152,40357,2152,0,218,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,381156,6822,26428,1894,25618,2010,810,582,74645,3599,72664,3901,1981,1001,40811,2221,36973,2323,3838,1223,52111,2569,46467,2942,5644,1814,50685,2150,45139,2447,5546,1397,52953,1902,49935,2035,3018,1115,43744,1394,39585,1814,4159,1320,24317,732,23764,837,553,449,15462,842,15167,918,295,274,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,3417256,21984,295624,8992,279484,8032,16140,3037,675004,12436,622103,13482,52901,6364,362979,7432,264373,8462,98606,6735,479864,9339,354598,11289,125266,9376,472931,6650,379247,9206,93684,5647,428702,5871,350274,7852,78428,6495,380074,4106,328999,5453,51075,4140,214291,3655,211625,3825,2666,970,107787,2773,106930,2726,857,614,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1770556,9532,131015,4081,127954,4312,3061,1192,302823,5603,294681,6118,8142,2211,177141,4802,159526,4930,17615,2599,225321,4469,199873,5416,25448,3139,228391,3341,210538,3669,17853,2517,252938,2685,234570,3641,18368,2764,232095,2343,217464,3417,14631,2708,141648,2016,140021,2048,1627,770,79184,1901,77951,1962,1233,732,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,3314200,20008,276468,7597,259793,7951,16675,3210,637777,11923,588733,12873,49044,5916,346015,8948,257224,10646,88791,6965,449862,9487,333037,10165,116825,6868,438686,7966,348169,8972,90517,7178,406198,6628,331391,7542,74807,5923,380660,4345,325053,7029,55607,5542,238226,4723,231320,5165,6906,1929,140308,3884,138040,3842,2268,922,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,528301,8958,42178,3134,42178,3134,0,211,99481,4166,98807,4183,674,422,60978,3334,57269,3489,3709,1327,79198,3249,71574,3410,7624,2090,71817,3224,67884,2927,3933,1277,64040,2682,61654,2753,2386,827,59502,1891,56174,2171,3328,1255,32521,1600,31902,1658,619,535,18586,1141,18341,1130,245,306,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,313573,4420,24923,2120,24103,2267,820,727,48380,2418,47166,2484,1214,855,32003,2006,29589,1990,2414,853,45607,1964,41838,2091,3769,1332,38036,1012,35693,1454,2343,975,36754,1218,34671,1409,2083,868,40435,739,38916,1180,1519,903,26732,571,26732,571,0,213,20703,693,20703,693,0,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,39507,3398,4735,986,4192,1095,543,534,10380,2314,8586,1706,1794,1841,6878,1197,5543,1108,1335,744,5206,1310,3252,951,1954,1000,5349,1322,4251,1202,1098,714,2556,750,2437,770,119,142,2773,681,2742,687,31,62,1209,581,1209,581,0,193,421,311,421,311,0,193,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2994311,17027,220752,6313,215867,5946,4885,1650,497983,7836,486802,7999,11181,2130,314568,6900,286136,7915,28432,3207,418094,6000,370411,6074,47683,4401,376988,6158,347509,7178,29479,3542,393628,4938,367379,5557,26249,3388,381668,3899,359595,4436,22073,2908,231197,3193,227668,3372,3529,825,159433,2959,157816,2957,1617,837,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,1174370,12672,87278,3906,82825,3845,4453,2039,205840,6122,196225,6078,9615,2090,122006,3878,106500,4694,15506,2588,148428,4287,123187,4917,25241,3791,160366,3375,142810,4298,17556,2661,164344,3328,147077,3493,17267,1963,143378,2149,133218,2513,10160,1914,85452,1915,83999,2056,1453,621,57278,1505,55976,1609,1302,741,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1400980,12973,118433,4767,114349,4831,4084,1528,272828,6817,260500,6908,12328,3127,148017,5915,123532,5543,24485,3397,180392,4737,151040,5552,29352,3444,169492,3422,150435,4206,19057,2664,169860,3185,153335,3583,16525,2068,170123,2516,158808,3060,11315,1840,105305,2232,104053,2426,1252,992,66530,1695,66172,1770,358,309,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,680392,6536,58764,2637,57201,2710,1563,692,130380,4408,122782,4772,7598,2327,77318,3674,59611,3267,17707,3325,87381,2905,68445,3188,18936,2969,80858,2549,64039,3329,16819,2744,85934,1963,73155,2897,12779,2312,82091,1540,73299,2026,8792,1463,48231,1489,47536,1452,695,430,29435,1220,29414,1219,21,36,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1370614,12683,111415,4350,108607,4270,2808,1063,269666,7404,262057,7489,7609,1890,153902,5085,137490,4830,16412,2964,186962,5283,161800,6085,25162,3876,158734,4001,139758,4548,18976,2879,170140,3835,155397,3747,14743,2268,160521,2102,149924,3321,10597,2362,95882,1975,95021,2026,861,683,63392,1929,63202,1938,190,190,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1341601,8755,115991,4269,112723,3917,3268,1234,250721,5860,241196,5572,9525,2462,150657,4850,134429,4801,16228,2154,171973,4025,152184,4090,19789,2850,155761,2717,140583,3221,15178,2036,166520,2146,152953,2765,13567,2217,159939,1931,151349,2692,8590,1626,106377,1679,105905,1674,472,303,63662,1267,63531,1275,131,126,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,88196,3797,7862,1049,7422,1010,440,439,19000,2333,17973,2338,1027,631,11383,1611,8040,1366,3343,1148,11794,940,9537,1014,2257,795,13436,1305,11182,1289,2254,675,9502,856,7829,1040,1673,667,8429,657,7085,776,1344,523,4044,408,3889,452,155,182,2746,346,2681,332,65,120,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
