GEO_ID,B27001F_001E,B27001F_001M,B27001F_002E,B27001F_002M,B27001F_003E,B27001F_003M,B27001F_004E,B27001F_004M,B27001F_005E,B27001F_005M,B27001F_006E,B27001F_006M,B27001F_007E,B27001F_007M,B27001F_008E,B27001F_008M,B27001F_009E,B27001F_009M,B27001F_010E,B27001F_010M,B27001F_011E,B27001F_011M,B27001F_012E,B27001F_012M,B27001F_013E,B27001F_013M,B27001F_014E,B27001F_014M,B27001F_015E,B27001F_015M,B27001F_016E,B27001F_016M,B27001F_017E,B27001F_017M,B27001F_018E,B27001F_018M,B27001F_019E,B27001F_019M,B27001F_020E,B27001F_020M,B27001F_021E,B27001F_021M,B27001F_022E,B27001F_022M,B27001F_023E,B27001F_023M,B27001F_024E,B27001F_024M,B27001F_025E,B27001F_025M,B27001F_026E,B27001F_026M,B27001F_027E,B27001F_027M,B27001F_028E,B27001F_028M,NAME,B27001F_001MA,B27001F_001EA,B27001F_002EA,B27001F_002MA,B27001F_003MA,B27001F_003EA,B27001F_004MA,B27001F_004EA,B27001F_005EA,B27001F_005MA,B27001F_006EA,B27001F_006MA,B27001F_007EA,B27001F_007MA,B27001F_008EA,B27001F_008MA,B27001F_009EA,B27001F_009MA,B27001F_010MA,B27001F_010EA,B27001F_011MA,B27001F_011EA,B27001F_012MA,B27001F_012EA,B27001F_013EA,B27001F_013MA,B27001F_014EA,B27001F_014MA,B27001F_015MA,B27001F_015EA,B27001F_016MA,B27001F_016EA,B27001F_017MA,B27001F_017EA,B27001F_018EA,B27001F_018MA,B27001F_019EA,B27001F_019MA,B27001F_020MA,B27001F_020EA,B27001F_021MA,B27001F_021EA,B27001F_022MA,B27001F_022EA,B27001F_023MA,B27001F_023EA,B27001F_024EA,B27001F_024MA,B27001F_025MA,B27001F_025EA,B27001F_026MA,B27001F_026EA,B27001F_027MA,B27001F_027EA,B27001F_028EA,B27001F_028MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,323197,16731,36879,4130,34463,3885,2416,983,91091,7306,76833,6869,14258,2999,38050,4424,24019,3635,14031,2732,40070,3536,18865,2484,21205,2830,59872,5055,28078,4023,31794,3196,32240,3180,18625,2823,13615,2223,16295,2601,11142,2262,5153,1326,5660,1691,4167,1190,1493,950,3040,1321,2485,1167,555,634,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,295196,17783,31164,3946,26982,3879,4182,1784,80053,7215,60865,6651,19188,3355,30089,4336,13723,2621,16366,3115,44290,4578,21661,3535,22629,3586,51955,5069,21868,3533,30087,3910,29738,3342,14925,2007,14813,2898,18070,2727,10111,1934,7959,2035,7674,2041,6275,1753,1399,998,2163,1006,2115,997,48,86,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,9605,2611,407,340,393,338,14,23,1042,673,914,664,128,160,1540,741,1255,613,285,240,1080,532,613,346,467,430,1698,1082,1251,745,447,468,2048,759,1655,706,393,305,1054,471,959,489,95,96,463,358,463,358,0,157,273,242,259,234,14,25,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,83260,7412,12338,2206,10650,2152,1688,1067,24615,3712,22687,3934,1928,847,9147,1936,5297,1737,3850,1124,14940,2488,3367,1204,11573,2389,14019,2738,4240,1248,9779,2553,4360,1277,2290,845,2070,831,2085,624,1255,452,830,510,905,762,905,762,0,201,851,511,781,511,70,123,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,355981,16678,30459,3007,27885,2833,2574,1176,82272,6659,72123,5766,10149,2855,43563,3769,30909,3226,12654,2168,55741,4839,38782,4276,16959,3039,55125,3703,36380,3528,18745,2666,44437,3926,32351,3548,12086,2093,28191,2787,21897,2438,6294,1881,11207,1732,10187,1619,1020,776,4986,1464,4235,1569,751,589,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,108142,8434,11738,2011,10260,1881,1478,981,27290,2983,22731,2732,4559,1431,13835,2117,9154,1820,4681,1213,15489,1915,7291,1401,8198,1828,17216,2276,9575,1680,7641,1524,11321,1585,7492,1281,3829,833,6712,1353,4002,972,2710,1109,3415,748,3101,742,314,254,1126,525,1126,525,0,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,120638,8793,11498,2055,10417,2041,1081,495,30829,3494,27904,3454,2925,942,15019,2242,10036,1716,4983,1454,17434,1950,10096,1508,7338,1453,19280,2482,11813,2018,7467,1437,13153,1728,10311,1742,2842,1017,8861,1507,7515,1265,1346,829,2756,837,2362,736,394,307,1808,968,1808,968,0,151,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,548445,17257,25958,2905,25153,2835,805,567,94742,5759,92403,5873,2339,1182,53150,3947,49108,3789,4042,1201,57332,4199,48304,3843,9028,2134,71574,3917,64288,3893,7286,1730,76735,4886,70127,4697,6608,1348,68631,4128,63646,4364,4985,1222,56853,3868,56519,3843,334,251,43470,3372,43261,3382,209,245,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,209892,12718,24055,3228,22198,3256,1857,802,47819,4666,40455,4378,7364,1880,24826,2837,14749,2272,10077,2046,32096,3357,18498,2181,13598,2597,37287,3866,21580,2865,15707,3216,22403,2739,16012,2290,6391,1662,14801,2251,11297,2001,3504,1288,4130,1121,3824,1097,306,288,2475,1013,2151,1021,324,376,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,91963,8391,9935,2072,9038,2010,897,620,23522,3490,18908,3071,4614,2657,11487,2069,6444,1551,5043,1453,12276,2515,5915,1890,6361,1578,16835,3011,8950,2184,7885,2012,10016,1675,5760,1323,4256,1380,4207,1110,3357,1022,850,454,2522,892,2208,849,314,397,1163,644,1163,644,0,214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,136459,11856,11525,1916,10881,2019,644,591,33249,4704,28637,4896,4612,1692,19574,3357,15304,2808,4270,1533,21139,2947,14066,2655,7073,1969,22325,2924,13913,2320,8412,2128,15453,2656,11429,2289,4024,1401,7417,1678,6027,1370,1390,659,3208,1246,3208,1246,0,207,2569,1024,2439,1000,130,204,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,5389807,70923,472099,13291,459928,12960,12171,2347,1124095,24872,1066214,23567,57881,6376,653616,14191,546745,14209,106871,6708,818835,17716,663196,17041,155639,8451,797200,16418,618336,14138,178864,9098,696853,14982,563596,13200,133257,6626,466471,11673,406298,11080,60173,4891,229932,7681,219408,7490,10524,1774,130706,5435,127901,5341,2805,885,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,28024,4261,3550,1083,3469,1096,81,90,8189,1949,6510,1843,1679,786,3038,1186,2127,1060,911,588,3791,1091,2094,874,1697,796,5443,1567,2949,1103,2494,1050,3116,890,1828,683,1288,509,374,314,374,314,0,218,450,324,346,278,104,139,73,94,73,94,0,218,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,191448,12080,17576,2413,16863,2389,713,439,41137,4588,38530,4398,2607,1981,19449,2825,15518,2498,3931,1329,27898,2872,16286,2265,11612,2498,32625,3016,20179,2422,12446,2611,23767,2578,17885,2304,5882,1600,16583,1972,14427,1973,2156,1076,7730,1550,7158,1445,572,588,4683,1227,4537,1237,146,190,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,1688201,36763,149453,8956,128533,8480,20920,3284,371301,15162,288137,14743,83164,7580,190636,10420,101639,7802,88997,5898,243423,10623,131928,7137,111495,8525,253864,10003,135089,7205,118775,6867,212497,8575,124516,6682,87981,6350,155581,7449,109173,6217,46408,4499,72515,4941,67410,4770,5105,1531,38931,4507,36423,4316,2508,920,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,303117,15473,40953,2922,38375,3059,2578,1516,69640,5114,59989,5416,9651,2875,30010,3246,18590,3099,11420,2439,43861,3650,23560,3555,20301,2754,55072,3708,29483,3380,25589,2999,35225,3045,21782,2832,13443,2387,19204,1983,15377,1834,3827,1351,6367,1699,5651,1350,716,609,2785,923,2563,921,222,312,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,702029,33610,49910,5760,46282,5746,3628,2002,137941,10664,115778,9830,22163,4392,75857,7202,51976,5647,23881,3740,101823,7757,61476,6099,40347,5094,118776,8924,76863,7657,41913,5137,90718,7303,66164,6066,24554,3930,70537,5326,53318,4358,17219,2738,36506,4021,34419,4060,2087,1147,19961,3047,19174,3052,787,642,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,300259,15458,26794,3557,26475,3594,319,378,60794,5682,60075,5614,719,553,35092,3724,31409,3502,3683,1054,50562,4125,44794,3946,5768,1975,48146,3564,43549,3568,4597,1321,37395,4116,34744,3778,2651,1208,23396,2504,22245,2523,1151,672,11234,1717,11122,1740,112,134,6846,1563,6846,1563,0,211,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,30764,5299,3688,1657,3688,1657,0,213,7669,2006,7669,2006,0,213,2418,759,2117,705,301,318,4556,1205,3818,1128,738,434,5929,1422,4700,1358,1229,779,2875,1349,2801,1365,74,122,3416,1072,3349,1054,67,113,213,303,213,303,0,213,0,213,0,213,0,213,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,169937,10863,21606,2399,16905,2681,4701,1592,42910,4160,31891,3904,11019,2698,19828,2708,11319,1964,8509,2228,23298,2823,13027,2508,10271,2394,27655,2588,13606,2473,14049,2201,18313,2284,10539,1794,7774,1804,10821,1776,7532,1402,3289,1208,4192,1371,3045,1157,1147,780,1314,675,1314,675,0,193,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,1673169,40123,154437,8533,149947,8614,4490,1690,322591,11258,313815,11188,8776,1531,179972,7990,153536,8125,26436,3469,254636,9805,188722,7834,65914,6467,241564,9752,183487,8280,58077,4839,222337,8794,185446,8352,36891,4072,156846,6512,140134,5622,16712,2669,85467,5250,83096,5028,2371,1039,55319,3375,54378,3410,941,575,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,599238,26050,63420,6240,60528,5954,2892,1194,125034,7831,110571,7737,14463,2871,61556,5917,44718,4851,16838,3161,83653,6670,53135,5584,30518,3634,94880,6175,57749,4766,37131,4511,76836,4623,56210,4327,20626,3492,54287,4083,44111,3822,10176,2179,28126,3279,25722,3245,2404,1030,11446,1744,11104,1747,342,293,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,110962,7972,10387,2020,8973,1756,1414,731,26295,3194,23831,3054,2464,999,14870,2289,11101,2013,3769,1116,16597,2514,10836,1811,5761,2058,18630,2788,12066,2423,6564,1648,10073,2080,8523,1794,1550,739,8604,1715,7237,1612,1367,611,4036,1494,3903,1458,133,229,1470,545,1435,533,35,55,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,55158,6689,5625,1367,4927,1237,698,575,12586,2900,11152,2621,1434,764,7786,1617,5100,1290,2686,1125,8840,1933,5629,1336,3211,1193,7252,1709,3446,852,3806,1626,6482,1500,4112,1239,2370,886,3978,1150,2765,858,1213,688,1819,762,1762,749,57,98,790,393,790,393,0,190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,301308,16166,31975,4250,30668,4127,1307,942,65421,5110,60501,4530,4920,1737,37020,4211,28825,3549,8195,2185,47672,4411,36248,3821,11424,2416,45444,4109,35037,3857,10407,2233,35177,3012,28996,2987,6181,1575,22681,2315,20797,2090,1884,1078,10440,1540,10023,1493,417,428,5478,1086,5388,1073,90,104,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,118070,9035,11101,2143,10520,2175,581,448,26995,3019,26022,2981,973,506,13721,2137,11094,2005,2627,1053,17232,2174,13580,1973,3652,928,19652,2811,15388,2488,4264,1208,14339,1981,11851,1843,2488,803,8980,1447,7727,1335,1253,484,4505,1090,4379,1092,126,142,1545,570,1545,570,0,172,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,45568,4872,5276,1360,4690,1237,586,507,10769,1966,10138,1916,631,427,4995,1304,3774,1121,1221,608,6913,1450,5056,1358,1857,798,7646,1177,5109,1056,2537,835,5266,1213,3617,1016,1649,728,3410,1050,3029,1010,381,279,829,413,829,413,0,161,464,358,464,358,0,161,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
