GEO_ID,B24010I_001E,B24010I_001M,B24010I_002E,B24010I_002M,B24010I_003E,B24010I_003M,B24010I_004E,B24010I_004M,B24010I_005E,B24010I_005M,B24010I_006E,B24010I_006M,B24010I_007E,B24010I_007M,B24010I_008E,B24010I_008M,B24010I_009E,B24010I_009M,B24010I_010E,B24010I_010M,B24010I_011E,B24010I_011M,B24010I_012E,B24010I_012M,B24010I_013E,B24010I_013M,B24010I_014E,B24010I_014M,B24010I_015E,B24010I_015M,B24010I_016E,B24010I_016M,B24010I_017E,B24010I_017M,B24010I_018E,B24010I_018M,B24010I_019E,B24010I_019M,B24010I_020E,B24010I_020M,B24010I_021E,B24010I_021M,B24010I_022E,B24010I_022M,B24010I_023E,B24010I_023M,B24010I_024E,B24010I_024M,B24010I_025E,B24010I_025M,B24010I_026E,B24010I_026M,B24010I_027E,B24010I_027M,B24010I_028E,B24010I_028M,B24010I_029E,B24010I_029M,B24010I_030E,B24010I_030M,B24010I_031E,B24010I_031M,B24010I_032E,B24010I_032M,B24010I_033E,B24010I_033M,B24010I_034E,B24010I_034M,B24010I_035E,B24010I_035M,B24010I_036E,B24010I_036M,B24010I_037E,B24010I_037M,B24010I_038E,B24010I_038M,B24010I_039E,B24010I_039M,B24010I_040E,B24010I_040M,B24010I_041E,B24010I_041M,B24010I_042E,B24010I_042M,B24010I_043E,B24010I_043M,B24010I_044E,B24010I_044M,B24010I_045E,B24010I_045M,B24010I_046E,B24010I_046M,B24010I_047E,B24010I_047M,B24010I_048E,B24010I_048M,B24010I_049E,B24010I_049M,B24010I_050E,B24010I_050M,B24010I_051E,B24010I_051M,B24010I_052E,B24010I_052M,B24010I_053E,B24010I_053M,B24010I_054E,B24010I_054M,B24010I_055E,B24010I_055M,B24010I_056E,B24010I_056M,B24010I_057E,B24010I_057M,B24010I_058E,B24010I_058M,B24010I_059E,B24010I_059M,B24010I_060E,B24010I_060M,B24010I_061E,B24010I_061M,B24010I_062E,B24010I_062M,B24010I_063E,B24010I_063M,B24010I_064E,B24010I_064M,B24010I_065E,B24010I_065M,B24010I_066E,B24010I_066M,B24010I_067E,B24010I_067M,B24010I_068E,B24010I_068M,B24010I_069E,B24010I_069M,B24010I_070E,B24010I_070M,B24010I_071E,B24010I_071M,B24010I_072E,B24010I_072M,B24010I_073E,B24010I_073M,NAME,B24010I_001MA,B24010I_001EA,B24010I_002MA,B24010I_002EA,B24010I_003EA,B24010I_003MA,B24010I_004MA,B24010I_004EA,B24010I_005MA,B24010I_005EA,B24010I_006MA,B24010I_006EA,B24010I_007EA,B24010I_007MA,B24010I_008EA,B24010I_008MA,B24010I_009MA,B24010I_009EA,B24010I_010MA,B24010I_010EA,B24010I_011MA,B24010I_011EA,B24010I_012MA,B24010I_012EA,B24010I_013MA,B24010I_013EA,B24010I_014MA,B24010I_014EA,B24010I_015MA,B24010I_015EA,B24010I_016MA,B24010I_016EA,B24010I_017EA,B24010I_017MA,B24010I_018EA,B24010I_018MA,B24010I_019MA,B24010I_019EA,B24010I_020MA,B24010I_020EA,B24010I_021MA,B24010I_021EA,B24010I_022MA,B24010I_022EA,B24010I_023MA,B24010I_023EA,B24010I_024MA,B24010I_024EA,B24010I_025EA,B24010I_025MA,B24010I_026MA,B24010I_026EA,B24010I_027MA,B24010I_027EA,B24010I_028MA,B24010I_028EA,B24010I_029EA,B24010I_029MA,B24010I_030EA,B24010I_030MA,B24010I_031EA,B24010I_031MA,B24010I_032MA,B24010I_032EA,B24010I_033MA,B24010I_033EA,B24010I_034MA,B24010I_034EA,B24010I_035MA,B24010I_035EA,B24010I_036EA,B24010I_036MA,B24010I_037MA,B24010I_037EA,B24010I_038MA,B24010I_038EA,B24010I_039EA,B24010I_039MA,B24010I_040EA,B24010I_040MA,B24010I_041EA,B24010I_041MA,B24010I_042MA,B24010I_042EA,B24010I_043MA,B24010I_043EA,B24010I_044MA,B24010I_044EA,B24010I_045MA,B24010I_045EA,B24010I_046MA,B24010I_046EA,B24010I_047EA,B24010I_047MA,B24010I_048MA,B24010I_048EA,B24010I_049MA,B24010I_049EA,B24010I_050MA,B24010I_050EA,B24010I_051MA,B24010I_051EA,B24010I_052EA,B24010I_052MA,B24010I_053EA,B24010I_053MA,B24010I_054MA,B24010I_054EA,B24010I_055MA,B24010I_055EA,B24010I_056MA,B24010I_056EA,B24010I_057MA,B24010I_057EA,B24010I_058EA,B24010I_058MA,B24010I_059MA,B24010I_059EA,B24010I_060MA,B24010I_060EA,B24010I_061MA,B24010I_061EA,B24010I_062EA,B24010I_062MA,B24010I_063EA,B24010I_063MA,B24010I_064MA,B24010I_064EA,B24010I_065MA,B24010I_065EA,B24010I_066MA,B24010I_066EA,B24010I_067MA,B24010I_067EA,B24010I_068MA,B24010I_068EA,B24010I_069MA,B24010I_069EA,B24010I_070MA,B24010I_070EA,B24010I_071MA,B24010I_071EA,B24010I_072MA,B24010I_072EA,B24010I_073MA,B24010I_073EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,433094,5802,252920,4396,36196,3768,19682,2663,15503,2438,4179,1210,7436,1689,4697,1384,1850,715,889,607,6400,1461,1866,919,373,288,2621,960,1540,719,2678,994,1631,877,1047,590,46637,4767,564,381,3782,1098,1520,828,2262,900,20551,3251,18881,2989,2859,1044,18993,2376,11560,1814,7433,1541,96615,5061,9413,1870,73007,4393,14195,2320,54479,4625,26792,3368,10142,1926,17545,2746,180174,4786,47447,3412,18176,2177,11790,1585,6386,1627,4114,1006,1764,696,1196,613,1154,525,17334,2228,2617,783,2127,1011,9186,1441,3404,1041,7823,1737,4536,1303,3287,1145,57806,4457,5738,1595,1026,588,570,475,456,291,21863,2505,21301,3411,7878,1478,37200,3649,19718,2863,17482,2358,7231,1606,3045,912,3637,1149,549,525,30490,3370,21997,2917,789,605,7704,1847,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,463194,6579,276426,4793,44816,4279,23904,3282,19595,2716,4309,1436,9652,2151,5688,1566,3522,1264,442,318,8909,2213,1618,921,487,325,3759,1334,3045,1233,2351,806,1558,694,793,563,46266,4279,1347,849,4725,1374,2771,970,1954,977,18421,2693,20172,3272,1601,988,25688,3506,16012,3121,9676,2071,101089,7208,4987,1526,79897,6763,16205,2757,58567,4740,28692,3434,8872,1944,21003,3341,186768,5983,40391,3771,17032,2471,10627,1916,6405,1437,3977,1287,2473,1030,365,270,1139,683,11819,2035,1443,619,401,303,7838,1504,2137,850,7563,1455,4471,1078,3092,1063,55227,4807,7729,2043,1347,773,454,461,893,605,17190,2626,22386,3261,6575,1721,46962,4026,21448,2599,25514,3387,7339,1774,2234,813,4447,1533,658,437,36849,3383,24909,2956,1636,739,10304,2076,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,24266,1261,12973,1440,3459,934,1216,633,920,455,296,469,1189,581,653,460,536,381,0,157,737,416,156,158,0,157,242,240,339,317,317,234,136,168,181,198,3702,1143,130,190,842,354,493,318,349,234,2040,1169,563,326,127,144,1648,657,1098,552,550,382,2139,863,12,25,1093,678,1034,632,2025,812,385,291,1059,662,581,403,11293,1454,3899,1142,1679,787,1474,770,205,162,275,239,99,115,79,141,97,130,1184,551,265,221,0,157,919,497,0,157,761,383,622,328,139,172,2290,754,589,318,0,157,0,157,0,157,650,373,362,225,689,499,3464,820,960,498,2504,753,41,71,41,71,0,157,0,157,1599,960,529,451,261,400,809,855,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,83458,3971,51759,3147,10250,2119,5810,1597,4373,1454,1437,746,1927,934,445,412,672,355,810,570,1834,696,422,429,0,201,938,501,474,367,679,396,594,374,85,140,9220,2416,0,201,1137,770,547,489,590,514,4879,1772,3002,1232,202,234,2929,852,1714,777,1215,705,18840,2378,436,373,15043,2418,3361,932,10520,2277,6294,1695,2036,1069,2190,703,31699,2466,9230,1583,2443,790,1555,640,888,508,1146,621,585,395,335,340,226,289,3648,1117,518,468,20,37,2227,905,883,579,1993,710,1112,510,881,550,11925,2026,828,480,0,201,0,201,0,201,4019,1407,5155,1546,1923,876,5598,1396,2766,1029,2832,1102,851,523,119,139,495,429,237,243,4095,1301,2286,843,303,375,1506,994,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,421196,5987,235826,3992,34329,3796,16910,2848,12867,2430,4043,1338,6404,1641,3351,1207,1911,770,1142,563,8342,1843,906,479,848,462,3075,978,3513,1300,2673,961,1952,846,721,447,69440,4381,1658,834,6924,1437,5399,1236,1525,658,31726,3342,23049,3084,6083,1305,30044,3316,18228,2518,11816,2084,58067,4174,1264,579,44693,3855,12110,1958,43946,3580,14317,1998,14465,2096,15164,2189,185370,4877,35448,3067,15194,2329,8861,1787,6333,1514,1303,491,842,402,226,210,235,227,12330,2054,1820,640,1570,906,5615,1388,3325,851,6621,1460,2606,773,4015,1196,76825,5264,6771,1504,2051,933,1951,926,100,118,26266,3024,29775,3559,11962,2056,52860,3383,21397,2326,31463,2989,2278,879,374,318,1734,789,170,171,17959,2482,8789,1694,2341,883,6829,1809,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,184823,3672,109205,2341,14142,1791,7014,1254,5577,1127,1437,594,3358,968,1324,502,1471,760,563,340,2593,732,615,330,302,215,1178,503,498,492,1177,417,641,329,536,288,21399,2408,418,289,1903,655,683,358,1220,598,9196,1539,8956,1667,926,568,12227,1495,7600,1136,4627,1035,37611,2565,2423,753,28164,2327,7024,1394,23826,2049,11031,1375,4754,1133,8041,1573,75618,2897,15751,1815,5031,1115,2997,816,2034,671,865,358,263,195,222,208,380,205,6146,1099,1409,542,342,228,3565,850,830,425,3709,862,1568,575,2141,610,26713,2371,3043,795,856,594,354,391,502,447,11615,1272,7597,1474,3602,1018,24028,2041,10381,1601,13647,1663,1763,549,553,258,628,356,582,296,7363,1157,4604,993,385,308,2374,675,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,181715,3731,101832,2617,14525,1707,6582,1069,4918,961,1664,497,3583,865,1811,633,1416,602,356,329,2778,774,409,281,204,159,1290,540,875,443,1582,726,603,351,979,592,20765,2210,1082,498,1944,755,900,430,1044,597,9674,1646,7469,1384,596,292,7500,1416,4967,1253,2533,681,19881,2160,5025,1185,9002,1563,5854,1443,39161,2928,23820,2692,4549,1037,10792,1718,79883,3222,22425,1934,7700,1424,4243,1103,3457,851,1739,663,746,508,396,243,597,323,8435,1354,1757,608,257,220,4774,995,1647,579,4551,1177,3051,987,1500,594,22394,2254,6430,1246,933,497,683,442,250,225,7458,1404,4755,1285,2818,740,19529,1943,8159,1518,11370,1252,1420,628,1125,627,240,182,55,93,14115,1693,9516,1511,244,231,4355,880,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,987075,14039,521824,9479,132654,5690,58671,4252,36200,3053,22471,2779,21538,2258,8524,1666,10543,1688,2471,881,34215,2973,5534,1463,4363,1125,16841,1978,7477,1753,18230,2612,12210,2079,6020,1609,129051,6082,2612,797,43878,3862,26658,3198,17220,2110,32186,3500,40164,2817,10211,2140,85119,6151,49278,4580,35841,3097,87669,5110,6551,1410,44509,3680,36609,3469,87331,5313,35716,3779,27223,3354,24392,2949,465251,8531,183923,6478,56160,3638,30810,2784,25350,2624,11739,2088,3755,901,2832,982,5152,1278,71765,4723,11959,1902,4472,1003,50605,4188,4729,1537,44259,3575,31706,3081,12553,2056,85730,4446,17923,2409,10598,2055,6746,1624,3852,1126,27777,3076,19667,2258,9765,1325,165353,6150,69598,5074,95755,4554,3584,1249,1796,867,995,550,793,584,26661,3052,21034,2539,2650,915,2977,930,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,404194,6499,227629,4329,50264,3615,24965,2816,15516,2024,9449,1739,13569,1725,9333,1431,3027,1030,1209,589,9298,1813,688,396,2456,1109,4194,1077,1960,604,2432,790,1525,489,907,572,35839,3312,311,268,4523,1145,3119,1075,1404,604,13289,1862,15617,2420,2099,917,22985,2347,13396,2149,9589,1894,87683,5306,4022,1171,68991,5085,14670,2599,30858,2843,10219,1879,10632,2125,10007,1801,176565,5374,50574,3524,20337,2240,12141,1985,8196,1478,4581,1030,2751,902,938,405,892,355,16531,2139,2449,782,1915,548,9703,1717,2464,800,9125,1550,4724,1121,4401,1258,67572,4596,7700,1551,1448,582,643,391,805,521,18901,3032,27521,3370,12002,2095,39937,3511,15607,2317,24330,2495,4065,1445,315,302,2577,1182,1173,748,14417,2396,7557,1513,2797,1204,4063,1247,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,127045,4144,77709,2924,12128,1781,5012,1337,4306,1234,706,434,3581,1073,1468,622,1847,760,266,399,2407,804,366,337,41,73,1683,691,317,317,1128,686,807,580,321,312,15120,2397,43,86,1400,720,489,319,911,692,5579,1522,7180,1727,918,603,6736,1809,3827,1332,2909,1089,30643,3432,1555,747,25355,3053,3733,1257,13082,2261,8364,1964,1859,902,2859,813,49336,3180,12547,1947,3318,1008,1894,712,1424,649,1494,729,565,460,516,427,413,307,4775,1238,474,323,755,700,2984,919,562,352,2960,1189,2129,1061,831,516,16116,2634,1912,899,657,576,314,361,343,450,5045,1297,6704,1860,1798,842,12476,1916,6406,1538,6070,1329,1923,879,536,557,1303,697,84,141,6274,1442,3137,1129,568,417,2569,1198,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,264340,4586,151372,2844,24952,2962,11448,1759,8306,1627,3142,873,5460,1412,2940,1008,1778,1002,742,482,5583,1353,1270,602,538,513,1662,798,2113,819,2461,992,1144,535,1317,819,29441,3170,2049,930,2541,951,1912,848,629,433,12689,2188,11202,2412,960,613,14642,2041,7488,1444,7154,1440,44067,3758,16538,3196,21535,2980,5994,1639,38270,3595,18916,3001,7585,1322,11769,2387,112968,3743,30182,3255,11111,2023,6466,1398,4645,1273,2012,845,757,554,0,207,1255,697,11248,1974,3182,1109,547,346,6371,1450,1148,581,5811,1469,3983,1208,1828,848,37480,3584,8203,1998,1453,1052,1081,1005,372,269,13431,2149,9278,2224,5115,1566,27107,3174,8747,1998,18360,2699,5384,1860,3973,1376,1265,1280,146,183,12815,2091,7218,1677,610,386,4987,1496,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
