GEO_ID,B24010F_001E,B24010F_001M,B24010F_002E,B24010F_002M,B24010F_003E,B24010F_003M,B24010F_004E,B24010F_004M,B24010F_005E,B24010F_005M,B24010F_006E,B24010F_006M,B24010F_007E,B24010F_007M,B24010F_008E,B24010F_008M,B24010F_009E,B24010F_009M,B24010F_010E,B24010F_010M,B24010F_011E,B24010F_011M,B24010F_012E,B24010F_012M,B24010F_013E,B24010F_013M,B24010F_014E,B24010F_014M,B24010F_015E,B24010F_015M,B24010F_016E,B24010F_016M,B24010F_017E,B24010F_017M,B24010F_018E,B24010F_018M,B24010F_019E,B24010F_019M,B24010F_020E,B24010F_020M,B24010F_021E,B24010F_021M,B24010F_022E,B24010F_022M,B24010F_023E,B24010F_023M,B24010F_024E,B24010F_024M,B24010F_025E,B24010F_025M,B24010F_026E,B24010F_026M,B24010F_027E,B24010F_027M,B24010F_028E,B24010F_028M,B24010F_029E,B24010F_029M,B24010F_030E,B24010F_030M,B24010F_031E,B24010F_031M,B24010F_032E,B24010F_032M,B24010F_033E,B24010F_033M,B24010F_034E,B24010F_034M,B24010F_035E,B24010F_035M,B24010F_036E,B24010F_036M,B24010F_037E,B24010F_037M,B24010F_038E,B24010F_038M,B24010F_039E,B24010F_039M,B24010F_040E,B24010F_040M,B24010F_041E,B24010F_041M,B24010F_042E,B24010F_042M,B24010F_043E,B24010F_043M,B24010F_044E,B24010F_044M,B24010F_045E,B24010F_045M,B24010F_046E,B24010F_046M,B24010F_047E,B24010F_047M,B24010F_048E,B24010F_048M,B24010F_049E,B24010F_049M,B24010F_050E,B24010F_050M,B24010F_051E,B24010F_051M,B24010F_052E,B24010F_052M,B24010F_053E,B24010F_053M,B24010F_054E,B24010F_054M,B24010F_055E,B24010F_055M,B24010F_056E,B24010F_056M,B24010F_057E,B24010F_057M,B24010F_058E,B24010F_058M,B24010F_059E,B24010F_059M,B24010F_060E,B24010F_060M,B24010F_061E,B24010F_061M,B24010F_062E,B24010F_062M,B24010F_063E,B24010F_063M,B24010F_064E,B24010F_064M,B24010F_065E,B24010F_065M,B24010F_066E,B24010F_066M,B24010F_067E,B24010F_067M,B24010F_068E,B24010F_068M,B24010F_069E,B24010F_069M,B24010F_070E,B24010F_070M,B24010F_071E,B24010F_071M,B24010F_072E,B24010F_072M,B24010F_073E,B24010F_073M,NAME,B24010F_001MA,B24010F_001EA,B24010F_002EA,B24010F_002MA,B24010F_003EA,B24010F_003MA,B24010F_004EA,B24010F_004MA,B24010F_005EA,B24010F_005MA,B24010F_006EA,B24010F_006MA,B24010F_007EA,B24010F_007MA,B24010F_008EA,B24010F_008MA,B24010F_009EA,B24010F_009MA,B24010F_010EA,B24010F_010MA,B24010F_011MA,B24010F_011EA,B24010F_012MA,B24010F_012EA,B24010F_013EA,B24010F_013MA,B24010F_014EA,B24010F_014MA,B24010F_015EA,B24010F_015MA,B24010F_016EA,B24010F_016MA,B24010F_017EA,B24010F_017MA,B24010F_018EA,B24010F_018MA,B24010F_019EA,B24010F_019MA,B24010F_020EA,B24010F_020MA,B24010F_021EA,B24010F_021MA,B24010F_022EA,B24010F_022MA,B24010F_023MA,B24010F_023EA,B24010F_024EA,B24010F_024MA,B24010F_025MA,B24010F_025EA,B24010F_026EA,B24010F_026MA,B24010F_027EA,B24010F_027MA,B24010F_028EA,B24010F_028MA,B24010F_029EA,B24010F_029MA,B24010F_030EA,B24010F_030MA,B24010F_031EA,B24010F_031MA,B24010F_032EA,B24010F_032MA,B24010F_033MA,B24010F_033EA,B24010F_034MA,B24010F_034EA,B24010F_035EA,B24010F_035MA,B24010F_036EA,B24010F_036MA,B24010F_037EA,B24010F_037MA,B24010F_038EA,B24010F_038MA,B24010F_039EA,B24010F_039MA,B24010F_040EA,B24010F_040MA,B24010F_041EA,B24010F_041MA,B24010F_042EA,B24010F_042MA,B24010F_043EA,B24010F_043MA,B24010F_044EA,B24010F_044MA,B24010F_045EA,B24010F_045MA,B24010F_046EA,B24010F_046MA,B24010F_047MA,B24010F_047EA,B24010F_048EA,B24010F_048MA,B24010F_049EA,B24010F_049MA,B24010F_050EA,B24010F_050MA,B24010F_051EA,B24010F_051MA,B24010F_052EA,B24010F_052MA,B24010F_053EA,B24010F_053MA,B24010F_054EA,B24010F_054MA,B24010F_055EA,B24010F_055MA,B24010F_056MA,B24010F_056EA,B24010F_057EA,B24010F_057MA,B24010F_058EA,B24010F_058MA,B24010F_059EA,B24010F_059MA,B24010F_060EA,B24010F_060MA,B24010F_061EA,B24010F_061MA,B24010F_062EA,B24010F_062MA,B24010F_063EA,B24010F_063MA,B24010F_064EA,B24010F_064MA,B24010F_065EA,B24010F_065MA,B24010F_066EA,B24010F_066MA,B24010F_067EA,B24010F_067MA,B24010F_068EA,B24010F_068MA,B24010F_069MA,B24010F_069EA,B24010F_070MA,B24010F_070EA,B24010F_071EA,B24010F_071MA,B24010F_072EA,B24010F_072MA,B24010F_073EA,B24010F_073MA,state
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,91767,6480,53910,3794,5741,1342,2944,942,2685,906,259,219,1648,806,1254,755,394,372,0,207,657,337,159,160,0,207,191,165,307,262,492,373,142,159,350,343,18781,2778,307,293,1073,702,868,624,205,266,6456,1996,9512,2021,1433,626,4603,1334,3349,1218,1254,626,14709,2465,354,492,11004,2291,3351,1164,10076,1907,3588,1115,3423,1186,3065,1090,37857,3617,7557,1494,1984,689,922,440,1062,492,696,381,178,188,274,252,244,230,3015,1016,639,410,169,224,1595,750,612,387,1862,644,672,397,1190,483,16047,2085,4165,1225,502,398,332,342,170,226,3908,1258,5221,1234,2251,972,8627,2055,5273,1601,3354,892,0,207,0,207,0,207,0,207,5626,1350,2838,865,631,404,2157,1029,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,823413,21295,495181,16747,71537,6050,37276,3749,28599,3357,8677,2009,15764,2893,7530,1934,5686,1511,2548,957,12792,2529,2057,1055,484,330,4736,1184,5515,1988,5705,1567,1992,795,3713,1422,84506,7533,2254,976,6491,1656,4144,1231,2347,902,33753,4312,38683,4903,3325,1290,62684,5273,39017,4295,23667,2935,166256,9781,3448,1276,128065,8283,34743,3908,110198,6944,46446,4492,35151,3924,28601,3796,328232,10802,73263,5512,24509,3180,14624,2654,9885,1783,4598,1533,2583,1190,1002,507,1013,660,29689,3676,3962,1434,2574,1159,19098,3008,4055,1277,14467,2536,8661,2029,5806,1357,119826,7539,22426,2955,1785,784,1513,742,272,256,41738,4137,39343,4271,14534,2494,96759,5730,40885,4194,55874,5128,5631,1289,1256,637,3599,1066,776,522,32753,4185,19739,3246,2675,997,10339,2160,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,154215,9089,90050,5715,10710,1969,5847,1411,4831,1340,1016,535,2585,840,1498,626,903,612,184,192,1466,599,374,325,27,45,665,423,400,279,812,597,196,213,616,555,18656,3069,41,73,857,522,308,317,549,457,8337,2081,8714,1890,707,473,8166,1985,4645,1355,3521,1170,41903,3532,106,120,34830,3243,6967,1595,10615,1792,2648,928,4618,1464,3349,992,64165,4789,10819,1884,3564,929,2438,788,1126,550,1405,720,414,279,587,465,404,393,4454,1294,150,143,1122,895,2356,919,826,559,1396,626,947,539,449,320,33391,4116,4214,1673,127,204,0,206,127,204,9985,1960,13346,2458,5719,1654,13364,1974,5375,1407,7989,1513,1573,759,0,206,1316,726,257,249,5018,1537,2523,1171,974,548,1521,851,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,355922,18282,200349,12043,34358,3892,18296,2730,14795,2436,3501,1129,5604,1470,2541,907,2622,1023,441,339,6408,1532,1063,645,594,467,2079,876,2672,815,4050,1500,2569,1091,1481,889,45662,4424,1175,714,3563,1550,1933,1099,1630,787,16833,3182,20996,3828,3095,1242,30278,4371,17019,2704,13259,2687,55796,6666,2510,1539,40605,5810,12681,2485,34255,4604,9602,2370,15300,2511,9353,2650,155573,9918,44190,4356,16654,2508,11635,2094,5019,1265,3527,1235,2550,1116,479,302,498,414,13753,2782,2442,1072,1000,570,7756,2125,2555,1504,10256,2068,6807,1592,3449,1082,46539,5422,8738,2155,1023,641,829,657,194,327,12093,2372,16647,2775,8038,2216,49995,5685,21762,3711,28233,4084,5138,1638,1658,672,3163,1423,317,323,9711,1634,5475,1413,1259,578,2977,985,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,153638,10009,84392,6411,14242,2475,5912,1465,4752,1258,1160,679,3849,1352,1506,800,1337,652,1006,784,3502,1029,538,354,535,405,1522,656,907,505,979,542,712,514,267,243,26295,4175,1740,859,1808,749,1070,602,738,569,9666,2005,10723,2589,2358,1505,10092,1906,5646,1539,4446,1145,11877,2318,394,346,8639,2159,2844,956,21886,3087,7815,1902,7936,2012,6135,1946,69246,5218,16017,2100,4924,1089,2284,764,2640,879,1285,489,470,308,185,194,630,354,7256,1440,2043,891,853,786,3448,1208,912,526,2552,814,1277,637,1275,542,26583,2736,9915,2007,518,339,272,209,246,267,5150,1423,6443,1150,4557,1507,15857,2448,8391,1956,7466,1810,459,327,304,283,0,211,155,182,10330,1908,4880,1311,1601,809,3849,980,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,82016,6442,47972,4239,4391,1547,2673,1214,2461,1179,212,175,843,514,463,355,181,292,199,172,570,445,79,96,51,85,56,73,384,426,305,362,3,8,302,362,8958,1854,131,218,398,305,361,286,37,74,5078,1472,3289,1216,62,117,4348,1087,2112,834,2236,953,17293,2764,707,400,14504,2688,2082,830,12982,2158,6199,1611,2148,1129,4635,1253,34044,3484,5274,1272,2339,866,1690,786,649,350,320,340,289,337,0,193,31,49,1893,832,217,278,314,463,960,581,402,401,722,450,353,365,369,268,13187,2112,2311,893,29,62,29,62,0,193,4987,1376,4196,1172,1664,863,10573,2266,4157,1207,6416,1914,1304,750,346,332,958,600,0,193,3706,1223,2493,902,45,76,1168,791,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,772088,21914,423633,13980,68777,5653,32420,3977,24975,3625,7445,1531,11701,2250,7614,1829,3063,1051,1024,546,19674,3013,2998,977,1665,784,8180,1642,6831,1712,4982,1378,2278,1144,2704,1007,125541,7801,4308,1163,13461,2374,7123,1888,6338,1495,55856,5617,40158,4097,11758,2458,50879,4677,28180,3509,22699,3219,94256,5724,3095,1052,74462,5431,16699,2532,84180,6182,20113,2558,43160,4588,20907,2901,348455,12259,76809,5471,24267,2598,14642,2015,9625,1595,3762,1166,1477,670,1045,705,1240,530,33887,3641,5661,1145,2997,986,19739,2725,5490,1370,14893,2187,8821,1742,6072,1468,160773,8142,52585,5034,6799,1353,4236,1216,2563,862,29025,3571,41321,3875,31043,3340,82436,5497,36457,3566,45979,4246,2031,760,654,493,678,474,699,484,26406,2937,12572,2237,5838,1279,7996,1812,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,301689,13710,172945,8410,23808,3394,10924,1927,7437,1685,3487,998,7403,2403,4134,1714,2818,1609,451,344,4407,1124,866,423,333,263,1790,895,1418,601,1074,617,400,349,674,522,32750,4190,1909,629,3836,1527,2348,1202,1488,942,12112,2230,12621,2323,2272,1075,20732,3573,12538,2359,8194,1886,37905,4632,743,593,25461,3829,11701,2655,57750,5601,20444,3163,21259,3240,16047,2618,128744,7661,28718,3521,10607,2127,6499,1554,4108,1252,2381,1001,988,535,276,292,1117,726,11925,1969,2281,908,1319,644,7591,1765,734,390,3805,1272,1980,1039,1825,835,41863,4127,11485,2159,757,380,389,354,368,264,8141,1903,14500,2290,6980,1956,29476,3248,11782,1618,17694,2563,1368,713,597,441,335,287,436,456,27319,3334,14014,2347,3099,1232,10206,2023,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,51257,4647,30281,3655,7054,1466,3479,961,2448,936,1031,553,1600,651,734,439,502,356,364,380,1064,495,296,227,67,114,136,148,565,336,911,569,774,514,137,228,5412,1373,360,377,171,180,0,195,171,180,2030,726,2394,862,457,459,2477,785,983,526,1494,606,6686,1626,520,334,3687,1141,2479,1058,8652,1678,3880,1197,1650,744,3122,1060,20976,2392,7090,1274,1964,620,838,438,1126,511,810,545,469,450,341,278,0,195,2218,964,1070,808,143,186,768,469,237,243,2098,839,1179,747,919,534,5611,1165,1608,734,41,82,41,82,0,195,2499,856,1096,567,367,279,3932,1109,1703,730,2229,882,323,333,244,312,0,195,79,143,4020,1044,1918,715,221,189,1881,720,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,132996,8860,71397,6278,10095,1941,5242,1730,4618,1647,624,378,1656,886,1370,851,173,153,113,137,2253,842,680,454,174,183,1097,597,302,390,944,508,571,409,373,318,13467,2406,771,550,1507,773,472,383,1035,696,4805,1544,4790,1304,1594,733,8720,1789,4144,1323,4576,1073,13225,2514,1288,783,7770,1782,4167,1410,25890,3305,8647,1869,5090,1719,12153,2386,61599,5080,13785,2173,5457,1465,3513,1200,1944,802,1332,683,196,250,717,480,419,393,4487,1034,706,407,355,298,2713,920,713,462,2509,959,1306,615,1203,626,20413,2487,8733,1525,989,611,611,470,378,440,2724,1076,6523,1721,1444,604,15341,2357,6551,1513,8790,1908,442,386,380,381,37,66,25,41,11618,2352,4998,1538,231,223,6389,1795,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,57293,4953,32408,3120,4546,1040,2751,910,1994,705,757,496,953,419,521,313,405,290,27,44,491,290,75,84,0,172,164,134,252,226,351,168,303,163,48,53,5717,1420,224,195,681,471,73,87,608,462,2297,834,2317,966,198,159,2729,848,1667,671,1062,539,8942,1772,1913,816,5911,1612,1118,463,10474,1785,5644,1175,1529,658,3301,992,24885,2926,6268,1407,1653,673,1214,555,439,325,645,412,208,154,281,314,156,165,2131,685,389,320,235,204,885,495,622,355,1839,855,877,537,962,619,5563,1290,1438,846,122,170,25,42,97,163,1670,695,1032,636,1301,533,6189,1231,1743,585,4446,1134,657,355,300,222,357,314,0,172,6208,1327,4535,1207,241,211,1432,620,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,63130,5554,32586,3183,6281,1331,3394,982,2302,773,1092,705,1431,672,164,177,1194,642,73,138,1008,453,8,13,43,73,478,233,479,398,448,364,268,245,180,271,5795,1140,256,236,889,382,735,376,154,136,1777,813,2482,836,391,332,5497,1660,3554,1329,1943,914,10037,2466,1788,750,6036,2227,2213,895,4976,1279,2356,834,1682,829,938,467,30544,3494,7359,1445,2420,794,1437,565,983,619,373,349,55,90,224,311,94,136,3041,941,761,586,120,207,1940,789,220,222,1525,625,878,460,647,415,9585,1686,2788,1003,367,331,151,254,216,190,3449,1033,2337,915,644,332,12037,2318,4993,1521,7044,1644,338,223,287,229,20,33,31,38,1225,592,354,266,177,186,694,474,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
