GEO_ID,B17010B_001E,B17010B_001M,B17010B_002E,B17010B_002M,B17010B_003E,B17010B_003M,B17010B_004E,B17010B_004M,B17010B_005E,B17010B_005M,B17010B_006E,B17010B_006M,B17010B_007E,B17010B_007M,B17010B_008E,B17010B_008M,B17010B_009E,B17010B_009M,B17010B_010E,B17010B_010M,B17010B_011E,B17010B_011M,B17010B_012E,B17010B_012M,B17010B_013E,B17010B_013M,B17010B_014E,B17010B_014M,B17010B_015E,B17010B_015M,B17010B_016E,B17010B_016M,B17010B_017E,B17010B_017M,B17010B_018E,B17010B_018M,B17010B_019E,B17010B_019M,B17010B_020E,B17010B_020M,B17010B_021E,B17010B_021M,B17010B_022E,B17010B_022M,B17010B_023E,B17010B_023M,B17010B_024E,B17010B_024M,B17010B_025E,B17010B_025M,B17010B_026E,B17010B_026M,B17010B_027E,B17010B_027M,B17010B_028E,B17010B_028M,B17010B_029E,B17010B_029M,B17010B_030E,B17010B_030M,B17010B_031E,B17010B_031M,B17010B_032E,B17010B_032M,B17010B_033E,B17010B_033M,B17010B_034E,B17010B_034M,B17010B_035E,B17010B_035M,B17010B_036E,B17010B_036M,B17010B_037E,B17010B_037M,B17010B_038E,B17010B_038M,B17010B_039E,B17010B_039M,B17010B_040E,B17010B_040M,B17010B_041E,B17010B_041M,NAME,B17010B_001MA,B17010B_001EA,B17010B_002EA,B17010B_002MA,B17010B_003EA,B17010B_003MA,B17010B_004MA,B17010B_004EA,B17010B_005MA,B17010B_005EA,B17010B_006MA,B17010B_006EA,B17010B_007MA,B17010B_007EA,B17010B_008MA,B17010B_008EA,B17010B_009MA,B17010B_009EA,B17010B_010MA,B17010B_010EA,B17010B_011MA,B17010B_011EA,B17010B_012EA,B17010B_012MA,B17010B_013EA,B17010B_013MA,B17010B_014EA,B17010B_014MA,B17010B_015MA,B17010B_015EA,B17010B_016EA,B17010B_016MA,B17010B_017MA,B17010B_017EA,B17010B_018MA,B17010B_018EA,B17010B_019MA,B17010B_019EA,B17010B_020MA,B17010B_020EA,B17010B_021MA,B17010B_021EA,B17010B_022MA,B17010B_022EA,B17010B_023MA,B17010B_023EA,B17010B_024MA,B17010B_024EA,B17010B_025EA,B17010B_025MA,B17010B_026MA,B17010B_026EA,B17010B_027MA,B17010B_027EA,B17010B_028MA,B17010B_028EA,B17010B_029MA,B17010B_029EA,B17010B_030MA,B17010B_030EA,B17010B_031MA,B17010B_031EA,B17010B_032MA,B17010B_032EA,B17010B_033MA,B17010B_033EA,B17010B_034MA,B17010B_034EA,B17010B_035EA,B17010B_035MA,B17010B_036EA,B17010B_036MA,B17010B_037MA,B17010B_037EA,B17010B_038MA,B17010B_038EA,B17010B_039MA,B17010B_039EA,B17010B_040MA,B17010B_040EA,B17010B_041MA,B17010B_041EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,507431,9853,88267,5243,12693,2080,5839,1221,770,501,2100,828,2969,859,6854,1524,75574,5323,9673,1860,6957,1645,1075,528,1351,826,4531,1472,2716,1117,65901,5034,56505,4586,10061,2050,17127,2809,29317,3355,9396,1759,419164,9896,229619,7571,91141,5768,12770,2198,16767,2704,61604,4311,138478,5837,189545,8079,34880,3359,15479,2366,3425,1255,1978,979,10076,2046,19401,2180,154665,7407,87819,6079,14948,2787,12861,2551,60010,4447,66846,4892,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,732677,11048,123054,5994,21071,2679,12110,2239,1762,834,4422,1536,5926,1640,8961,1678,101983,5659,13809,2713,10108,2353,2752,1558,1841,931,5515,1598,3701,1236,88174,5091,74744,4947,11612,2309,22258,2975,40874,3879,13430,2105,609623,9605,323401,8586,143071,6993,17076,2723,27110,3436,98885,6088,180330,6728,286222,7888,55643,4702,26903,3728,7011,2019,3630,1543,16262,2656,28740,3721,230579,7725,139499,7829,22316,3244,21402,3383,95781,6158,91080,5836,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,288707,6562,67515,4171,10091,1735,5237,1358,1545,829,827,585,2865,934,4854,1288,57424,4444,5313,1253,3763,1101,1024,506,589,447,2150,998,1550,642,52111,4262,45075,4020,7244,1736,12580,2148,25251,3260,7036,1334,221192,6300,119843,5640,45757,3645,8856,1970,7635,1662,29266,2952,74086,4221,101349,4794,21319,2859,11307,2300,2183,959,1803,968,7321,1761,10012,1676,80030,4131,41683,3312,7129,1672,6418,1537,28136,3112,38347,3229,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,56639,2792,10087,1795,2102,904,995,512,43,66,319,294,633,409,1107,726,7985,1395,1349,555,1045,523,240,249,290,256,515,353,304,200,6636,1334,6042,1354,1786,824,1387,598,2869,975,594,316,46552,2632,24482,2162,9135,1714,995,536,1895,813,6245,1296,15347,1792,22070,2267,8152,1810,4683,1361,1740,881,1383,851,1560,886,3469,1157,13918,1853,8675,1591,1756,843,1433,601,5486,1383,5243,1025,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,61945,2716,14811,1937,2691,807,1453,591,23,39,571,285,859,506,1238,566,12120,1655,1964,717,1536,658,353,261,293,300,890,543,428,216,10156,1552,9201,1510,1372,569,2918,772,4911,1234,955,553,47134,2433,27650,1772,13079,1452,2677,744,2368,725,8034,1410,14571,1189,19484,2082,4691,1276,3095,944,336,301,938,630,1821,651,1596,601,14793,1604,8608,1254,878,370,1430,705,6300,1262,6185,976,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,78166,3664,22156,2439,2371,851,1544,709,317,451,509,375,718,434,827,496,19785,2490,3326,997,2733,1002,535,467,750,597,1448,684,593,381,16459,2391,15305,2297,3283,1112,6680,1514,5342,1271,1154,429,56010,3109,21040,2170,10188,1838,1976,940,1612,721,6600,1455,10852,1539,34970,2835,9277,1836,5116,1479,1241,781,676,469,3199,1195,4161,1002,25693,2405,17573,2327,2716,906,3622,1214,11235,1912,8120,1495,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,101361,4863,40819,2868,15646,1690,6360,1248,1302,721,800,461,4258,995,9286,1375,25173,2426,4842,1032,2810,892,838,437,204,176,1768,769,2032,746,20331,2113,12436,1667,1952,713,2125,816,8359,1288,7895,1432,60542,3624,37748,2977,9563,1876,1230,551,854,589,7479,1473,28185,2499,22794,2357,5891,1205,2435,909,815,541,92,118,1528,696,3456,848,16903,2048,6038,1224,976,560,453,379,4609,1071,10865,1600,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,363923,7830,47710,4119,8609,1999,5411,1576,255,292,1721,870,3435,1187,3198,986,39101,3322,3297,1093,2646,991,1044,592,752,529,850,419,651,426,35804,3063,30908,2909,5795,1361,10057,1880,15056,2329,4896,1180,316213,7288,183111,5913,76518,4120,11342,1944,18570,2412,46606,3132,106593,4853,133102,6193,32179,3564,15335,2655,4903,1505,2128,844,8304,1994,16844,2698,100923,4388,55608,4266,8868,2143,8055,1449,38685,3472,45315,3121,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,308969,6766,65374,4023,11319,1943,5754,1434,1047,784,1250,603,3457,1141,5565,1293,54055,3664,7218,1727,4901,1475,1630,815,541,336,2730,1063,2317,902,46837,3452,40079,3376,6925,1375,12891,2043,20263,2235,6758,1294,243595,6764,123112,5149,43658,3823,6305,1577,8174,1695,29179,3031,79454,4311,120483,5447,20396,2401,9887,2178,2439,1222,1057,682,6391,1733,10509,1813,100087,5137,53011,4243,8789,1789,8635,2112,35587,3449,47076,3355,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,471644,8725,68595,4633,10576,1730,6055,1324,1181,816,2540,757,2334,772,4521,1045,58019,4293,8820,1588,6409,1248,1400,709,825,513,4184,1089,2411,893,49199,3793,41194,3688,5867,1256,12527,2211,22800,2850,8005,1729,403049,7389,211645,5948,89606,5405,14157,2331,19296,2433,56153,4623,122039,5370,191404,7029,48456,4218,24457,3016,6235,1581,2799,1260,15423,2631,23999,3136,142948,5928,74794,4611,9668,1772,13029,2192,52097,3510,68154,4042,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,255040,6086,66428,4757,10587,2099,5604,1562,779,527,1468,738,3357,1194,4983,1242,55841,4318,4559,1189,3434,1055,547,502,871,530,2016,807,1125,707,51282,4256,41663,3631,4648,1033,11220,2069,25795,3262,9619,1870,188612,5470,100715,5353,41580,3955,6941,1709,8215,1828,26424,3657,59135,3967,87897,4686,17557,2680,8035,1621,1353,874,861,639,5821,1297,9522,1975,70340,3819,39245,3036,5598,1378,5616,1271,28031,2842,31095,2862,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
