GEO_ID,B19101D_001E,B19101D_001M,B19101D_002E,B19101D_002M,B19101D_003E,B19101D_003M,B19101D_004E,B19101D_004M,B19101D_005E,B19101D_005M,B19101D_006E,B19101D_006M,B19101D_007E,B19101D_007M,B19101D_008E,B19101D_008M,B19101D_009E,B19101D_009M,B19101D_010E,B19101D_010M,B19101D_011E,B19101D_011M,B19101D_012E,B19101D_012M,B19101D_013E,B19101D_013M,B19101D_014E,B19101D_014M,B19101D_015E,B19101D_015M,B19101D_016E,B19101D_016M,B19101D_017E,B19101D_017M,NAME,B19101D_001EA,B19101D_001MA,B19101D_002MA,B19101D_002EA,B19101D_003MA,B19101D_003EA,B19101D_004MA,B19101D_004EA,B19101D_005EA,B19101D_005MA,B19101D_006EA,B19101D_006MA,B19101D_007MA,B19101D_007EA,B19101D_008MA,B19101D_008EA,B19101D_009MA,B19101D_009EA,B19101D_010EA,B19101D_010MA,B19101D_011MA,B19101D_011EA,B19101D_012MA,B19101D_012EA,B19101D_013MA,B19101D_013EA,B19101D_014MA,B19101D_014EA,B19101D_015EA,B19101D_015MA,B19101D_016EA,B19101D_016MA,B19101D_017MA,B19101D_017EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,77087,3242,1754,639,1351,737,1433,699,3209,1048,1644,752,2978,1046,2673,1035,3002,928,1650,666,4491,1530,6075,1173,11480,1739,7873,1344,6402,1197,8380,1387,12692,1830,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,104278,3506,2890,1040,2031,759,1825,653,2935,972,2655,999,2827,1078,4418,1271,2734,883,4076,1071,5577,1369,9534,1560,14983,2518,13656,1896,6535,1549,10268,1505,17334,2644,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,9838,1113,100,122,476,416,131,176,260,293,166,187,339,397,504,695,289,277,317,219,1299,743,1494,683,1139,474,1603,704,795,469,634,297,292,265,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,14400,1521,288,256,551,384,548,370,855,403,115,151,855,423,523,384,382,331,398,326,855,512,1267,713,1881,735,1240,514,747,469,1954,763,1941,809,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,59343,2569,1782,663,938,367,767,434,1763,698,1580,732,3180,1059,2334,647,2812,882,2586,746,4730,1099,7294,1361,10208,1457,6661,1401,3635,855,4588,992,4485,876,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,18877,1366,686,338,291,249,954,500,1088,594,842,399,626,302,989,445,436,277,1292,835,1363,505,1528,603,2986,1035,2018,701,975,387,1465,512,1338,418,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,34929,1870,612,304,1053,552,1364,495,1102,555,845,473,1497,629,1044,502,2171,847,1443,620,1919,674,3344,876,5281,1140,3653,848,2904,814,2344,633,4353,958,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,134249,4479,2232,668,2256,842,1594,704,2975,940,1773,696,3248,994,3290,1032,3747,928,2787,850,5727,1219,8387,1563,15019,1853,15708,2244,12636,1650,20829,2450,32041,2719,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,17154,1571,520,360,98,150,178,182,1035,615,253,233,559,393,810,603,359,252,1194,579,1674,738,2065,724,2366,756,2428,684,1246,510,1035,478,1334,442,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,43548,2522,1314,538,914,500,1246,472,472,331,484,334,1215,597,1372,558,1394,645,1427,689,2813,744,3174,978,6033,1088,5833,1459,3536,1059,5557,1341,6764,1428,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1369414,10702,40231,3691,23559,2770,38023,3146,36964,2745,33589,2542,35669,2588,35919,2864,36107,2892,32782,2812,63830,4589,96928,4060,150740,5798,148927,5938,118628,5176,180479,6130,297039,8228,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,4912,931,587,396,40,73,175,191,131,116,0,218,0,218,20,37,191,214,67,66,235,201,615,265,921,423,601,347,461,275,499,352,369,295,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,41955,1831,687,487,879,444,743,442,883,490,731,452,844,478,1383,534,1145,551,302,232,2767,938,3219,827,5892,1238,4998,933,2614,862,4742,912,10126,1019,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,341799,6248,10176,2048,5061,1323,8131,1566,8725,2020,9039,2110,9558,1845,9979,1574,8941,1744,10017,1915,22174,3259,29667,3436,39028,3650,40677,3692,26195,2580,44420,3480,60011,3819,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,94838,2695,1333,551,1474,633,1395,506,1413,560,2595,901,1720,714,2047,691,1538,451,1945,670,4587,1047,7004,1289,12816,1700,11169,1624,9507,1541,12255,1689,22040,2050,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,130168,4145,5610,1373,2647,980,3011,729,4364,1023,2714,794,3504,987,6403,1407,5559,1420,6508,1457,9459,1644,10719,1661,20496,2034,14877,2133,7302,1297,10993,1740,16002,2230,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,107753,3074,3430,945,1346,547,1702,631,3010,1069,2870,975,2743,951,1796,747,2614,928,2490,892,4513,1259,7273,1410,12304,1608,11892,1596,7902,1337,14322,1857,27546,2381,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,17531,1578,1060,677,382,331,312,227,265,318,259,272,470,385,624,536,1099,606,156,159,1286,774,2250,763,2458,684,2092,681,2074,805,1342,405,1402,504,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,393921,5594,16130,2073,11717,1929,13020,1736,17324,2189,13878,2050,18136,2111,12490,1928,13608,1548,10911,1583,22531,2326,31664,2556,43170,3036,43093,2984,28993,2806,36996,2674,60260,3180,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,227700,3847,4990,1120,2506,944,3651,1087,4047,1059,3597,868,3376,852,3356,828,5022,1261,3580,1039,6619,1322,15012,1967,25766,2507,26486,2747,21352,2214,34980,2933,63360,3456,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,62054,2696,1707,701,548,330,962,490,2057,780,2159,771,1308,461,1851,788,928,424,2611,916,4353,1269,6753,1890,8514,1241,6664,1351,5539,1347,6896,1165,9204,1222,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,27488,1769,1043,815,218,289,283,294,853,552,571,347,1065,433,472,378,712,417,968,468,2183,679,2543,802,3117,891,2754,808,2633,880,3632,899,4441,1007,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,105534,3181,4492,1071,1822,707,2351,812,2882,908,3515,1219,3681,1076,3761,1076,3664,949,2644,793,6530,1354,8650,1529,13546,1691,10650,1613,7992,1235,12736,1555,16618,1919,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,74187,2600,2295,905,816,418,1333,540,1870,726,1714,604,1847,790,1136,550,2108,771,1618,642,3414,983,5691,1260,10355,1491,10088,1357,8724,1667,8422,1405,12756,1433,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,9371,1004,154,201,73,96,43,71,417,237,431,263,143,136,323,275,501,384,307,270,783,377,1169,479,2133,611,840,455,523,296,675,378,856,382,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,8040,1388,243,221,215,240,86,151,595,428,251,253,592,395,468,493,183,155,196,191,187,160,1344,678,947,524,603,376,484,288,1313,616,333,232,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,126069,3969,2223,764,747,441,1598,539,2787,888,2815,696,3094,926,2611,851,3984,984,3504,875,6061,1026,11854,1337,19005,1966,18668,1887,13938,1601,16937,1709,16243,1807,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,162568,4623,3942,888,3193,1031,3347,1033,3043,847,2354,910,3232,989,3727,1051,5370,1485,3512,841,8088,1472,14088,1965,18428,2187,18466,1899,15018,2059,20650,2305,36110,2279,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,7406,999,599,392,101,180,267,176,185,206,257,295,36,57,351,321,279,308,85,105,216,230,924,437,952,516,772,460,942,561,588,604,852,499,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,56235,2628,2164,717,671,415,972,406,1473,598,1438,569,1122,539,2133,687,957,489,1728,654,3206,897,5017,1060,7583,1419,6886,1477,4110,984,6869,1253,9906,1448,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,27663,1905,597,411,348,295,686,580,977,644,982,512,1342,798,833,612,579,370,1282,697,1842,662,1947,639,5039,1340,3424,986,1273,471,3025,970,3487,726,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,19556,1764,472,369,190,172,494,311,539,445,666,439,820,431,675,389,980,517,408,404,908,468,2077,695,3578,1026,2794,714,1364,602,903,415,2688,754,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
