GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005EA,B23002G_005MA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008EA,B23002G_008MA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012EA,B23002G_012MA,B23002G_013EA,B23002G_013MA,B23002G_014MA,B23002G_014EA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017EA,B23002G_017MA,B23002G_018MA,B23002G_018EA,B23002G_019EA,B23002G_019MA,B23002G_020EA,B23002G_020MA,B23002G_021EA,B23002G_021MA,B23002G_022MA,B23002G_022EA,B23002G_023MA,B23002G_023EA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029EA,B23002G_029MA,B23002G_030EA,B23002G_030MA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039EA,B23002G_039MA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044MA,B23002G_044EA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049EA,B23002G_049MA,B23002G_050EA,B23002G_050MA,B23002G_051MA,B23002G_051EA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055MA,B23002G_055EA,B23002G_056MA,B23002G_056EA,B23002G_057EA,B23002G_057MA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060EA,B23002G_060MA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066MA,B23002G_066EA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069EA,B23002G_069MA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072EA,B23002G_072MA,B23002G_073MA,B23002G_073EA,B23002G_074EA,B23002G_074MA,B23002G_075EA,B23002G_075MA,B23002G_076EA,B23002G_076MA,B23002G_077MA,B23002G_077EA,B23002G_078MA,B23002G_078EA,B23002G_079EA,B23002G_079MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,19325,1926,8940,1369,990,489,596,425,0,170,596,425,265,186,331,361,394,260,815,396,547,350,4,17,543,350,543,350,0,170,268,186,5393,1157,4348,1113,170,207,4178,1044,3819,971,359,248,1045,459,997,511,604,472,0,170,604,472,538,455,66,112,393,281,269,187,59,85,59,85,0,170,210,136,476,270,17,34,17,34,0,170,459,266,10385,1573,611,308,423,274,0,170,423,274,276,234,147,136,188,116,1116,478,933,437,0,170,933,437,933,437,0,170,183,167,5358,1178,3983,1055,0,170,3983,1055,3758,1016,225,241,1375,469,2117,900,1130,803,0,170,1130,803,1108,807,22,41,987,377,764,443,291,324,291,324,0,170,473,289,419,256,31,40,31,40,0,170,388,250,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,167362,9922,83610,5940,13685,2462,5899,1546,294,354,5605,1532,4559,1275,1046,654,7786,1669,14524,2229,11166,1780,1595,626,9571,1636,8275,1539,1296,650,3358,972,42556,4433,35843,4022,2276,753,33567,3978,31170,3703,2397,1046,6713,1449,5762,1475,3447,938,0,210,3447,938,3089,874,358,324,2315,939,3061,800,1204,599,1204,599,0,210,1857,603,4022,936,431,289,367,252,64,118,3591,866,83752,5907,13460,2071,6032,1301,0,210,6032,1301,4740,1249,1292,712,7428,1641,12299,2152,10272,1784,723,566,9549,1806,9108,1752,441,268,2027,999,44590,3961,33469,3384,36,66,33433,3380,31882,3294,1551,503,11121,2120,6972,1312,3468,946,0,210,3468,946,3224,932,244,211,3504,924,1819,597,509,283,509,283,0,210,1310,525,4612,1028,369,298,258,227,111,192,4243,999,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,162395,9658,80006,6126,14202,2492,5014,1515,18,35,4996,1514,4297,1435,699,456,9188,1622,11920,1887,8882,1828,611,379,8271,1823,7999,1807,272,244,3038,870,41595,4309,35300,3796,486,336,34814,3780,32671,3668,2143,1139,6295,1364,6501,1450,4615,1349,0,226,4615,1349,4615,1349,0,226,1886,792,2128,814,506,397,359,356,147,176,1622,712,3660,1229,193,208,193,208,0,226,3467,1175,82389,6525,12777,2945,5787,1984,0,226,5787,1984,4372,1774,1415,952,6990,1986,12841,2287,9809,1937,89,162,9720,1956,8716,1840,1004,673,3032,1047,43028,3843,33205,3579,124,138,33081,3575,31214,3454,1867,973,9823,1707,6752,1472,4264,1073,0,226,4264,1073,4178,1078,86,114,2488,868,3422,965,1017,643,1017,643,0,226,2405,770,3569,1069,461,287,302,238,159,186,3108,1021,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,35956,3522,19029,2157,2506,858,1207,565,126,186,1081,561,726,437,355,323,1299,610,3291,930,2723,894,512,310,2211,805,2009,783,202,228,568,443,10320,1347,8662,1226,242,254,8420,1251,7588,1181,832,543,1658,516,1856,554,1428,468,0,157,1428,468,1386,472,42,53,428,334,344,216,29,32,21,30,8,13,315,212,712,408,14,20,8,13,6,11,698,407,16927,2072,2060,729,1118,540,0,157,1118,540,869,429,249,273,942,420,2744,910,2397,830,94,154,2303,806,2027,793,276,268,347,267,8912,1179,6990,1165,0,157,6990,1165,6553,1181,437,296,1922,506,1931,696,1217,574,0,157,1217,574,1195,573,22,29,714,413,899,651,212,250,212,250,0,157,687,608,381,256,8,15,8,15,0,157,373,256,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,62100,5256,28695,3077,4078,1066,605,343,0,201,605,343,449,311,156,193,3473,993,5174,1490,3765,1240,74,91,3691,1238,3073,1043,618,522,1409,923,12464,1752,9444,1464,381,447,9063,1412,8083,1298,980,789,3020,1006,3899,978,1738,674,0,201,1738,674,1605,628,133,185,2161,773,990,417,311,285,311,285,0,201,679,332,2090,600,347,277,347,277,0,201,1743,582,33405,3668,4845,1566,1102,578,0,201,1102,578,532,374,570,386,3743,1399,4111,1128,2238,843,0,201,2238,843,1954,770,284,250,1873,841,16080,2451,10770,2080,0,201,10770,2080,9581,1993,1189,755,5310,1271,3990,1108,1512,680,79,123,1433,637,1433,637,0,201,2478,954,1495,732,263,303,263,303,0,201,1232,633,2884,813,220,203,220,203,0,201,2664,828,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,89619,6013,42153,3718,4065,967,1375,526,0,211,1375,526,952,435,423,323,2690,936,6217,1485,4677,1086,5,11,4672,1086,4245,1040,427,298,1540,925,25876,2934,22177,2770,218,215,21959,2812,20273,2698,1686,957,3699,882,3107,805,1676,488,0,211,1676,488,1587,476,89,104,1431,650,773,360,167,173,167,173,0,211,606,321,2115,627,245,159,245,159,0,211,1870,618,47466,3715,6194,1138,2407,708,0,211,2407,708,2016,655,391,269,3787,892,5348,1103,4122,956,0,211,4122,956,4045,947,77,127,1226,479,28444,2748,22201,2565,77,126,22124,2569,20618,2584,1506,714,6243,1475,3524,862,1398,627,0,211,1398,627,1398,627,0,211,2126,629,1900,689,232,155,232,155,0,211,1668,695,2056,673,337,311,337,311,0,211,1719,588,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,189611,6160,92985,4020,14127,1429,6671,997,257,180,6414,960,5340,929,1074,531,7456,1015,12795,1773,9555,1318,195,191,9360,1315,8697,1323,663,361,3240,982,47123,2758,37833,2455,245,189,37588,2445,35701,2244,1887,655,9290,1253,9370,1054,5386,760,0,161,5386,760,5329,749,57,67,3984,736,3310,501,832,288,741,280,91,83,2478,468,6260,669,789,282,789,282,0,161,5471,657,96626,4013,12656,1466,5330,939,81,162,5249,946,4257,859,992,472,7326,1138,13400,1810,8968,1389,272,284,8696,1346,8037,1334,659,360,4432,1059,47445,2965,34618,2744,82,68,34536,2744,33138,2645,1398,482,12827,1291,11304,1209,5777,907,0,161,5777,907,5674,898,103,70,5527,815,4148,719,1035,428,1035,428,0,161,3113,631,7673,845,600,241,559,247,41,65,7073,835,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,80894,5537,41194,3163,7205,1179,3102,712,63,107,3039,714,2620,654,419,279,4103,1006,7572,1387,5385,1184,80,126,5305,1165,4746,1167,559,402,2187,735,20146,2243,16339,1993,8,16,16331,1995,15211,1988,1120,455,3807,855,3246,679,2136,649,0,151,2136,649,1775,536,361,282,1110,368,1115,440,517,336,399,263,118,179,598,301,1910,767,503,359,503,359,0,151,1407,621,39700,3474,7380,1341,3640,954,0,151,3640,954,3119,903,521,371,3740,924,5804,1217,4954,1189,0,151,4954,1189,4877,1200,77,125,850,391,18832,2300,14687,1943,0,151,14687,1943,13914,1896,773,378,4145,1082,4413,1077,2645,800,0,151,2645,800,2587,797,58,93,1768,717,859,355,247,175,236,174,11,20,612,284,2412,634,207,144,207,144,0,151,2205,635,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,125063,7766,59237,3698,6080,1597,955,563,0,228,955,563,412,370,543,441,5125,1419,3880,1287,2151,827,0,228,2151,827,1958,831,193,221,1729,950,27931,2498,22318,2494,0,228,22318,2494,20563,2376,1755,675,5613,1299,8273,1254,3253,900,0,228,3253,900,2979,851,274,304,5020,1175,3387,758,701,375,701,375,0,228,2686,675,9686,1288,464,327,464,327,0,228,9222,1242,65826,5178,3155,1015,239,232,0,228,239,232,97,131,142,200,2916,960,3892,1132,2344,962,0,228,2344,962,1781,915,563,496,1548,618,31870,2958,20858,2382,0,228,20858,2382,18615,2331,2243,832,11012,1753,9505,1525,2918,1027,0,228,2918,1027,2766,983,152,178,6587,1309,5481,1165,236,204,197,193,39,64,5245,1154,11923,1712,84,118,84,118,0,228,11839,1717,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,199264,9833,92479,6023,13978,2029,5108,1293,291,273,4817,1269,4014,1106,803,573,8870,1545,14161,2215,11976,1994,1156,601,10820,1733,9983,1607,837,448,2185,820,50226,4151,45309,3891,1898,757,43411,3676,42091,3639,1320,715,4917,1197,7409,1305,6150,1208,0,206,6150,1208,5747,1201,403,292,1259,621,2469,1098,1338,635,1311,634,27,45,1131,626,4236,990,1275,613,1275,613,0,206,2961,886,106785,6108,17039,2210,7584,1553,3,7,7581,1553,6770,1506,811,519,9455,1751,16182,2664,13493,2477,669,448,12824,2488,12251,2428,573,359,2689,824,54851,3758,43818,3647,619,500,43199,3561,40948,3432,2251,875,11033,1609,10598,1853,5744,1242,0,206,5744,1242,5526,1237,218,199,4854,1296,2873,737,473,312,473,312,0,206,2400,638,5242,1210,382,253,382,253,0,206,4860,1161,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,64102,5737,32530,3504,5338,1572,1915,727,368,233,1547,696,1372,677,175,203,3423,1411,6136,1957,5558,1885,1068,376,4490,1918,4490,1918,0,214,578,376,16050,2483,12011,2224,206,204,11805,2240,11165,2178,640,427,4039,1170,2971,935,1856,764,0,214,1856,764,1780,760,76,85,1115,538,606,361,270,263,194,217,76,156,336,216,1429,655,201,188,120,136,81,139,1228,634,31572,3644,4227,1300,1757,730,122,159,1635,702,1227,561,408,370,2470,892,4689,1353,3732,1160,46,84,3686,1150,3116,988,570,446,957,574,15606,2164,11681,1851,148,155,11533,1853,10708,1764,825,443,3925,966,3790,887,1617,669,0,214,1617,669,1572,659,45,83,2173,740,1505,643,188,197,188,197,0,214,1317,628,1755,752,125,147,125,147,0,214,1630,716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,127929,6395,62699,3978,7643,1479,2524,967,0,207,2524,967,1713,745,811,537,5119,1353,9024,1739,6710,1538,0,207,6710,1538,6111,1448,599,349,2314,861,33831,2968,27384,2829,198,238,27186,2824,25784,2713,1402,823,6447,1485,6368,1048,4501,994,0,207,4501,994,4276,986,225,296,1867,615,2059,773,605,385,602,385,3,8,1454,646,3774,1113,395,393,395,393,0,207,3379,1033,65230,4442,7433,1574,3927,1152,0,207,3927,1152,3306,1064,621,343,3506,1085,9725,1761,7639,1661,0,207,7639,1661,6971,1618,668,365,2086,824,34997,2832,26414,2831,0,207,26414,2831,24570,2457,1844,1159,8583,1489,6657,1272,3427,816,0,207,3427,816,3373,811,54,78,3230,1052,2165,669,721,422,655,405,66,124,1444,534,4253,1224,161,164,161,164,0,207,4092,1179,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
