GEO_ID,C21001B_001E,C21001B_001M,C21001B_002E,C21001B_002M,C21001B_003E,C21001B_003M,C21001B_004E,C21001B_004M,C21001B_005E,C21001B_005M,C21001B_006E,C21001B_006M,C21001B_007E,C21001B_007M,C21001B_008E,C21001B_008M,C21001B_009E,C21001B_009M,C21001B_010E,C21001B_010M,C21001B_011E,C21001B_011M,C21001B_012E,C21001B_012M,C21001B_013E,C21001B_013M,C21001B_014E,C21001B_014M,C21001B_015E,C21001B_015M,NAME,C21001B_001MA,C21001B_001EA,C21001B_002MA,C21001B_002EA,C21001B_003MA,C21001B_003EA,C21001B_004MA,C21001B_004EA,C21001B_005MA,C21001B_005EA,C21001B_006MA,C21001B_006EA,C21001B_007MA,C21001B_007EA,C21001B_008EA,C21001B_008MA,C21001B_009EA,C21001B_009MA,C21001B_010EA,C21001B_010MA,C21001B_011MA,C21001B_011EA,C21001B_012MA,C21001B_012EA,C21001B_013EA,C21001B_013MA,C21001B_014MA,C21001B_014EA,C21001B_015MA,C21001B_015EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,12990,1139,7637,1077,6933,1112,722,456,6211,1094,704,343,294,275,410,269,5353,820,5134,801,183,193,4951,800,219,181,26,42,193,176,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1692624,8423,764544,5205,651388,5123,79984,5354,571404,7059,113156,1982,36668,2541,76488,3278,928080,5381,755470,5428,20062,2675,735408,5991,172610,1858,1972,696,170638,1936,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,2474749,10388,1121753,7400,985692,7341,109386,6386,876306,9321,136061,2556,47838,2871,88223,3154,1352996,5384,1146697,5196,34211,4402,1112486,6052,206299,2230,2960,891,203339,2166,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,17388,1574,9139,1061,7955,1107,2425,907,5530,970,1184,494,699,397,485,397,8249,1044,7020,986,751,477,6269,1115,1229,484,193,259,1036,484,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,983235,4600,442821,4081,377393,4147,40987,3933,336406,5500,65428,1661,22133,1752,43295,1957,540414,3283,442329,3099,13218,2350,429111,3694,98085,1718,1523,659,96562,1833,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,209162,4482,102032,2575,87912,2430,12584,1647,75328,2791,14120,496,6682,1009,7438,907,107130,2820,89964,2613,4107,1494,85857,3046,17166,755,164,159,17002,759,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,55714,2254,32413,1824,26708,1950,2868,989,23840,1988,5705,1018,1540,659,4165,987,23301,1878,18007,1813,579,483,17428,1785,5294,819,241,242,5053,801,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,209470,3550,102084,3168,88827,3047,9997,1701,78830,3020,13257,869,6595,780,6662,882,107386,2010,88713,2033,1979,700,86734,2051,18673,967,544,404,18129,969,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,257714,3504,120909,2541,109005,2563,4879,983,104126,2653,11904,648,3398,800,8506,858,136805,2392,118348,2346,2053,795,116295,2405,18457,854,173,197,18284,851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,335038,13928,164717,7615,128148,6467,3629,1197,124519,6512,36569,2657,6497,1681,30072,2336,170321,8422,128487,7594,152,156,128335,7573,41834,3536,138,156,41696,3540,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1246300,8177,584888,5372,499125,5189,79773,4428,419352,6790,85763,2041,32700,2531,53063,2782,661412,5397,540129,4979,26267,3252,513862,5567,121283,1948,1503,529,119780,2034,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1020561,5707,460698,3649,384642,3797,42893,4290,341749,4776,76056,1186,29099,2072,46957,2169,559863,3414,451227,3261,10814,2036,440413,3467,108636,1096,1799,751,106837,1247,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,60816,2439,33723,1519,30185,1637,2532,871,27653,1689,3538,613,1252,518,2286,507,27093,2042,23076,1783,303,406,22773,1853,4017,637,0,207,4017,637,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,3173,991,2148,703,1432,651,434,355,998,493,716,426,423,329,293,330,1025,577,923,573,0,203,923,573,102,180,0,203,102,180,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1777010,9264,872926,5957,746926,6252,73255,4859,673671,7277,126000,1782,53189,3021,72811,3103,904084,6765,733115,6811,14382,2281,718733,7200,170969,1738,2682,914,168287,1879,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,835787,4083,382671,2931,329986,3021,26427,3338,303559,4327,52685,1304,11524,1500,41161,1741,453116,2615,375489,2524,5307,1452,370182,2888,77627,1590,513,291,77114,1669,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,296237,4185,139051,2676,122864,2617,7949,1959,114915,3057,16187,683,4776,940,11411,1013,157186,2795,131435,2651,1050,480,130385,2687,25751,784,70,84,25681,786,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2595814,11289,1221676,7209,1085406,6853,116992,6377,968414,8360,136270,2618,48590,2821,87680,3295,1374138,8959,1177637,8624,28862,3292,1148775,9473,196501,2643,2858,787,193643,2630,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1395450,5774,634111,3875,544370,3868,58400,4170,485970,5266,89741,1015,31843,1717,57898,1877,761339,3820,622418,3517,16596,2472,605822,4295,138921,1535,2493,683,136428,1612,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2539732,13732,1196511,9832,1030291,9387,90002,7133,940289,10131,166220,3159,41802,3145,124418,3813,1343221,8055,1117599,7505,26269,3893,1091330,8715,225622,3489,2856,928,222766,3370,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,403143,6520,194800,4264,173419,4065,7258,1557,166161,4428,21381,824,4073,1174,17308,1184,208343,4480,177680,4117,1140,571,176540,4171,30663,1481,317,266,30346,1493,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,249485,2581,109529,1704,91098,1608,4563,1092,86535,1727,18431,445,5458,1022,12973,1009,139956,1649,109504,1558,901,437,108603,1594,30452,476,367,282,30085,602,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,25728,1980,15413,1410,14522,1502,1576,662,12946,1493,891,421,315,231,576,390,10315,1157,9400,1196,132,163,9268,1194,915,408,0,193,915,408,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,2387737,12997,1088684,7520,934414,6897,39233,3291,895181,8037,154270,2166,29628,2474,124642,2888,1299053,8266,1043862,7198,8058,1508,1035804,7220,255191,2662,1059,454,254132,2768,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,928356,8088,428168,4145,371088,3946,18953,2506,352135,4356,57080,1032,14550,1754,42530,1864,500188,4921,408333,4618,3794,1210,404539,4758,91855,1387,1004,451,90851,1321,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,1075613,7033,502592,4714,430554,4966,32990,2840,397564,5414,72038,1441,26678,1841,45360,2057,573021,4348,464808,4180,6341,1469,458467,4511,108213,1755,1362,456,106851,1822,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,523156,3950,242687,3179,210407,2992,19759,2197,190648,3591,32280,915,12198,1607,20082,1679,280469,2993,231690,2870,3473,971,228217,3040,48779,1357,315,231,48464,1390,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,1065904,8242,505047,5101,439995,4831,35447,3514,404548,6095,65052,1178,23479,1885,41573,2083,560857,5221,457323,5012,6269,1518,451054,5029,103534,1630,1737,698,101797,1795,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,1027893,5124,476109,3902,405021,3850,27315,2866,377706,4678,71088,818,22258,2173,48830,2284,551784,3333,445216,3127,4338,1175,440878,3412,106568,1134,1049,431,105519,1258,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,64761,2138,33442,1941,30107,1908,2376,808,27731,2019,3335,351,2120,444,1215,393,31319,1002,27456,1001,557,285,26899,1039,3863,326,49,82,3814,335,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,36656,2588,21084,2354,17117,1919,3588,1111,13529,1815,3967,1244,2123,747,1844,875,15572,1604,12314,1586,677,745,11637,1487,3258,854,54,84,3204,850,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,18895,1510,11556,1338,10761,1329,4204,1065,6557,1561,795,273,672,275,123,148,7339,641,6683,633,1755,660,4928,925,656,116,78,89,578,146,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,214266,4892,117235,3681,104847,3287,16086,2339,88761,3728,12388,1017,6293,1162,6095,851,97031,3072,85384,3138,3434,1136,81950,3173,11647,819,59,102,11588,829,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,51149,2507,26388,1902,23476,1778,873,558,22603,1811,2912,449,700,331,2212,461,24761,1582,21741,1589,570,530,21171,1636,3020,402,0,220,3020,402,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,245918,4613,127020,2899,113418,2865,14229,1783,99189,3179,13602,588,6435,864,7167,882,118898,2553,102119,2474,1755,608,100364,2608,16779,785,386,246,16393,842,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,846038,6759,390776,3999,342276,4008,34089,3453,308187,4815,48500,1527,16437,1911,32063,2252,455262,5003,382492,4635,7727,1692,374765,4371,72770,1960,983,483,71787,1940,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,122958,3650,63976,2585,56371,2530,6337,1373,50034,2451,7605,658,3638,721,3967,587,58982,2634,48592,2447,2424,1051,46168,2505,10390,1023,108,131,10282,1022,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
