GEO_ID,B20005I_001E,B20005I_001M,B20005I_002E,B20005I_002M,B20005I_003E,B20005I_003M,B20005I_004E,B20005I_004M,B20005I_005E,B20005I_005M,B20005I_006E,B20005I_006M,B20005I_007E,B20005I_007M,B20005I_008E,B20005I_008M,B20005I_009E,B20005I_009M,B20005I_010E,B20005I_010M,B20005I_011E,B20005I_011M,B20005I_012E,B20005I_012M,B20005I_013E,B20005I_013M,B20005I_014E,B20005I_014M,B20005I_015E,B20005I_015M,B20005I_016E,B20005I_016M,B20005I_017E,B20005I_017M,B20005I_018E,B20005I_018M,B20005I_019E,B20005I_019M,B20005I_020E,B20005I_020M,B20005I_021E,B20005I_021M,B20005I_022E,B20005I_022M,B20005I_023E,B20005I_023M,B20005I_024E,B20005I_024M,B20005I_025E,B20005I_025M,B20005I_026E,B20005I_026M,B20005I_027E,B20005I_027M,B20005I_028E,B20005I_028M,B20005I_029E,B20005I_029M,B20005I_030E,B20005I_030M,B20005I_031E,B20005I_031M,B20005I_032E,B20005I_032M,B20005I_033E,B20005I_033M,B20005I_034E,B20005I_034M,B20005I_035E,B20005I_035M,B20005I_036E,B20005I_036M,B20005I_037E,B20005I_037M,B20005I_038E,B20005I_038M,B20005I_039E,B20005I_039M,B20005I_040E,B20005I_040M,B20005I_041E,B20005I_041M,B20005I_042E,B20005I_042M,B20005I_043E,B20005I_043M,B20005I_044E,B20005I_044M,B20005I_045E,B20005I_045M,B20005I_046E,B20005I_046M,B20005I_047E,B20005I_047M,B20005I_048E,B20005I_048M,B20005I_049E,B20005I_049M,B20005I_050E,B20005I_050M,B20005I_051E,B20005I_051M,B20005I_052E,B20005I_052M,B20005I_053E,B20005I_053M,B20005I_054E,B20005I_054M,B20005I_055E,B20005I_055M,B20005I_056E,B20005I_056M,B20005I_057E,B20005I_057M,B20005I_058E,B20005I_058M,B20005I_059E,B20005I_059M,B20005I_060E,B20005I_060M,B20005I_061E,B20005I_061M,B20005I_062E,B20005I_062M,B20005I_063E,B20005I_063M,B20005I_064E,B20005I_064M,B20005I_065E,B20005I_065M,B20005I_066E,B20005I_066M,B20005I_067E,B20005I_067M,B20005I_068E,B20005I_068M,B20005I_069E,B20005I_069M,B20005I_070E,B20005I_070M,B20005I_071E,B20005I_071M,B20005I_072E,B20005I_072M,B20005I_073E,B20005I_073M,B20005I_074E,B20005I_074M,B20005I_075E,B20005I_075M,B20005I_076E,B20005I_076M,B20005I_077E,B20005I_077M,B20005I_078E,B20005I_078M,B20005I_079E,B20005I_079M,B20005I_080E,B20005I_080M,B20005I_081E,B20005I_081M,B20005I_082E,B20005I_082M,B20005I_083E,B20005I_083M,B20005I_084E,B20005I_084M,B20005I_085E,B20005I_085M,B20005I_086E,B20005I_086M,B20005I_087E,B20005I_087M,B20005I_088E,B20005I_088M,B20005I_089E,B20005I_089M,B20005I_090E,B20005I_090M,B20005I_091E,B20005I_091M,B20005I_092E,B20005I_092M,B20005I_093E,B20005I_093M,B20005I_094E,B20005I_094M,B20005I_095E,B20005I_095M,NAME,B20005I_001MA,B20005I_001EA,B20005I_002EA,B20005I_002MA,B20005I_003EA,B20005I_003MA,B20005I_004EA,B20005I_004MA,B20005I_005EA,B20005I_005MA,B20005I_006MA,B20005I_006EA,B20005I_007EA,B20005I_007MA,B20005I_008EA,B20005I_008MA,B20005I_009EA,B20005I_009MA,B20005I_010MA,B20005I_010EA,B20005I_011MA,B20005I_011EA,B20005I_012EA,B20005I_012MA,B20005I_013EA,B20005I_013MA,B20005I_014EA,B20005I_014MA,B20005I_015MA,B20005I_015EA,B20005I_016EA,B20005I_016MA,B20005I_017EA,B20005I_017MA,B20005I_018EA,B20005I_018MA,B20005I_019EA,B20005I_019MA,B20005I_020MA,B20005I_020EA,B20005I_021MA,B20005I_021EA,B20005I_022EA,B20005I_022MA,B20005I_023EA,B20005I_023MA,B20005I_024EA,B20005I_024MA,B20005I_025EA,B20005I_025MA,B20005I_026EA,B20005I_026MA,B20005I_027EA,B20005I_027MA,B20005I_028MA,B20005I_028EA,B20005I_029MA,B20005I_029EA,B20005I_030EA,B20005I_030MA,B20005I_031EA,B20005I_031MA,B20005I_032MA,B20005I_032EA,B20005I_033MA,B20005I_033EA,B20005I_034MA,B20005I_034EA,B20005I_035EA,B20005I_035MA,B20005I_036EA,B20005I_036MA,B20005I_037MA,B20005I_037EA,B20005I_038EA,B20005I_038MA,B20005I_039MA,B20005I_039EA,B20005I_040EA,B20005I_040MA,B20005I_041EA,B20005I_041MA,B20005I_042MA,B20005I_042EA,B20005I_043MA,B20005I_043EA,B20005I_044MA,B20005I_044EA,B20005I_045EA,B20005I_045MA,B20005I_046EA,B20005I_046MA,B20005I_047MA,B20005I_047EA,B20005I_048MA,B20005I_048EA,B20005I_049EA,B20005I_049MA,B20005I_050MA,B20005I_050EA,B20005I_051MA,B20005I_051EA,B20005I_052EA,B20005I_052MA,B20005I_053EA,B20005I_053MA,B20005I_054EA,B20005I_054MA,B20005I_055MA,B20005I_055EA,B20005I_056MA,B20005I_056EA,B20005I_057EA,B20005I_057MA,B20005I_058EA,B20005I_058MA,B20005I_059EA,B20005I_059MA,B20005I_060EA,B20005I_060MA,B20005I_061MA,B20005I_061EA,B20005I_062EA,B20005I_062MA,B20005I_063EA,B20005I_063MA,B20005I_064EA,B20005I_064MA,B20005I_065MA,B20005I_065EA,B20005I_066MA,B20005I_066EA,B20005I_067EA,B20005I_067MA,B20005I_068EA,B20005I_068MA,B20005I_069EA,B20005I_069MA,B20005I_070MA,B20005I_070EA,B20005I_071EA,B20005I_071MA,B20005I_072EA,B20005I_072MA,B20005I_073EA,B20005I_073MA,B20005I_074EA,B20005I_074MA,B20005I_075EA,B20005I_075MA,B20005I_076EA,B20005I_076MA,B20005I_077MA,B20005I_077EA,B20005I_078MA,B20005I_078EA,B20005I_079MA,B20005I_079EA,B20005I_080EA,B20005I_080MA,B20005I_081EA,B20005I_081MA,B20005I_082EA,B20005I_082MA,B20005I_083MA,B20005I_083EA,B20005I_084MA,B20005I_084EA,B20005I_085EA,B20005I_085MA,B20005I_086EA,B20005I_086MA,B20005I_087MA,B20005I_087EA,B20005I_088MA,B20005I_088EA,B20005I_089MA,B20005I_089EA,B20005I_090EA,B20005I_090MA,B20005I_091EA,B20005I_091MA,B20005I_092MA,B20005I_092EA,B20005I_093EA,B20005I_093MA,B20005I_094MA,B20005I_094EA,B20005I_095EA,B20005I_095MA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,653890,3822,336630,4044,209180,5088,0,210,209180,5088,719,463,555,440,1380,662,2126,1062,5150,1455,3170,1067,10573,2135,9533,1913,23536,3040,15479,2395,30235,3435,21168,3122,20569,2874,15896,2828,7485,1667,8742,2029,9382,1877,6013,1484,6493,1459,10976,2047,127450,5639,54120,3900,73330,4735,9956,1770,8422,1651,6946,1762,5334,1527,7677,1740,4713,1547,5388,1525,3004,1049,4359,1522,1458,984,4263,1106,4093,1293,1793,892,1398,516,960,584,516,421,1373,905,407,245,618,661,652,370,317260,3700,108656,4409,0,210,108656,4409,105,177,471,366,1205,574,2630,988,4332,1306,3780,1174,8439,1770,7141,1618,10151,1802,6871,1417,14481,2206,11949,2022,6935,1493,6243,1473,3815,927,3975,1237,4829,1200,2386,940,4350,1457,4568,1232,208604,5775,112167,5198,96437,5295,18348,2741,11076,1999,11042,1895,7608,1681,13134,2113,6759,1524,6893,1635,3835,1103,4181,1088,1970,718,3304,1065,2328,910,1599,1183,1352,625,1284,754,330,245,228,226,313,189,555,355,298,231,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,690393,3734,359454,3523,229740,5593,0,226,229740,5593,904,444,1232,898,1808,760,1674,1108,3477,993,2165,1062,8705,2139,9118,2155,18101,3046,12722,2142,25709,3287,30270,4456,21042,3092,19930,3108,11358,1839,11841,2035,14825,2368,8945,2001,10339,2093,15575,2948,129714,6186,63540,4775,66174,4742,9303,1700,7584,2096,5966,1860,3825,1036,5251,1338,2890,1180,5908,1734,3410,1233,2762,999,2909,1146,3668,1194,4225,1621,1766,882,1246,1034,1188,816,1018,745,455,179,512,532,743,453,1545,710,330939,3458,120050,5899,0,226,120050,5899,292,312,219,234,1277,738,898,447,3476,1287,3912,1241,7764,1979,7544,1795,14997,2434,7860,1611,20049,3102,11369,2329,6719,1626,5841,1487,2027,835,5907,1738,5822,1331,3114,1070,5371,1501,5592,1223,210889,6342,128856,5941,82033,4978,14245,2173,8799,1730,11054,2151,6369,1512,9478,1781,6422,1489,7215,1615,3129,1232,2592,907,2351,852,2381,1095,2481,930,1736,740,991,467,859,610,324,286,742,576,318,279,322,290,225,223,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,37291,538,19127,825,10906,1148,0,157,10906,1148,62,63,0,157,0,157,0,157,36,73,0,157,64,106,30,54,297,225,577,400,380,262,960,520,796,458,356,320,624,383,1032,584,1280,723,1304,869,1950,832,1158,542,8221,1265,3532,819,4689,1284,711,577,469,350,168,126,226,191,785,502,127,138,372,391,20,33,336,264,127,171,372,285,17,28,129,182,111,134,200,232,45,79,0,157,0,157,22,32,452,339,18164,924,7744,1087,0,157,7744,1087,0,157,96,161,166,153,38,70,243,215,9,17,150,196,177,245,510,355,548,420,825,566,636,359,1293,703,496,313,406,255,400,295,906,462,232,198,270,238,343,265,10420,1109,5303,1119,5117,1101,711,399,439,354,88,125,316,236,642,482,56,78,602,457,283,402,305,396,510,367,159,147,421,439,106,107,0,157,52,98,0,157,143,175,206,212,0,157,78,123,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,135730,3140,71048,2955,39605,2897,0,201,39605,2897,40,79,162,250,0,201,56,89,1106,588,645,426,1416,698,1865,811,3852,1281,2745,1035,4580,1321,3803,1264,2943,1064,4374,1476,1126,656,2150,988,1519,768,856,529,3235,1374,3132,1208,31443,3205,15263,2349,16180,2436,2317,1013,1634,693,1236,591,671,528,1405,738,753,482,1707,913,960,1433,1429,767,304,290,783,478,319,262,902,673,0,201,147,148,1213,1012,152,211,96,128,0,201,152,123,64682,2007,19460,2267,0,201,19460,2267,0,201,382,277,770,691,55,86,595,513,895,521,1959,1063,1344,812,2057,721,746,448,2806,1143,1909,767,846,487,859,510,364,310,481,337,1119,802,703,550,999,514,571,356,45222,2737,28281,2753,16941,2263,3731,1179,2913,1340,2395,928,1279,580,2644,1036,183,177,1199,773,202,176,579,426,195,233,168,205,370,350,134,224,289,331,228,236,155,228,0,201,0,201,32,58,245,215,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,627136,1934,316701,1701,184444,4985,0,211,184444,4985,19,38,148,142,1441,777,1279,549,3017,1110,1163,603,7131,1700,4937,1288,8865,1880,8403,1530,20211,2638,24923,2490,19568,2850,15953,2168,12683,2007,9631,1896,13277,2202,8818,1551,11707,1857,11270,2306,132257,5107,63265,3417,68992,4430,7688,1424,5960,1421,5732,1184,5688,1408,6206,1683,2506,939,4999,1156,2721,1102,4528,1179,1819,773,5626,1300,4404,1195,2497,722,1891,788,1978,774,1497,754,539,427,575,403,983,444,1155,794,310435,1695,117043,4207,57,99,116986,4207,115,184,446,304,772,453,1774,1128,3842,1150,1900,700,5693,1648,5427,1294,11776,1986,5151,1398,14866,2136,15143,2092,15864,2251,9522,1713,4980,1244,5643,1616,4665,1227,3296,1056,3996,1241,2115,663,193392,4380,107439,4943,85953,3780,12182,2078,10552,1867,11053,1751,5349,1284,9421,1910,5372,1141,5538,1370,4229,1149,4698,1262,2190,781,4677,1324,3459,1148,2172,838,1540,800,764,472,914,476,344,278,838,611,310,274,351,226,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,277682,1344,145859,1768,89414,2587,290,202,89124,2591,428,300,126,120,1158,517,296,232,2619,1004,1640,533,3211,815,3293,1512,8247,1475,4239,1034,9193,1571,10232,1320,7489,1224,8355,1518,5725,1391,5483,1237,5433,951,3460,755,4357,1074,4140,1016,56445,3209,24625,2311,31820,2458,6438,1022,3076,820,3871,899,2211,601,3451,901,670,361,2438,762,1151,543,1266,488,1351,653,1200,535,1904,794,459,351,428,287,43,72,303,211,522,348,497,435,276,221,265,166,131823,1776,48247,2666,0,161,48247,2666,393,322,0,161,567,300,692,506,4398,1268,1937,716,3149,834,2889,969,5158,1273,3845,1065,5195,1006,4898,1003,4209,1302,2611,790,1868,693,1182,436,2323,828,1460,503,623,300,850,452,83576,2984,44402,2464,39174,2929,7187,1380,5151,1132,5845,994,4007,1021,4279,930,2274,823,3080,846,1050,452,1756,494,657,395,1286,530,727,364,755,408,258,205,282,255,171,174,178,201,40,65,88,160,103,94,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,268309,1581,137915,1607,77975,2826,0,151,77975,2826,428,336,154,221,393,384,79,103,1747,709,587,302,1750,636,1176,546,4738,1080,1872,607,8484,1640,12921,1589,8857,1431,8175,1561,5328,1198,4236,1187,5671,1070,2858,922,4018,1060,4503,1053,59940,3010,27825,2555,32115,2314,4947,962,4098,1059,3430,1118,2274,654,3247,979,1693,675,2088,834,935,389,1353,521,730,336,1421,454,1498,718,1077,614,928,470,443,345,396,262,728,515,202,185,204,204,423,329,130394,1797,48241,3307,0,151,48241,3307,291,248,90,150,341,275,532,315,1732,727,1641,668,2155,829,2589,816,4633,1029,2693,713,6971,1507,5207,1176,5108,1141,3127,913,2086,656,1579,558,2848,801,1707,684,1838,665,1073,415,82153,3654,42834,2858,39319,2924,6411,1434,4363,1007,4113,1011,3958,1022,3446,1018,1879,653,2245,758,1707,677,3173,943,1073,500,1768,598,1311,493,745,552,656,361,282,275,592,681,264,231,612,376,299,228,422,388,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,2649085,4982,1236855,3680,360784,9435,0,228,360784,9435,1942,772,2394,711,5213,1327,6774,1473,18969,2136,29001,3081,56235,4238,27760,2948,26932,2907,26019,2898,26322,3088,28372,3167,21300,2536,13073,1834,12427,1766,9385,1546,14396,2136,7569,1474,12317,2179,14384,1905,876071,9941,666843,9302,209228,7550,34289,3301,31041,3052,35200,3438,30188,3237,25227,2863,11980,1870,8464,1601,4441,1212,6037,1222,2644,742,5036,1290,4395,1319,2927,1016,788,381,1055,463,625,344,1221,712,926,444,1388,615,1356,670,1412230,3845,290680,6871,0,228,290680,6871,385,327,771,413,3067,971,4243,1017,13478,2255,20486,2823,42823,3496,22152,2650,29619,3090,26036,3363,29299,3165,28746,2666,18542,2372,10028,1410,8814,1775,5200,1194,8474,1593,3943,1037,6951,1669,7623,1502,1121550,7573,914012,9429,207538,8170,36540,3433,27493,3453,35514,3165,34727,3272,21805,2268,12956,2479,7819,1526,5855,1296,5128,1054,4563,1484,4122,1230,4209,1322,1943,685,1034,512,501,312,542,394,1252,493,70,119,814,554,651,352,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
