GEO_ID,B24010B_001E,B24010B_001M,B24010B_002E,B24010B_002M,B24010B_003E,B24010B_003M,B24010B_004E,B24010B_004M,B24010B_005E,B24010B_005M,B24010B_006E,B24010B_006M,B24010B_007E,B24010B_007M,B24010B_008E,B24010B_008M,B24010B_009E,B24010B_009M,B24010B_010E,B24010B_010M,B24010B_011E,B24010B_011M,B24010B_012E,B24010B_012M,B24010B_013E,B24010B_013M,B24010B_014E,B24010B_014M,B24010B_015E,B24010B_015M,B24010B_016E,B24010B_016M,B24010B_017E,B24010B_017M,B24010B_018E,B24010B_018M,B24010B_019E,B24010B_019M,B24010B_020E,B24010B_020M,B24010B_021E,B24010B_021M,B24010B_022E,B24010B_022M,B24010B_023E,B24010B_023M,B24010B_024E,B24010B_024M,B24010B_025E,B24010B_025M,B24010B_026E,B24010B_026M,B24010B_027E,B24010B_027M,B24010B_028E,B24010B_028M,B24010B_029E,B24010B_029M,B24010B_030E,B24010B_030M,B24010B_031E,B24010B_031M,B24010B_032E,B24010B_032M,B24010B_033E,B24010B_033M,B24010B_034E,B24010B_034M,B24010B_035E,B24010B_035M,B24010B_036E,B24010B_036M,B24010B_037E,B24010B_037M,B24010B_038E,B24010B_038M,B24010B_039E,B24010B_039M,B24010B_040E,B24010B_040M,B24010B_041E,B24010B_041M,B24010B_042E,B24010B_042M,B24010B_043E,B24010B_043M,B24010B_044E,B24010B_044M,B24010B_045E,B24010B_045M,B24010B_046E,B24010B_046M,B24010B_047E,B24010B_047M,B24010B_048E,B24010B_048M,B24010B_049E,B24010B_049M,B24010B_050E,B24010B_050M,B24010B_051E,B24010B_051M,B24010B_052E,B24010B_052M,B24010B_053E,B24010B_053M,B24010B_054E,B24010B_054M,B24010B_055E,B24010B_055M,B24010B_056E,B24010B_056M,B24010B_057E,B24010B_057M,B24010B_058E,B24010B_058M,B24010B_059E,B24010B_059M,B24010B_060E,B24010B_060M,B24010B_061E,B24010B_061M,B24010B_062E,B24010B_062M,B24010B_063E,B24010B_063M,B24010B_064E,B24010B_064M,B24010B_065E,B24010B_065M,B24010B_066E,B24010B_066M,B24010B_067E,B24010B_067M,B24010B_068E,B24010B_068M,B24010B_069E,B24010B_069M,B24010B_070E,B24010B_070M,B24010B_071E,B24010B_071M,B24010B_072E,B24010B_072M,B24010B_073E,B24010B_073M,NAME,B24010B_001EA,B24010B_001MA,B24010B_002EA,B24010B_002MA,B24010B_003EA,B24010B_003MA,B24010B_004EA,B24010B_004MA,B24010B_005MA,B24010B_005EA,B24010B_006MA,B24010B_006EA,B24010B_007MA,B24010B_007EA,B24010B_008EA,B24010B_008MA,B24010B_009MA,B24010B_009EA,B24010B_010EA,B24010B_010MA,B24010B_011EA,B24010B_011MA,B24010B_012EA,B24010B_012MA,B24010B_013EA,B24010B_013MA,B24010B_014EA,B24010B_014MA,B24010B_015EA,B24010B_015MA,B24010B_016EA,B24010B_016MA,B24010B_017EA,B24010B_017MA,B24010B_018MA,B24010B_018EA,B24010B_019EA,B24010B_019MA,B24010B_020EA,B24010B_020MA,B24010B_021EA,B24010B_021MA,B24010B_022EA,B24010B_022MA,B24010B_023EA,B24010B_023MA,B24010B_024EA,B24010B_024MA,B24010B_025EA,B24010B_025MA,B24010B_026EA,B24010B_026MA,B24010B_027EA,B24010B_027MA,B24010B_028MA,B24010B_028EA,B24010B_029MA,B24010B_029EA,B24010B_030EA,B24010B_030MA,B24010B_031EA,B24010B_031MA,B24010B_032EA,B24010B_032MA,B24010B_033EA,B24010B_033MA,B24010B_034EA,B24010B_034MA,B24010B_035EA,B24010B_035MA,B24010B_036EA,B24010B_036MA,B24010B_037EA,B24010B_037MA,B24010B_038EA,B24010B_038MA,B24010B_039EA,B24010B_039MA,B24010B_040MA,B24010B_040EA,B24010B_041EA,B24010B_041MA,B24010B_042MA,B24010B_042EA,B24010B_043EA,B24010B_043MA,B24010B_044EA,B24010B_044MA,B24010B_045EA,B24010B_045MA,B24010B_046EA,B24010B_046MA,B24010B_047EA,B24010B_047MA,B24010B_048EA,B24010B_048MA,B24010B_049EA,B24010B_049MA,B24010B_050MA,B24010B_050EA,B24010B_051MA,B24010B_051EA,B24010B_052EA,B24010B_052MA,B24010B_053EA,B24010B_053MA,B24010B_054EA,B24010B_054MA,B24010B_055EA,B24010B_055MA,B24010B_056EA,B24010B_056MA,B24010B_057EA,B24010B_057MA,B24010B_058EA,B24010B_058MA,B24010B_059EA,B24010B_059MA,B24010B_060EA,B24010B_060MA,B24010B_061EA,B24010B_061MA,B24010B_062EA,B24010B_062MA,B24010B_063EA,B24010B_063MA,B24010B_064MA,B24010B_064EA,B24010B_065EA,B24010B_065MA,B24010B_066EA,B24010B_066MA,B24010B_067EA,B24010B_067MA,B24010B_068EA,B24010B_068MA,B24010B_069EA,B24010B_069MA,B24010B_070EA,B24010B_070MA,B24010B_071EA,B24010B_071MA,B24010B_072EA,B24010B_072MA,B24010B_073MA,B24010B_073EA,state
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US37,1010007,13080,453112,8454,102240,6366,50117,4652,32517,3985,17600,3115,18610,2660,11916,2231,5283,1440,1411,636,24865,3026,6026,1442,2606,929,10522,1934,5711,1349,8648,1721,3535,1095,5113,1327,87762,6368,5147,1213,14365,2582,8274,1678,6091,1680,33468,4284,26961,3591,7821,2005,64471,5204,33284,4016,31187,3038,41292,4440,2535,1298,21891,3602,16866,2441,157347,6785,54318,4651,49183,4853,53846,5011,556895,9150,187806,7085,66344,4596,35699,3888,30645,3896,12572,2369,6868,1534,1895,782,3809,1585,67423,5170,18882,2763,3233,1056,41721,3909,3587,1338,41467,4530,21304,2933,20163,2950,140062,7425,51492,4583,10797,1950,6440,1761,4357,1144,40041,3871,17819,3003,19913,2942,153725,7379,64259,4643,89466,5906,4819,1505,819,473,1973,1023,2027,1043,70483,5709,40106,3940,15312,2985,15065,2523,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US13,1533692,15947,692498,9863,159790,8424,68235,5501,44431,4139,23804,3805,33851,4391,24026,3568,6457,1500,3368,1246,39078,4901,6736,1852,2744,952,19923,3795,9675,2488,18626,3294,8244,1673,10382,2725,133842,8316,6946,2039,27775,3371,16636,2815,11139,2140,42404,4216,44131,4831,12586,2767,101332,6835,51741,4765,49591,5160,71698,5525,3001,1198,35260,4256,33437,3520,225836,8945,66535,5324,83059,6819,76242,5987,841194,11531,306308,8967,99522,7119,56042,5200,43480,4522,22100,3381,16007,3189,2840,1071,3253,983,111429,5702,28107,3477,7162,1518,67685,5205,8475,2054,73257,5914,42730,5003,30527,3661,186765,8698,49918,4834,21244,3090,10591,1976,10653,2072,55915,4317,25988,3181,33700,3880,243236,9433,92400,5665,150836,8761,5987,1842,659,343,1654,954,3674,1400,98898,6370,45290,4776,21887,3414,31721,3752,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US02,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US01,520807,10253,237555,7231,44399,3779,18247,2217,14261,2007,3986,1235,9885,1970,5804,1522,3292,976,789,556,11867,2059,3184,1016,326,260,5870,1646,2487,1015,4400,1345,2266,913,2134,796,40654,3948,2328,999,8623,1697,4693,1177,3930,1179,14295,2324,12175,2202,3233,1036,26499,3000,14823,2105,11676,1946,31405,3460,1162,816,18189,2591,12054,1988,94598,4845,42180,3860,22128,2636,30290,3384,283252,6042,92116,5599,28218,3201,16927,2341,11291,2125,7129,1739,5004,1539,1170,673,955,671,33232,3560,8948,1919,1380,715,21671,3008,1233,579,23537,2629,13948,2244,9589,1805,67595,4178,19333,2334,4439,1252,2171,854,2268,936,21778,2869,13080,2300,8965,1866,81621,5608,29920,3209,51701,4686,2646,1073,193,195,315,291,2138,1048,39274,3789,23644,3510,5023,1563,10607,2616,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US32,118987,4410,59223,3237,13073,2268,5111,1142,3277,999,1834,758,2926,1158,1742,791,1149,720,35,57,3537,1207,903,502,54,89,1068,443,1512,1085,1499,772,1121,655,378,356,17804,2712,503,344,5206,1274,4212,1208,994,647,6456,1434,3847,1180,1792,756,11989,2251,6472,1613,5517,1721,4241,1406,0,211,2811,1080,1430,736,12116,1814,2117,858,6921,1694,3078,1043,59764,2710,16663,2072,5750,1213,3090,770,2660,1041,648,376,237,230,306,265,105,142,6825,1324,1861,579,345,286,3039,928,1580,982,3440,1064,2216,870,1224,665,16767,2299,2710,1038,2737,1032,2291,937,446,453,4194,1395,2993,897,4133,1393,21083,2707,8178,1808,12905,1961,1029,628,32,54,117,186,880,711,4222,1605,769,544,2588,1258,865,612,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US54,26886,2328,13687,2301,3145,1159,1334,650,996,538,338,371,555,548,329,453,0,201,226,341,590,413,66,90,0,201,275,260,249,300,666,513,284,358,382,324,4271,1183,451,358,780,519,220,290,560,415,1999,984,730,433,311,351,2608,1031,1846,965,762,420,908,606,0,201,843,589,65,93,2755,1100,793,490,766,615,1196,791,13199,1572,4526,1086,1127,513,838,452,289,229,684,474,523,448,0,201,161,212,1942,930,739,547,434,444,769,520,0,201,773,519,124,160,649,505,3496,1059,790,579,169,227,169,227,0,201,1323,846,398,394,816,497,4162,1171,1913,793,2249,920,161,262,0,201,161,262,0,201,854,523,360,378,96,175,398,334,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US40,124480,4421,60226,3255,13356,1622,4673,859,2813,797,1860,660,3313,944,1566,591,1619,864,128,200,3160,843,953,481,226,193,865,482,1116,592,2210,828,843,422,1367,719,11174,1550,1274,740,1691,537,1073,508,618,296,3416,833,3419,911,1374,694,11106,1972,6764,1551,4342,1136,7420,1322,182,127,3709,989,3529,967,17170,2124,5850,1280,5186,986,6134,1418,64254,2829,21214,2119,6860,1368,4108,981,2752,874,497,267,187,144,174,164,136,171,8287,1301,3182,810,395,368,4532,1014,178,160,5570,1252,2675,920,2895,900,19083,2213,8591,1561,661,452,297,228,364,432,4562,1068,2416,806,2853,839,19267,2087,6913,1380,12354,1786,664,436,34,56,281,260,349,336,4026,1023,1341,500,1561,715,1124,512,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,149640,5024,66305,3350,13679,2247,4923,1572,3009,989,1914,959,2504,853,1234,622,1063,548,207,208,4589,1052,1900,786,283,205,1747,599,659,475,1663,727,868,550,795,517,16520,2190,3478,1125,1483,632,960,551,523,313,6424,1435,4050,1094,1085,680,7569,1559,4223,1100,3346,849,5215,1357,170,135,2135,918,2910,953,23322,2376,10483,1829,6570,1551,6269,1262,83335,3857,22881,2262,5620,1384,4061,1306,1559,649,981,398,303,241,367,321,311,222,8575,1608,2915,871,203,238,4848,1209,609,515,7705,1550,5047,1239,2658,830,28581,3062,14924,2134,1349,488,1177,488,172,144,5763,1625,3595,1312,2950,1210,20658,2455,7089,1681,13569,2100,241,271,155,253,62,101,24,40,10974,1871,6296,1527,2950,1104,1728,775,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,128391,8512,70137,5067,12675,1836,5044,1198,3931,1077,1113,515,1807,787,539,362,1057,646,211,204,4347,1273,701,509,292,233,2511,904,843,593,1477,580,521,358,956,593,19630,2299,523,338,6029,1445,3840,1196,2189,760,4315,1076,7240,1211,1523,772,11835,2132,6735,1650,5100,1538,13891,2310,989,621,8837,1766,4065,1122,12106,2309,6393,1660,2856,890,2857,988,58254,5078,21291,2562,6592,1347,3777,966,2815,1027,1043,572,208,137,467,336,368,365,7664,1420,1759,715,567,372,5212,1270,126,171,5992,1257,3937,1171,2055,862,11628,2108,2880,1263,1140,621,939,562,201,242,2348,814,4535,1128,725,394,20154,2468,9591,1847,10563,1751,664,488,480,370,184,301,0,228,4517,1320,4245,1280,219,205,53,88,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,785376,10784,376189,6915,98301,4533,42392,2888,25747,2534,16645,2170,26755,2792,17299,2399,7455,1519,2001,907,21602,2866,6869,1400,2130,751,8823,1872,3780,1249,7552,1545,3817,1097,3735,1259,71030,4861,5742,1698,16107,2349,9615,2088,6492,1542,21539,3140,21296,2651,6346,1502,56263,4724,29021,3680,27242,3429,44109,4468,2318,1047,27002,3518,14789,2586,106486,6394,29096,3438,40366,4097,37024,4294,409187,8118,153898,5665,60067,3849,34726,3315,25341,2730,12920,2108,8803,1547,1372,733,2745,1042,51401,3765,16858,2420,3307,988,28529,2876,2707,954,29510,2817,15174,2068,14336,2157,105428,5947,38325,3337,9144,1836,5809,1453,3335,1167,26666,3045,16481,2731,14812,2453,108944,5454,40793,4021,68151,4602,2665,814,176,277,959,556,1530,654,38252,4167,19495,2634,7059,1799,11698,2050,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,586372,10821,265243,6920,42653,4123,19161,2759,12686,2382,6475,1476,7451,1947,3026,1147,3952,1371,473,365,12965,2085,4086,1240,357,324,7199,1640,1323,735,3076,1140,1674,782,1402,921,59171,4424,4386,1633,7163,1603,3910,1196,3253,1141,23580,3330,20194,3069,3848,1258,34745,3848,16480,2359,18265,3113,31095,3228,1892,757,14988,2247,14215,2782,97579,5373,43786,4066,25346,2883,28447,3093,321129,7102,92951,5436,29822,3535,15440,2687,14382,2453,5025,1451,3278,1179,976,511,771,517,31927,3692,9761,2111,912,486,19406,2740,1848,760,26177,3081,12275,2091,13902,2686,84082,5777,25025,2756,5325,1392,2339,733,2986,1133,25582,3139,18163,3219,9987,1921,96575,5629,41941,4352,54634,4384,2890,1065,899,538,1414,712,577,446,44631,4487,30578,3141,5495,1697,8558,1977,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,40605,2745,22780,2144,6467,1289,2978,897,2011,746,967,545,824,612,386,374,438,454,0,207,2187,927,628,490,184,223,1046,728,329,286,478,377,360,352,118,146,3597,1248,961,652,455,338,221,227,234,258,1505,919,280,285,396,489,3981,1260,2111,1087,1870,757,2388,1042,631,500,1535,908,222,202,6347,1527,2330,977,1906,909,2111,1059,17825,1787,5613,1410,2362,770,1069,494,1293,695,200,229,0,207,152,214,48,86,1994,850,950,600,0,207,621,449,423,329,1057,738,783,547,274,432,8285,1995,4266,1378,393,556,393,556,0,207,1680,1127,656,452,1290,739,3148,1094,1029,644,2119,864,54,89,0,207,54,89,0,207,725,525,332,276,0,207,393,455,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
