GEO_ID,B21001B_001E,B21001B_001M,B21001B_002E,B21001B_002M,B21001B_003E,B21001B_003M,B21001B_004E,B21001B_004M,B21001B_005E,B21001B_005M,B21001B_006E,B21001B_006M,B21001B_007E,B21001B_007M,B21001B_008E,B21001B_008M,B21001B_009E,B21001B_009M,B21001B_010E,B21001B_010M,B21001B_011E,B21001B_011M,B21001B_012E,B21001B_012M,B21001B_013E,B21001B_013M,B21001B_014E,B21001B_014M,B21001B_015E,B21001B_015M,B21001B_016E,B21001B_016M,B21001B_017E,B21001B_017M,B21001B_018E,B21001B_018M,B21001B_019E,B21001B_019M,B21001B_020E,B21001B_020M,B21001B_021E,B21001B_021M,B21001B_022E,B21001B_022M,B21001B_023E,B21001B_023M,B21001B_024E,B21001B_024M,B21001B_025E,B21001B_025M,B21001B_026E,B21001B_026M,B21001B_027E,B21001B_027M,B21001B_028E,B21001B_028M,B21001B_029E,B21001B_029M,B21001B_030E,B21001B_030M,B21001B_031E,B21001B_031M,B21001B_032E,B21001B_032M,B21001B_033E,B21001B_033M,NAME,B21001B_001EA,B21001B_001MA,B21001B_002MA,B21001B_002EA,B21001B_003MA,B21001B_003EA,B21001B_004EA,B21001B_004MA,B21001B_005EA,B21001B_005MA,B21001B_006EA,B21001B_006MA,B21001B_007MA,B21001B_007EA,B21001B_008MA,B21001B_008EA,B21001B_009EA,B21001B_009MA,B21001B_010EA,B21001B_010MA,B21001B_011EA,B21001B_011MA,B21001B_012EA,B21001B_012MA,B21001B_013EA,B21001B_013MA,B21001B_014MA,B21001B_014EA,B21001B_015MA,B21001B_015EA,B21001B_016MA,B21001B_016EA,B21001B_017EA,B21001B_017MA,B21001B_018EA,B21001B_018MA,B21001B_019MA,B21001B_019EA,B21001B_020EA,B21001B_020MA,B21001B_021MA,B21001B_021EA,B21001B_022EA,B21001B_022MA,B21001B_023EA,B21001B_023MA,B21001B_024MA,B21001B_024EA,B21001B_025MA,B21001B_025EA,B21001B_026MA,B21001B_026EA,B21001B_027EA,B21001B_027MA,B21001B_028EA,B21001B_028MA,B21001B_029MA,B21001B_029EA,B21001B_030MA,B21001B_030EA,B21001B_031EA,B21001B_031MA,B21001B_032EA,B21001B_032MA,B21001B_033EA,B21001B_033MA,state
0400000US40,209470,3550,102084,3168,37644,2360,2224,1075,35420,2231,35140,1902,4358,917,30782,2060,16043,938,3415,781,12628,993,9323,688,4444,631,4879,783,3934,533,2151,428,1783,520,107386,2010,37854,1865,713,455,37141,1883,34183,1411,837,427,33346,1435,16676,964,429,254,16247,974,11885,746,505,397,11380,757,6788,681,39,65,6749,687,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US55,257714,3504,120909,2541,50524,2084,675,559,49849,2097,42488,1803,2013,633,40475,1762,15993,793,2191,671,13802,841,8155,587,2258,671,5897,825,3749,355,1140,415,2609,503,136805,2392,51993,1819,233,212,51760,1801,46428,1572,1126,542,45302,1674,19927,970,694,430,19233,909,11813,894,173,197,11640,895,6644,466,0,151,6644,466,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US72,335038,13928,164717,7615,45826,4908,186,297,45640,4874,55157,3097,2088,955,53069,3046,27165,2620,1355,544,25810,2578,22041,2066,2501,791,19540,1874,14528,1879,3996,1194,10532,1652,170321,8422,43244,4053,0,228,43244,4053,57554,3729,106,129,57448,3735,27689,2508,46,78,27643,2518,22134,2528,60,104,22074,2529,19700,2014,78,131,19622,1993,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US51,1246300,8177,584888,5372,203424,4186,10770,2428,192654,4743,198960,3003,38262,3544,160698,3962,96741,1821,30741,2533,66000,2880,56626,2049,21497,2178,35129,2459,29137,1747,11203,1466,17934,1524,661412,5397,202537,3926,5025,1430,197512,4256,222438,4038,14222,2509,208216,4475,115154,2398,7020,1440,108134,2901,71520,2064,1188,470,70332,2108,49763,1812,315,246,49448,1802,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US45,1020561,5707,460698,3649,158144,4438,6367,1716,151777,4213,150862,3109,18874,3099,131988,4208,75636,1229,17652,2227,57984,2354,52619,1667,20893,2120,31726,2085,23437,1430,8206,1284,15231,1262,559863,3414,170202,2707,1686,774,168516,2709,185379,2400,5430,1474,179949,2451,95646,975,3698,1172,91948,1423,68024,1536,1378,631,66646,1551,40612,1460,421,401,40191,1502,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,60816,2439,33723,1519,13059,1479,89,155,12970,1495,12536,1100,1607,635,10929,1018,4590,687,836,521,3754,699,2340,526,552,342,1788,498,1198,440,700,402,498,240,27093,2042,9947,1328,245,400,9702,1429,9646,1170,19,39,9627,1171,3483,622,39,67,3444,624,2547,568,0,207,2547,568,1470,299,0,207,1470,299,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,1777010,9264,872926,5957,309544,4872,12707,2655,296837,5441,292607,3296,28909,2832,263698,4252,144775,1949,31639,2806,113136,3011,78902,1853,27297,2260,51605,2297,47098,1428,25892,1901,21206,1994,904084,6765,285905,5201,2743,1297,283162,5330,293934,3532,9031,2056,284903,4153,153276,2374,2608,793,150668,2484,97363,1529,1589,708,95774,1667,73606,1576,1093,458,72513,1618,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,835787,4083,382671,2931,136803,4062,3208,1272,133595,4023,131505,3675,14559,2570,116946,4000,61678,1433,8660,1338,53018,1753,38761,1893,8752,1264,30009,1905,13924,1369,2772,741,11152,1372,453116,2615,148865,3012,1147,654,147718,3076,153267,3028,2440,984,150827,2919,73357,1310,1720,638,71637,1448,48646,1782,441,271,48205,1786,28981,1765,72,96,28909,1793,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,296237,4185,139051,2676,52479,2103,1254,762,51225,2021,50183,1755,3475,1087,46708,1896,20202,870,3220,1117,16982,1383,10665,539,3294,907,7371,865,5522,491,1482,475,4040,534,157186,2795,50532,1921,0,207,50532,1921,56303,1456,648,370,55655,1511,24600,1067,402,325,24198,1075,14935,584,70,84,14865,593,10816,568,0,207,10816,568,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,2595814,11289,1221676,7209,458267,6413,21080,2958,437187,7114,443321,5319,56762,4941,386559,6283,183818,2597,39150,3220,144668,3786,94828,2445,33497,2774,61331,3124,41442,1819,15093,1811,26349,2101,1374138,8959,474169,6328,7371,1844,466798,6600,495580,5182,16060,2400,479520,5614,207888,2834,5431,1393,202457,3092,125128,2420,1980,625,123148,2449,71373,1852,878,417,70495,1937,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1395450,5774,634111,3875,213331,3213,7473,1992,205858,3476,225684,2250,25507,2699,200177,3214,105355,1469,25420,2419,79935,2536,59198,1073,17726,1487,41472,1766,30543,955,14117,1215,16426,1356,761339,3820,225330,3085,2240,1106,223090,3266,266678,2700,10372,1869,256306,3354,130410,1275,3984,879,126426,1383,85041,1338,1922,617,83119,1448,53880,1234,571,312,53309,1232,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,2539732,13732,1196511,9832,439672,7249,9817,2667,429855,7577,410094,5676,46396,4769,363698,6146,180525,3120,33789,3271,146736,3885,107889,3287,27242,2759,80647,3567,58331,2499,14560,1763,43771,2615,1343221,8055,443922,6612,4853,1399,439069,7003,463939,5519,14404,2898,449535,5641,209738,2909,7012,1664,202726,3335,135948,3076,2323,849,133625,2977,89674,2184,533,349,89141,2167,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,403143,6520,194800,4264,78587,3157,1718,799,76869,3076,66661,2297,3194,946,63467,2423,28171,1379,2346,941,25825,1669,14489,942,2944,867,11545,974,6892,654,1129,739,5763,922,208343,4480,73266,2414,347,307,72919,2449,71987,2923,752,440,71235,2896,32427,1266,41,69,32386,1267,18524,1288,206,230,18318,1288,12139,884,111,130,12028,884,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,249485,2581,109529,1704,38484,1018,552,607,37932,1141,33914,1040,1564,672,32350,1210,18700,418,2447,751,16253,801,11253,372,2565,796,8688,737,7178,269,2893,612,4285,633,139956,1649,45000,983,75,119,44925,994,41991,829,455,356,41536,892,22513,480,371,293,22142,571,16006,259,182,219,15824,361,14446,418,185,184,14261,507,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,25728,1980,15413,1410,7145,1336,50,99,7095,1348,5629,1131,828,586,4801,941,1748,548,698,360,1050,498,785,431,209,214,576,390,106,108,106,108,0,193,10315,1157,5793,1147,0,193,5793,1147,2558,941,31,56,2527,926,1049,360,101,155,948,353,600,412,0,193,600,412,315,248,0,193,315,248,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
